Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL
BVR,2014,2014-07-25 12:00:00,11.236,7.2421,1.1506,0.08308
BVR,2014,2014-07-25 12:00:00,11.236,7.2457,1.1466,0.07746
BVR,2014,2014-07-25 12:00:00,11.236,7.2489,1.1426,0.07387
BVR,2014,2014-07-25 12:00:00,11.237,7.2519,1.1466,0.06897
BVR,2014,2014-08-01 12:00:00,0.198,24.1758,1.1506,7.15396
BVR,2014,2014-08-01 12:00:00,0.206,24.1719,1.1466,7.15409
BVR,2014,2014-08-01 12:00:00,0.228,24.1676,1.1466,7.15121
BVR,2014,2014-08-01 12:00:00,0.257,24.1629,1.1704,7.1591
BVR,2014,2014-08-01 12:00:00,0.296,24.1578,1.2061,7.16827
BVR,2014,2014-08-01 12:00:00,0.34,24.1529,1.2259,7.17203
BVR,2014,2014-08-01 12:00:00,0.382,24.1485,1.218,7.18185
BVR,2014,2014-08-01 12:00:00,0.417,24.1447,1.2259,7.18629
BVR,2014,2014-08-01 12:00:00,0.438,24.1414,1.214,7.18525
BVR,2014,2014-08-01 12:00:00,0.459,24.1385,1.222,7.1908
BVR,2014,2014-08-01 12:00:00,0.487,24.1355,1.218,7.19058
BVR,2014,2014-08-01 12:00:00,0.526,24.1321,1.1942,7.18845
BVR,2014,2014-08-01 12:00:00,0.575,24.1278,1.1942,7.18659
BVR,2014,2014-08-01 12:00:00,0.62,24.1226,1.3529,7.18808
BVR,2014,2014-08-01 12:00:00,0.651,24.1166,1.3251,7.19035
BVR,2014,2014-08-01 12:00:00,0.674,24.1099,1.345,7.18763
BVR,2014,2014-08-01 12:00:00,0.693,24.103,1.3529,7.18826
BVR,2014,2014-08-01 12:00:00,0.71,24.0959,1.5195,7.19181
BVR,2014,2014-08-01 12:00:00,0.734,24.0883,1.5195,7.19633
BVR,2014,2014-08-01 12:00:00,0.766,24.0796,1.5195,7.19612
BVR,2014,2014-08-01 12:00:00,0.803,24.0694,1.5473,7.19439
BVR,2014,2014-08-01 12:00:00,0.833,24.0576,1.5195,7.18878
BVR,2014,2014-08-01 12:00:00,0.854,24.0446,1.5195,7.18597
BVR,2014,2014-08-01 12:00:00,0.872,24.0312,1.5433,7.19126
BVR,2014,2014-08-01 12:00:00,0.889,24.0186,1.5275,7.19232
BVR,2014,2014-08-01 12:00:00,0.911,24.0076,1.5235,7.19726
BVR,2014,2014-08-01 12:00:00,0.939,23.998,1.7258,7.20357
BVR,2014,2014-08-01 12:00:00,0.975,23.9891,1.7298,7.20979
BVR,2014,2014-08-01 12:00:00,1.024,23.9812,1.7179,7.2055
BVR,2014,2014-08-01 12:00:00,1.08,23.9751,1.7298,7.20498
BVR,2014,2014-08-01 12:00:00,1.118,23.9706,1.8687,7.19283
BVR,2014,2014-08-01 12:00:00,1.142,23.9669,1.829,7.19293
BVR,2014,2014-08-01 12:00:00,1.166,23.9635,1.829,7.18315
BVR,2014,2014-08-01 12:00:00,1.197,23.9603,1.8567,7.17924
BVR,2014,2014-08-01 12:00:00,1.242,23.9567,2.0432,7.16977
BVR,2014,2014-08-01 12:00:00,1.286,23.9517,2.0392,7.16119
BVR,2014,2014-08-01 12:00:00,1.319,23.9446,2.0392,7.15207
BVR,2014,2014-08-01 12:00:00,1.343,23.9352,2.0511,7.14548
BVR,2014,2014-08-01 12:00:00,1.36,23.9239,2.2217,7.14398
BVR,2014,2014-08-01 12:00:00,1.379,23.9104,2.2297,7.13943
BVR,2014,2014-08-01 12:00:00,1.414,23.893,2.2257,7.13328
BVR,2014,2014-08-01 12:00:00,1.471,23.8716,2.2376,7.13263
BVR,2014,2014-08-01 12:00:00,1.527,23.8492,2.2257,7.13437
BVR,2014,2014-08-01 12:00:00,1.561,23.8291,2.3447,7.13587
BVR,2014,2014-08-01 12:00:00,1.581,23.8131,2.3765,7.13303
BVR,2014,2014-08-01 12:00:00,1.597,23.8011,2.3408,7.12197
BVR,2014,2014-08-01 12:00:00,1.619,23.7921,2.3487,7.11436
BVR,2014,2014-08-01 12:00:00,1.654,23.7851,2.4241,7.09725
BVR,2014,2014-08-01 12:00:00,1.704,23.7791,2.4201,7.08161
BVR,2014,2014-08-01 12:00:00,1.753,23.7731,2.4201,7.06091
BVR,2014,2014-08-01 12:00:00,1.792,23.7664,2.432,7.0402
BVR,2014,2014-08-01 12:00:00,1.817,23.7593,2.559,7.02107
BVR,2014,2014-08-01 12:00:00,1.837,23.7522,2.5431,6.99683
BVR,2014,2014-08-01 12:00:00,1.862,23.7453,2.5431,6.97545
BVR,2014,2014-08-01 12:00:00,1.898,23.7382,2.5669,6.95242
BVR,2014,2014-08-01 12:00:00,1.936,23.7302,2.6145,6.92062
BVR,2014,2014-08-01 12:00:00,1.974,23.7215,2.6145,6.8862
BVR,2014,2014-08-01 12:00:00,2.011,23.7127,2.6304,6.83242
BVR,2014,2014-08-01 12:00:00,2.039,23.7042,2.6145,6.75194
BVR,2014,2014-08-01 12:00:00,2.063,23.6952,2.6105,6.65589
BVR,2014,2014-08-01 12:00:00,2.09,23.6844,2.7454,6.54462
BVR,2014,2014-08-01 12:00:00,2.123,23.67,2.7573,6.41219
BVR,2014,2014-08-01 12:00:00,2.164,23.6511,2.7256,6.26742
BVR,2014,2014-08-01 12:00:00,2.207,23.6283,2.7415,6.12354
BVR,2014,2014-08-01 12:00:00,2.242,23.602,2.8287,5.97763
BVR,2014,2014-08-01 12:00:00,2.265,23.5724,2.7811,5.83312
BVR,2014,2014-08-01 12:00:00,2.283,23.541,2.8089,5.66425
BVR,2014,2014-08-01 12:00:00,2.304,23.5105,2.8129,5.48237
BVR,2014,2014-08-01 12:00:00,2.327,23.482,2.9954,5.29306
BVR,2014,2014-08-01 12:00:00,2.361,23.4541,2.9954,5.10139
BVR,2014,2014-08-01 12:00:00,2.409,23.4246,2.9914,4.92326
BVR,2014,2014-08-01 12:00:00,2.452,23.3932,3.0073,4.75048
BVR,2014,2014-08-01 12:00:00,2.484,23.3605,3.1065,4.59242
BVR,2014,2014-08-01 12:00:00,2.506,23.3262,3.1104,4.44736
BVR,2014,2014-08-01 12:00:00,2.522,23.2893,3.1303,4.29813
BVR,2014,2014-08-01 12:00:00,2.545,23.2494,3.1223,4.15209
BVR,2014,2014-08-01 12:00:00,2.574,23.2067,3.1065,3.99331
BVR,2014,2014-08-01 12:00:00,2.616,23.1604,3.3881,3.81092
BVR,2014,2014-08-01 12:00:00,2.665,23.1103,3.3881,3.6109
BVR,2014,2014-08-01 12:00:00,2.706,23.0582,3.3683,3.39528
BVR,2014,2014-08-01 12:00:00,2.733,23.0066,3.3683,3.17607
BVR,2014,2014-08-01 12:00:00,2.753,22.9562,3.4437,2.95397
BVR,2014,2014-08-01 12:00:00,2.775,22.9069,3.4358,2.74101
BVR,2014,2014-08-01 12:00:00,2.808,22.8579,3.4397,2.54292
BVR,2014,2014-08-01 12:00:00,2.855,22.8087,3.4556,2.37138
BVR,2014,2014-08-01 12:00:00,2.898,22.7591,3.5825,2.20714
BVR,2014,2014-08-01 12:00:00,2.933,22.7085,3.5587,2.07121
BVR,2014,2014-08-01 12:00:00,2.962,22.6562,3.5627,1.93378
BVR,2014,2014-08-01 12:00:00,2.982,22.6014,3.5667,1.82107
BVR,2014,2014-08-01 12:00:00,3.003,22.5422,3.6063,1.72949
BVR,2014,2014-08-01 12:00:00,3.032,22.4752,3.6063,1.6572
BVR,2014,2014-08-01 12:00:00,3.072,22.3972,3.6222,1.59046
BVR,2014,2014-08-01 12:00:00,3.121,22.3068,3.6381,1.53184
BVR,2014,2014-08-01 12:00:00,3.164,22.2062,3.6183,1.47501
BVR,2014,2014-08-01 12:00:00,3.191,22.0985,3.6381,1.41652
BVR,2014,2014-08-01 12:00:00,3.206,21.9818,3.6381,1.35556
BVR,2014,2014-08-01 12:00:00,3.228,21.8496,3.5984,1.30129
BVR,2014,2014-08-01 12:00:00,3.272,21.6954,3.6183,1.25068
BVR,2014,2014-08-01 12:00:00,3.327,21.5168,3.9515,1.19928
BVR,2014,2014-08-01 12:00:00,3.376,21.3182,3.9436,1.13958
BVR,2014,2014-08-01 12:00:00,3.409,21.1097,3.9356,1.09163
BVR,2014,2014-08-01 12:00:00,3.431,20.8997,3.9475,1.05009
BVR,2014,2014-08-01 12:00:00,3.448,20.6899,4.3879,1.00204
BVR,2014,2014-08-01 12:00:00,3.468,20.4749,4.3681,0.96401
BVR,2014,2014-08-01 12:00:00,3.496,20.2482,4.38,0.93279
BVR,2014,2014-08-01 12:00:00,3.534,20.0068,4.3879,0.90552
BVR,2014,2014-08-01 12:00:00,3.585,19.754,4.3125,0.88363
BVR,2014,2014-08-01 12:00:00,3.63,19.499,4.3125,0.86216
BVR,2014,2014-08-01 12:00:00,3.66,19.2511,4.3244,0.83846
BVR,2014,2014-08-01 12:00:00,3.681,19.012,4.3284,0.81119
BVR,2014,2014-08-01 12:00:00,3.704,18.7749,4.3125,0.78619
BVR,2014,2014-08-01 12:00:00,3.731,18.5294,4.0586,0.76967
BVR,2014,2014-08-01 12:00:00,3.77,18.2699,4.0785,0.75643
BVR,2014,2014-08-01 12:00:00,3.819,17.9995,4.0507,0.7604
BVR,2014,2014-08-01 12:00:00,3.863,17.7291,4.0705,0.76937
BVR,2014,2014-08-01 12:00:00,3.892,17.4712,2.8724,0.7852
BVR,2014,2014-08-01 12:00:00,3.913,17.2341,2.8724,0.79951
BVR,2014,2014-08-01 12:00:00,3.929,17.0186,2.8565,0.81358
BVR,2014,2014-08-01 12:00:00,3.956,16.8206,2.8684,0.8183
BVR,2014,2014-08-01 12:00:00,3.995,16.6367,2.682,0.82245
BVR,2014,2014-08-01 12:00:00,4.042,16.4678,2.6661,0.81882
BVR,2014,2014-08-01 12:00:00,4.086,16.3196,2.6542,0.81657
BVR,2014,2014-08-01 12:00:00,4.11,16.1943,2.6978,0.81537
BVR,2014,2014-08-01 12:00:00,4.121,16.0752,1.7338,0.80816
BVR,2014,2014-08-01 12:00:00,4.136,15.9351,1.7298,0.81104
BVR,2014,2014-08-01 12:00:00,4.164,15.7633,1.7338,0.81421
BVR,2014,2014-08-01 12:00:00,4.204,15.5692,1.7377,0.8127
BVR,2014,2014-08-01 12:00:00,4.253,15.3697,1.71,0.82195
BVR,2014,2014-08-01 12:00:00,4.294,15.1803,1.8448,0.8257
BVR,2014,2014-08-01 12:00:00,4.318,15.0112,1.8687,0.8335
BVR,2014,2014-08-01 12:00:00,4.335,14.8656,1.8528,0.84234
BVR,2014,2014-08-01 12:00:00,4.351,14.7406,1.8607,0.84388
BVR,2014,2014-08-01 12:00:00,4.37,14.6297,1.5473,0.85579
BVR,2014,2014-08-01 12:00:00,4.399,14.5264,1.5433,0.85693
BVR,2014,2014-08-01 12:00:00,4.437,14.4252,1.5354,0.85178
BVR,2014,2014-08-01 12:00:00,4.481,14.3228,1.5513,0.83974
BVR,2014,2014-08-01 12:00:00,4.527,14.2193,1.3529,0.83088
BVR,2014,2014-08-01 12:00:00,4.558,14.1178,1.3291,0.81701
BVR,2014,2014-08-01 12:00:00,4.573,14.0199,1.341,0.79787
BVR,2014,2014-08-01 12:00:00,4.588,13.9228,1.337,0.77471
BVR,2014,2014-08-01 12:00:00,4.605,13.8222,1.0911,0.74882
BVR,2014,2014-08-01 12:00:00,4.622,13.7172,1.0791,0.73364
BVR,2014,2014-08-01 12:00:00,4.646,13.6095,1.099,0.71298
BVR,2014,2014-08-01 12:00:00,4.684,13.5007,1.0791,0.69242
BVR,2014,2014-08-01 12:00:00,4.735,13.3901,1.0871,0.67554
BVR,2014,2014-08-01 12:00:00,4.777,13.2748,1.095,0.65721
BVR,2014,2014-08-01 12:00:00,4.802,13.1526,1.1069,0.6233
BVR,2014,2014-08-01 12:00:00,4.823,13.0241,1.0871,0.59296
BVR,2014,2014-08-01 12:00:00,4.849,12.892,1.095,0.56681
BVR,2014,2014-08-01 12:00:00,4.879,12.7593,1.2299,0.55094
BVR,2014,2014-08-01 12:00:00,4.916,12.6283,1.2299,0.54458
BVR,2014,2014-08-01 12:00:00,4.961,12.5012,1.1982,0.54082
BVR,2014,2014-08-01 12:00:00,5,12.3808,1.2339,0.53015
BVR,2014,2014-08-01 12:00:00,5.022,12.2697,1.4124,0.5263
BVR,2014,2014-08-01 12:00:00,5.037,12.1678,1.4124,0.51502
BVR,2014,2014-08-01 12:00:00,5.057,12.0723,1.4164,0.50579
BVR,2014,2014-08-01 12:00:00,5.08,11.9788,1.4084,0.49254
BVR,2014,2014-08-01 12:00:00,5.116,11.8813,1.4719,0.47758
BVR,2014,2014-08-01 12:00:00,5.164,11.7761,1.46,0.47193
BVR,2014,2014-08-01 12:00:00,5.209,11.6652,1.4759,0.46327
BVR,2014,2014-08-01 12:00:00,5.243,11.5553,1.4759,0.46391
BVR,2014,2014-08-01 12:00:00,5.266,11.4527,1.46,0.45059
BVR,2014,2014-08-01 12:00:00,5.281,11.361,1.4005,0.45497
BVR,2014,2014-08-01 12:00:00,5.298,11.2813,1.4084,0.45627
BVR,2014,2014-08-01 12:00:00,5.319,11.2113,1.3965,0.45835
BVR,2014,2014-08-01 12:00:00,5.351,11.142,1.3926,0.47431
BVR,2014,2014-08-01 12:00:00,5.397,11.0623,1.4084,0.50131
BVR,2014,2014-08-01 12:00:00,5.441,10.9701,1.4084,0.53078
BVR,2014,2014-08-01 12:00:00,5.469,10.8729,1.3965,0.58594
BVR,2014,2014-08-01 12:00:00,5.484,10.7785,1.4203,0.64916
BVR,2014,2014-08-01 12:00:00,5.501,10.6887,1.3608,0.71135
BVR,2014,2014-08-01 12:00:00,5.524,10.6021,1.3331,0.78052
BVR,2014,2014-08-01 12:00:00,5.56,10.5165,1.341,0.83315
BVR,2014,2014-08-01 12:00:00,5.61,10.4301,1.3489,0.85971
BVR,2014,2014-08-01 12:00:00,5.659,10.3443,1.2577,0.87108
BVR,2014,2014-08-01 12:00:00,5.692,10.2634,1.2735,0.83187
BVR,2014,2014-08-01 12:00:00,5.712,10.1909,1.2894,0.75888
BVR,2014,2014-08-01 12:00:00,5.73,10.1287,1.2894,0.68282
BVR,2014,2014-08-01 12:00:00,5.745,10.0771,1.2735,0.59532
BVR,2014,2014-08-01 12:00:00,5.765,10.0336,1.1625,0.50431
BVR,2014,2014-08-01 12:00:00,5.796,9.9908,1.1625,0.41199
BVR,2014,2014-08-01 12:00:00,5.842,9.9403,1.1426,0.35241
BVR,2014,2014-08-01 12:00:00,5.891,9.8811,1.1307,0.30641
BVR,2014,2014-08-01 12:00:00,5.921,9.8195,2.3804,0.26564
BVR,2014,2014-08-01 12:00:00,5.937,9.7621,2.3527,0.24913
BVR,2014,2014-08-01 12:00:00,5.954,9.7125,2.3487,0.23734
BVR,2014,2014-08-01 12:00:00,5.975,9.6714,2.3606,0.22582
BVR,2014,2014-08-01 12:00:00,6.007,9.6359,3.0073,0.21081
BVR,2014,2014-08-01 12:00:00,6.049,9.5999,2.9716,0.20286
BVR,2014,2014-08-01 12:00:00,6.093,9.558,2.9716,0.19041
BVR,2014,2014-08-01 12:00:00,6.129,9.5088,3.0033,0.19536
BVR,2014,2014-08-01 12:00:00,6.154,9.455,5.9788,0.19224
BVR,2014,2014-08-01 12:00:00,6.174,9.4021,5.9788,0.19111
BVR,2014,2014-08-01 12:00:00,6.192,9.3559,5.9868,0.18906
BVR,2014,2014-08-01 12:00:00,6.213,9.3198,5.9709,0.18512
BVR,2014,2014-08-01 12:00:00,6.239,9.2932,5.963,0.18957
BVR,2014,2014-08-01 12:00:00,6.273,9.2696,10.204,0.18465
BVR,2014,2014-08-01 12:00:00,6.312,9.2404,10.208,0.17959
BVR,2014,2014-08-01 12:00:00,6.349,9.2019,10.1802,0.18233
BVR,2014,2014-08-01 12:00:00,6.376,9.1569,10.1882,0.1809
BVR,2014,2014-08-01 12:00:00,6.394,9.1098,14.2507,0.18094
BVR,2014,2014-08-01 12:00:00,6.412,9.0635,14.2507,0.17537
BVR,2014,2014-08-01 12:00:00,6.436,9.0188,14.2428,0.18034
BVR,2014,2014-08-01 12:00:00,6.471,8.9755,14.2468,0.17981
BVR,2014,2014-08-01 12:00:00,6.517,8.9331,10.8309,0.17197
BVR,2014,2014-08-01 12:00:00,6.561,8.8919,10.8587,0.16918
BVR,2014,2014-08-01 12:00:00,6.589,8.8526,10.8269,0.16999
BVR,2014,2014-08-01 12:00:00,6.606,8.8152,10.8309,0.16436
BVR,2014,2014-08-01 12:00:00,6.625,8.7788,3.5786,0.17252
BVR,2014,2014-08-01 12:00:00,6.652,8.742,3.5627,0.16871
BVR,2014,2014-08-01 12:00:00,6.699,8.7039,3.5587,0.1731
BVR,2014,2014-08-01 12:00:00,6.755,8.6644,3.5825,0.17278
BVR,2014,2014-08-01 12:00:00,6.802,8.6245,3.5627,0.17153
BVR,2014,2014-08-01 12:00:00,6.832,8.5851,2.6899,0.17056
BVR,2014,2014-08-01 12:00:00,6.852,8.5466,2.6939,0.16763
BVR,2014,2014-08-01 12:00:00,6.867,8.5081,2.674,0.16493
BVR,2014,2014-08-01 12:00:00,6.889,8.4687,2.678,0.16454
BVR,2014,2014-08-01 12:00:00,6.935,8.4283,2.7692,0.15897
BVR,2014,2014-08-01 12:00:00,6.996,8.3882,2.7454,0.15339
BVR,2014,2014-08-01 12:00:00,7.041,8.3505,2.7375,0.15742
BVR,2014,2014-08-01 12:00:00,7.064,8.3165,2.7494,0.15151
BVR,2014,2014-08-01 12:00:00,7.08,8.2861,2.8922,0.15427
BVR,2014,2014-08-01 12:00:00,7.098,8.2574,2.8645,0.15363
BVR,2014,2014-08-01 12:00:00,7.124,8.2286,2.8526,0.15719
BVR,2014,2014-08-01 12:00:00,7.16,8.199,2.8724,0.16503
BVR,2014,2014-08-01 12:00:00,7.204,8.1697,2.801,0.15841
BVR,2014,2014-08-01 12:00:00,7.246,8.1417,2.7891,0.16019
BVR,2014,2014-08-01 12:00:00,7.273,8.1157,2.8208,0.15723
BVR,2014,2014-08-01 12:00:00,7.29,8.0916,2.801,0.15356
BVR,2014,2014-08-01 12:00:00,7.31,8.0684,2.801,0.15384
BVR,2014,2014-08-01 12:00:00,7.336,8.0443,2.8049,0.14668
BVR,2014,2014-08-01 12:00:00,7.369,8.018,2.8089,0.14502
BVR,2014,2014-08-01 12:00:00,7.423,7.9894,2.7891,0.15496
BVR,2014,2014-08-01 12:00:00,7.477,7.9601,2.7891,0.14923
BVR,2014,2014-08-01 12:00:00,7.511,7.9321,2.3725,0.14897
BVR,2014,2014-08-01 12:00:00,7.533,7.9064,2.3725,0.15112
BVR,2014,2014-08-01 12:00:00,7.553,7.8829,2.3685,0.15051
BVR,2014,2014-08-01 12:00:00,7.576,7.8609,2.3527,0.15578
BVR,2014,2014-08-01 12:00:00,7.613,7.8393,2.1781,0.1561
BVR,2014,2014-08-01 12:00:00,7.666,7.8178,2.1583,0.15039
BVR,2014,2014-08-01 12:00:00,7.713,7.7966,2.1741,0.14271
BVR,2014,2014-08-01 12:00:00,7.746,7.7763,2.1821,0.14387
BVR,2014,2014-08-01 12:00:00,7.768,7.7572,1.9123,0.14359
BVR,2014,2014-08-01 12:00:00,7.788,7.7393,1.9242,0.13287
BVR,2014,2014-08-01 12:00:00,7.814,7.7223,1.9282,0.14131
BVR,2014,2014-08-01 12:00:00,7.857,7.706,1.9163,0.13945
BVR,2014,2014-08-01 12:00:00,7.911,7.6902,1.9044,0.1395
BVR,2014,2014-08-01 12:00:00,7.956,7.6752,1.8409,0.14148
BVR,2014,2014-08-01 12:00:00,7.988,7.6613,1.8369,0.14667
BVR,2014,2014-08-01 12:00:00,8.006,7.6486,1.825,0.14676
BVR,2014,2014-08-01 12:00:00,8.02,7.637,1.8567,0.14227
BVR,2014,2014-08-01 12:00:00,8.043,7.626,1.7893,0.13583
BVR,2014,2014-08-01 12:00:00,8.083,7.6154,1.7853,0.13612
BVR,2014,2014-08-01 12:00:00,8.128,7.6051,1.7655,0.13464
BVR,2014,2014-08-01 12:00:00,8.161,7.5952,1.7734,0.13661
BVR,2014,2014-08-01 12:00:00,8.183,7.5859,1.5433,0.13465
BVR,2014,2014-08-01 12:00:00,8.203,7.5771,1.5275,0.13208
BVR,2014,2014-08-01 12:00:00,8.222,7.5687,1.5195,0.13162
BVR,2014,2014-08-01 12:00:00,8.249,7.5604,1.5275,0.13791
BVR,2014,2014-08-01 12:00:00,8.293,7.552,1.5949,0.13718
BVR,2014,2014-08-01 12:00:00,8.343,7.5434,1.6028,0.13376
BVR,2014,2014-08-01 12:00:00,8.382,7.535,1.5949,0.14032
BVR,2014,2014-08-01 12:00:00,8.405,7.5268,1.6108,0.13912
BVR,2014,2014-08-01 12:00:00,8.419,7.5192,1.583,0.13399
BVR,2014,2014-08-01 12:00:00,8.435,7.5121,1.5394,0.1359
BVR,2014,2014-08-01 12:00:00,8.455,7.5052,1.5354,0.13713
BVR,2014,2014-08-01 12:00:00,8.483,7.4983,1.5354,0.13349
BVR,2014,2014-08-01 12:00:00,8.516,7.4913,1.5195,0.13197
BVR,2014,2014-08-01 12:00:00,8.551,7.4841,1.4164,0.13207
BVR,2014,2014-08-01 12:00:00,8.585,7.4768,1.3965,0.12544
BVR,2014,2014-08-01 12:00:00,8.614,7.4695,1.3965,0.12525
BVR,2014,2014-08-01 12:00:00,8.637,7.4621,1.4283,0.12122
BVR,2014,2014-08-01 12:00:00,8.657,7.4547,1.4243,0.12603
BVR,2014,2014-08-01 12:00:00,8.683,7.4471,1.4045,0.13144
BVR,2014,2014-08-01 12:00:00,8.727,7.4388,1.4045,0.13616
BVR,2014,2014-08-01 12:00:00,8.779,7.4295,1.4124,0.13646
BVR,2014,2014-08-01 12:00:00,8.824,7.4196,1.4719,0.13009
BVR,2014,2014-08-01 12:00:00,8.854,7.4098,1.456,0.13668
BVR,2014,2014-08-01 12:00:00,8.871,7.4007,1.4719,0.13217
BVR,2014,2014-08-01 12:00:00,8.888,7.3928,1.4759,0.13401
BVR,2014,2014-08-01 12:00:00,8.915,7.3861,1.4521,0.13331
BVR,2014,2014-08-01 12:00:00,8.949,7.3799,1.4164,0.1303
BVR,2014,2014-08-01 12:00:00,8.993,7.3734,1.4283,0.12958
BVR,2014,2014-08-01 12:00:00,9.037,7.3667,1.4124,0.12848
BVR,2014,2014-08-01 12:00:00,9.066,7.3602,1.3965,0.13018
BVR,2014,2014-08-01 12:00:00,9.08,7.3543,1.3569,0.12275
BVR,2014,2014-08-01 12:00:00,9.097,7.3488,1.345,0.12054
BVR,2014,2014-08-01 12:00:00,9.125,7.3431,1.341,0.11958
BVR,2014,2014-08-01 12:00:00,9.162,7.3371,1.341,0.12108
BVR,2014,2014-08-01 12:00:00,9.208,7.3306,1.345,0.12349
BVR,2014,2014-08-01 12:00:00,9.257,7.324,1.3489,0.13116
BVR,2014,2014-08-01 12:00:00,9.29,7.3178,1.3291,0.12739
BVR,2014,2014-08-01 12:00:00,9.308,7.3124,1.3608,0.12613
BVR,2014,2014-08-01 12:00:00,9.325,7.3078,1.2696,0.12558
BVR,2014,2014-08-01 12:00:00,9.353,7.3036,1.2855,0.12675
BVR,2014,2014-08-01 12:00:00,9.39,7.2997,1.2815,0.12059
BVR,2014,2014-08-01 12:00:00,9.438,7.2959,1.2735,0.12124
BVR,2014,2014-08-01 12:00:00,9.478,7.2924,1.2735,0.12356
BVR,2014,2014-08-01 12:00:00,9.504,7.2893,1.2855,0.1236
BVR,2014,2014-08-01 12:00:00,9.521,7.2864,1.3013,0.11983
BVR,2014,2014-08-01 12:00:00,9.54,7.2837,1.2696,0.13074
BVR,2014,2014-08-01 12:00:00,9.565,7.2808,1.2735,0.12293
BVR,2014,2014-08-01 12:00:00,9.601,7.2775,1.2259,0.13171
BVR,2014,2014-08-01 12:00:00,9.641,7.2737,1.2061,0.12295
BVR,2014,2014-08-01 12:00:00,9.678,7.2695,1.2021,0.12953
BVR,2014,2014-08-01 12:00:00,9.704,7.2651,1.2259,0.11705
BVR,2014,2014-08-01 12:00:00,9.725,7.2606,1.218,0.12021
BVR,2014,2014-08-01 12:00:00,9.746,7.2559,1.218,0.11233
BVR,2014,2014-08-01 12:00:00,9.774,7.2511,1.218,0.12091
BVR,2014,2014-08-01 12:00:00,9.811,7.246,1.218,0.13267
BVR,2014,2014-08-01 12:00:00,9.853,7.2406,1.1426,0.11585
BVR,2014,2014-08-01 12:00:00,9.893,7.235,1.1466,0.12369
BVR,2014,2014-08-01 12:00:00,9.919,7.2293,1.1585,0.12429
BVR,2014,2014-08-01 12:00:00,9.935,7.2233,1.1585,0.12512
BVR,2014,2014-08-01 12:00:00,9.957,7.2168,1.1426,0.12582
BVR,2014,2014-08-01 12:00:00,9.993,7.2097,1.099,0.12659
BVR,2014,2014-08-01 12:00:00,10.035,7.2018,1.095,0.11119
BVR,2014,2014-08-01 12:00:00,10.076,7.1933,1.0712,0.13129
BVR,2014,2014-08-01 12:00:00,10.108,7.1847,1.0672,0.12104
BVR,2014,2014-08-01 12:00:00,10.127,7.1762,1.0871,0.11293
BVR,2014,2014-08-01 12:00:00,10.143,7.168,1.0712,0.1236
BVR,2014,2014-08-01 12:00:00,10.169,7.1602,1.0791,0.11764
BVR,2014,2014-08-01 12:00:00,10.205,7.1525,1.099,0.11765
BVR,2014,2014-08-01 12:00:00,10.24,7.145,1.1625,0.1185
BVR,2014,2014-08-01 12:00:00,10.28,7.1378,1.1466,0.12022
BVR,2014,2014-08-01 12:00:00,10.322,7.131,1.1625,0.1206
BVR,2014,2014-08-01 12:00:00,10.347,7.1248,1.1625,0.11727
BVR,2014,2014-08-01 12:00:00,10.359,7.1192,1.0157,0.12018
BVR,2014,2014-08-01 12:00:00,10.378,7.114,1.0236,0.12158
BVR,2014,2014-08-01 12:00:00,10.405,7.1088,1.0276,0.12398
BVR,2014,2014-08-01 12:00:00,10.435,7.1037,1.0315,0.11301
BVR,2014,2014-08-01 12:00:00,10.469,7.0986,1.0236,0.121
BVR,2014,2014-08-01 12:00:00,10.512,7.0937,1.0276,0.12653
BVR,2014,2014-08-01 12:00:00,10.556,7.0891,1.0315,0.1226
BVR,2014,2014-08-01 12:00:00,10.584,7.0851,1.0196,0.12366
BVR,2014,2014-08-01 12:00:00,10.6,7.0816,1.0038,0.1237
BVR,2014,2014-08-01 12:00:00,10.616,7.0787,1.1149,0.11524
BVR,2014,2014-08-01 12:00:00,10.635,7.0761,1.0672,0.11696
BVR,2014,2014-08-01 12:00:00,10.66,7.0737,1.0712,0.11605
BVR,2014,2014-08-01 12:00:00,10.691,7.0712,1.099,0.10965
BVR,2014,2014-08-01 12:00:00,10.721,7.0682,1.0117,0.11783
BVR,2014,2014-08-01 12:00:00,10.751,7.0645,1.0038,0.11651
BVR,2014,2014-08-01 12:00:00,10.78,7.0603,1.0276,0.11413
BVR,2014,2014-08-01 12:00:00,10.798,7.0561,1.0276,0.11541
BVR,2014,2014-08-01 12:00:00,10.811,7.052,1.0117,0.11711
BVR,2014,2014-08-01 12:00:00,10.832,7.0479,1.0276,0.11673
BVR,2014,2014-08-01 12:00:00,10.859,7.0441,1.0236,0.12096
BVR,2014,2014-08-01 12:00:00,10.889,7.0406,1.0196,0.11798
BVR,2014,2014-08-01 12:00:00,10.924,7.0377,1.0117,0.11478
BVR,2014,2014-08-01 12:00:00,10.96,7.0352,1.0395,0.10546
BVR,2014,2014-08-01 12:00:00,10.981,7.0331,1.0514,0.1043
BVR,2014,2014-08-01 12:00:00,10.988,7.0313,1.0157,0.11234
BVR,2014,2014-08-01 12:00:00,10.994,7.0295,1.0395,0.11966
BVR,2014,2014-08-01 12:00:00,11.004,7.0273,0.9601,0.10867
BVR,2014,2014-08-01 12:00:00,11.017,7.0247,0.9522,0.1049
