Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,
SHR,2014,2014-10-24 12:00:00,14.223,16.8446,1.1704,7.65704,
SHR,2014,2014-10-24 12:00:00,14.239,16.8439,1.1664,7.67278,
SHR,2014,2014-10-24 12:00:00,14.272,16.8429,1.1466,7.67948,
SHR,2014,2014-10-24 12:00:00,14.322,16.8417,1.1585,7.69133,
SHR,2014,2014-10-24 12:00:00,14.367,16.8404,1.1625,7.6901,
SHR,2014,2014-10-24 12:00:00,14.396,16.8393,1.1506,7.69963,
SHR,2014,2014-10-24 12:00:00,14.424,16.8385,1.103,7.69321,
SHR,2014,2014-10-24 12:00:00,14.455,16.8378,1.095,7.69566,
SHR,2014,2014-10-24 12:00:00,14.485,16.8372,1.0752,7.69344,
SHR,2014,2014-10-24 12:00:00,14.518,16.8367,1.103,7.69673,
SHR,2014,2014-10-24 12:00:00,14.554,16.8363,1.1545,7.69457,
SHR,2014,2014-10-24 12:00:00,14.592,16.836,1.1625,7.69423,
SHR,2014,2014-10-24 12:00:00,14.626,16.8356,1.1625,7.68249,
SHR,2014,2014-10-24 12:00:00,14.662,16.8352,1.1744,7.67218,
SHR,2014,2014-10-24 12:00:00,14.695,16.8348,1.095,7.66818,
SHR,2014,2014-10-24 12:00:00,14.718,16.8344,1.0791,7.6532,
SHR,2014,2014-10-24 12:00:00,14.739,16.8339,1.0871,7.64023,
SHR,2014,2014-10-24 12:00:00,14.767,16.8333,1.1188,7.62479,
SHR,2014,2014-10-24 12:00:00,14.798,16.8325,1.0871,7.60388,
SHR,2014,2014-10-24 12:00:00,14.839,16.8316,1.0672,7.57737,
SHR,2014,2014-10-24 12:00:00,14.882,16.8306,1.095,7.56356,
SHR,2014,2014-10-24 12:00:00,14.918,16.8296,1.0752,7.54834,
SHR,2014,2014-10-24 12:00:00,14.953,16.8289,1.0911,7.53772,
SHR,2014,2014-10-24 12:00:00,14.989,16.8283,1.099,7.53655,
SHR,2014,2014-10-24 12:00:00,15.021,16.8278,1.0911,7.5384,
SHR,2014,2014-10-24 12:00:00,15.054,16.8275,1.0791,7.54528,
SHR,2014,2014-10-24 12:00:00,15.09,16.8271,1.0712,7.54719,
SHR,2014,2014-10-24 12:00:00,15.122,16.8268,1.099,7.55664,
SHR,2014,2014-10-24 12:00:00,15.146,16.8265,1.0791,7.56626,
SHR,2014,2014-10-24 12:00:00,15.175,16.8261,1.0672,7.57181,
SHR,2014,2014-10-24 12:00:00,15.205,16.8256,1.0752,7.5711,
SHR,2014,2014-10-24 12:00:00,15.234,16.825,1.0196,7.5654,
SHR,2014,2014-10-24 12:00:00,15.276,16.8242,1.0196,7.55633,
SHR,2014,2014-10-24 12:00:00,15.325,16.8234,1.0196,7.54255,
SHR,2014,2014-10-24 12:00:00,15.365,16.8227,1.0038,7.52695,
SHR,2014,2014-10-24 12:00:00,15.395,16.822,1.0236,7.51212,
SHR,2014,2014-10-24 12:00:00,15.422,16.8216,1.0038,7.50055,
SHR,2014,2014-10-24 12:00:00,15.447,16.8214,1.0236,7.48746,
SHR,2014,2014-10-24 12:00:00,15.472,16.8213,1.0276,7.47761,
SHR,2014,2014-10-24 12:00:00,15.504,16.8212,1.0038,7.468,
SHR,2014,2014-10-24 12:00:00,15.542,16.8213,1.0752,7.46429,
SHR,2014,2014-10-24 12:00:00,15.574,16.8213,1.0712,7.45752,
SHR,2014,2014-10-24 12:00:00,15.605,16.8213,1.0752,7.45286,
SHR,2014,2014-10-24 12:00:00,15.633,16.8212,1.0553,7.44967,
SHR,2014,2014-10-24 12:00:00,15.664,16.8211,1.0038,7.43904,
SHR,2014,2014-10-24 12:00:00,15.704,16.8207,0.9958,7.4175,
SHR,2014,2014-10-24 12:00:00,15.749,16.8202,0.9958,7.38521,
SHR,2014,2014-10-24 12:00:00,15.797,16.8195,1.0038,7.35503,
SHR,2014,2014-10-24 12:00:00,15.84,16.8187,0.98,7.33079,
SHR,2014,2014-10-24 12:00:00,15.875,16.8177,0.9958,7.30976,
SHR,2014,2014-10-24 12:00:00,15.902,16.8167,1.0038,7.29458,
SHR,2014,2014-10-24 12:00:00,15.923,16.8157,1.0038,7.2541,
SHR,2014,2014-10-24 12:00:00,15.949,16.8147,0.98,7.1991,
SHR,2014,2014-10-24 12:00:00,15.988,16.8137,1.0038,7.10973,
SHR,2014,2014-10-24 12:00:00,16.036,16.8124,1.0157,6.97038,
SHR,2014,2014-10-24 12:00:00,16.076,16.8105,0.9998,6.77091,
SHR,2014,2014-10-24 12:00:00,16.098,16.8074,1.0038,6.5575,
SHR,2014,2014-10-24 12:00:00,16.113,16.8025,0.9998,6.35238,
SHR,2014,2014-10-24 12:00:00,16.136,16.7953,1.0157,6.18271,
SHR,2014,2014-10-24 12:00:00,16.173,16.7854,0.98,6.05891,
SHR,2014,2014-10-24 12:00:00,16.213,16.7722,0.9919,5.96887,
SHR,2014,2014-10-24 12:00:00,16.254,16.7559,1.0038,5.90882,
SHR,2014,2014-10-24 12:00:00,16.287,16.7378,0.9879,5.86808,
SHR,2014,2014-10-24 12:00:00,16.309,16.7196,0.98,5.84709,
SHR,2014,2014-10-24 12:00:00,16.331,16.7029,0.98,5.84041,
SHR,2014,2014-10-24 12:00:00,16.361,16.6881,0.9443,5.83342,
SHR,2014,2014-10-24 12:00:00,16.393,16.675,0.9403,5.83543,
SHR,2014,2014-10-24 12:00:00,16.426,16.6629,0.9522,5.83702,
SHR,2014,2014-10-24 12:00:00,16.458,16.6514,0.9522,5.84838,
SHR,2014,2014-10-24 12:00:00,16.49,16.6405,0.9522,5.84483,
SHR,2014,2014-10-24 12:00:00,16.524,16.6306,0.9443,5.84972,
SHR,2014,2014-10-24 12:00:00,16.559,16.6218,0.9522,5.8566,
SHR,2014,2014-10-24 12:00:00,16.586,16.6141,0.9284,5.85775,
SHR,2014,2014-10-24 12:00:00,16.615,16.6077,0.9284,5.86671,
SHR,2014,2014-10-24 12:00:00,16.651,16.6024,0.7657,5.87024,
SHR,2014,2014-10-24 12:00:00,16.698,16.5981,0.7499,5.87372,
SHR,2014,2014-10-24 12:00:00,16.747,16.5948,0.738,5.87583,
SHR,2014,2014-10-24 12:00:00,16.785,16.5921,0.7578,5.87828,
SHR,2014,2014-10-24 12:00:00,16.811,16.5896,0.6348,5.87819,
SHR,2014,2014-10-24 12:00:00,16.834,16.5875,0.615,5.86804,
SHR,2014,2014-10-24 12:00:00,16.863,16.5855,0.6229,5.8645,
SHR,2014,2014-10-24 12:00:00,16.9,16.5836,0.6308,5.85724,
SHR,2014,2014-10-24 12:00:00,16.929,16.5816,0.5594,5.85227,
SHR,2014,2014-10-24 12:00:00,16.951,16.5788,0.5555,5.84364,
SHR,2014,2014-10-24 12:00:00,16.974,16.5747,0.5594,5.85442,
SHR,2014,2014-10-24 12:00:00,16.999,16.569,0.5475,5.85664,
SHR,2014,2014-10-24 12:00:00,17.033,16.5617,0.5555,5.86254,
SHR,2014,2014-10-24 12:00:00,17.075,16.5528,0.5436,5.86628,
SHR,2014,2014-10-24 12:00:00,17.117,16.5427,0.5594,5.87091,
SHR,2014,2014-10-24 12:00:00,17.154,16.5318,0.5356,5.86712,
SHR,2014,2014-10-24 12:00:00,17.189,16.5211,0.5555,5.8701,
SHR,2014,2014-10-24 12:00:00,17.223,16.5115,0.5396,5.86946,
SHR,2014,2014-10-24 12:00:00,17.248,16.5036,0.5475,5.86447,
SHR,2014,2014-10-24 12:00:00,17.271,16.4972,0.5396,5.86106,
SHR,2014,2014-10-24 12:00:00,17.299,16.4921,0.5356,5.86574,
SHR,2014,2014-10-24 12:00:00,17.329,16.4874,0.5555,5.87418,
SHR,2014,2014-10-24 12:00:00,17.365,16.4821,0.5237,5.87492,
SHR,2014,2014-10-24 12:00:00,17.401,16.4751,0.5198,5.89205,
SHR,2014,2014-10-24 12:00:00,17.433,16.4661,0.5237,5.90909,
SHR,2014,2014-10-24 12:00:00,17.461,16.4553,0.5356,5.92422,
SHR,2014,2014-10-24 12:00:00,17.493,16.443,0.5237,5.93601,
SHR,2014,2014-10-24 12:00:00,17.538,16.4303,0.5356,5.9402,
SHR,2014,2014-10-24 12:00:00,17.582,16.4183,0.5475,5.94672,
SHR,2014,2014-10-24 12:00:00,17.619,16.4078,0.4682,5.94683,
SHR,2014,2014-10-24 12:00:00,17.648,16.3991,0.488,5.93835,
SHR,2014,2014-10-24 12:00:00,17.676,16.3923,0.4721,5.93094,
SHR,2014,2014-10-24 12:00:00,17.698,16.3871,0.4444,5.91458,
SHR,2014,2014-10-24 12:00:00,17.718,16.3831,0.4801,5.89494,
SHR,2014,2014-10-24 12:00:00,17.747,16.3795,0.5436,5.87366,
SHR,2014,2014-10-24 12:00:00,17.778,16.3756,0.5475,5.86046,
SHR,2014,2014-10-24 12:00:00,17.803,16.3713,0.5198,5.84378,
SHR,2014,2014-10-24 12:00:00,17.821,16.367,0.5198,5.8309,
SHR,2014,2014-10-24 12:00:00,17.832,16.3632,0.5436,5.82149,
SHR,2014,2014-10-24 12:00:00,17.849,16.36,0.5317,5.81438,
SHR,2014,2014-10-24 12:00:00,17.883,16.357,0.5158,5.80816,
SHR,2014,2014-10-24 12:00:00,17.919,16.3539,0.5396,5.80056,
SHR,2014,2014-10-24 12:00:00,17.953,16.3503,0.5198,5.7944,
SHR,2014,2014-10-24 12:00:00,17.991,16.346,0.5198,5.78495,
SHR,2014,2014-10-24 12:00:00,18.021,16.3414,0.5237,5.78094,
SHR,2014,2014-10-24 12:00:00,18.041,16.3367,0.5396,5.77537,
SHR,2014,2014-10-24 12:00:00,18.058,16.332,0.5198,5.76798,
SHR,2014,2014-10-24 12:00:00,18.084,16.3267,0.5237,5.77455,
SHR,2014,2014-10-24 12:00:00,18.109,16.3207,0.5317,5.77366,
SHR,2014,2014-10-24 12:00:00,18.132,16.3136,0.5079,5.774,
SHR,2014,2014-10-24 12:00:00,18.163,16.3057,0.488,5.75638,
SHR,2014,2014-10-24 12:00:00,18.206,16.2975,0.4682,5.76964,
SHR,2014,2014-10-24 12:00:00,18.25,16.2899,0.4642,5.75997,
SHR,2014,2014-10-24 12:00:00,18.287,16.2837,0.4364,5.75772,
SHR,2014,2014-10-24 12:00:00,18.305,16.2792,0.4563,5.75307,
SHR,2014,2014-10-24 12:00:00,18.31,16.2759,0.5079,5.74329,
SHR,2014,2014-10-24 12:00:00,18.327,16.2731,0.5118,5.74818,
SHR,2014,2014-10-24 12:00:00,18.356,16.2701,0.5158,5.749,
SHR,2014,2014-10-24 12:00:00,18.39,16.2664,0.5039,5.74598,
SHR,2014,2014-10-24 12:00:00,18.435,16.2622,0.5079,5.75021,
SHR,2014,2014-10-24 12:00:00,18.479,16.2581,0.5198,5.74736,
SHR,2014,2014-10-24 12:00:00,18.506,16.2546,0.5198,5.7471,
SHR,2014,2014-10-24 12:00:00,18.519,16.2517,0.5158,5.74362,
SHR,2014,2014-10-24 12:00:00,18.536,16.2488,0.4404,5.7455,
SHR,2014,2014-10-24 12:00:00,18.562,16.2458,0.4523,5.73616,
SHR,2014,2014-10-24 12:00:00,18.59,16.2429,0.4404,5.73518,
SHR,2014,2014-10-24 12:00:00,18.633,16.2404,0.4444,5.73193,
SHR,2014,2014-10-24 12:00:00,18.696,16.2384,0.4444,5.73104,
SHR,2014,2014-10-24 12:00:00,18.758,16.2368,0.4563,5.7288,
SHR,2014,2014-10-24 12:00:00,18.797,16.2356,0.4364,5.7229,
SHR,2014,2014-10-24 12:00:00,18.813,16.2348,0.4444,5.72919,
SHR,2014,2014-10-24 12:00:00,18.829,16.2342,0.4404,5.72994,
SHR,2014,2014-10-24 12:00:00,18.857,16.2333,0.4404,5.73285,
SHR,2014,2014-10-24 12:00:00,18.893,16.2319,0.4166,5.74148,
SHR,2014,2014-10-24 12:00:00,18.924,16.2299,0.4404,5.73716,
SHR,2014,2014-10-24 12:00:00,18.95,16.2274,0.4404,5.74462,
SHR,2014,2014-10-24 12:00:00,18.975,16.2245,0.492,5.74412,
SHR,2014,2014-10-24 12:00:00,19.007,16.2214,0.4801,5.74559,
SHR,2014,2014-10-24 12:00:00,19.042,16.2181,0.4959,5.74759,
SHR,2014,2014-10-24 12:00:00,19.086,16.2148,0.4959,5.74802,
SHR,2014,2014-10-24 12:00:00,19.132,16.2118,0.4325,5.75424,
SHR,2014,2014-10-24 12:00:00,19.165,16.2097,0.4325,5.75597,
SHR,2014,2014-10-24 12:00:00,19.167,16.2083,0.4364,5.75009,
SHR,2014,2014-10-24 12:00:00,19.151,16.2074,0.4285,5.76007,
SHR,2014,2014-10-24 12:00:00,19.144,16.2062,0.4364,5.76534,
SHR,2014,2014-10-24 12:00:00,19.172,16.2042,0.4364,5.76585,
SHR,2014,2014-10-24 12:00:00,19.229,16.2014,0.4087,5.76386,
SHR,2014,2014-10-24 12:00:00,19.284,16.1986,0.4325,5.76825,
SHR,2014,2014-10-24 12:00:00,19.311,16.1962,0.4404,5.76419,
SHR,2014,2014-10-24 12:00:00,19.314,16.1942,0.4166,5.76728,
SHR,2014,2014-10-24 12:00:00,19.321,16.1921,0.4206,5.76513,
SHR,2014,2014-10-24 12:00:00,19.351,16.1895,0.4285,5.7681,
SHR,2014,2014-10-24 12:00:00,19.399,16.1864,0.4285,5.76748,
SHR,2014,2014-10-24 12:00:00,19.447,16.183,0.4206,5.76613,
SHR,2014,2014-10-24 12:00:00,19.475,16.1797,0.4206,5.77049,
SHR,2014,2014-10-24 12:00:00,19.493,16.1767,0.4364,5.77749,
SHR,2014,2014-10-24 12:00:00,19.517,16.174,0.4206,5.7793,
SHR,2014,2014-10-24 12:00:00,19.553,16.1716,0.4087,5.78587,
SHR,2014,2014-10-24 12:00:00,19.598,16.1692,0.4285,5.78884,
SHR,2014,2014-10-24 12:00:00,19.645,16.1672,0.4206,5.7857,
SHR,2014,2014-10-24 12:00:00,19.682,16.1654,0.4087,5.79144,
SHR,2014,2014-10-24 12:00:00,19.701,16.1639,0.4166,5.79119,
SHR,2014,2014-10-24 12:00:00,19.716,16.1625,0.4126,5.7871,
SHR,2014,2014-10-24 12:00:00,19.739,16.1611,0.4047,5.78575,
SHR,2014,2014-10-24 12:00:00,19.762,16.1598,0.4206,5.78376,
SHR,2014,2014-10-24 12:00:00,19.778,16.1585,0.4325,5.78852,
SHR,2014,2014-10-24 12:00:00,19.799,16.1569,0.4126,5.78798,
SHR,2014,2014-10-24 12:00:00,19.827,16.1549,0.4047,5.78844,
SHR,2014,2014-10-24 12:00:00,19.876,16.1526,0.4166,5.79184,
SHR,2014,2014-10-24 12:00:00,19.943,16.1506,0.4206,5.80005,
SHR,2014,2014-10-24 12:00:00,19.996,16.149,0.4126,5.80701,
SHR,2014,2014-10-24 12:00:00,20.019,16.1476,0.4047,5.81318,
SHR,2014,2014-10-24 12:00:00,20.031,16.1458,0.4126,5.82478,
SHR,2014,2014-10-24 12:00:00,20.058,16.1434,0.3888,5.8441,
SHR,2014,2014-10-24 12:00:00,20.099,16.14,0.4047,5.85605,
SHR,2014,2014-10-24 12:00:00,20.133,16.1358,0.4285,5.86714,
SHR,2014,2014-10-24 12:00:00,20.166,16.1305,0.4166,5.87278,
SHR,2014,2014-10-24 12:00:00,20.202,16.1246,0.3928,5.88096,
SHR,2014,2014-10-24 12:00:00,20.244,16.1191,0.4285,5.88515,
SHR,2014,2014-10-24 12:00:00,20.289,16.1151,0.3928,5.89001,
SHR,2014,2014-10-24 12:00:00,20.324,16.1119,0.3928,5.89699,
SHR,2014,2014-10-24 12:00:00,20.346,16.1084,0.3888,5.89478,
SHR,2014,2014-10-24 12:00:00,20.372,16.1039,0.4206,5.90429,
SHR,2014,2014-10-24 12:00:00,20.408,16.0988,0.4047,5.90593,
SHR,2014,2014-10-24 12:00:00,20.444,16.0937,0.3968,5.90697,
SHR,2014,2014-10-24 12:00:00,20.475,16.0891,0.4126,5.90962,
SHR,2014,2014-10-24 12:00:00,20.503,16.085,0.4047,5.90759,
SHR,2014,2014-10-24 12:00:00,20.525,16.0815,0.4047,5.90708,
SHR,2014,2014-10-24 12:00:00,20.554,16.0781,0.4087,5.90998,
SHR,2014,2014-10-24 12:00:00,20.597,16.075,0.4087,5.91162,
SHR,2014,2014-10-24 12:00:00,20.637,16.0721,0.3968,5.91127,
SHR,2014,2014-10-24 12:00:00,20.669,16.0697,0.4047,5.90799,
SHR,2014,2014-10-24 12:00:00,20.697,16.068,0.4166,5.90721,
SHR,2014,2014-10-24 12:00:00,20.727,16.0667,0.4047,5.91043,
SHR,2014,2014-10-24 12:00:00,20.765,16.0656,0.4087,5.90592,
SHR,2014,2014-10-24 12:00:00,20.805,16.0646,0.4642,5.90382,
SHR,2014,2014-10-24 12:00:00,20.846,16.0635,0.4721,5.90965,
SHR,2014,2014-10-24 12:00:00,20.884,16.0623,0.4523,5.91313,
SHR,2014,2014-10-24 12:00:00,20.913,16.0607,0.4523,5.91858,
SHR,2014,2014-10-24 12:00:00,20.944,16.0585,0.4563,5.92108,
SHR,2014,2014-10-24 12:00:00,20.981,16.0557,0.5079,5.93271,
SHR,2014,2014-10-24 12:00:00,21.015,16.0526,0.5079,5.93206,
SHR,2014,2014-10-24 12:00:00,21.042,16.0494,0.5158,5.95397,
SHR,2014,2014-10-24 12:00:00,21.069,16.046,0.5317,5.96389,
SHR,2014,2014-10-24 12:00:00,21.099,16.0422,0.5079,5.98198,
SHR,2014,2014-10-24 12:00:00,21.135,16.0381,0.5158,6.00815,
SHR,2014,2014-10-24 12:00:00,21.168,16.0337,0.5317,6.024,
SHR,2014,2014-10-24 12:00:00,21.197,16.0289,0.5079,6.04527,
SHR,2014,2014-10-24 12:00:00,21.224,16.0237,0.5198,6.06422,
SHR,2014,2014-10-24 12:00:00,21.254,16.0183,0.5237,6.08597,
SHR,2014,2014-10-24 12:00:00,21.288,16.013,0.5198,6.10696,
SHR,2014,2014-10-24 12:00:00,21.323,16.0079,0.5039,6.12146,
SHR,2014,2014-10-24 12:00:00,21.361,16.0029,0.4444,6.14275,
SHR,2014,2014-10-24 12:00:00,21.405,15.9979,0.4563,6.1519,
SHR,2014,2014-10-24 12:00:00,21.452,15.9932,0.4444,6.15245,
SHR,2014,2014-10-24 12:00:00,21.493,15.9892,0.4563,6.15569,
SHR,2014,2014-10-24 12:00:00,21.528,15.9862,0.4523,6.15748,
SHR,2014,2014-10-24 12:00:00,21.564,15.9841,0.4444,6.14848,
SHR,2014,2014-10-24 12:00:00,21.592,15.9828,0.4444,6.14838,
SHR,2014,2014-10-24 12:00:00,21.619,15.9821,0.4523,6.13553,
SHR,2014,2014-10-24 12:00:00,21.65,15.9818,0.4563,6.13297,
SHR,2014,2014-10-24 12:00:00,21.681,15.9818,0.5118,6.13971,
SHR,2014,2014-10-24 12:00:00,21.718,15.9819,0.5158,6.1346,
SHR,2014,2014-10-24 12:00:00,21.752,15.982,0.5039,6.14181,
SHR,2014,2014-10-24 12:00:00,21.783,15.9821,0.5198,6.14835,
SHR,2014,2014-10-24 12:00:00,21.811,15.9821,0.4404,6.15645,
SHR,2014,2014-10-24 12:00:00,21.844,15.9819,0.4444,6.16192,
SHR,2014,2014-10-24 12:00:00,21.878,15.9813,0.4682,6.17235,
SHR,2014,2014-10-24 12:00:00,21.913,15.9804,0.4404,6.17849,
SHR,2014,2014-10-24 12:00:00,21.952,15.9792,0.4444,6.17837,
SHR,2014,2014-10-24 12:00:00,21.994,15.9778,0.4444,6.18056,
SHR,2014,2014-10-24 12:00:00,22.031,15.9765,0.4325,6.18193,
SHR,2014,2014-10-24 12:00:00,22.055,15.9753,0.4364,6.18718,
SHR,2014,2014-10-24 12:00:00,22.075,15.9742,0.4285,6.1816,
SHR,2014,2014-10-24 12:00:00,22.094,15.9732,0.4285,6.18829,
SHR,2014,2014-10-24 12:00:00,22.12,15.9722,0.4364,6.19586,
SHR,2014,2014-10-24 12:00:00,22.152,15.9711,0.4444,6.21016,
SHR,2014,2014-10-24 12:00:00,22.189,15.97,0.4444,6.21597,
SHR,2014,2014-10-24 12:00:00,22.22,15.9688,0.4325,6.21778,
SHR,2014,2014-10-24 12:00:00,22.243,15.9676,0.4444,6.22341,
SHR,2014,2014-10-24 12:00:00,22.267,15.9664,0.4444,6.2328,
SHR,2014,2014-10-24 12:00:00,22.305,15.9651,0.4206,6.22535,
SHR,2014,2014-10-24 12:00:00,22.341,15.9637,0.4404,6.21215,
SHR,2014,2014-10-24 12:00:00,22.369,15.9622,0.4444,6.21607,
SHR,2014,2014-10-24 12:00:00,22.4,15.9607,0.4364,6.21357,
SHR,2014,2014-10-24 12:00:00,22.429,15.9591,0.4206,6.21952,
SHR,2014,2014-10-24 12:00:00,22.452,15.9577,0.4325,6.22784,
SHR,2014,2014-10-24 12:00:00,22.483,15.9563,0.4285,6.23606,
SHR,2014,2014-10-24 12:00:00,22.517,15.955,0.4364,6.23722,
SHR,2014,2014-10-24 12:00:00,22.549,15.9538,0.4206,6.23582,
SHR,2014,2014-10-24 12:00:00,22.579,15.9528,0.4404,6.2372,
SHR,2014,2014-10-24 12:00:00,22.602,15.9518,0.4959,6.23335,
SHR,2014,2014-10-24 12:00:00,22.623,15.9507,0.492,6.23255,
SHR,2014,2014-10-24 12:00:00,22.65,15.9495,0.492,6.23413,
SHR,2014,2014-10-24 12:00:00,22.682,15.948,0.492,6.23029,
SHR,2014,2014-10-24 12:00:00,22.722,15.9461,0.4325,6.22549,
SHR,2014,2014-10-24 12:00:00,22.761,15.9437,0.4404,6.21966,
SHR,2014,2014-10-24 12:00:00,22.794,15.9407,0.4325,6.21151,
SHR,2014,2014-10-24 12:00:00,22.821,15.9374,0.4206,6.20982,
SHR,2014,2014-10-24 12:00:00,22.85,15.934,0.4285,6.20496,
SHR,2014,2014-10-24 12:00:00,22.881,15.9309,0.4404,6.20229,
SHR,2014,2014-10-24 12:00:00,22.915,15.928,0.4206,6.20207,
SHR,2014,2014-10-24 12:00:00,22.948,15.9254,0.4325,6.20121,
SHR,2014,2014-10-24 12:00:00,22.987,15.9229,0.4285,6.20344,
SHR,2014,2014-10-24 12:00:00,23.028,15.9203,0.4364,6.20835,
SHR,2014,2014-10-24 12:00:00,23.066,15.9176,0.4166,6.208,
SHR,2014,2014-10-24 12:00:00,23.095,15.9147,0.4444,6.20362,
SHR,2014,2014-10-24 12:00:00,23.119,15.9115,0.4206,6.20266,
SHR,2014,2014-10-24 12:00:00,23.15,15.9081,0.4206,6.20273,
SHR,2014,2014-10-24 12:00:00,23.184,15.9045,0.4206,6.19646,
SHR,2014,2014-10-24 12:00:00,23.219,15.9012,0.4404,6.18546,
SHR,2014,2014-10-24 12:00:00,23.248,15.8985,0.4285,6.18692,
SHR,2014,2014-10-24 12:00:00,23.277,15.8963,0.4087,6.18929,
SHR,2014,2014-10-24 12:00:00,23.301,15.8946,0.4325,6.20099,
SHR,2014,2014-10-24 12:00:00,23.318,15.8931,0.4285,6.20706,
SHR,2014,2014-10-24 12:00:00,23.334,15.8917,0.4206,6.20253,
SHR,2014,2014-10-24 12:00:00,23.354,15.8905,0.4206,6.2047,
SHR,2014,2014-10-24 12:00:00,23.377,15.8895,0.4206,6.21216,
SHR,2014,2014-10-24 12:00:00,23.401,15.8887,0.4285,6.2032,
SHR,2014,2014-10-24 12:00:00,23.429,15.8883,0.4206,6.19815,
SHR,2014,2014-10-24 12:00:00,23.46,15.8881,0.4364,6.1964,
SHR,2014,2014-10-24 12:00:00,23.484,15.8879,0.4087,6.19634,
SHR,2014,2014-10-24 12:00:00,23.515,15.8877,0.4206,6.1918,
SHR,2014,2014-10-24 12:00:00,23.551,15.8874,0.4285,6.18645,
SHR,2014,2014-10-24 12:00:00,23.583,15.8871,0.4206,6.18887,
SHR,2014,2014-10-24 12:00:00,23.613,15.8867,0.4206,6.19152,
SHR,2014,2014-10-24 12:00:00,23.643,15.8864,0.4206,6.17324,
SHR,2014,2014-10-24 12:00:00,23.664,15.8861,0.4285,6.18258,
SHR,2014,2014-10-24 12:00:00,23.682,15.8858,0.4364,6.18137,
SHR,2014,2014-10-24 12:00:00,23.708,15.8855,0.4126,6.18952,
SHR,2014,2014-10-24 12:00:00,23.729,15.8851,0.4285,6.18998,
SHR,2014,2014-10-24 12:00:00,23.75,15.8845,0.4087,6.19273,
SHR,2014,2014-10-24 12:00:00,23.773,15.8836,0.4166,6.20568,
SHR,2014,2014-10-24 12:00:00,23.799,15.8821,0.4364,6.2122,
SHR,2014,2014-10-24 12:00:00,23.828,15.8801,0.4166,6.23359,
SHR,2014,2014-10-24 12:00:00,23.859,15.8776,0.3928,6.22934,
SHR,2014,2014-10-24 12:00:00,23.893,15.8751,0.3968,6.2531,
SHR,2014,2014-10-24 12:00:00,23.923,15.8726,0.4126,6.25318,
SHR,2014,2014-10-24 12:00:00,23.947,15.8702,0.4206,6.25227,
SHR,2014,2014-10-24 12:00:00,23.979,15.8678,0.4126,6.26531,
SHR,2014,2014-10-24 12:00:00,24.011,15.8655,0.4087,6.26047,
SHR,2014,2014-10-24 12:00:00,24.042,15.8633,0.4166,6.26653,
SHR,2014,2014-10-24 12:00:00,24.071,15.8612,0.4166,6.26238,
SHR,2014,2014-10-24 12:00:00,24.098,15.8594,0.4166,6.25474,
SHR,2014,2014-10-24 12:00:00,24.124,15.8575,0.4047,6.24725,
SHR,2014,2014-10-24 12:00:00,24.151,15.8555,0.4206,6.24091,
SHR,2014,2014-10-24 12:00:00,24.177,15.8532,0.3928,6.2425,
SHR,2014,2014-10-24 12:00:00,24.197,15.8503,0.4126,6.24014,
SHR,2014,2014-10-24 12:00:00,24.212,15.8468,0.4126,6.24524,
SHR,2014,2014-10-24 12:00:00,24.233,15.843,0.4126,6.24572,
SHR,2014,2014-10-24 12:00:00,24.26,15.839,0.4206,6.25435,
SHR,2014,2014-10-24 12:00:00,24.288,15.8352,0.4206,6.261,
SHR,2014,2014-10-24 12:00:00,24.317,15.8317,0.4047,6.26368,
SHR,2014,2014-10-24 12:00:00,24.345,15.8285,0.4087,6.26982,
SHR,2014,2014-10-24 12:00:00,24.372,15.8255,0.4206,6.28313,
SHR,2014,2014-10-24 12:00:00,24.399,15.8228,0.3928,6.28564,
SHR,2014,2014-10-24 12:00:00,24.429,15.8202,0.4206,6.2859,
SHR,2014,2014-10-24 12:00:00,24.459,15.8177,0.4325,6.28639,
SHR,2014,2014-10-24 12:00:00,24.487,15.8152,0.4325,6.29782,
SHR,2014,2014-10-24 12:00:00,24.516,15.8125,0.4166,6.29543,
SHR,2014,2014-10-24 12:00:00,24.54,15.8094,0.4206,6.29919,
SHR,2014,2014-10-24 12:00:00,24.561,15.8058,0.4166,6.29905,
SHR,2014,2014-10-24 12:00:00,24.587,15.8018,0.4126,6.30951,
SHR,2014,2014-10-24 12:00:00,24.615,15.7977,0.4087,6.31021,
SHR,2014,2014-10-24 12:00:00,24.644,15.7938,0.4166,6.321,
SHR,2014,2014-10-24 12:00:00,24.669,15.7904,0.4047,6.32742,
SHR,2014,2014-10-24 12:00:00,24.697,15.7876,0.3968,6.33891,
SHR,2014,2014-10-24 12:00:00,24.722,15.7851,0.4126,6.34721,
SHR,2014,2014-10-24 12:00:00,24.752,15.7828,0.4087,6.35504,
SHR,2014,2014-10-24 12:00:00,24.791,15.7804,0.3968,6.38006,
SHR,2014,2014-10-24 12:00:00,24.834,15.7777,0.4166,6.40167,
SHR,2014,2014-10-24 12:00:00,24.87,15.7741,0.3452,6.42869,
SHR,2014,2014-10-24 12:00:00,24.898,15.7692,0.3333,6.4565,
SHR,2014,2014-10-24 12:00:00,24.927,15.7626,0.3412,6.46848,
SHR,2014,2014-10-24 12:00:00,24.955,15.7549,0.3452,6.48085,
SHR,2014,2014-10-24 12:00:00,24.98,15.7473,0.3611,6.48396,
