Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
FCR,2016,2016-07-11 12:00:00,0.262,25.259,1.1817,0.7386,34.2035,8.02761,97.63625
FCR,2016,2016-07-11 12:00:00,0.267,25.2516,1.1886,0.6644,34.240223,8.03049,97.65791
FCR,2016,2016-07-11 12:00:00,0.297,25.2421,1.178,0.6871,34.265985,8.03125,97.65017
FCR,2016,2016-07-11 12:00:00,0.377,25.2311,1.1465,0.8092,34.269614,8.0353,97.6797
FCR,2016,2016-07-11 12:00:00,0.459,25.2206,1.1018,0.9959,34.264106,8.04022,97.72065
FCR,2016,2016-07-11 12:00:00,0.534,25.2124,1.0668,1.1549,34.26002,8.05736,97.91421
FCR,2016,2016-07-11 12:00:00,0.578,25.2069,1.0497,1.2509,34.256264,8.07965,98.17514
FCR,2016,2016-07-11 12:00:00,0.606,25.2039,1.0453,1.306,34.239811,8.10545,98.48327
FCR,2016,2016-07-11 12:00:00,0.62,25.203,1.0496,1.3349,34.228321,8.12003,98.65879
FCR,2016,2016-07-11 12:00:00,0.623,25.2041,1.0551,1.3443,34.240779,8.13502,98.84284
FCR,2016,2016-07-11 12:00:00,0.624,25.2069,1.0573,1.3365,34.258458,8.14152,98.92689
FCR,2016,2016-07-11 12:00:00,0.622,25.211,1.0585,1.3129,34.27605,8.14566,98.98474
FCR,2016,2016-07-11 12:00:00,0.588,25.2156,1.06,1.2696,34.292231,8.14401,98.973
FCR,2016,2016-07-11 12:00:00,0.523,25.2197,1.0601,1.2156,34.287262,8.14969,99.04958
FCR,2016,2016-07-11 12:00:00,0.471,25.2228,1.0583,1.1754,34.263829,8.14672,99.01909
FCR,2016,2016-07-11 12:00:00,0.467,25.2254,1.0578,1.1531,34.249759,8.14797,99.03891
FCR,2016,2016-07-11 12:00:00,0.477,25.2284,1.0593,1.1383,34.243303,8.14363,98.9917
FCR,2016,2016-07-11 12:00:00,0.485,25.2323,1.0605,1.1304,34.244746,8.13401,98.88187
FCR,2016,2016-07-11 12:00:00,0.489,25.2362,1.0623,1.1308,34.2665,8.12882,98.82576
FCR,2016,2016-07-11 12:00:00,0.482,25.2387,1.0647,1.1304,34.29031,8.11911,98.71233
FCR,2016,2016-07-11 12:00:00,0.477,25.2382,1.0648,1.1268,34.310501,8.11281,98.6348
FCR,2016,2016-07-11 12:00:00,0.479,25.2345,1.0634,1.1248,34.332456,8.12222,98.74248
FCR,2016,2016-07-11 12:00:00,0.484,25.2282,1.0631,1.1192,34.356016,8.13467,98.88247
FCR,2016,2016-07-11 12:00:00,0.492,25.2211,1.0628,1.1109,34.359401,8.13635,98.88991
FCR,2016,2016-07-11 12:00:00,0.505,25.2149,1.0621,1.109,34.315452,8.1383,98.90235
FCR,2016,2016-07-11 12:00:00,0.519,25.2102,1.0619,1.1132,34.252538,8.1414,98.93149
FCR,2016,2016-07-11 12:00:00,0.531,25.2062,1.0601,1.1199,34.214018,8.13819,98.88521
FCR,2016,2016-07-11 12:00:00,0.544,25.2011,1.0552,1.1354,34.20365,8.13989,98.89661
FCR,2016,2016-07-11 12:00:00,0.556,25.194,1.049,1.1617,34.198625,8.14479,98.94327
FCR,2016,2016-07-11 12:00:00,0.569,25.1857,1.0417,1.1988,34.207625,8.14811,98.96848
FCR,2016,2016-07-11 12:00:00,0.58,25.1774,1.0345,1.2464,34.25109,8.15133,98.9925
FCR,2016,2016-07-11 12:00:00,0.592,25.1699,1.032,1.2851,34.284483,8.15338,99.00368
FCR,2016,2016-07-11 12:00:00,0.606,25.1629,1.038,1.2933,34.278626,8.15743,99.04012
FCR,2016,2016-07-11 12:00:00,0.621,25.1557,1.0553,1.2616,34.264028,8.16556,99.12576
FCR,2016,2016-07-11 12:00:00,0.637,25.1479,1.0793,1.2113,34.254837,8.16797,99.14073
FCR,2016,2016-07-11 12:00:00,0.655,25.1392,1.1003,1.1806,34.23457,8.17113,99.16321
FCR,2016,2016-07-11 12:00:00,0.671,25.1299,1.1172,1.1783,34.20183,8.1734,99.17386
FCR,2016,2016-07-11 12:00:00,0.687,25.1202,1.1324,1.2052,34.187976,8.17293,99.15047
FCR,2016,2016-07-11 12:00:00,0.705,25.1106,1.1454,1.2499,34.181297,8.16636,99.05328
FCR,2016,2016-07-11 12:00:00,0.723,25.1017,1.1531,1.2753,34.165979,8.15693,98.92271
FCR,2016,2016-07-11 12:00:00,0.732,25.0937,1.1509,1.2675,34.161992,8.1457,98.77192
FCR,2016,2016-07-11 12:00:00,0.741,25.087,1.1363,1.2358,34.164262,8.1431,98.72818
FCR,2016,2016-07-11 12:00:00,0.757,25.0814,1.1153,1.1946,34.175399,8.13066,98.56721
FCR,2016,2016-07-11 12:00:00,0.772,25.0771,1.0979,1.164,34.202383,8.12082,98.44012
FCR,2016,2016-07-11 12:00:00,0.783,25.0739,1.0863,1.146,34.242385,8.12254,98.45517
FCR,2016,2016-07-11 12:00:00,0.789,25.0715,1.0786,1.1336,34.267988,8.12851,98.52326
FCR,2016,2016-07-11 12:00:00,0.795,25.0698,1.0753,1.1256,34.245928,8.13602,98.61117
FCR,2016,2016-07-11 12:00:00,0.804,25.0685,1.0776,1.1247,34.202396,8.14409,98.70668
FCR,2016,2016-07-11 12:00:00,0.815,25.0671,1.0859,1.1305,34.167876,8.14854,98.75805
FCR,2016,2016-07-11 12:00:00,0.831,25.0653,1.1009,1.1332,34.153207,8.15631,98.84886
FCR,2016,2016-07-11 12:00:00,0.85,25.0631,1.1263,1.1276,34.156483,8.16346,98.93159
FCR,2016,2016-07-11 12:00:00,0.87,25.0604,1.1595,1.1193,34.156528,8.17597,99.07828
FCR,2016,2016-07-11 12:00:00,0.893,25.0576,1.1918,1.1083,34.143331,8.17913,99.11142
FCR,2016,2016-07-11 12:00:00,0.912,25.0547,1.223,1.0928,34.121391,8.18444,99.17046
FCR,2016,2016-07-11 12:00:00,0.928,25.0519,1.2609,1.0824,34.112921,8.18943,99.22581
FCR,2016,2016-07-11 12:00:00,0.941,25.0492,1.3022,1.0847,34.117665,8.19109,99.24097
FCR,2016,2016-07-11 12:00:00,0.956,25.047,1.3313,1.0898,34.108825,8.19979,99.34232
FCR,2016,2016-07-11 12:00:00,0.973,25.0452,1.3436,1.0889,34.102086,8.20825,99.4415
FCR,2016,2016-07-11 12:00:00,0.989,25.0435,1.3451,1.0875,34.107676,8.22028,99.58418
FCR,2016,2016-07-11 12:00:00,1.008,25.0416,1.3417,1.0876,34.103032,8.22768,99.67034
FCR,2016,2016-07-11 12:00:00,1.026,25.0395,1.3388,1.0856,34.102951,8.23494,99.75445
FCR,2016,2016-07-11 12:00:00,1.043,25.0374,1.3389,1.0857,34.117435,8.23407,99.73998
FCR,2016,2016-07-11 12:00:00,1.056,25.0356,1.3443,1.0901,34.124287,8.2431,99.84616
FCR,2016,2016-07-11 12:00:00,1.071,25.0341,1.358,1.092,34.107294,8.25056,99.93369
FCR,2016,2016-07-11 12:00:00,1.091,25.0326,1.3784,1.0919,34.069944,8.24808,99.90086
FCR,2016,2016-07-11 12:00:00,1.115,25.031,1.4017,1.1,34.028333,8.24236,99.82869
FCR,2016,2016-07-11 12:00:00,1.138,25.0291,1.4289,1.1141,33.997424,8.24087,99.80714
FCR,2016,2016-07-11 12:00:00,1.153,25.0268,1.4655,1.1252,33.991022,8.24473,99.84963
FCR,2016,2016-07-11 12:00:00,1.163,25.0243,1.5094,1.1363,33.993391,8.25033,99.91283
FCR,2016,2016-07-11 12:00:00,1.174,25.0218,1.5487,1.1537,33.983112,8.24792,99.87904
FCR,2016,2016-07-11 12:00:00,1.185,25.0196,1.5795,1.1811,33.979494,8.25099,99.91218
FCR,2016,2016-07-11 12:00:00,1.195,25.0176,1.6082,1.2257,33.989588,8.2488,99.88204
FCR,2016,2016-07-11 12:00:00,1.202,25.0155,1.6363,1.2765,33.994039,8.24988,99.89123
FCR,2016,2016-07-11 12:00:00,1.214,25.013,1.654,1.3024,34.002051,8.25085,99.8984
FCR,2016,2016-07-11 12:00:00,1.227,25.0096,1.6554,1.2943,34.015759,8.25404,99.93073
FCR,2016,2016-07-11 12:00:00,1.238,25.0047,1.6428,1.258,34.018776,8.25453,99.92767
FCR,2016,2016-07-11 12:00:00,1.25,24.9984,1.6231,1.208,34.015913,8.25241,99.89039
FCR,2016,2016-07-11 12:00:00,1.26,24.9912,1.6073,1.1687,34.006408,8.25451,99.90254
FCR,2016,2016-07-11 12:00:00,1.268,24.984,1.6001,1.1455,33.995744,8.24599,99.78617
FCR,2016,2016-07-11 12:00:00,1.28,24.9777,1.6011,1.1312,33.987091,8.23932,99.69393
FCR,2016,2016-07-11 12:00:00,1.299,24.9723,1.6107,1.123,33.962104,8.22945,99.56456
FCR,2016,2016-07-11 12:00:00,1.317,24.9678,1.6263,1.1223,33.936171,8.2322,99.58956
FCR,2016,2016-07-11 12:00:00,1.334,24.9638,1.6438,1.1333,33.91841,8.23222,99.58248
FCR,2016,2016-07-11 12:00:00,1.352,24.9601,1.6631,1.1615,33.910099,8.22711,99.51383
FCR,2016,2016-07-11 12:00:00,1.369,24.9559,1.6885,1.2141,33.937083,8.21744,99.38922
FCR,2016,2016-07-11 12:00:00,1.383,24.951,1.7179,1.2837,33.976491,8.20176,99.19064
FCR,2016,2016-07-11 12:00:00,1.397,24.9452,1.7425,1.3382,33.996738,8.1824,98.94589
FCR,2016,2016-07-11 12:00:00,1.413,24.9383,1.7597,1.3627,34.009238,8.16217,98.68867
FCR,2016,2016-07-11 12:00:00,1.432,24.9296,1.7741,1.3714,34.013313,8.14666,98.48539
FCR,2016,2016-07-11 12:00:00,1.453,24.9178,1.7868,1.3761,34.01406,8.1343,98.31458
FCR,2016,2016-07-11 12:00:00,1.472,24.9006,1.7928,1.3767,34.027712,8.13894,98.33941
FCR,2016,2016-07-11 12:00:00,1.491,24.8752,1.788,1.3745,34.039872,8.18122,98.80395
FCR,2016,2016-07-11 12:00:00,1.513,24.8372,1.7726,1.3702,34.05378,8.2749,99.86524
FCR,2016,2016-07-11 12:00:00,1.536,24.7809,1.7529,1.3602,34.079159,8.42582,101.5809
FCR,2016,2016-07-11 12:00:00,1.56,24.7038,1.7392,1.3419,34.100727,8.62528,103.83739
FCR,2016,2016-07-11 12:00:00,1.579,24.611,1.7357,1.3162,34.136263,8.85162,106.37926
FCR,2016,2016-07-11 12:00:00,1.594,24.5131,1.744,1.283,34.197248,9.06437,108.73859
FCR,2016,2016-07-11 12:00:00,1.609,24.4208,1.7667,1.2358,34.281902,9.23364,110.57958
FCR,2016,2016-07-11 12:00:00,1.621,24.3416,1.7984,1.1827,34.420819,9.34043,111.69386
FCR,2016,2016-07-11 12:00:00,1.633,24.2779,1.8292,1.1472,34.584892,9.40003,112.27352
FCR,2016,2016-07-11 12:00:00,1.645,24.2261,1.8589,1.1291,34.693591,9.44388,112.68849
FCR,2016,2016-07-11 12:00:00,1.657,24.1807,1.895,1.1177,34.747835,9.49433,113.19468
FCR,2016,2016-07-11 12:00:00,1.667,24.1359,1.9349,1.1157,34.802176,9.53393,113.57182
FCR,2016,2016-07-11 12:00:00,1.679,24.0881,1.9656,1.1192,34.85306,9.59745,114.22662
FCR,2016,2016-07-11 12:00:00,1.693,24.0376,1.9832,1.12,34.873963,9.64905,114.73253
FCR,2016,2016-07-11 12:00:00,1.708,23.9864,1.9922,1.1205,34.882484,9.69289,115.14355
FCR,2016,2016-07-11 12:00:00,1.725,23.9362,1.9995,1.1267,34.900941,9.72159,115.37608
FCR,2016,2016-07-11 12:00:00,1.747,23.8891,2.0164,1.1413,34.944278,9.74116,115.50653
FCR,2016,2016-07-11 12:00:00,1.767,23.8474,2.0491,1.1716,35.026054,9.75721,115.60653
FCR,2016,2016-07-11 12:00:00,1.786,23.8117,2.1042,1.2246,35.125979,9.762,115.58601
FCR,2016,2016-07-11 12:00:00,1.81,23.782,2.1759,1.2846,35.204547,9.77143,115.63321
FCR,2016,2016-07-11 12:00:00,1.828,23.7584,2.2406,1.3276,35.250635,9.78471,115.73919
FCR,2016,2016-07-11 12:00:00,1.847,23.7403,2.2949,1.3514,35.268512,9.80465,115.93565
FCR,2016,2016-07-11 12:00:00,1.865,23.7255,2.3556,1.3599,35.262944,9.82236,116.11278
FCR,2016,2016-07-11 12:00:00,1.881,23.7123,2.4395,1.3635,35.258505,9.83353,116.21609
FCR,2016,2016-07-11 12:00:00,1.892,23.7,2.5389,1.3803,35.268041,9.83965,116.26151
FCR,2016,2016-07-11 12:00:00,1.903,23.6887,2.6211,1.4079,35.286076,9.83645,116.19905
FCR,2016,2016-07-11 12:00:00,1.915,23.6779,2.6775,1.4365,35.297372,9.83387,116.14502
FCR,2016,2016-07-11 12:00:00,1.927,23.6676,2.7207,1.4795,35.298929,9.83076,116.08583
FCR,2016,2016-07-11 12:00:00,1.938,23.6574,2.7585,1.5425,35.309202,9.82641,116.01224
FCR,2016,2016-07-11 12:00:00,1.951,23.6474,2.7947,1.5966,35.312888,9.82603,115.98592
FCR,2016,2016-07-11 12:00:00,1.969,23.6381,2.8343,1.6243,35.304958,9.82195,115.91757
FCR,2016,2016-07-11 12:00:00,1.986,23.6295,2.8867,1.6385,35.315369,9.80064,115.64733
FCR,2016,2016-07-11 12:00:00,2.001,23.6213,2.9501,1.6489,35.338879,9.78995,115.50341
FCR,2016,2016-07-11 12:00:00,2.012,23.6125,3.0075,1.6502,35.359707,9.76591,115.20072
FCR,2016,2016-07-11 12:00:00,2.022,23.6023,3.057,1.6438,35.393428,9.73806,114.85015
FCR,2016,2016-07-11 12:00:00,2.035,23.5896,3.1141,1.6418,35.435004,9.70019,114.37625
FCR,2016,2016-07-11 12:00:00,2.051,23.5741,3.1784,1.6449,35.459436,9.65476,113.80744
FCR,2016,2016-07-11 12:00:00,2.067,23.5566,3.2319,1.6468,35.471237,9.61486,113.29974
FCR,2016,2016-07-11 12:00:00,2.083,23.5382,3.2727,1.6494,35.493598,9.58116,112.86361
FCR,2016,2016-07-11 12:00:00,2.096,23.5199,3.3117,1.6522,35.536492,9.55294,112.49244
FCR,2016,2016-07-11 12:00:00,2.108,23.5028,3.3575,1.6536,35.607347,9.53325,112.22448
FCR,2016,2016-07-11 12:00:00,2.122,23.4869,3.4074,1.6563,35.715036,9.52777,112.12642
FCR,2016,2016-07-11 12:00:00,2.135,23.4716,3.4488,1.6587,35.830139,9.53065,112.12799
FCR,2016,2016-07-11 12:00:00,2.148,23.4563,3.4827,1.658,35.913188,9.53405,112.13563
FCR,2016,2016-07-11 12:00:00,2.163,23.4404,3.5187,1.6575,35.952249,9.53323,112.09246
FCR,2016,2016-07-11 12:00:00,2.173,23.4232,3.5574,1.6627,35.961747,9.5394,112.12864
FCR,2016,2016-07-11 12:00:00,2.185,23.405,3.5925,1.6717,35.966264,9.54697,112.17909
FCR,2016,2016-07-11 12:00:00,2.202,23.3865,3.6239,1.6764,35.969011,9.56521,112.35428
FCR,2016,2016-07-11 12:00:00,2.225,23.3685,3.6591,1.6794,35.964706,9.58289,112.52367
FCR,2016,2016-07-11 12:00:00,2.251,23.3512,3.7016,1.6837,35.946185,9.59512,112.63057
FCR,2016,2016-07-11 12:00:00,2.271,23.3346,3.7463,1.6812,35.922543,9.59742,112.62228
FCR,2016,2016-07-11 12:00:00,2.287,23.318,3.7943,1.6725,35.909524,9.59031,112.50348
FCR,2016,2016-07-11 12:00:00,2.305,23.3005,3.8582,1.6679,35.893635,9.58178,112.36626
FCR,2016,2016-07-11 12:00:00,2.321,23.2821,3.9341,1.6695,35.868632,9.5491,111.94418
FCR,2016,2016-07-11 12:00:00,2.335,23.2632,3.9993,1.6755,35.855912,9.50634,111.40313
FCR,2016,2016-07-11 12:00:00,2.347,23.2432,4.0497,1.6886,35.852083,9.45663,110.7787
FCR,2016,2016-07-11 12:00:00,2.356,23.22,4.1013,1.7089,35.828058,9.40163,110.08609
FCR,2016,2016-07-11 12:00:00,2.366,23.1919,4.17,1.744,35.813513,9.34977,109.42065
FCR,2016,2016-07-11 12:00:00,2.376,23.1596,4.2528,1.8012,35.844664,9.31167,108.90817
FCR,2016,2016-07-11 12:00:00,2.385,23.1267,4.3281,1.8657,35.895736,9.29082,108.59666
FCR,2016,2016-07-11 12:00:00,2.4,23.0969,4.3938,1.9274,35.93825,9.28227,108.43558
FCR,2016,2016-07-11 12:00:00,2.423,23.0705,4.4669,1.9925,35.965502,9.27968,108.35112
FCR,2016,2016-07-11 12:00:00,2.447,23.0457,4.5503,2.0611,35.99879,9.27711,108.27024
FCR,2016,2016-07-11 12:00:00,2.467,23.0215,4.6333,2.1172,36.042982,9.26635,108.09498
FCR,2016,2016-07-11 12:00:00,2.483,22.9976,4.7218,2.1495,36.069767,9.25327,107.89355
FCR,2016,2016-07-11 12:00:00,2.495,22.9741,4.8379,2.1643,36.076263,9.24676,107.76956
FCR,2016,2016-07-11 12:00:00,2.506,22.9525,4.9767,2.1723,36.066205,9.24182,107.66776
FCR,2016,2016-07-11 12:00:00,2.519,22.9334,5.1045,2.178,36.042924,9.25,107.72398
FCR,2016,2016-07-11 12:00:00,2.533,22.9146,5.2176,2.183,36.022264,9.2611,107.81484
FCR,2016,2016-07-11 12:00:00,2.548,22.894,5.3438,2.1897,35.990695,9.27588,107.94463
FCR,2016,2016-07-11 12:00:00,2.563,22.8712,5.4816,2.1975,35.93579,9.29776,108.15227
FCR,2016,2016-07-11 12:00:00,2.576,22.8469,5.5955,2.2041,35.880994,9.31258,108.27472
FCR,2016,2016-07-11 12:00:00,2.589,22.8215,5.6781,2.2088,35.847778,9.32139,108.32481
FCR,2016,2016-07-11 12:00:00,2.607,22.7951,5.7522,2.2107,35.829289,9.30931,108.13005
FCR,2016,2016-07-11 12:00:00,2.626,22.7671,5.8399,2.2102,35.798545,9.27339,107.65537
FCR,2016,2016-07-11 12:00:00,2.645,22.7359,5.9408,2.2164,35.745344,9.21184,106.87733
FCR,2016,2016-07-11 12:00:00,2.664,22.7007,6.0324,2.2321,35.687571,9.14201,105.99601
FCR,2016,2016-07-11 12:00:00,2.682,22.6633,6.1148,2.2545,35.643898,9.07897,105.19012
FCR,2016,2016-07-11 12:00:00,2.7,22.6264,6.2086,2.2932,35.608692,9.02689,104.51314
FCR,2016,2016-07-11 12:00:00,2.718,22.5919,6.3118,2.3491,35.572565,9.0029,104.16673
FCR,2016,2016-07-11 12:00:00,2.734,22.5605,6.403,2.3996,35.549938,9.01167,104.20579
FCR,2016,2016-07-11 12:00:00,2.746,22.5317,6.4825,2.426,35.550812,9.03318,104.39701
FCR,2016,2016-07-11 12:00:00,2.758,22.5049,6.5689,2.4377,35.563392,9.03021,104.30927
FCR,2016,2016-07-11 12:00:00,2.77,22.4798,6.6595,2.4514,35.574994,9.04094,104.38315
FCR,2016,2016-07-11 12:00:00,2.783,22.4563,6.7313,2.4652,35.570669,9.05043,104.44579
FCR,2016,2016-07-11 12:00:00,2.799,22.4329,6.7787,2.4736,35.549262,9.06559,104.57382
FCR,2016,2016-07-11 12:00:00,2.819,22.4086,6.813,2.4822,35.533129,9.09177,104.8271
FCR,2016,2016-07-11 12:00:00,2.837,22.3827,6.8399,2.4875,35.523981,9.11905,105.08948
FCR,2016,2016-07-11 12:00:00,2.855,22.3553,6.8579,2.4786,35.493316,9.15565,105.45591
FCR,2016,2016-07-11 12:00:00,2.87,22.3261,6.8651,2.462,35.438971,9.19254,105.82154
FCR,2016,2016-07-11 12:00:00,2.883,22.2963,6.8648,2.4529,35.380533,9.21821,106.05653
FCR,2016,2016-07-11 12:00:00,2.896,22.2684,6.8617,2.4521,35.312439,9.23933,106.24264
FCR,2016,2016-07-11 12:00:00,2.91,22.2452,6.8586,2.4551,35.236578,9.25166,106.33706
FCR,2016,2016-07-11 12:00:00,2.926,22.2285,6.8606,2.459,35.158778,9.25665,106.36024
FCR,2016,2016-07-11 12:00:00,2.942,22.2196,6.8731,2.4593,35.086358,9.24533,106.212
FCR,2016,2016-07-11 12:00:00,2.956,22.2176,6.8996,2.4514,35.034081,9.22838,106.01327
FCR,2016,2016-07-11 12:00:00,2.966,22.219,6.934,2.439,34.986001,9.2156,105.86921
FCR,2016,2016-07-11 12:00:00,2.978,22.2188,6.9608,2.4256,34.935309,9.20836,105.7856
FCR,2016,2016-07-11 12:00:00,2.993,22.2122,6.9739,2.3996,34.906574,9.21057,105.79758
FCR,2016,2016-07-11 12:00:00,3.008,22.1955,6.976,2.3518,34.912178,9.22104,105.88396
FCR,2016,2016-07-11 12:00:00,3.022,22.167,6.9771,2.3004,34.93357,9.22932,105.92102
FCR,2016,2016-07-11 12:00:00,3.038,22.1272,6.9962,2.2671,34.938367,9.25183,106.09812
FCR,2016,2016-07-11 12:00:00,3.056,22.0785,7.0465,2.2443,34.903794,9.27359,106.24813
FCR,2016,2016-07-11 12:00:00,3.074,22.0262,7.1399,2.2234,34.840679,9.28186,106.23596
FCR,2016,2016-07-11 12:00:00,3.095,21.9768,7.2611,2.2081,34.776291,9.2749,106.05526
FCR,2016,2016-07-11 12:00:00,3.112,21.9341,7.3615,2.1933,34.721524,9.2581,105.77604
FCR,2016,2016-07-11 12:00:00,3.13,21.8979,7.4227,2.1771,34.653754,9.24404,105.54174
FCR,2016,2016-07-11 12:00:00,3.144,21.8653,7.4602,2.1691,34.576957,9.21999,105.2009
FCR,2016,2016-07-11 12:00:00,3.157,21.8321,7.4887,2.1739,34.546823,9.18149,104.69444
FCR,2016,2016-07-11 12:00:00,3.174,21.7942,7.5107,2.1849,34.549302,9.13682,104.10893
FCR,2016,2016-07-11 12:00:00,3.186,21.7488,7.5207,2.1958,34.53895,9.074,103.30245
FCR,2016,2016-07-11 12:00:00,3.195,21.6945,7.5183,2.2026,34.502982,9.00447,102.40318
FCR,2016,2016-07-11 12:00:00,3.206,21.6328,7.5028,2.2003,34.439823,8.93487,101.49038
FCR,2016,2016-07-11 12:00:00,3.223,21.5675,7.4769,2.1884,34.364703,8.85735,100.48253
FCR,2016,2016-07-11 12:00:00,3.242,21.5036,7.4518,2.1692,34.287658,8.79094,99.60566
FCR,2016,2016-07-11 12:00:00,3.258,21.4438,7.431,2.1412,34.206182,8.72261,98.71672
FCR,2016,2016-07-11 12:00:00,3.279,21.3896,7.4079,2.0947,34.118593,8.65245,97.8196
FCR,2016,2016-07-11 12:00:00,3.3,21.3419,7.3836,2.0365,34.043626,8.58647,96.98356
FCR,2016,2016-07-11 12:00:00,3.317,21.3011,7.3696,1.9926,34.005386,8.51174,96.06318
FCR,2016,2016-07-11 12:00:00,3.328,21.2665,7.3693,1.967,33.999687,8.43397,95.12138
FCR,2016,2016-07-11 12:00:00,3.341,21.2365,7.3812,1.9486,34.002959,8.35448,94.1698
FCR,2016,2016-07-11 12:00:00,3.354,21.2074,7.4007,1.9311,34.006048,8.27328,93.20165
FCR,2016,2016-07-11 12:00:00,3.369,21.1736,7.4161,1.9133,34.021804,8.18716,92.17076
FCR,2016,2016-07-11 12:00:00,3.384,21.1329,7.4205,1.8986,34.044404,8.10737,91.20004
FCR,2016,2016-07-11 12:00:00,3.401,21.0872,7.4139,1.8887,34.031765,8.04426,90.40933
FCR,2016,2016-07-11 12:00:00,3.414,21.0408,7.3972,1.8821,33.992545,8.01067,89.95023
FCR,2016,2016-07-11 12:00:00,3.43,20.9971,7.3756,1.8725,33.976417,7.98968,89.63785
FCR,2016,2016-07-11 12:00:00,3.445,20.9566,7.3585,1.854,33.977077,7.9648,89.28802
FCR,2016,2016-07-11 12:00:00,3.466,20.9171,7.3496,1.8272,33.962629,7.9439,88.98486
FCR,2016,2016-07-11 12:00:00,3.486,20.8765,7.3469,1.7862,33.935232,7.90505,88.47919
FCR,2016,2016-07-11 12:00:00,3.507,20.8349,7.3447,1.7372,33.91564,7.85229,87.81706
FCR,2016,2016-07-11 12:00:00,3.524,20.7938,7.3351,1.7026,33.906646,7.79235,87.07645
FCR,2016,2016-07-11 12:00:00,3.541,20.7542,7.3137,1.6847,33.90184,7.7149,86.14396
FCR,2016,2016-07-11 12:00:00,3.56,20.7161,7.2754,1.674,33.895931,7.63456,85.18316
FCR,2016,2016-07-11 12:00:00,3.576,20.6777,7.2221,1.6655,33.889348,7.54541,84.12496
FCR,2016,2016-07-11 12:00:00,3.594,20.6366,7.1654,1.6603,33.888351,7.44815,82.97343
FCR,2016,2016-07-11 12:00:00,3.612,20.5918,7.1022,1.6605,33.890669,7.35767,81.89325
FCR,2016,2016-07-11 12:00:00,3.632,20.5441,7.0128,1.666,33.892909,7.27012,80.84289
FCR,2016,2016-07-11 12:00:00,3.65,20.4959,6.9016,1.675,33.895668,7.18272,79.79519
FCR,2016,2016-07-11 12:00:00,3.666,20.4493,6.7983,1.683,33.905693,7.09438,78.74137
FCR,2016,2016-07-11 12:00:00,3.683,20.4042,6.7039,1.691,33.929666,6.99893,77.61282
FCR,2016,2016-07-11 12:00:00,3.703,20.3597,6.592,1.7045,33.967966,6.90695,76.5256
FCR,2016,2016-07-11 12:00:00,3.725,20.3158,6.4343,1.7364,34.004746,6.8232,75.53206
FCR,2016,2016-07-11 12:00:00,3.749,20.273,6.2437,1.7801,34.023754,6.75056,74.66474
FCR,2016,2016-07-11 12:00:00,3.77,20.2325,6.0754,1.8074,34.044088,6.68253,73.8531
FCR,2016,2016-07-11 12:00:00,3.787,20.1943,5.9376,1.8106,34.087205,6.63542,73.27701
FCR,2016,2016-07-11 12:00:00,3.802,20.1565,5.7937,1.7871,34.15458,6.58731,72.69126
FCR,2016,2016-07-11 12:00:00,3.819,20.1162,5.6416,1.7399,34.220078,6.54492,72.16574
FCR,2016,2016-07-11 12:00:00,3.836,20.0718,5.514,1.6999,34.255061,6.48478,71.43973
FCR,2016,2016-07-11 12:00:00,3.851,20.0232,5.4148,1.6814,34.27086,6.40953,70.54255
FCR,2016,2016-07-11 12:00:00,3.865,19.9728,5.3185,1.6693,34.271687,6.32994,69.59695
FCR,2016,2016-07-11 12:00:00,3.88,19.9217,5.2219,1.6594,34.255757,6.26924,68.85946
FCR,2016,2016-07-11 12:00:00,3.897,19.8685,5.1429,1.658,34.246886,6.23136,68.37102
FCR,2016,2016-07-11 12:00:00,3.914,19.8135,5.0813,1.6567,34.260746,6.22879,68.26796
FCR,2016,2016-07-11 12:00:00,3.931,19.7617,5.0175,1.6496,34.276979,6.23661,68.28309
FCR,2016,2016-07-11 12:00:00,3.95,19.7185,4.9501,1.6483,34.265834,6.24169,68.27985
FCR,2016,2016-07-11 12:00:00,3.971,19.6839,4.897,1.6561,34.236364,6.23193,68.12601
FCR,2016,2016-07-11 12:00:00,3.997,19.654,4.8595,1.6659,34.202761,6.20874,67.83192
FCR,2016,2016-07-11 12:00:00,4.023,19.6242,4.8258,1.6826,34.162075,6.16759,67.34224
FCR,2016,2016-07-11 12:00:00,4.04,19.5916,4.7884,1.722,34.127508,6.12493,66.83282
FCR,2016,2016-07-11 12:00:00,4.052,19.5583,4.7482,1.7763,34.109885,6.06951,66.18404
FCR,2016,2016-07-11 12:00:00,4.064,19.5297,4.7163,1.8178,34.108516,6.00981,65.49554
FCR,2016,2016-07-11 12:00:00,4.08,19.5082,4.6966,1.8436,34.125038,5.9455,64.76677
FCR,2016,2016-07-11 12:00:00,4.098,19.4909,4.6851,1.8596,34.159847,5.87354,63.96077
FCR,2016,2016-07-11 12:00:00,4.114,19.473,4.6794,1.862,34.18815,5.77331,62.84671
FCR,2016,2016-07-11 12:00:00,4.13,19.4499,4.677,1.8548,34.183415,5.63723,61.33699
FCR,2016,2016-07-11 12:00:00,4.147,19.4194,4.6766,1.8397,34.178455,5.48538,59.64831
FCR,2016,2016-07-11 12:00:00,4.162,19.3827,4.6778,1.8034,34.210033,5.32396,57.85037
