Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
SHR,2015,2015-06-26 12:00:00,20.039,11.1895,1.944,1.6016,65.744,11.36496,103.62003
SHR,2015,2015-06-26 12:00:00,20.052,11.1866,1.9321,1.6187,65.788,11.35744,103.5445
SHR,2015,2015-06-26 12:00:00,20.069,11.1839,1.948,1.5501,65.842,11.34966,103.46719
SHR,2015,2015-06-26 12:00:00,20.08,11.181,1.948,1.5157,65.878,11.34754,103.44092
SHR,2015,2015-06-26 12:00:00,20.091,11.1779,1.9361,1.5157,65.915,11.34383,103.39966
SHR,2015,2015-06-26 12:00:00,20.105,11.1745,1.9639,1.6016,65.962,11.3476,103.42598
SHR,2015,2015-06-26 12:00:00,20.124,11.1711,1.9599,1.5501,66.023,11.34974,103.43731
SHR,2015,2015-06-26 12:00:00,20.14,11.1676,1.944,1.5501,66.078,11.35658,103.49131
SHR,2015,2015-06-26 12:00:00,20.152,11.1642,1.8806,1.5672,66.115,11.3639,103.54982
SHR,2015,2015-06-26 12:00:00,20.16,11.1607,1.8885,1.6016,66.141,11.36708,103.57047
SHR,2015,2015-06-26 12:00:00,20.171,11.1573,1.8726,1.4986,66.178,11.37405,103.62577
SHR,2015,2015-06-26 12:00:00,20.182,11.1538,1.8845,1.4986,66.215,11.3738,103.61512
SHR,2015,2015-06-26 12:00:00,20.195,11.15,1.8925,1.6187,66.255,11.37617,103.62761
SHR,2015,2015-06-26 12:00:00,20.205,11.146,1.948,1.5329,66.291,11.38473,103.69605
SHR,2015,2015-06-26 12:00:00,20.215,11.142,1.9361,1.5157,66.322,11.38678,103.70508
SHR,2015,2015-06-26 12:00:00,20.226,11.1383,1.9559,1.5672,66.357,11.3983,103.80114
SHR,2015,2015-06-26 12:00:00,20.236,11.1353,1.9599,1.5501,66.392,11.39613,103.7742
SHR,2015,2015-06-26 12:00:00,20.244,11.1331,1.8845,1.2239,66.418,11.39891,103.79422
SHR,2015,2015-06-26 12:00:00,20.253,11.1316,1.8845,1.3269,66.447,11.39452,103.75069
SHR,2015,2015-06-26 12:00:00,20.258,11.1309,1.8885,1.2926,66.463,11.4034,103.82987
SHR,2015,2015-06-26 12:00:00,20.259,11.1308,1.8806,1.2411,66.466,11.39882,103.7879
SHR,2015,2015-06-26 12:00:00,20.265,11.1312,1.9401,1.6016,66.488,11.40389,103.835
SHR,2015,2015-06-26 12:00:00,20.275,11.1318,1.9559,1.6016,66.52,11.40036,103.80425
SHR,2015,2015-06-26 12:00:00,20.286,11.1323,1.948,1.5672,66.554,11.39513,103.75781
SHR,2015,2015-06-26 12:00:00,20.298,11.1327,1.948,1.5844,66.594,11.39751,103.78048
SHR,2015,2015-06-26 12:00:00,20.31,11.1331,1.9559,1.5157,66.634,11.39714,103.77807
SHR,2015,2015-06-26 12:00:00,20.321,11.1336,1.952,1.4642,66.671,11.39448,103.75497
SHR,2015,2015-06-26 12:00:00,20.337,11.1341,1.9361,1.5501,66.721,11.39898,103.79718
SHR,2015,2015-06-26 12:00:00,20.349,11.1346,1.944,1.5672,66.76,11.40193,103.82521
SHR,2015,2015-06-26 12:00:00,20.357,11.135,1.952,1.6016,66.788,11.40498,103.8539
SHR,2015,2015-06-26 12:00:00,20.369,11.1353,1.8726,1.4986,66.827,11.40629,103.86652
SHR,2015,2015-06-26 12:00:00,20.38,11.1352,1.8766,1.6016,66.863,11.40287,103.83519
SHR,2015,2015-06-26 12:00:00,20.386,11.1348,1.9044,1.5844,66.882,11.39411,103.75444
SHR,2015,2015-06-26 12:00:00,20.387,11.1349,1.8885,1.4299,66.885,11.39294,103.74404
SHR,2015,2015-06-26 12:00:00,20.391,11.1364,1.9242,1.5672,66.9,11.3916,103.73547
SHR,2015,2015-06-26 12:00:00,20.403,11.1396,1.9599,1.4986,66.938,11.38922,103.72143
SHR,2015,2015-06-26 12:00:00,20.417,11.1433,1.9639,1.5672,66.984,11.38591,103.70022
SHR,2015,2015-06-26 12:00:00,20.429,11.1456,1.9282,1.5157,67.025,11.38692,103.71491
SHR,2015,2015-06-26 12:00:00,20.445,11.1457,1.8329,1.6359,67.076,11.39304,103.7709
SHR,2015,2015-06-26 12:00:00,20.463,11.1445,1.8329,1.5329,67.137,11.39462,103.78246
SHR,2015,2015-06-26 12:00:00,20.478,11.1438,1.829,1.5672,67.184,11.39401,103.77528
SHR,2015,2015-06-26 12:00:00,20.495,11.1449,1.8052,1.5844,67.242,11.39307,103.76936
SHR,2015,2015-06-26 12:00:00,20.51,11.1475,1.7496,1.2926,67.291,11.39186,103.76446
SHR,2015,2015-06-26 12:00:00,20.52,11.1507,1.7576,1.1896,67.324,11.38886,103.74482
SHR,2015,2015-06-26 12:00:00,20.536,11.1541,1.7496,1.2582,67.375,11.38348,103.70389
SHR,2015,2015-06-26 12:00:00,20.55,11.1566,1.7457,1.3441,67.423,11.37941,103.67279
SHR,2015,2015-06-26 12:00:00,20.568,11.1574,1.7695,1.2926,67.48,11.38064,103.68593
SHR,2015,2015-06-26 12:00:00,20.583,11.1563,1.8091,1.1896,67.529,11.38012,103.67857
SHR,2015,2015-06-26 12:00:00,20.596,11.1544,1.8052,1.3269,67.573,11.38429,103.71199
SHR,2015,2015-06-26 12:00:00,20.607,11.1526,1.825,1.3269,67.609,11.38723,103.73448
SHR,2015,2015-06-26 12:00:00,20.615,11.1504,1.8171,1.1896,67.636,11.38636,103.72139
SHR,2015,2015-06-26 12:00:00,20.622,11.1468,1.8766,1.5501,67.658,11.39186,103.76287
SHR,2015,2015-06-26 12:00:00,20.63,11.1427,1.8885,1.6016,67.684,11.38836,103.72115
SHR,2015,2015-06-26 12:00:00,20.639,11.14,1.8885,1.5157,67.712,11.38449,103.67947
SHR,2015,2015-06-26 12:00:00,20.648,11.1394,1.8766,1.5844,67.744,11.39046,103.73236
SHR,2015,2015-06-26 12:00:00,20.661,11.1401,1.8171,1.5329,67.784,11.3857,103.6907
SHR,2015,2015-06-26 12:00:00,20.673,11.1411,1.8329,1.5501,67.823,11.38432,103.68055
SHR,2015,2015-06-26 12:00:00,20.682,11.1421,1.8012,1.5672,67.855,11.38116,103.6541
SHR,2015,2015-06-26 12:00:00,20.686,11.1431,1.8131,1.5501,67.868,11.38136,103.65827
SHR,2015,2015-06-26 12:00:00,20.688,11.1443,1.7576,1.5672,67.875,11.37439,103.59769
SHR,2015,2015-06-26 12:00:00,20.691,11.146,1.7536,1.5329,67.885,11.37491,103.60646
SHR,2015,2015-06-26 12:00:00,20.7,11.1479,1.7377,1.5329,67.915,11.37753,103.63487
SHR,2015,2015-06-26 12:00:00,20.714,11.1497,1.7496,1.5672,67.958,11.37748,103.6387
SHR,2015,2015-06-26 12:00:00,20.728,11.1512,1.7576,1.5501,68.004,11.38035,103.66848
SHR,2015,2015-06-26 12:00:00,20.741,11.152,1.8131,1.5501,68.049,11.38177,103.68331
SHR,2015,2015-06-26 12:00:00,20.752,11.1518,1.8091,1.5672,68.084,11.3861,103.72234
SHR,2015,2015-06-26 12:00:00,20.758,11.1501,1.8131,1.5329,68.103,11.39515,103.80063
SHR,2015,2015-06-26 12:00:00,20.763,11.1466,1.829,1.4471,68.12,11.39397,103.78155
SHR,2015,2015-06-26 12:00:00,20.775,11.1417,1.7933,1.5501,68.159,11.39014,103.73494
SHR,2015,2015-06-26 12:00:00,20.789,11.1371,1.8448,1.6016,68.205,11.39025,103.7249
SHR,2015,2015-06-26 12:00:00,20.803,11.1345,1.821,1.5672,68.251,11.39009,103.71721
SHR,2015,2015-06-26 12:00:00,20.816,11.1345,1.8012,1.4814,68.294,11.39039,103.71993
SHR,2015,2015-06-26 12:00:00,20.827,11.1367,1.821,1.6016,68.33,11.378,103.61237
SHR,2015,2015-06-26 12:00:00,20.834,11.1398,1.821,1.4814,68.352,11.3826,103.66169
SHR,2015,2015-06-26 12:00:00,20.842,11.1424,1.8171,1.4471,68.379,11.38135,103.65647
SHR,2015,2015-06-26 12:00:00,20.851,11.1441,1.8091,1.6359,68.409,11.38132,103.66031
SHR,2015,2015-06-26 12:00:00,20.862,11.1449,1.8925,1.5672,68.443,11.38343,103.68142
SHR,2015,2015-06-26 12:00:00,20.879,11.1448,1.8845,1.5329,68.499,11.38306,103.67788
SHR,2015,2015-06-26 12:00:00,20.892,11.144,1.8845,1.6016,68.544,11.38716,103.71329
SHR,2015,2015-06-26 12:00:00,20.9,11.1432,1.8806,1.6187,68.57,11.3798,103.6444
SHR,2015,2015-06-26 12:00:00,20.906,11.1427,1.8964,1.5157,68.589,11.37528,103.60201
SHR,2015,2015-06-26 12:00:00,20.914,11.1425,1.8012,1.4986,68.615,11.37524,103.60116
SHR,2015,2015-06-26 12:00:00,20.922,11.1421,1.829,1.5844,68.643,11.37439,103.5925
SHR,2015,2015-06-26 12:00:00,20.93,11.1412,1.829,1.5329,68.668,11.37155,103.56444
SHR,2015,2015-06-26 12:00:00,20.94,11.14,1.8131,1.5672,68.702,11.36703,103.52042
SHR,2015,2015-06-26 12:00:00,20.949,11.1384,1.8091,1.4986,68.731,11.3679,103.52448
SHR,2015,2015-06-26 12:00:00,20.96,11.1364,1.8329,1.6187,68.766,11.37033,103.54185
SHR,2015,2015-06-26 12:00:00,20.972,11.1341,1.8329,1.5501,68.806,11.359,103.43317
SHR,2015,2015-06-26 12:00:00,20.987,11.131,1.8091,1.5157,68.854,11.3547,103.38664
SHR,2015,2015-06-26 12:00:00,21.001,11.1265,1.8329,1.6187,68.901,11.35279,103.35852
SHR,2015,2015-06-26 12:00:00,21.011,11.1209,1.8171,1.5329,68.935,11.3465,103.28786
SHR,2015,2015-06-26 12:00:00,21.016,11.1155,1.8052,1.5157,68.949,11.35225,103.32732
SHR,2015,2015-06-26 12:00:00,21.02,11.1124,1.8052,1.5329,68.964,11.35259,103.32296
SHR,2015,2015-06-26 12:00:00,21.03,11.1119,1.71,1.5844,68.996,11.35788,103.36987
SHR,2015,2015-06-26 12:00:00,21.045,11.1125,1.6941,1.5329,69.045,11.35482,103.34343
SHR,2015,2015-06-26 12:00:00,21.053,11.1123,1.6941,1.5501,69.071,11.35659,103.3591
SHR,2015,2015-06-26 12:00:00,21.048,11.1105,1.6901,1.5501,69.056,11.35695,103.35811
SHR,2015,2015-06-26 12:00:00,21.044,11.1072,1.6862,1.4986,69.041,11.36257,103.40134
SHR,2015,2015-06-26 12:00:00,21.048,11.1036,1.7536,1.4642,69.057,11.36181,103.38581
SHR,2015,2015-06-26 12:00:00,21.059,11.0999,1.7457,1.5501,69.093,11.36098,103.36948
SHR,2015,2015-06-26 12:00:00,21.071,11.096,1.7496,1.5672,69.132,11.3585,103.33763
SHR,2015,2015-06-26 12:00:00,21.082,11.0922,1.7655,1.4642,69.167,11.35979,103.3402
SHR,2015,2015-06-26 12:00:00,21.091,11.0896,1.8766,1.5157,69.197,11.36145,103.34908
SHR,2015,2015-06-26 12:00:00,21.099,11.0874,1.8925,1.5844,69.224,11.36338,103.36142
SHR,2015,2015-06-26 12:00:00,21.108,11.0841,1.8885,1.4471,69.253,11.36286,103.3488
SHR,2015,2015-06-26 12:00:00,21.118,11.079,1.8845,1.5157,69.286,11.36326,103.3403
SHR,2015,2015-06-26 12:00:00,21.124,11.0731,1.7695,1.4986,69.306,11.36317,103.32533
SHR,2015,2015-06-26 12:00:00,21.131,11.0678,1.7536,1.4642,69.327,11.36368,103.31734
SHR,2015,2015-06-26 12:00:00,21.14,11.0642,1.7576,1.5329,69.355,11.37074,103.37295
SHR,2015,2015-06-26 12:00:00,21.15,11.0623,1.7457,1.5329,69.389,11.36996,103.36128
SHR,2015,2015-06-26 12:00:00,21.16,11.0617,1.8131,1.2926,69.423,11.36791,103.3412
SHR,2015,2015-06-26 12:00:00,21.171,11.0612,1.8052,1.2926,69.46,11.36817,103.34231
SHR,2015,2015-06-26 12:00:00,21.182,11.0593,1.8091,1.2926,69.495,11.36758,103.33239
SHR,2015,2015-06-26 12:00:00,21.191,11.0556,1.825,1.3269,69.524,11.36931,103.3393
SHR,2015,2015-06-26 12:00:00,21.201,11.0515,1.8448,1.2411,69.557,11.36353,103.27697
SHR,2015,2015-06-26 12:00:00,21.211,11.0484,1.8091,1.5329,69.59,11.36645,103.29614
SHR,2015,2015-06-26 12:00:00,21.22,11.0471,1.821,1.6016,69.618,11.36403,103.27103
SHR,2015,2015-06-26 12:00:00,21.227,11.0475,1.8091,1.5501,69.644,11.36756,103.30404
SHR,2015,2015-06-26 12:00:00,21.236,11.0493,1.8091,1.4642,69.672,11.37418,103.36842
SHR,2015,2015-06-26 12:00:00,21.246,11.0525,1.8806,1.5329,69.705,11.37569,103.38987
SHR,2015,2015-06-26 12:00:00,21.256,11.0569,1.8925,1.5501,69.737,11.372,103.3668
SHR,2015,2015-06-26 12:00:00,21.267,11.061,1.8806,1.4642,69.773,11.37627,103.41542
SHR,2015,2015-06-26 12:00:00,21.28,11.0633,1.8726,1.5672,69.816,11.37151,103.37765
SHR,2015,2015-06-26 12:00:00,21.289,11.0639,1.7655,1.6187,69.847,11.37306,103.39319
SHR,2015,2015-06-26 12:00:00,21.298,11.0633,1.7576,1.5329,69.876,11.36268,103.29741
SHR,2015,2015-06-26 12:00:00,21.311,11.062,1.7496,1.5672,69.917,11.3589,103.25997
SHR,2015,2015-06-26 12:00:00,21.322,11.0606,1.7417,1.5672,69.955,11.35105,103.18529
SHR,2015,2015-06-26 12:00:00,21.337,11.0598,1.7496,1.5501,70.004,11.3499,103.1729
SHR,2015,2015-06-26 12:00:00,21.359,11.06,1.7457,1.5157,70.074,11.3421,103.1025
SHR,2015,2015-06-26 12:00:00,21.373,11.0606,1.7417,1.5844,70.121,11.33863,103.07237
SHR,2015,2015-06-26 12:00:00,21.384,11.0602,1.7734,1.5329,70.157,11.33644,103.05148
SHR,2015,2015-06-26 12:00:00,21.393,11.0581,1.7536,1.4986,70.187,11.33779,103.05872
SHR,2015,2015-06-26 12:00:00,21.401,11.0545,1.8171,1.5844,70.213,11.3375,103.04757
SHR,2015,2015-06-26 12:00:00,21.409,11.0507,1.829,1.5329,70.241,11.33625,103.0271
SHR,2015,2015-06-26 12:00:00,21.421,11.0473,1.8012,1.4986,70.279,11.33973,103.05062
SHR,2015,2015-06-26 12:00:00,21.436,11.0443,1.8091,1.5844,70.329,11.34196,103.06376
SHR,2015,2015-06-26 12:00:00,21.45,11.0411,1.8687,1.5672,70.374,11.34413,103.07585
SHR,2015,2015-06-26 12:00:00,21.46,11.0376,1.8885,1.5844,70.408,11.34082,103.03739
SHR,2015,2015-06-26 12:00:00,21.47,11.0344,1.8806,1.5501,70.44,11.34365,103.05548
SHR,2015,2015-06-26 12:00:00,21.477,11.0317,1.8806,1.5501,70.461,11.34626,103.07279
SHR,2015,2015-06-26 12:00:00,21.485,11.0302,1.821,1.5157,70.489,11.34359,103.04499
SHR,2015,2015-06-26 12:00:00,21.496,11.0301,1.8131,1.4986,70.526,11.34198,103.03008
SHR,2015,2015-06-26 12:00:00,21.507,11.0312,1.8091,1.5329,70.562,11.34539,103.06364
SHR,2015,2015-06-26 12:00:00,21.518,11.0327,1.8052,1.5501,70.598,11.34171,103.03384
SHR,2015,2015-06-26 12:00:00,21.528,11.0338,1.8131,1.4986,70.631,11.33765,102.99958
SHR,2015,2015-06-26 12:00:00,21.539,11.034,1.8091,1.5501,70.664,11.3351,102.9769
SHR,2015,2015-06-26 12:00:00,21.553,11.0332,1.8052,1.6187,70.71,11.33243,102.95069
SHR,2015,2015-06-26 12:00:00,21.568,11.0315,1.821,1.5672,70.76,11.32886,102.91426
SHR,2015,2015-06-26 12:00:00,21.578,11.0289,1.8052,1.5157,70.792,11.31822,102.81136
SHR,2015,2015-06-26 12:00:00,21.587,11.0256,1.8607,1.6016,70.823,11.30815,102.71212
SHR,2015,2015-06-26 12:00:00,21.6,11.0216,1.8845,1.5844,70.867,11.30862,102.70689
SHR,2015,2015-06-26 12:00:00,21.61,11.0172,1.8845,1.4814,70.899,11.30007,102.61877
SHR,2015,2015-06-26 12:00:00,21.615,11.0129,1.8925,1.5501,70.914,11.30297,102.63492
SHR,2015,2015-06-26 12:00:00,21.621,11.0088,1.8052,1.6016,70.935,11.30478,102.64164
SHR,2015,2015-06-26 12:00:00,21.627,11.0044,1.821,1.5157,70.954,11.30638,102.64568
SHR,2015,2015-06-26 12:00:00,21.638,10.9996,1.8131,1.5157,70.991,11.30709,102.64069
SHR,2015,2015-06-26 12:00:00,21.647,10.9953,1.8131,1.5844,71.022,11.30736,102.63293
SHR,2015,2015-06-26 12:00:00,21.653,10.993,2.0115,1.8247,71.041,11.29871,102.54893
SHR,2015,2015-06-26 12:00:00,21.657,10.9925,2.0075,1.8247,71.054,11.29626,102.52549
SHR,2015,2015-06-26 12:00:00,21.668,10.9917,1.9996,1.8247,71.089,11.29297,102.49376
SHR,2015,2015-06-26 12:00:00,21.677,10.9899,2.0154,1.8247,71.118,11.2885,102.44888
SHR,2015,2015-06-26 12:00:00,21.683,10.988,1.825,1.5501,71.137,11.28669,102.42795
SHR,2015,2015-06-26 12:00:00,21.69,10.9864,1.8091,1.5157,71.162,11.28058,102.36872
SHR,2015,2015-06-26 12:00:00,21.697,10.9847,1.821,1.5672,71.184,11.27836,102.34448
SHR,2015,2015-06-26 12:00:00,21.701,10.9822,1.8369,1.5501,71.199,11.27421,102.30094
SHR,2015,2015-06-26 12:00:00,21.71,10.9788,1.8091,1.5329,71.226,11.26479,102.20741
SHR,2015,2015-06-26 12:00:00,21.72,10.9748,1.8171,1.5844,71.259,11.26315,102.18307
SHR,2015,2015-06-26 12:00:00,21.722,10.97,1.821,1.6016,71.268,11.25571,102.10422
SHR,2015,2015-06-26 12:00:00,21.725,10.9627,1.8091,1.4642,71.277,11.26057,102.13109
SHR,2015,2015-06-26 12:00:00,21.732,10.9517,1.8052,1.4986,71.3,11.26484,102.14376
SHR,2015,2015-06-26 12:00:00,21.742,10.9382,1.7734,1.5672,71.332,11.26751,102.13608
SHR,2015,2015-06-26 12:00:00,21.75,10.9245,1.7655,1.5329,71.36,11.28052,102.22149
SHR,2015,2015-06-26 12:00:00,21.758,10.9115,1.7377,1.5329,71.384,11.28638,102.2438
SHR,2015,2015-06-26 12:00:00,21.771,10.9,1.7338,1.5501,71.428,11.29977,102.33782
SHR,2015,2015-06-26 12:00:00,21.789,10.891,1.8171,1.5501,71.487,11.31018,102.41068
SHR,2015,2015-06-26 12:00:00,21.81,10.8854,1.8131,1.4814,71.554,11.31783,102.46665
SHR,2015,2015-06-26 12:00:00,21.83,10.8836,1.8052,1.5672,71.62,11.319,102.47297
SHR,2015,2015-06-26 12:00:00,21.841,10.8858,1.8091,1.5672,71.656,11.32499,102.53234
SHR,2015,2015-06-26 12:00:00,21.842,10.893,1.7496,1.5501,71.662,11.32525,102.55187
SHR,2015,2015-06-26 12:00:00,21.845,10.9066,1.7377,1.5157,71.671,11.32214,102.55596
SHR,2015,2015-06-26 12:00:00,21.848,10.9258,1.7417,1.5329,71.681,11.31878,102.57123
SHR,2015,2015-06-26 12:00:00,21.859,10.9457,1.7695,1.5157,71.715,11.30906,102.53042
SHR,2015,2015-06-26 12:00:00,21.871,10.961,1.7496,1.4642,71.754,11.30111,102.49462
SHR,2015,2015-06-26 12:00:00,21.884,10.9705,1.6901,1.5844,71.798,11.291,102.42549
SHR,2015,2015-06-26 12:00:00,21.896,10.9754,1.6822,1.6016,71.837,11.28934,102.42209
SHR,2015,2015-06-26 12:00:00,21.907,10.9772,1.6862,1.4814,71.874,11.28198,102.35958
SHR,2015,2015-06-26 12:00:00,21.917,10.9766,1.6862,1.6016,71.905,11.27368,102.28285
SHR,2015,2015-06-26 12:00:00,21.925,10.974,1.829,1.6016,71.933,11.272,102.2615
SHR,2015,2015-06-26 12:00:00,21.937,10.969,1.8369,1.5157,71.97,11.27351,102.26331
SHR,2015,2015-06-26 12:00:00,21.949,10.9611,1.8091,1.6016,72.011,11.27723,102.27836
SHR,2015,2015-06-26 12:00:00,21.965,10.9498,1.8012,1.6016,72.065,11.27633,102.24346
SHR,2015,2015-06-26 12:00:00,21.977,10.9347,1.821,1.5329,72.103,11.27519,102.19738
SHR,2015,2015-06-26 12:00:00,21.984,10.9163,1.8091,1.4642,72.127,11.27526,102.15442
SHR,2015,2015-06-26 12:00:00,21.991,10.8974,1.8052,1.5329,72.149,11.27439,102.10179
SHR,2015,2015-06-26 12:00:00,22,10.8817,1.825,1.4986,72.177,11.26505,101.97997
SHR,2015,2015-06-26 12:00:00,22.011,10.8719,1.702,1.4814,72.214,11.27093,102.01006
SHR,2015,2015-06-26 12:00:00,22.024,10.8684,1.6743,1.5501,72.257,11.26453,101.94374
SHR,2015,2015-06-26 12:00:00,22.038,10.8688,1.6901,1.5844,72.303,11.26841,101.97976
SHR,2015,2015-06-26 12:00:00,22.051,10.8686,1.6941,1.6016,72.344,11.26605,101.95791
SHR,2015,2015-06-26 12:00:00,22.066,10.8643,1.6822,1.4986,72.396,11.26914,101.97571
SHR,2015,2015-06-26 12:00:00,22.085,10.8546,1.6822,1.4986,72.459,11.2758,102.01302
SHR,2015,2015-06-26 12:00:00,22.102,10.8418,1.702,1.5329,72.514,11.27494,101.97496
SHR,2015,2015-06-26 12:00:00,22.116,10.829,1.6981,1.4814,72.56,11.28058,101.99573
SHR,2015,2015-06-26 12:00:00,22.129,10.8183,1.6743,1.4986,72.601,11.28054,101.96996
SHR,2015,2015-06-26 12:00:00,22.142,10.81,1.6901,1.5844,72.643,11.2803,101.94814
SHR,2015,2015-06-26 12:00:00,22.151,10.804,1.71,1.5329,72.674,11.27616,101.8965
SHR,2015,2015-06-26 12:00:00,22.161,10.7994,1.6822,1.5157,72.708,11.27087,101.83781
SHR,2015,2015-06-26 12:00:00,22.17,10.7958,1.6822,1.6016,72.736,11.27354,101.85346
SHR,2015,2015-06-26 12:00:00,22.18,10.7929,1.6306,1.4814,72.77,11.27764,101.88362
SHR,2015,2015-06-26 12:00:00,22.19,10.7906,1.6147,1.5329,72.802,11.27643,101.86725
SHR,2015,2015-06-26 12:00:00,22.2,10.7884,1.6187,1.5329,72.834,11.28163,101.90902
SHR,2015,2015-06-26 12:00:00,22.21,10.786,1.6068,1.5844,72.867,11.2892,101.97171
SHR,2015,2015-06-26 12:00:00,22.22,10.7835,1.6187,1.5329,72.899,11.29572,102.02467
SHR,2015,2015-06-26 12:00:00,22.228,10.7812,1.6068,1.6359,72.926,11.2958,102.01987
SHR,2015,2015-06-26 12:00:00,22.24,10.7791,1.6425,1.6016,72.966,11.29344,101.99359
SHR,2015,2015-06-26 12:00:00,22.257,10.7772,1.6425,1.5157,73.02,11.29055,101.96302
SHR,2015,2015-06-26 12:00:00,22.268,10.7753,1.6187,1.5157,73.057,11.29057,101.95871
SHR,2015,2015-06-26 12:00:00,22.278,10.7734,1.6187,1.5157,73.091,11.2895,101.94451
SHR,2015,2015-06-26 12:00:00,22.288,10.7714,1.6504,1.5157,73.122,11.29339,101.97484
SHR,2015,2015-06-26 12:00:00,22.3,10.7696,1.6227,1.4814,73.163,11.29314,101.96832
SHR,2015,2015-06-26 12:00:00,22.311,10.7681,1.6187,1.4986,73.199,11.29139,101.94894
SHR,2015,2015-06-26 12:00:00,22.314,10.7667,1.6981,1.5501,73.21,11.29544,101.98223
SHR,2015,2015-06-26 12:00:00,22.317,10.7656,1.6941,1.4471,73.219,11.29455,101.97161
SHR,2015,2015-06-26 12:00:00,22.32,10.7646,1.6822,1.4814,73.229,11.29748,101.99563
SHR,2015,2015-06-26 12:00:00,22.326,10.7638,1.6901,1.5157,73.249,11.29894,102.00699
SHR,2015,2015-06-26 12:00:00,22.337,10.7632,1.6385,1.4471,73.284,11.30079,102.02228
SHR,2015,2015-06-26 12:00:00,22.347,10.7628,1.6187,1.4986,73.318,11.30491,102.05849
SHR,2015,2015-06-26 12:00:00,22.356,10.7626,1.6306,1.5672,73.348,11.30641,102.07155
SHR,2015,2015-06-26 12:00:00,22.361,10.7624,1.6227,1.5329,73.364,11.30809,102.08624
SHR,2015,2015-06-26 12:00:00,22.366,10.7622,1.6108,1.4986,73.381,11.29978,102.01074
SHR,2015,2015-06-26 12:00:00,22.374,10.7617,1.6147,1.5329,73.405,11.30532,102.05957
SHR,2015,2015-06-26 12:00:00,22.385,10.7611,1.6425,1.5672,73.442,11.30162,102.02469
SHR,2015,2015-06-26 12:00:00,22.396,10.7605,1.6306,1.5501,73.477,11.29727,101.98404
SHR,2015,2015-06-26 12:00:00,22.411,10.7601,1.6108,1.4814,73.525,11.29713,101.98177
SHR,2015,2015-06-26 12:00:00,22.425,10.7597,1.6147,1.5672,73.572,11.29558,101.96681
SHR,2015,2015-06-26 12:00:00,22.434,10.7594,1.6385,1.4986,73.602,11.29348,101.9472
SHR,2015,2015-06-26 12:00:00,22.444,10.7594,1.6187,1.4814,73.634,11.29483,101.95933
SHR,2015,2015-06-26 12:00:00,22.459,10.7596,1.6306,1.5844,73.685,11.29648,101.97473
SHR,2015,2015-06-26 12:00:00,22.476,10.76,1.5632,1.5329,73.74,11.29591,101.97059
SHR,2015,2015-06-26 12:00:00,22.49,10.7603,1.583,1.5501,73.785,11.29459,101.95933
SHR,2015,2015-06-26 12:00:00,22.504,10.7605,1.5552,1.4986,73.833,11.29825,101.99287
SHR,2015,2015-06-26 12:00:00,22.517,10.7606,1.5632,1.5844,73.876,11.29674,101.97941
SHR,2015,2015-06-26 12:00:00,22.531,10.761,1.5711,1.5501,73.919,11.30061,102.01529
SHR,2015,2015-06-26 12:00:00,22.543,10.7613,1.5632,1.5501,73.961,11.30356,102.04265
SHR,2015,2015-06-26 12:00:00,22.554,10.7613,1.5433,1.5157,73.997,11.30126,102.0219
SHR,2015,2015-06-26 12:00:00,22.563,10.7607,1.5671,1.5844,74.025,11.30358,102.04139
SHR,2015,2015-06-26 12:00:00,22.574,10.7598,1.5711,1.2411,74.062,11.30506,102.05264
SHR,2015,2015-06-26 12:00:00,22.583,10.759,1.5592,1.3269,74.092,11.3078,102.07545
SHR,2015,2015-06-26 12:00:00,22.593,10.7583,1.5632,1.2239,74.124,11.30631,102.06039
SHR,2015,2015-06-26 12:00:00,22.604,10.7576,1.5632,1.2411,74.16,11.30653,102.06074
SHR,2015,2015-06-26 12:00:00,22.615,10.7569,1.5433,1.2239,74.196,11.29929,101.99369
SHR,2015,2015-06-26 12:00:00,22.63,10.7561,1.6346,1.5329,74.244,11.29884,101.98774
SHR,2015,2015-06-26 12:00:00,22.642,10.7549,1.6306,1.4986,74.285,11.28927,101.89848
SHR,2015,2015-06-26 12:00:00,22.653,10.7534,1.6227,1.4986,74.321,11.28901,101.89262
SHR,2015,2015-06-26 12:00:00,22.665,10.7525,1.6108,1.6016,74.361,11.28396,101.84491
SHR,2015,2015-06-26 12:00:00,22.684,10.7535,1.6385,1.5501,74.423,11.28152,101.82525
SHR,2015,2015-06-26 12:00:00,22.706,10.7565,1.6227,1.5157,74.495,11.27269,101.75264
SHR,2015,2015-06-26 12:00:00,22.725,10.7602,1.6108,1.5329,74.558,11.27222,101.75708
SHR,2015,2015-06-26 12:00:00,22.742,10.763,1.6306,1.5501,74.612,11.26656,101.71265
SHR,2015,2015-06-26 12:00:00,22.756,10.7635,1.702,1.5672,74.66,11.25612,101.61955
SHR,2015,2015-06-26 12:00:00,22.77,10.7621,1.6782,1.4814,74.704,11.25886,101.64108
SHR,2015,2015-06-26 12:00:00,22.783,10.76,1.6822,1.5844,74.746,11.26101,101.65553
SHR,2015,2015-06-26 12:00:00,22.795,10.7581,1.6941,1.5157,74.786,11.25305,101.57922
SHR,2015,2015-06-26 12:00:00,22.807,10.7559,1.5473,1.5501,74.827,11.25563,101.59727
