Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COMD_uScm,DO_mgL,PSAT,
FCR,2016,2016-05-16 12:00:00,0.339,16.8952,0.9686,2.0977,27.373775,8.68369,89.66844,
FCR,2016,2016-05-16 12:00:00,0.347,16.897,0.9474,2.085,27.338921,8.68447,89.67985,
FCR,2016,2016-05-16 12:00:00,0.35,16.8987,0.9209,2.0845,27.310409,8.70041,89.84766,
FCR,2016,2016-05-16 12:00:00,0.359,16.9003,0.9002,2.1007,27.286648,8.71799,90.03224,
FCR,2016,2016-05-16 12:00:00,0.388,16.9017,0.8894,2.1253,27.263305,8.73613,90.22215,
FCR,2016,2016-05-16 12:00:00,0.413,16.9027,0.8841,2.1624,27.254193,8.75017,90.36909,
FCR,2016,2016-05-16 12:00:00,0.43,16.9033,0.8818,2.2084,27.260892,8.75562,90.42644,
FCR,2016,2016-05-16 12:00:00,0.447,16.9038,0.882,2.2377,27.265147,8.75518,90.42286,
FCR,2016,2016-05-16 12:00:00,0.461,16.9041,0.884,2.2421,27.262084,8.74979,90.36776,
FCR,2016,2016-05-16 12:00:00,0.465,16.9044,0.8893,2.2285,27.260904,8.72933,90.15709,
FCR,2016,2016-05-16 12:00:00,0.464,16.9048,0.9,2.2001,27.267304,8.69404,89.79328,
FCR,2016,2016-05-16 12:00:00,0.454,16.9054,0.9137,2.1642,27.276979,8.64648,89.30327,
FCR,2016,2016-05-16 12:00:00,0.454,16.906,0.9241,2.1365,27.288502,8.60249,88.85001,
FCR,2016,2016-05-16 12:00:00,0.445,16.9067,0.9296,2.129,27.30695,8.57757,88.59394,
FCR,2016,2016-05-16 12:00:00,0.395,16.9075,0.9317,2.1373,27.325218,8.57747,88.59438,
FCR,2016,2016-05-16 12:00:00,0.339,16.9083,0.9306,2.1489,27.326135,8.61045,88.93654,
FCR,2016,2016-05-16 12:00:00,0.305,16.9092,0.9267,2.1646,27.311951,8.65292,89.37687,
FCR,2016,2016-05-16 12:00:00,0.287,16.91,0.92,2.1931,27.284894,8.70686,89.93554,
FCR,2016,2016-05-16 12:00:00,0.276,16.9109,0.9098,2.2409,27.245765,8.76746,90.56313,
FCR,2016,2016-05-16 12:00:00,0.276,16.9119,0.8975,2.3001,27.232221,8.8202,91.10984,
FCR,2016,2016-05-16 12:00:00,0.279,16.913,0.8883,2.3453,27.254677,8.86181,91.54176,
FCR,2016,2016-05-16 12:00:00,0.279,16.9143,0.8837,2.3657,27.28105,8.87839,91.71554,
FCR,2016,2016-05-16 12:00:00,0.281,16.9157,0.881,2.3724,27.306349,8.87959,91.7306,
FCR,2016,2016-05-16 12:00:00,0.309,16.9169,0.8789,2.374,27.3273,8.87436,91.67892,
FCR,2016,2016-05-16 12:00:00,0.343,16.9177,0.878,2.3723,27.333459,8.86575,91.59147,
FCR,2016,2016-05-16 12:00:00,0.361,16.9179,0.877,2.3712,27.336489,8.87785,91.71685,
FCR,2016,2016-05-16 12:00:00,0.405,16.9172,0.8753,2.3728,27.329183,8.91187,92.06694,
FCR,2016,2016-05-16 12:00:00,0.483,16.9159,0.8743,2.374,27.293559,8.96983,92.66319,
FCR,2016,2016-05-16 12:00:00,0.539,16.9141,0.8739,2.3706,27.254186,9.03476,93.33046,
FCR,2016,2016-05-16 12:00:00,0.575,16.9121,0.8731,2.3664,27.248655,9.07161,93.70723,
FCR,2016,2016-05-16 12:00:00,0.593,16.9104,0.8718,2.3692,27.265473,9.1022,94.01981,
FCR,2016,2016-05-16 12:00:00,0.6,16.9092,0.8713,2.373,27.261032,9.10596,94.05637,
FCR,2016,2016-05-16 12:00:00,0.597,16.9087,0.872,2.3708,27.24016,9.10455,94.04078,
FCR,2016,2016-05-16 12:00:00,0.59,16.9087,0.8727,2.3712,27.235363,9.09775,93.97056,
FCR,2016,2016-05-16 12:00:00,0.58,16.9091,0.8734,2.3778,27.255382,9.09848,93.97885,
FCR,2016,2016-05-16 12:00:00,0.572,16.9097,0.8739,2.3819,27.295536,9.1187,94.18889,
FCR,2016,2016-05-16 12:00:00,0.573,16.9102,0.8736,2.3824,27.322446,9.1467,94.47917,
FCR,2016,2016-05-16 12:00:00,0.58,16.9107,0.8736,2.3829,27.309224,9.17225,94.74405,
FCR,2016,2016-05-16 12:00:00,0.584,16.9111,0.8743,2.3799,27.274387,9.19462,94.97585,
FCR,2016,2016-05-16 12:00:00,0.581,16.9113,0.8743,2.3739,27.252729,9.20624,95.09635,
FCR,2016,2016-05-16 12:00:00,0.576,16.9115,0.8735,2.3713,27.260518,9.21026,95.13826,
FCR,2016,2016-05-16 12:00:00,0.574,16.9116,0.8731,2.3714,27.2838,9.20915,95.12694,
FCR,2016,2016-05-16 12:00:00,0.576,16.9116,0.8733,2.3673,27.296721,9.20587,95.09312,
FCR,2016,2016-05-16 12:00:00,0.58,16.9115,0.8738,2.3592,27.290705,9.20079,95.04045,
FCR,2016,2016-05-16 12:00:00,0.584,16.9113,0.8752,2.3539,27.284184,9.19875,95.0189,
FCR,2016,2016-05-16 12:00:00,0.584,16.9108,0.8766,2.3537,27.28544,9.1939,94.96787,
FCR,2016,2016-05-16 12:00:00,0.584,16.9104,0.8777,2.3571,27.272766,9.18586,94.88406,
FCR,2016,2016-05-16 12:00:00,0.584,16.9101,0.8791,2.3594,27.256807,9.17804,94.80268,
FCR,2016,2016-05-16 12:00:00,0.588,16.91,0.8799,2.3545,27.269379,9.16982,94.71752,
FCR,2016,2016-05-16 12:00:00,0.588,16.9103,0.8788,2.3454,27.291791,9.17245,94.74528,
FCR,2016,2016-05-16 12:00:00,0.575,16.9109,0.8769,2.3391,27.305973,9.17945,94.8188,
FCR,2016,2016-05-16 12:00:00,0.562,16.9116,0.8755,2.3359,27.319716,9.19511,94.98193,
FCR,2016,2016-05-16 12:00:00,0.553,16.9123,0.8749,2.3341,27.332677,9.22642,95.30678,
FCR,2016,2016-05-16 12:00:00,0.544,16.9129,0.8758,2.3364,27.338291,9.25566,95.60998,
FCR,2016,2016-05-16 12:00:00,0.542,16.9135,0.8803,2.3425,27.338057,9.28787,95.94394,
FCR,2016,2016-05-16 12:00:00,0.544,16.9139,0.888,2.346,27.331911,9.30701,96.14252,
FCR,2016,2016-05-16 12:00:00,0.544,16.9141,0.8982,2.3476,27.320218,9.3165,96.24092,
FCR,2016,2016-05-16 12:00:00,0.543,16.9141,0.9098,2.3514,27.319899,9.30983,96.172,
FCR,2016,2016-05-16 12:00:00,0.542,16.9139,0.9184,2.3549,27.328866,9.30221,96.09293,
FCR,2016,2016-05-16 12:00:00,0.544,16.9134,0.9206,2.3613,27.329471,9.28625,95.92705,
FCR,2016,2016-05-16 12:00:00,0.556,16.9124,0.9175,2.3815,27.315864,9.26932,95.7501,
FCR,2016,2016-05-16 12:00:00,0.577,16.9107,0.9099,2.4208,27.288424,9.24348,95.47976,
FCR,2016,2016-05-16 12:00:00,0.602,16.9084,0.8995,2.4703,27.249853,9.22829,95.3183,
FCR,2016,2016-05-16 12:00:00,0.625,16.9056,0.8907,2.5065,27.205896,9.22449,95.27351,
FCR,2016,2016-05-16 12:00:00,0.649,16.9028,0.8863,2.5129,27.182904,9.22878,95.31221,
FCR,2016,2016-05-16 12:00:00,0.673,16.9004,0.8853,2.4818,27.210815,9.23668,95.38897,
FCR,2016,2016-05-16 12:00:00,0.695,16.8988,0.8857,2.4281,27.275031,9.24771,95.49974,
FCR,2016,2016-05-16 12:00:00,0.714,16.8979,0.8888,2.3853,27.334563,9.25555,95.57896,
FCR,2016,2016-05-16 12:00:00,0.733,16.8972,0.8959,2.3535,27.363205,9.27573,95.78594,
FCR,2016,2016-05-16 12:00:00,0.749,16.8966,0.9076,2.3128,27.36058,9.29748,96.00932,
FCR,2016,2016-05-16 12:00:00,0.763,16.8957,0.9235,2.2603,27.342019,9.3156,96.19464,
FCR,2016,2016-05-16 12:00:00,0.779,16.8945,0.941,2.2005,27.32261,9.33224,96.36405,
FCR,2016,2016-05-16 12:00:00,0.797,16.8926,0.9596,2.1424,27.313209,9.35402,96.58511,
FCR,2016,2016-05-16 12:00:00,0.815,16.8897,0.9832,2.1015,27.307301,9.35959,96.63671,
FCR,2016,2016-05-16 12:00:00,0.837,16.8853,1.0112,2.0737,27.303311,9.37359,96.77235,
FCR,2016,2016-05-16 12:00:00,0.852,16.8794,1.0338,2.0426,27.320214,9.37123,96.73608,
FCR,2016,2016-05-16 12:00:00,0.866,16.8723,1.0473,2.0111,27.360512,9.39126,96.9284,
FCR,2016,2016-05-16 12:00:00,0.893,16.8641,1.0559,1.9882,27.394874,9.40012,97.00327,
FCR,2016,2016-05-16 12:00:00,0.924,16.8549,1.0631,1.9744,27.40441,9.41237,97.11098,
FCR,2016,2016-05-16 12:00:00,0.952,16.845,1.0692,1.9731,27.403685,9.42679,97.23964,
FCR,2016,2016-05-16 12:00:00,0.983,16.835,1.0745,1.9863,27.39451,9.43348,97.28829,
FCR,2016,2016-05-16 12:00:00,1.008,16.8254,1.0823,2.0104,27.370431,9.43687,97.30366,
FCR,2016,2016-05-16 12:00:00,1.03,16.8166,1.0951,2.0486,27.343062,9.43856,97.30314,
FCR,2016,2016-05-16 12:00:00,1.053,16.8083,1.1105,2.0939,27.321133,9.42824,97.17985,
FCR,2016,2016-05-16 12:00:00,1.077,16.8003,1.1251,2.1205,27.296795,9.41865,97.06473,
FCR,2016,2016-05-16 12:00:00,1.097,16.7928,1.139,2.1196,27.269566,9.40523,96.91117,
FCR,2016,2016-05-16 12:00:00,1.114,16.7861,1.154,2.0943,27.244211,9.38926,96.73313,
FCR,2016,2016-05-16 12:00:00,1.135,16.7804,1.1697,2.0516,27.219977,9.3789,96.61481,
FCR,2016,2016-05-16 12:00:00,1.161,16.7754,1.1822,2.0121,27.210443,9.38468,96.66418,
FCR,2016,2016-05-16 12:00:00,1.185,16.7711,1.1895,1.9837,27.21106,9.39814,96.79412,
FCR,2016,2016-05-16 12:00:00,1.205,16.7672,1.1939,1.9646,27.201955,9.40766,96.88427,
FCR,2016,2016-05-16 12:00:00,1.225,16.7632,1.1991,1.9587,27.194727,9.41722,96.9746,
FCR,2016,2016-05-16 12:00:00,1.243,16.759,1.205,1.9622,27.205482,9.41601,96.95358,
FCR,2016,2016-05-16 12:00:00,1.26,16.7546,1.2115,1.9726,27.227069,9.41832,96.96847,
FCR,2016,2016-05-16 12:00:00,1.282,16.7505,1.2223,1.9996,27.239195,9.41414,96.91707,
FCR,2016,2016-05-16 12:00:00,1.31,16.747,1.243,2.0526,27.221047,9.40999,96.86727,
FCR,2016,2016-05-16 12:00:00,1.331,16.744,1.2702,2.1205,27.179807,9.41103,96.87185,
FCR,2016,2016-05-16 12:00:00,1.351,16.7415,1.2919,2.1781,27.14055,9.40978,96.85393,
FCR,2016,2016-05-16 12:00:00,1.379,16.7394,1.3052,2.2121,27.124866,9.41631,96.91683,
FCR,2016,2016-05-16 12:00:00,1.404,16.7376,1.3139,2.2257,27.132581,9.42199,96.97165,
FCR,2016,2016-05-16 12:00:00,1.425,16.7361,1.32,2.233,27.151727,9.43569,97.10959,
FCR,2016,2016-05-16 12:00:00,1.449,16.7351,1.3267,2.2404,27.175384,9.44484,97.2017,
FCR,2016,2016-05-16 12:00:00,1.473,16.7344,1.3359,2.2419,27.181807,9.45117,97.26548,
FCR,2016,2016-05-16 12:00:00,1.492,16.7337,1.349,2.2357,27.160687,9.46203,97.37579,
FCR,2016,2016-05-16 12:00:00,1.514,16.7326,1.3653,2.228,27.132441,9.46814,97.43641,
FCR,2016,2016-05-16 12:00:00,1.54,16.7313,1.3802,2.2238,27.113583,9.47767,97.5318,
FCR,2016,2016-05-16 12:00:00,1.566,16.7295,1.3918,2.2207,27.097081,9.48613,97.61519,
FCR,2016,2016-05-16 12:00:00,1.59,16.7272,1.4048,2.2168,27.084545,9.48596,97.60874,
FCR,2016,2016-05-16 12:00:00,1.612,16.724,1.4207,2.2121,27.07664,9.48772,97.62026,
FCR,2016,2016-05-16 12:00:00,1.639,16.7194,1.4355,2.2055,27.055227,9.48381,97.57067,
FCR,2016,2016-05-16 12:00:00,1.663,16.7136,1.4474,2.1973,27.018604,9.48271,97.54744,
FCR,2016,2016-05-16 12:00:00,1.685,16.7065,1.4578,2.1799,26.99107,9.48486,97.55506,
FCR,2016,2016-05-16 12:00:00,1.706,16.6979,1.4699,2.1392,26.987324,9.48377,97.52629,
FCR,2016,2016-05-16 12:00:00,1.723,16.688,1.4836,2.0863,26.986329,9.48267,97.49467,
FCR,2016,2016-05-16 12:00:00,1.739,16.6765,1.4936,2.0482,26.979806,9.4854,97.49923,
FCR,2016,2016-05-16 12:00:00,1.754,16.6641,1.4994,2.0296,26.972024,9.48364,97.45578,
FCR,2016,2016-05-16 12:00:00,1.768,16.6513,1.5029,2.0164,26.954898,9.48527,97.44634,
FCR,2016,2016-05-16 12:00:00,1.787,16.639,1.5057,2.004,26.941895,9.48415,97.40963,
FCR,2016,2016-05-16 12:00:00,1.808,16.6275,1.5111,1.996,26.935559,9.48906,97.43649,
FCR,2016,2016-05-16 12:00:00,1.824,16.6168,1.5203,1.9878,26.930192,9.49108,97.4354,
FCR,2016,2016-05-16 12:00:00,1.842,16.6067,1.5321,1.9785,26.932379,9.49219,97.42615,
FCR,2016,2016-05-16 12:00:00,1.865,16.5974,1.5439,1.9735,26.946709,9.50224,97.51016,
FCR,2016,2016-05-16 12:00:00,1.884,16.5887,1.5508,1.9739,26.962978,9.50967,97.56858,
FCR,2016,2016-05-16 12:00:00,1.901,16.5806,1.5509,1.9797,26.9735,9.52072,97.6654,
FCR,2016,2016-05-16 12:00:00,1.925,16.573,1.5449,1.9845,26.99711,9.53102,97.75538,
FCR,2016,2016-05-16 12:00:00,1.95,16.5654,1.5348,1.9816,27.014055,9.54184,97.85081,
FCR,2016,2016-05-16 12:00:00,1.971,16.5572,1.5261,1.9747,27.018835,9.5486,97.90318,
FCR,2016,2016-05-16 12:00:00,1.99,16.5473,1.5223,1.9713,27.050795,9.5603,98.00281,
FCR,2016,2016-05-16 12:00:00,2.012,16.5349,1.524,1.9794,27.094414,9.57413,98.11901,
FCR,2016,2016-05-16 12:00:00,2.039,16.5188,1.5325,2.0081,27.103211,9.58147,98.16095,
FCR,2016,2016-05-16 12:00:00,2.065,16.4982,1.5449,2.0514,27.063501,9.58701,98.17512,
FCR,2016,2016-05-16 12:00:00,2.09,16.4727,1.5551,2.0866,26.990744,9.59185,98.17194,
FCR,2016,2016-05-16 12:00:00,2.119,16.4425,1.5623,2.0999,26.909623,9.58721,98.062,
FCR,2016,2016-05-16 12:00:00,2.144,16.4084,1.5683,2.086,26.830567,9.58153,97.93349,
FCR,2016,2016-05-16 12:00:00,2.161,16.3738,1.5722,2.0559,26.736502,9.58182,97.86504,
FCR,2016,2016-05-16 12:00:00,2.172,16.3434,1.574,2.0325,26.62639,9.57107,97.6925,
FCR,2016,2016-05-16 12:00:00,2.185,16.3196,1.5752,2.0153,26.522965,9.56471,97.57857,
FCR,2016,2016-05-16 12:00:00,2.199,16.303,1.5764,2.0032,26.434716,9.56771,97.5749,
FCR,2016,2016-05-16 12:00:00,2.216,16.293,1.5791,2.0009,26.364158,9.56648,97.54178,
FCR,2016,2016-05-16 12:00:00,2.234,16.2883,1.5852,2.0009,26.310507,9.568,97.54751,
FCR,2016,2016-05-16 12:00:00,2.251,16.2864,1.5935,2.001,26.263465,9.57283,97.59288,
FCR,2016,2016-05-16 12:00:00,2.27,16.2847,1.6033,2.0035,26.224511,9.58227,97.68558,
FCR,2016,2016-05-16 12:00:00,2.285,16.282,1.614,2.0067,26.209305,9.58389,97.69653,
FCR,2016,2016-05-16 12:00:00,2.298,16.2786,1.6213,2.0081,26.219805,9.58621,97.71318,
FCR,2016,2016-05-16 12:00:00,2.319,16.2748,1.6229,2.0091,26.222743,9.56712,97.5107,
FCR,2016,2016-05-16 12:00:00,2.347,16.27,1.6209,2.0147,26.212889,9.55568,97.3843,
FCR,2016,2016-05-16 12:00:00,2.369,16.2628,1.6166,2.0241,26.217673,9.54049,97.21464,
FCR,2016,2016-05-16 12:00:00,2.388,16.252,1.6123,2.0397,26.222341,9.51247,96.90704,
FCR,2016,2016-05-16 12:00:00,2.41,16.2378,1.613,2.068,26.212108,9.4919,96.66842,
FCR,2016,2016-05-16 12:00:00,2.428,16.2223,1.6213,2.1073,26.200274,9.47087,96.42264,
FCR,2016,2016-05-16 12:00:00,2.445,16.2078,1.6391,2.1591,26.193704,9.45669,96.24878,
FCR,2016,2016-05-16 12:00:00,2.463,16.1952,1.6638,2.22,26.178621,9.44953,96.15024,
FCR,2016,2016-05-16 12:00:00,2.482,16.1845,1.6886,2.2649,26.157017,9.44455,96.07784,
FCR,2016,2016-05-16 12:00:00,2.502,16.1748,1.7134,2.2842,26.147173,9.44591,96.07195,
FCR,2016,2016-05-16 12:00:00,2.524,16.1654,1.7433,2.2944,26.152477,9.44819,96.07608,
FCR,2016,2016-05-16 12:00:00,2.541,16.1566,1.7762,2.3051,26.156307,9.45393,96.1165,
FCR,2016,2016-05-16 12:00:00,2.56,16.1492,1.8037,2.3157,26.14165,9.45671,96.12975,
FCR,2016,2016-05-16 12:00:00,2.58,16.1432,1.8248,2.3233,26.108607,9.46587,96.21057,
FCR,2016,2016-05-16 12:00:00,2.605,16.1377,1.8441,2.3277,26.064395,9.46164,96.15637,
FCR,2016,2016-05-16 12:00:00,2.628,16.1317,1.8615,2.3301,26.043309,9.46325,96.16049,
FCR,2016,2016-05-16 12:00:00,2.644,16.1246,1.8736,2.3333,26.055758,9.46541,96.16797,
FCR,2016,2016-05-16 12:00:00,2.658,16.1168,1.8815,2.3474,26.060978,9.46446,96.14252,
FCR,2016,2016-05-16 12:00:00,2.672,16.1094,1.8904,2.3762,26.040324,9.45733,96.05495,
FCR,2016,2016-05-16 12:00:00,2.688,16.1032,1.9035,2.4204,26.012332,9.44517,95.91885,
FCR,2016,2016-05-16 12:00:00,2.705,16.0981,1.9191,2.4748,25.99759,9.43408,95.79587,
FCR,2016,2016-05-16 12:00:00,2.725,16.0932,1.9322,2.5194,25.984152,9.4269,95.71308,
FCR,2016,2016-05-16 12:00:00,2.744,16.0872,1.9409,2.5443,25.962424,9.42121,95.64311,
FCR,2016,2016-05-16 12:00:00,2.76,16.0787,1.9448,2.5564,25.954664,9.429,95.70494,
FCR,2016,2016-05-16 12:00:00,2.772,16.0661,1.9444,2.5644,25.97483,9.4361,95.75141,
FCR,2016,2016-05-16 12:00:00,2.788,16.0468,1.9412,2.5682,26.034313,9.46372,95.99243,
FCR,2016,2016-05-16 12:00:00,2.807,16.0195,1.9348,2.5654,26.126933,9.4986,96.29041,
FCR,2016,2016-05-16 12:00:00,2.826,15.986,1.9228,2.5645,26.209261,9.53337,96.57428,
FCR,2016,2016-05-16 12:00:00,2.843,15.9513,1.9063,2.5731,26.259168,9.5646,96.81926,
FCR,2016,2016-05-16 12:00:00,2.863,15.9207,1.8892,2.5857,26.291968,9.5945,97.05881,
FCR,2016,2016-05-16 12:00:00,2.889,15.8968,1.8704,2.5941,26.296368,9.60615,97.12735,
FCR,2016,2016-05-16 12:00:00,2.909,15.8785,1.8462,2.597,26.247492,9.62134,97.24308,
FCR,2016,2016-05-16 12:00:00,2.926,15.8633,1.8197,2.5976,26.162364,9.62371,97.2355,
FCR,2016,2016-05-16 12:00:00,2.944,15.8494,1.7981,2.5971,26.076389,9.62984,97.26863,
FCR,2016,2016-05-16 12:00:00,2.96,15.8368,1.7832,2.5978,26.006715,9.62637,97.20754,
FCR,2016,2016-05-16 12:00:00,2.977,15.8262,1.7743,2.601,25.946785,9.63012,97.22347,
FCR,2016,2016-05-16 12:00:00,2.997,15.8174,1.7714,2.6029,25.892638,9.62482,97.15166,
FCR,2016,2016-05-16 12:00:00,3.011,15.8093,1.7732,2.6109,25.85388,9.61308,97.01643,
FCR,2016,2016-05-16 12:00:00,3.027,15.8008,1.7786,2.6329,25.830194,9.60683,96.93586,
FCR,2016,2016-05-16 12:00:00,3.042,15.7913,1.7868,2.6599,25.813259,9.60596,96.90747,
FCR,2016,2016-05-16 12:00:00,3.057,15.7809,1.7978,2.6944,25.782531,9.60667,96.89313,
FCR,2016,2016-05-16 12:00:00,3.073,15.7699,1.81,2.7445,25.725806,9.61193,96.92347,
FCR,2016,2016-05-16 12:00:00,3.09,15.7579,1.8193,2.7915,25.668032,9.61458,96.9254,
FCR,2016,2016-05-16 12:00:00,3.107,15.7439,1.8244,2.8205,25.62386,9.61357,96.88628,
FCR,2016,2016-05-16 12:00:00,3.119,15.7279,1.8278,2.8382,25.577502,9.61675,96.88525,
FCR,2016,2016-05-16 12:00:00,3.132,15.7112,1.8316,2.8457,25.514591,9.6128,96.81088,
FCR,2016,2016-05-16 12:00:00,3.146,15.6959,1.8367,2.8393,25.436385,9.61296,96.78089,
FCR,2016,2016-05-16 12:00:00,3.162,15.6833,1.8431,2.83,25.348077,9.61327,96.75799,
FCR,2016,2016-05-16 12:00:00,3.182,15.6734,1.8532,2.8312,25.264187,9.60958,96.70045,
FCR,2016,2016-05-16 12:00:00,3.2,15.6651,1.8665,2.84,25.204423,9.60553,96.64249,
FCR,2016,2016-05-16 12:00:00,3.217,15.6572,1.8762,2.8482,25.164868,9.60424,96.61325,
FCR,2016,2016-05-16 12:00:00,3.233,15.6488,1.8804,2.8581,25.124955,9.59437,96.49656,
FCR,2016,2016-05-16 12:00:00,3.248,15.6392,1.8825,2.8736,25.078049,9.56718,96.2034,
FCR,2016,2016-05-16 12:00:00,3.259,15.6283,1.8838,2.8998,25.025665,9.53257,95.83305,
FCR,2016,2016-05-16 12:00:00,3.273,15.6157,1.8843,2.9368,24.981887,9.46974,95.17577,
FCR,2016,2016-05-16 12:00:00,3.295,15.6003,1.883,2.9672,24.973108,9.34692,93.9105,
FCR,2016,2016-05-16 12:00:00,3.312,15.5799,1.8785,2.9783,25.000996,9.15716,91.96383,
FCR,2016,2016-05-16 12:00:00,3.324,15.5514,1.8683,2.9686,25.050945,8.8889,89.21536,
FCR,2016,2016-05-16 12:00:00,3.343,15.5092,1.8526,2.948,25.114237,8.57026,85.93968,
FCR,2016,2016-05-16 12:00:00,3.369,15.4453,1.8377,2.9283,25.203742,8.22619,82.37662,
FCR,2016,2016-05-16 12:00:00,3.394,15.3531,1.8249,2.9076,25.335311,7.89711,78.92505,
FCR,2016,2016-05-16 12:00:00,3.416,15.2337,1.8102,2.8896,25.521991,7.65284,76.28798,
FCR,2016,2016-05-16 12:00:00,3.441,15.0947,1.7891,2.8787,25.815566,7.56977,75.2344,
FCR,2016,2016-05-16 12:00:00,3.472,14.9465,1.7564,2.8695,26.274285,7.68781,76.16377,
FCR,2016,2016-05-16 12:00:00,3.503,14.8007,1.7035,2.8597,26.858172,7.92432,78.25971,
FCR,2016,2016-05-16 12:00:00,3.534,14.6678,1.6179,2.8524,27.438389,8.20223,80.77135,
FCR,2016,2016-05-16 12:00:00,3.562,14.5549,1.5124,2.8491,27.933206,8.42741,82.7855,
FCR,2016,2016-05-16 12:00:00,3.588,14.4653,1.4247,2.8523,28.328282,8.58318,84.1515,
FCR,2016,2016-05-16 12:00:00,3.614,14.3982,1.3655,2.864,28.630772,8.67269,84.9049,
FCR,2016,2016-05-16 12:00:00,3.637,14.3505,1.3194,2.8816,28.867226,8.72218,85.30058,
FCR,2016,2016-05-16 12:00:00,3.659,14.3182,1.2725,2.9143,29.052598,8.7433,85.44691,
FCR,2016,2016-05-16 12:00:00,3.686,14.2964,1.2253,2.9607,29.182205,8.73852,85.35958,
FCR,2016,2016-05-16 12:00:00,3.708,14.2808,1.1921,2.9987,29.254533,8.71183,85.06987,
FCR,2016,2016-05-16 12:00:00,3.719,14.2683,1.176,3.0247,29.276844,8.72609,85.18578,
FCR,2016,2016-05-16 12:00:00,3.729,14.2578,1.1724,3.0469,29.279135,8.67293,84.64739,
FCR,2016,2016-05-16 12:00:00,3.751,14.2484,1.1782,3.0688,29.292075,8.66351,84.53809,
FCR,2016,2016-05-23 12:00:00,0.074,18.0931,15.8388,716.7097,27.804796,7.25854,76.83416,
FCR,2016,2016-05-23 12:00:00,0.171,18.107,14.8903,671.7477,27.809683,7.28029,77.0863,
FCR,2016,2016-05-23 12:00:00,0.247,18.1197,13.3115,596.7984,27.822235,7.2903,77.21241,
FCR,2016,2016-05-23 12:00:00,0.3,18.1293,10.6826,471.8591,27.835781,7.29992,77.32954,
FCR,2016,2016-05-23 12:00:00,0.327,18.135,7.3966,315.6601,27.845917,7.35255,77.89609,
FCR,2016,2016-05-23 12:00:00,0.343,18.1363,4.7666,190.6546,27.855346,7.3471,77.84041,
FCR,2016,2016-05-23 12:00:00,0.351,18.1331,3.1848,115.5619,27.860571,7.34567,77.82025,
FCR,2016,2016-05-23 12:00:00,0.352,18.1268,2.2272,70.3701,27.852966,7.34757,77.83024,
FCR,2016,2016-05-23 12:00:00,0.35,18.1186,1.6437,43.1239,27.830504,7.34612,77.8018,
FCR,2016,2016-05-23 12:00:00,0.345,18.1094,1.2893,26.7203,27.803227,7.34603,77.7862,
FCR,2016,2016-05-23 12:00:00,0.341,18.0998,1.0735,16.8629,27.785904,7.35399,77.85523,
FCR,2016,2016-05-23 12:00:00,0.335,18.0898,0.9373,10.9252,27.777924,7.38026,78.11732,
FCR,2016,2016-05-23 12:00:00,0.334,18.0784,0.85,7.3411,27.775154,7.41661,78.4837,
FCR,2016,2016-05-23 12:00:00,0.336,18.0651,0.798,5.1891,27.778859,7.46914,79.01803,
FCR,2016,2016-05-23 12:00:00,0.339,18.0514,0.7704,3.9136,27.782011,7.51116,79.44025,
FCR,2016,2016-05-23 12:00:00,0.336,18.0418,0.7601,3.1769,27.781444,7.57689,80.11966,
FCR,2016,2016-05-23 12:00:00,0.325,18.041,0.7619,2.7676,27.777005,7.62946,80.6742,
FCR,2016,2016-05-23 12:00:00,0.328,18.0505,0.7677,2.5365,27.771518,7.66265,81.04101,
FCR,2016,2016-05-23 12:00:00,0.356,18.0664,0.7741,2.3979,27.773539,7.68501,81.30393,
FCR,2016,2016-05-23 12:00:00,0.374,18.0828,0.7826,2.3104,27.787615,7.67966,81.27464,
FCR,2016,2016-05-23 12:00:00,0.377,18.096,0.7944,2.2505,27.809483,7.6651,81.14252,
FCR,2016,2016-05-23 12:00:00,0.374,18.105,0.8084,2.2138,27.828943,7.63622,80.85177,
FCR,2016,2016-05-23 12:00:00,0.379,18.1108,0.822,2.1916,27.843168,7.60352,80.51503,
FCR,2016,2016-05-23 12:00:00,0.379,18.1141,0.8339,2.1642,27.855952,7.56405,80.10251,
FCR,2016,2016-05-23 12:00:00,0.375,18.1152,0.8465,2.1209,27.870705,7.52545,79.69554,
FCR,2016,2016-05-23 12:00:00,0.372,18.1141,0.8587,2.0707,27.881342,7.47223,79.13023,
FCR,2016,2016-05-23 12:00:00,0.372,18.1111,0.8642,2.0312,27.878677,7.42597,78.63547,
FCR,2016,2016-05-23 12:00:00,0.374,18.1066,0.8591,2.0135,27.866007,7.40172,78.3714,
FCR,2016,2016-05-23 12:00:00,0.377,18.1008,0.8433,2.0291,27.855986,7.44732,78.84488,
FCR,2016,2016-05-23 12:00:00,0.377,18.0942,0.8212,2.0659,27.855959,7.55209,79.94322,
FCR,2016,2016-05-23 12:00:00,0.378,18.0869,0.8022,2.0893,27.851892,7.72859,81.79935,
FCR,2016,2016-05-23 12:00:00,0.376,18.0786,0.7902,2.0894,27.838694,8.02221,84.89263,
FCR,2016,2016-05-23 12:00:00,0.374,18.0677,0.7835,2.0639,27.828875,8.445,89.34666,
FCR,2016,2016-05-23 12:00:00,0.373,18.0513,0.7801,2.0152,27.819818,8.90818,94.21533,
