Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL
CCR,2014,2014-09-19 12:00:00,4.284,23.2177,2.2217,8.23246
CCR,2014,2014-09-19 12:00:00,4.314,23.2179,2.2217,8.22816
CCR,2014,2014-09-19 12:00:00,4.35,23.2181,2.0948,8.22574
CCR,2014,2014-09-19 12:00:00,4.386,23.2183,2.0869,8.22875
CCR,2014,2014-09-19 12:00:00,4.415,23.2183,2.0908,8.22363
CCR,2014,2014-09-19 12:00:00,4.444,23.2184,2.0789,8.22776
CCR,2014,2014-09-19 12:00:00,4.47,23.2186,2.1424,8.23273
CCR,2014,2014-09-19 12:00:00,4.486,23.2188,2.1583,8.23386
CCR,2014,2014-09-19 12:00:00,4.501,23.2189,2.1503,8.2306
CCR,2014,2014-09-19 12:00:00,4.522,23.219,2.1464,8.23423
CCR,2014,2014-09-19 12:00:00,4.545,23.2192,2.2297,8.22857
CCR,2014,2014-09-19 12:00:00,4.568,23.2193,2.2217,8.22524
CCR,2014,2014-09-19 12:00:00,4.592,23.2192,2.19,8.22194
CCR,2014,2014-09-19 12:00:00,4.62,23.2191,2.2098,8.22063
CCR,2014,2014-09-19 12:00:00,4.652,23.219,2.2098,8.21776
CCR,2014,2014-09-19 12:00:00,4.682,23.2188,2.2138,8.21288
CCR,2014,2014-09-19 12:00:00,4.706,23.2185,2.194,8.21586
CCR,2014,2014-09-19 12:00:00,4.729,23.2182,2.2257,8.21423
CCR,2014,2014-09-19 12:00:00,4.758,23.2178,2.186,8.21283
CCR,2014,2014-09-19 12:00:00,4.792,23.2174,2.1781,8.21122
CCR,2014,2014-09-19 12:00:00,4.828,23.217,2.19,8.21479
CCR,2014,2014-09-19 12:00:00,4.86,23.2166,2.2059,8.21776
CCR,2014,2014-09-19 12:00:00,4.882,23.2162,2.2138,8.22204
CCR,2014,2014-09-19 12:00:00,4.898,23.216,2.1781,8.22402
CCR,2014,2014-09-19 12:00:00,4.912,23.2159,2.19,8.22029
CCR,2014,2014-09-19 12:00:00,4.929,23.2158,2.2098,8.22232
CCR,2014,2014-09-19 12:00:00,4.951,23.2156,2.1741,8.22148
CCR,2014,2014-09-19 12:00:00,4.977,23.2156,2.1781,8.21856
CCR,2014,2014-09-19 12:00:00,5.003,23.2156,2.1979,8.22033
CCR,2014,2014-09-19 12:00:00,5.032,23.2158,2.186,8.21944
CCR,2014,2014-09-19 12:00:00,5.06,23.2159,2.1741,8.22034
CCR,2014,2014-09-19 12:00:00,5.092,23.2159,2.2495,8.22392
CCR,2014,2014-09-19 12:00:00,5.128,23.2159,2.2495,8.22488
CCR,2014,2014-09-19 12:00:00,5.166,23.216,2.2376,8.22429
CCR,2014,2014-09-19 12:00:00,5.203,23.216,2.2575,8.22147
CCR,2014,2014-09-19 12:00:00,5.236,23.2159,2.2336,8.22191
CCR,2014,2014-09-19 12:00:00,5.266,23.2157,2.1781,8.21373
CCR,2014,2014-09-19 12:00:00,5.297,23.2156,2.1702,8.21584
CCR,2014,2014-09-19 12:00:00,5.33,23.2156,2.1821,8.22017
CCR,2014,2014-09-19 12:00:00,5.364,23.2156,2.19,8.22049
CCR,2014,2014-09-19 12:00:00,5.402,23.2155,2.2376,8.22434
CCR,2014,2014-09-19 12:00:00,5.446,23.2154,2.2455,8.23107
CCR,2014,2014-09-19 12:00:00,5.477,23.2153,2.2614,8.2325
CCR,2014,2014-09-19 12:00:00,5.502,23.2153,2.2376,8.22947
CCR,2014,2014-09-19 12:00:00,5.532,23.2153,2.1027,8.22939
CCR,2014,2014-09-19 12:00:00,5.555,23.2152,2.1186,8.23181
CCR,2014,2014-09-19 12:00:00,5.565,23.2152,2.1186,8.2281
CCR,2014,2014-09-19 12:00:00,5.576,23.2152,2.1067,8.2251
CCR,2014,2014-09-19 12:00:00,5.603,23.215,2.19,8.2258
CCR,2014,2014-09-19 12:00:00,5.637,23.2148,2.1781,8.22379
CCR,2014,2014-09-19 12:00:00,5.67,23.2145,2.1821,8.21708
CCR,2014,2014-09-19 12:00:00,5.696,23.2143,2.1702,8.21372
CCR,2014,2014-09-19 12:00:00,5.719,23.214,2.1821,8.21283
CCR,2014,2014-09-19 12:00:00,5.742,23.2134,2.2376,8.20215
CCR,2014,2014-09-19 12:00:00,5.767,23.2125,2.2336,8.1979
CCR,2014,2014-09-19 12:00:00,5.794,23.2112,2.2416,8.19187
CCR,2014,2014-09-19 12:00:00,5.817,23.2097,2.2297,8.18612
CCR,2014,2014-09-19 12:00:00,5.838,23.2077,2.1741,8.17066
CCR,2014,2014-09-19 12:00:00,5.856,23.2047,2.194,8.15092
CCR,2014,2014-09-19 12:00:00,5.874,23.2,2.1781,8.13183
CCR,2014,2014-09-19 12:00:00,5.893,23.1928,2.1781,8.10108
CCR,2014,2014-09-19 12:00:00,5.917,23.1813,2.1741,8.06762
CCR,2014,2014-09-19 12:00:00,5.942,23.1627,2.1821,8.04165
CCR,2014,2014-09-19 12:00:00,5.971,23.1326,2.1741,8.03331
CCR,2014,2014-09-19 12:00:00,6.003,23.0868,2.1781,8.02586
CCR,2014,2014-09-19 12:00:00,6.032,23.0242,2.19,8.03955
CCR,2014,2014-09-19 12:00:00,6.061,22.947,2.1622,8.10474
CCR,2014,2014-09-19 12:00:00,6.088,22.8574,2.1662,8.23576
CCR,2014,2014-09-19 12:00:00,6.116,22.75,2.194,8.42239
CCR,2014,2014-09-19 12:00:00,6.139,22.6067,2.1741,8.61847
CCR,2014,2014-09-19 12:00:00,6.16,22.4047,2.1741,8.79841
CCR,2014,2014-09-19 12:00:00,6.191,22.1379,2.186,8.94571
CCR,2014,2014-09-19 12:00:00,6.232,21.8333,2.1821,9.06521
CCR,2014,2014-09-19 12:00:00,6.271,21.5363,2.1781,9.1522
CCR,2014,2014-09-19 12:00:00,6.299,21.2816,2.1067,9.21502
CCR,2014,2014-09-19 12:00:00,6.318,21.0804,2.1305,9.26679
CCR,2014,2014-09-19 12:00:00,6.331,20.9274,2.1265,9.30951
CCR,2014,2014-09-19 12:00:00,6.349,20.8091,2.0948,9.35064
CCR,2014,2014-09-19 12:00:00,6.373,20.7076,2.2416,9.39555
CCR,2014,2014-09-19 12:00:00,6.405,20.6057,2.2614,9.42937
CCR,2014,2014-09-19 12:00:00,6.444,20.4912,2.2297,9.4605
CCR,2014,2014-09-19 12:00:00,6.479,20.3596,2.2336,9.50161
CCR,2014,2014-09-19 12:00:00,6.515,20.212,2.2455,9.55335
CCR,2014,2014-09-19 12:00:00,6.545,20.0512,2.2376,9.62632
CCR,2014,2014-09-19 12:00:00,6.574,19.8786,2.2416,9.71897
CCR,2014,2014-09-19 12:00:00,6.602,19.6924,2.2495,9.81326
CCR,2014,2014-09-19 12:00:00,6.635,19.4862,2.2416,9.90495
CCR,2014,2014-09-19 12:00:00,6.674,19.2586,2.674,9.98356
CCR,2014,2014-09-19 12:00:00,6.708,19.02,2.6899,10.02422
CCR,2014,2014-09-19 12:00:00,6.735,18.7887,2.678,10.04288
CCR,2014,2014-09-19 12:00:00,6.757,18.5864,2.678,10.05226
CCR,2014,2014-09-19 12:00:00,6.772,18.4257,2.7573,10.07965
CCR,2014,2014-09-19 12:00:00,6.783,18.3012,2.7415,10.12379
CCR,2014,2014-09-19 12:00:00,6.795,18.1955,2.7534,10.19215
CCR,2014,2014-09-19 12:00:00,6.811,18.0849,2.7454,10.26401
CCR,2014,2014-09-19 12:00:00,6.833,17.9468,2.7018,10.34888
CCR,2014,2014-09-19 12:00:00,6.862,17.774,2.678,10.42156
CCR,2014,2014-09-19 12:00:00,6.895,17.5767,2.678,10.50431
CCR,2014,2014-09-19 12:00:00,6.929,17.3699,2.678,10.59605
CCR,2014,2014-09-19 12:00:00,6.96,17.1663,2.8168,10.69132
CCR,2014,2014-09-19 12:00:00,6.984,16.9741,2.7851,10.78755
CCR,2014,2014-09-19 12:00:00,7.006,16.7967,2.801,10.88714
CCR,2014,2014-09-19 12:00:00,7.03,16.6341,2.8287,10.9901
CCR,2014,2014-09-19 12:00:00,7.058,16.4825,2.8129,11.1019
CCR,2014,2014-09-19 12:00:00,7.09,16.3356,3.0589,11.19597
CCR,2014,2014-09-19 12:00:00,7.123,16.1869,3.0708,11.26605
CCR,2014,2014-09-19 12:00:00,7.15,16.0338,3.0628,11.34449
CCR,2014,2014-09-19 12:00:00,7.177,15.8825,3.047,11.42698
CCR,2014,2014-09-19 12:00:00,7.198,15.7445,3.2414,11.51475
CCR,2014,2014-09-19 12:00:00,7.213,15.6266,3.2453,11.59896
CCR,2014,2014-09-19 12:00:00,7.226,15.5257,3.2453,11.67236
CCR,2014,2014-09-19 12:00:00,7.241,15.4326,3.2295,11.73694
CCR,2014,2014-09-19 12:00:00,7.263,15.3399,3.5508,11.79503
CCR,2014,2014-09-19 12:00:00,7.29,15.2473,3.5706,11.83197
CCR,2014,2014-09-19 12:00:00,7.319,15.1568,3.5468,11.85463
CCR,2014,2014-09-19 12:00:00,7.349,15.0696,3.5548,11.8755
CCR,2014,2014-09-19 12:00:00,7.372,14.9862,3.5548,11.89744
CCR,2014,2014-09-19 12:00:00,7.392,14.9061,3.5468,11.9286
CCR,2014,2014-09-19 12:00:00,7.417,14.8264,3.5429,11.96994
CCR,2014,2014-09-19 12:00:00,7.442,14.7438,3.5508,12.0196
CCR,2014,2014-09-19 12:00:00,7.468,14.6555,3.5548,12.05423
CCR,2014,2014-09-19 12:00:00,7.491,14.5616,3.5944,12.10269
CCR,2014,2014-09-19 12:00:00,7.518,14.4657,3.6024,12.12854
CCR,2014,2014-09-19 12:00:00,7.548,14.3713,3.6341,12.15267
CCR,2014,2014-09-19 12:00:00,7.58,14.2796,3.6063,12.17514
CCR,2014,2014-09-19 12:00:00,7.608,14.193,3.6659,12.19024
CCR,2014,2014-09-19 12:00:00,7.63,14.1139,3.6738,12.20319
CCR,2014,2014-09-19 12:00:00,7.645,14.042,3.6778,12.22287
CCR,2014,2014-09-19 12:00:00,7.659,13.9752,3.6738,12.23915
CCR,2014,2014-09-19 12:00:00,7.677,13.9085,3.6222,12.24874
CCR,2014,2014-09-19 12:00:00,7.703,13.836,3.6143,12.26972
CCR,2014,2014-09-19 12:00:00,7.733,13.7554,3.6183,12.2828
CCR,2014,2014-09-19 12:00:00,7.768,13.671,3.5944,12.29955
CCR,2014,2014-09-19 12:00:00,7.795,13.5895,3.4715,12.32857
CCR,2014,2014-09-19 12:00:00,7.818,13.5149,3.4873,12.36255
CCR,2014,2014-09-19 12:00:00,7.837,13.4464,3.4794,12.38809
CCR,2014,2014-09-19 12:00:00,7.859,13.3818,3.4992,12.42211
CCR,2014,2014-09-19 12:00:00,7.886,13.319,3.4794,12.45905
CCR,2014,2014-09-19 12:00:00,7.918,13.2568,2.8883,12.49498
CCR,2014,2014-09-19 12:00:00,7.948,13.1945,2.92,12.52162
CCR,2014,2014-09-19 12:00:00,7.983,13.1328,2.92,12.54041
CCR,2014,2014-09-19 12:00:00,8.021,13.0738,2.92,12.56244
CCR,2014,2014-09-19 12:00:00,8.056,13.0197,2.5352,12.56543
CCR,2014,2014-09-19 12:00:00,8.083,12.9718,2.5272,12.57308
CCR,2014,2014-09-19 12:00:00,8.101,12.9304,2.5431,12.57922
CCR,2014,2014-09-19 12:00:00,8.114,12.8947,2.5193,12.59107
CCR,2014,2014-09-19 12:00:00,8.135,12.8624,2.6701,12.59747
CCR,2014,2014-09-19 12:00:00,8.17,12.8306,2.6661,12.6041
CCR,2014,2014-09-19 12:00:00,8.21,12.7981,2.6423,12.6151
CCR,2014,2014-09-19 12:00:00,8.248,12.7664,2.6383,12.62113
CCR,2014,2014-09-19 12:00:00,8.28,12.7369,2.5391,12.62558
CCR,2014,2014-09-19 12:00:00,8.307,12.7105,2.5391,12.62795
CCR,2014,2014-09-19 12:00:00,8.328,12.6871,2.5114,12.61543
CCR,2014,2014-09-19 12:00:00,8.35,12.6661,2.5193,12.60875
CCR,2014,2014-09-19 12:00:00,8.377,12.6469,2.5193,12.59899
CCR,2014,2014-09-19 12:00:00,8.41,12.6288,2.5748,12.59349
CCR,2014,2014-09-19 12:00:00,8.44,12.612,2.6066,12.58721
CCR,2014,2014-09-19 12:00:00,8.464,12.5963,2.5947,12.58694
CCR,2014,2014-09-19 12:00:00,8.485,12.5816,2.5788,12.57526
CCR,2014,2014-09-19 12:00:00,8.506,12.5677,2.2098,12.58275
CCR,2014,2014-09-19 12:00:00,8.526,12.5544,2.2138,12.58211
CCR,2014,2014-09-19 12:00:00,8.545,12.5416,2.2217,12.56841
CCR,2014,2014-09-19 12:00:00,8.564,12.529,2.2098,12.56039
CCR,2014,2014-09-19 12:00:00,8.589,12.5162,2.1543,12.54123
CCR,2014,2014-09-19 12:00:00,8.618,12.5031,2.1543,12.54574
CCR,2014,2014-09-19 12:00:00,8.645,12.4896,2.1424,12.52716
CCR,2014,2014-09-19 12:00:00,8.671,12.4757,2.1424,12.5301
CCR,2014,2014-09-19 12:00:00,8.695,12.4618,2.1305,12.53287
CCR,2014,2014-09-19 12:00:00,8.719,12.4477,2.1464,12.53327
CCR,2014,2014-09-19 12:00:00,8.747,12.4336,2.1464,12.53611
CCR,2014,2014-09-19 12:00:00,8.778,12.4196,2.1384,12.53664
CCR,2014,2014-09-19 12:00:00,8.811,12.406,2.1464,12.52788
CCR,2014,2014-09-19 12:00:00,8.84,12.3932,2.1345,12.51624
CCR,2014,2014-09-19 12:00:00,8.862,12.3815,2.1583,12.49779
CCR,2014,2014-09-19 12:00:00,8.879,12.3709,2.1622,12.46385
CCR,2014,2014-09-19 12:00:00,8.895,12.3611,2.1345,12.42652
CCR,2014,2014-09-19 12:00:00,8.913,12.352,1.944,12.40092
CCR,2014,2014-09-19 12:00:00,8.932,12.3431,1.9758,12.38271
CCR,2014,2014-09-19 12:00:00,8.948,12.3345,1.944,12.3803
CCR,2014,2014-09-19 12:00:00,8.964,12.3257,1.9321,12.35346
CCR,2014,2014-09-19 12:00:00,8.984,12.3164,2.2138,12.37799
CCR,2014,2014-09-19 12:00:00,9.011,12.3066,2.1979,12.38611
CCR,2014,2014-09-19 12:00:00,9.04,12.2965,2.2019,12.39249
CCR,2014,2014-09-19 12:00:00,9.068,12.2864,2.2217,12.39865
CCR,2014,2014-09-19 12:00:00,9.092,12.2764,2.4042,12.37998
CCR,2014,2014-09-19 12:00:00,9.115,12.2668,2.3923,12.36852
CCR,2014,2014-09-19 12:00:00,9.136,12.2575,2.3844,12.35305
CCR,2014,2014-09-19 12:00:00,9.161,12.2483,2.4122,12.3424
CCR,2014,2014-09-19 12:00:00,9.186,12.2391,2.3844,12.31612
CCR,2014,2014-09-19 12:00:00,9.215,12.2301,2.2098,12.30436
CCR,2014,2014-09-19 12:00:00,9.246,12.2214,2.2217,12.28989
CCR,2014,2014-09-19 12:00:00,9.272,12.2132,2.2098,12.28445
CCR,2014,2014-09-19 12:00:00,9.295,12.2055,2.2019,12.27346
CCR,2014,2014-09-19 12:00:00,9.315,12.1982,2.2575,12.26648
CCR,2014,2014-09-19 12:00:00,9.336,12.1914,2.2694,12.26885
CCR,2014,2014-09-19 12:00:00,9.354,12.1851,2.2694,12.2848
CCR,2014,2014-09-19 12:00:00,9.374,12.1792,2.2694,12.2985
CCR,2014,2014-09-19 12:00:00,9.399,12.1736,2.1503,12.32669
CCR,2014,2014-09-19 12:00:00,9.422,12.1683,2.1503,12.35479
CCR,2014,2014-09-19 12:00:00,9.445,12.1632,2.1345,12.3924
CCR,2014,2014-09-19 12:00:00,9.469,12.1582,2.1464,12.42409
CCR,2014,2014-09-19 12:00:00,9.492,12.1533,2.2138,12.44424
CCR,2014,2014-09-19 12:00:00,9.517,12.1485,2.194,12.47247
CCR,2014,2014-09-19 12:00:00,9.548,12.1437,2.2019,12.47683
CCR,2014,2014-09-19 12:00:00,9.585,12.1387,2.2217,12.48573
CCR,2014,2014-09-19 12:00:00,9.626,12.1339,2.1979,12.48788
CCR,2014,2014-09-19 12:00:00,9.66,12.1293,1.9996,12.49383
CCR,2014,2014-09-19 12:00:00,9.685,12.125,2.0234,12.50066
CCR,2014,2014-09-19 12:00:00,9.701,12.1211,2.0194,12.51637
CCR,2014,2014-09-19 12:00:00,9.713,12.1174,2.0035,12.53558
CCR,2014,2014-09-19 12:00:00,9.73,12.1138,1.952,12.5576
CCR,2014,2014-09-19 12:00:00,9.751,12.1102,1.9599,12.57712
CCR,2014,2014-09-19 12:00:00,9.782,12.1066,1.944,12.602
CCR,2014,2014-09-19 12:00:00,9.814,12.1028,1.944,12.62236
CCR,2014,2014-09-19 12:00:00,9.839,12.099,1.9361,12.62981
CCR,2014,2014-09-19 12:00:00,9.862,12.0951,1.952,12.65833
CCR,2014,2014-09-19 12:00:00,9.883,12.0912,1.9163,12.65973
CCR,2014,2014-09-19 12:00:00,9.905,12.0874,1.952,12.65974
CCR,2014,2014-09-19 12:00:00,9.926,12.0838,1.9599,12.6568
CCR,2014,2014-09-19 12:00:00,9.948,12.0802,1.9401,12.66216
CCR,2014,2014-09-19 12:00:00,9.972,12.0764,1.952,12.64819
CCR,2014,2014-09-19 12:00:00,9.996,12.072,1.952,12.65763
CCR,2014,2014-09-19 12:00:00,10.023,12.0673,1.9321,12.66224
CCR,2014,2014-09-19 12:00:00,10.048,12.0624,2.0511,12.65751
CCR,2014,2014-09-19 12:00:00,10.068,12.0578,2.067,12.66575
CCR,2014,2014-09-19 12:00:00,10.086,12.0537,2.071,12.65092
CCR,2014,2014-09-19 12:00:00,10.105,12.0499,2.075,12.64189
CCR,2014,2014-09-19 12:00:00,10.128,12.0463,2.0829,12.63334
CCR,2014,2014-09-19 12:00:00,10.15,12.0428,2.0789,12.61945
CCR,2014,2014-09-19 12:00:00,10.169,12.0392,2.075,12.60502
CCR,2014,2014-09-19 12:00:00,10.188,12.0358,2.067,12.6
CCR,2014,2014-09-19 12:00:00,10.212,12.0325,2.3328,12.59539
CCR,2014,2014-09-19 12:00:00,10.244,12.0292,2.3209,12.58405
CCR,2014,2014-09-19 12:00:00,10.278,12.0259,2.313,12.58861
CCR,2014,2014-09-19 12:00:00,10.309,12.0226,2.3368,12.5741
CCR,2014,2014-09-19 12:00:00,10.328,12.0195,2.2019,12.55753
CCR,2014,2014-09-19 12:00:00,10.339,12.0166,2.19,12.56795
CCR,2014,2014-09-19 12:00:00,10.354,12.0138,2.19,12.56502
CCR,2014,2014-09-19 12:00:00,10.38,12.0108,2.1979,12.54205
CCR,2014,2014-09-19 12:00:00,10.414,12.0074,2.186,12.50572
CCR,2014,2014-09-19 12:00:00,10.446,12.0038,2.2535,12.52906
CCR,2014,2014-09-19 12:00:00,10.471,12.0001,2.2733,12.5027
CCR,2014,2014-09-19 12:00:00,10.496,11.9967,2.2575,12.49884
CCR,2014,2014-09-19 12:00:00,10.515,11.9937,2.2535,12.4891
CCR,2014,2014-09-19 12:00:00,10.524,11.9909,2.2059,12.45867
CCR,2014,2014-09-19 12:00:00,10.533,11.9883,2.19,12.45181
CCR,2014,2014-09-19 12:00:00,10.545,11.9857,2.1979,12.44993
CCR,2014,2014-09-19 12:00:00,10.566,11.9829,2.1821,12.44387
CCR,2014,2014-09-19 12:00:00,10.591,11.98,2.075,12.43793
CCR,2014,2014-09-19 12:00:00,10.615,11.9771,2.0511,12.43326
CCR,2014,2014-09-19 12:00:00,10.636,11.9743,2.0631,12.43716
CCR,2014,2014-09-19 12:00:00,10.656,11.9717,2.0869,12.44252
CCR,2014,2014-09-19 12:00:00,10.673,11.9691,2.1226,12.43987
CCR,2014,2014-09-19 12:00:00,10.692,11.9667,2.1186,12.43694
CCR,2014,2014-09-19 12:00:00,10.71,11.9645,2.1186,12.4338
CCR,2014,2014-09-19 12:00:00,10.731,11.9624,2.1226,12.43696
CCR,2014,2014-09-19 12:00:00,10.762,11.9603,2.1146,12.42638
CCR,2014,2014-09-19 12:00:00,10.809,11.9581,1.944,12.41824
CCR,2014,2014-09-19 12:00:00,10.864,11.9561,1.948,12.39933
CCR,2014,2014-09-19 12:00:00,10.901,11.9547,1.948,12.39156
CCR,2014,2014-09-19 12:00:00,10.915,11.9541,1.9559,12.37496
CCR,2014,2014-09-19 12:00:00,10.919,11.954,2.0591,12.35903
CCR,2014,2014-09-19 12:00:00,10.929,11.9536,2.0631,12.34739
CCR,2014,2014-09-19 12:00:00,10.952,11.9517,2.0511,12.32872
CCR,2014,2014-09-19 12:00:00,10.986,11.9484,2.0631,12.31533
CCR,2014,2014-09-19 12:00:00,11.016,11.9447,2.0591,12.28889
CCR,2014,2014-09-19 12:00:00,11.03,11.9414,2.0631,12.26522
CCR,2014,2014-09-19 12:00:00,11.032,11.9388,2.071,12.23946
CCR,2014,2014-09-19 12:00:00,11.037,11.9364,2.067,12.2203
CCR,2014,2014-09-19 12:00:00,11.049,11.9337,1.9321,12.2071
CCR,2014,2014-09-19 12:00:00,11.072,11.9305,1.9321,12.20625
CCR,2014,2014-09-19 12:00:00,11.099,11.9272,1.944,12.21736
CCR,2014,2014-09-19 12:00:00,11.127,11.9241,1.948,12.24186
CCR,2014,2014-09-19 12:00:00,11.157,11.9211,1.9163,12.26405
CCR,2014,2014-09-19 12:00:00,11.192,11.9181,2.1821,12.28062
CCR,2014,2014-09-19 12:00:00,11.233,11.9151,2.1979,12.30876
CCR,2014,2014-09-19 12:00:00,11.271,11.9119,2.194,12.33429
CCR,2014,2014-09-19 12:00:00,11.295,11.9086,2.19,12.36335
CCR,2014,2014-09-19 12:00:00,11.315,11.9054,2.0075,12.38619
CCR,2014,2014-09-19 12:00:00,11.339,11.9024,2.0035,12.40904
CCR,2014,2014-09-19 12:00:00,11.368,11.8997,1.9956,12.42766
CCR,2014,2014-09-19 12:00:00,11.401,11.8971,1.9916,12.4336
CCR,2014,2014-09-19 12:00:00,11.43,11.8948,2.075,12.4187
CCR,2014,2014-09-19 12:00:00,11.455,11.8928,2.0472,12.39984
CCR,2014,2014-09-19 12:00:00,11.478,11.8911,2.0591,12.36748
CCR,2014,2014-09-19 12:00:00,11.497,11.8898,2.067,12.35005
CCR,2014,2014-09-19 12:00:00,11.513,11.8886,2.0035,12.33529
CCR,2014,2014-09-19 12:00:00,11.532,11.8874,2.0115,12.33468
CCR,2014,2014-09-19 12:00:00,11.561,11.8862,1.9956,12.33216
CCR,2014,2014-09-19 12:00:00,11.594,11.8848,1.9996,12.34083
CCR,2014,2014-09-19 12:00:00,11.628,11.8833,1.9956,12.35648
CCR,2014,2014-09-19 12:00:00,11.658,11.8816,2.0591,12.37641
CCR,2014,2014-09-19 12:00:00,11.692,11.8798,2.067,12.39722
CCR,2014,2014-09-19 12:00:00,11.723,11.8781,2.0631,12.40854
CCR,2014,2014-09-19 12:00:00,11.743,11.8763,2.071,12.42878
CCR,2014,2014-09-19 12:00:00,11.761,11.8745,2.0829,12.44422
CCR,2014,2014-09-19 12:00:00,11.784,11.8724,2.0789,12.45607
CCR,2014,2014-09-19 12:00:00,11.809,11.8703,2.0432,12.46979
CCR,2014,2014-09-19 12:00:00,11.835,11.8682,2.0591,12.48102
CCR,2014,2014-09-19 12:00:00,11.859,11.8662,2.0472,12.48918
CCR,2014,2014-09-19 12:00:00,11.881,11.8644,2.0472,12.49059
CCR,2014,2014-09-19 12:00:00,11.904,11.8625,2.0511,12.49213
CCR,2014,2014-09-19 12:00:00,11.927,11.8604,2.067,12.50125
CCR,2014,2014-09-19 12:00:00,11.95,11.8581,1.9916,12.50692
CCR,2014,2014-09-19 12:00:00,11.971,11.8559,2.0075,12.5185
CCR,2014,2014-09-19 12:00:00,11.995,11.8538,1.9916,12.52872
CCR,2014,2014-09-19 12:00:00,12.023,11.8518,2.0194,12.53735
CCR,2014,2014-09-19 12:00:00,12.052,11.8498,1.9877,12.54351
CCR,2014,2014-09-19 12:00:00,12.083,11.8478,2.1226,12.55273
CCR,2014,2014-09-19 12:00:00,12.115,11.8458,2.1305,12.56248
CCR,2014,2014-09-19 12:00:00,12.143,11.844,2.1305,12.56942
CCR,2014,2014-09-19 12:00:00,12.164,11.8423,2.1186,12.57791
CCR,2014,2014-09-19 12:00:00,12.186,11.8408,2.2495,12.57697
CCR,2014,2014-09-19 12:00:00,12.208,11.8394,2.2495,12.57354
CCR,2014,2014-09-19 12:00:00,12.23,11.8379,2.2297,12.5808
CCR,2014,2014-09-19 12:00:00,12.252,11.8364,2.2733,12.57898
CCR,2014,2014-09-19 12:00:00,12.272,11.835,2.1424,12.57413
CCR,2014,2014-09-19 12:00:00,12.293,11.8337,2.1067,12.57044
CCR,2014,2014-09-19 12:00:00,12.311,11.8326,2.1226,12.57591
CCR,2014,2014-09-19 12:00:00,12.331,11.8315,2.1345,12.56439
CCR,2014,2014-09-19 12:00:00,12.351,11.8304,2.1146,12.56205
CCR,2014,2014-09-19 12:00:00,12.373,11.8292,2.1226,12.55433
CCR,2014,2014-09-19 12:00:00,12.396,11.8279,2.1265,12.54175
CCR,2014,2014-09-19 12:00:00,12.418,11.8267,2.1226,12.53917
CCR,2014,2014-09-19 12:00:00,12.444,11.8256,2.1067,12.52952
CCR,2014,2014-09-19 12:00:00,12.475,11.8244,2.1226,12.5172
CCR,2014,2014-09-19 12:00:00,12.51,11.823,2.1226,12.49157
CCR,2014,2014-09-19 12:00:00,12.545,11.8214,2.1186,12.48443
CCR,2014,2014-09-19 12:00:00,12.577,11.8197,2.1067,12.45288
CCR,2014,2014-09-19 12:00:00,12.605,11.818,2.0075,12.42295
CCR,2014,2014-09-19 12:00:00,12.626,11.8163,1.9996,12.39223
CCR,2014,2014-09-19 12:00:00,12.649,11.8148,1.9837,12.35289
CCR,2014,2014-09-19 12:00:00,12.676,11.8134,1.9996,12.31933
CCR,2014,2014-09-19 12:00:00,12.701,11.812,1.9956,12.27049
CCR,2014,2014-09-19 12:00:00,12.724,11.8107,1.9916,12.23973
CCR,2014,2014-09-19 12:00:00,12.749,11.8094,2.0035,12.2007
CCR,2014,2014-09-19 12:00:00,12.773,11.808,1.9916,12.18265
CCR,2014,2014-09-19 12:00:00,12.796,11.8067,1.8687,12.15463
CCR,2014,2014-09-19 12:00:00,12.822,11.8054,1.8528,12.13215
CCR,2014,2014-09-19 12:00:00,12.848,11.8043,1.8687,12.12041
CCR,2014,2014-09-19 12:00:00,12.875,11.8032,1.8806,12.11299
CCR,2014,2014-09-19 12:00:00,12.903,11.8022,1.8806,12.11505
CCR,2014,2014-09-19 12:00:00,12.932,11.8013,1.8766,12.10948
CCR,2014,2014-09-19 12:00:00,12.961,11.8004,1.8806,12.11003
CCR,2014,2014-09-19 12:00:00,12.988,11.7995,1.8766,12.11353
CCR,2014,2014-09-19 12:00:00,13.011,11.7988,1.8687,12.11557
CCR,2014,2014-09-19 12:00:00,13.034,11.7981,1.8647,12.11858
CCR,2014,2014-09-19 12:00:00,13.063,11.7973,1.8766,12.12062
CCR,2014,2014-09-19 12:00:00,13.093,11.7964,1.8409,12.11268
CCR,2014,2014-09-19 12:00:00,13.121,11.7955,1.8726,12.11281
CCR,2014,2014-09-19 12:00:00,13.148,11.7946,1.8806,12.1029
CCR,2014,2014-09-19 12:00:00,13.169,11.7939,1.8567,12.09611
CCR,2014,2014-09-19 12:00:00,13.188,11.7932,1.8806,12.08926
CCR,2014,2014-09-19 12:00:00,13.201,11.7926,1.8726,12.06504
CCR,2014,2014-09-19 12:00:00,13.215,11.7921,1.8607,12.04012
CCR,2014,2014-09-19 12:00:00,13.232,11.7915,1.8647,12.02562
CCR,2014,2014-09-19 12:00:00,13.256,11.7909,1.8806,12.00778
CCR,2014,2014-09-19 12:00:00,13.283,11.7901,1.8806,11.99338
CCR,2014,2014-09-19 12:00:00,13.312,11.7893,1.8726,11.97996
CCR,2014,2014-09-19 12:00:00,13.343,11.7886,2.0631,11.97195
