Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,TURB_ntu
FCR,2014,2014-07-21 12:00:00,8.033,10.996,2.3487,6.45803,21.1875
FCR,2014,2014-07-21 12:00:00,8.053,10.9956,2.3447,6.46604,21.1708
FCR,2014,2014-07-21 12:00:00,8.073,10.9954,2.2138,6.46452,21.1372
FCR,2014,2014-07-21 12:00:00,8.093,10.9952,2.2098,6.46848,21.2043
FCR,2014,2014-07-21 12:00:00,8.111,10.9951,2.2336,6.4664,21.2043
FCR,2014,2014-07-21 12:00:00,8.126,10.9952,2.2257,6.45812,21.0868
FCR,2014,2014-07-21 12:00:00,8.137,10.9955,2.5312,6.46796,21.0868
FCR,2014,2014-07-21 12:00:00,8.146,10.9961,2.5471,6.46576,21.1875
FCR,2014,2014-07-21 12:00:00,8.155,10.997,2.5629,6.46337,21.1204
FCR,2014,2014-07-21 12:00:00,8.164,10.9981,2.5272,6.46078,21.1036
FCR,2014,2014-07-21 12:00:00,8.176,10.999,2.1583,6.46653,21.4561
FCR,2014,2014-07-21 12:00:00,8.191,10.9995,2.1583,6.45704,21.4057
FCR,2014,2014-07-21 12:00:00,8.209,10.9996,2.1583,6.45777,21.4057
FCR,2014,2014-07-21 12:00:00,8.226,10.9993,2.1503,6.45476,21.4729
FCR,2014,2014-07-21 12:00:00,8.245,10.9984,2.4201,6.44648,21.1875
FCR,2014,2014-07-21 12:00:00,8.264,10.9972,2.4082,6.44872,21.1204
FCR,2014,2014-07-21 12:00:00,8.283,10.9959,2.4042,6.45201,21.1204
FCR,2014,2014-07-21 12:00:00,8.3,10.9946,2.4122,6.44846,21.154
FCR,2014,2014-07-21 12:00:00,8.32,10.9936,2.3923,6.4542,21.1708
FCR,2014,2014-07-21 12:00:00,8.335,10.9927,2.6582,6.45089,21.154
FCR,2014,2014-07-21 12:00:00,8.353,10.9921,2.6701,6.45345,21.2211
FCR,2014,2014-07-21 12:00:00,8.372,10.9917,2.6859,6.46123,21.1875
FCR,2014,2014-07-21 12:00:00,8.392,10.9914,2.682,6.46452,21.1204
FCR,2014,2014-07-21 12:00:00,8.41,10.9912,2.3328,6.4596,21.154
FCR,2014,2014-07-21 12:00:00,8.427,10.9912,2.3447,6.45938,21.1204
FCR,2014,2014-07-21 12:00:00,8.444,10.9912,2.3527,6.46138,21.1372
FCR,2014,2014-07-21 12:00:00,8.461,10.9912,2.3447,6.46693,21.1372
FCR,2014,2014-07-21 12:00:00,8.478,10.9912,2.4042,6.46972,21.2211
FCR,2014,2014-07-21 12:00:00,8.5,10.991,2.428,6.46345,21.2211
FCR,2014,2014-07-21 12:00:00,8.522,10.9908,2.4161,6.46457,21.1875
FCR,2014,2014-07-21 12:00:00,8.544,10.9906,2.4201,6.45569,21.1372
FCR,2014,2014-07-21 12:00:00,8.565,10.9903,2.2932,6.45677,21.389
FCR,2014,2014-07-21 12:00:00,8.585,10.99,2.2932,6.4516,21.3722
FCR,2014,2014-07-21 12:00:00,8.603,10.9897,2.2852,6.44986,21.4057
FCR,2014,2014-07-21 12:00:00,8.622,10.9894,2.2813,6.45019,21.4897
FCR,2014,2014-07-21 12:00:00,8.64,10.989,2.2614,6.4532,21.4057
FCR,2014,2014-07-21 12:00:00,8.658,10.9885,2.797,6.45451,21.1204
FCR,2014,2014-07-21 12:00:00,8.678,10.9881,2.7772,6.45985,21.154
FCR,2014,2014-07-21 12:00:00,8.697,10.9878,2.797,6.45792,21.2211
FCR,2014,2014-07-21 12:00:00,8.715,10.9876,2.797,6.46279,21.154
FCR,2014,2014-07-21 12:00:00,8.738,10.9876,2.4082,6.45949,21.0533
FCR,2014,2014-07-21 12:00:00,8.763,10.9876,2.3884,6.45752,21.2043
FCR,2014,2014-07-21 12:00:00,8.786,10.9876,2.4003,6.46146,21.1708
FCR,2014,2014-07-21 12:00:00,8.811,10.9876,2.428,6.45717,21.2043
FCR,2014,2014-07-21 12:00:00,8.831,10.9875,2.3527,6.45601,21.1875
FCR,2014,2014-07-21 12:00:00,8.847,10.9873,2.3646,6.45617,21.1204
FCR,2014,2014-07-21 12:00:00,8.869,10.9869,2.3606,6.45195,21.154
FCR,2014,2014-07-21 12:00:00,8.896,10.9864,2.3408,6.45442,21.1875
FCR,2014,2014-07-21 12:00:00,8.928,10.9859,2.5471,6.44898,21.4729
FCR,2014,2014-07-21 12:00:00,8.965,10.9855,2.559,6.45285,21.389
FCR,2014,2014-07-21 12:00:00,8.997,10.9852,2.5352,6.44905,21.389
FCR,2014,2014-07-21 12:00:00,9.021,10.985,2.5352,6.44964,21.4057
FCR,2014,2014-07-21 12:00:00,9.039,10.9849,2.5312,6.45382,21.389
FCR,2014,2014-07-21 12:00:00,9.053,10.9848,2.2297,6.4478,21.3722
FCR,2014,2014-07-21 12:00:00,9.068,10.9848,2.2098,6.44901,21.4057
FCR,2014,2014-07-21 12:00:00,9.086,10.9848,2.2257,6.44657,21.4897
FCR,2014,2014-07-21 12:00:00,9.108,10.9848,2.2257,6.44705,21.3722
FCR,2014,2014-07-21 12:00:00,9.128,10.9848,2.3249,6.44883,21.1372
FCR,2014,2014-07-21 12:00:00,9.146,10.9847,2.3447,6.45278,21.1708
FCR,2014,2014-07-21 12:00:00,9.166,10.9846,2.3447,6.45466,21.1372
FCR,2014,2014-07-21 12:00:00,9.182,10.9845,2.3487,6.45663,21.0533
FCR,2014,2014-07-21 12:00:00,9.2,10.9844,2.3408,6.45519,21.3722
FCR,2014,2014-07-21 12:00:00,9.223,10.9842,2.3487,6.4551,21.4225
FCR,2014,2014-07-21 12:00:00,9.241,10.9838,2.3487,6.45891,21.4057
FCR,2014,2014-07-21 12:00:00,9.257,10.9834,2.3447,6.45838,21.389
FCR,2014,2014-07-21 12:00:00,9.273,10.9828,2.793,6.45803,21.4057
FCR,2014,2014-07-21 12:00:00,9.287,10.9824,2.7851,6.45213,21.389
FCR,2014,2014-07-21 12:00:00,9.298,10.982,2.7891,6.45671,21.3722
FCR,2014,2014-07-21 12:00:00,9.307,10.9818,2.793,6.45387,21.3554
FCR,2014,2014-07-21 12:00:00,9.32,10.9816,2.801,6.45159,21.4561
FCR,2014,2014-07-21 12:00:00,9.333,10.9814,2.2416,6.45188,21.1036
FCR,2014,2014-07-21 12:00:00,9.35,10.9813,2.2217,6.44335,21.1204
FCR,2014,2014-07-21 12:00:00,9.367,10.9811,2.2138,6.44813,21.2043
FCR,2014,2014-07-21 12:00:00,9.38,10.981,2.2376,6.45156,21.2211
FCR,2014,2014-07-21 12:00:00,9.392,10.9809,2.2971,6.45148,21.154
FCR,2014,2014-07-21 12:00:00,9.405,10.9808,2.2654,6.44417,21.2715
FCR,2014,2014-07-21 12:00:00,9.42,10.9807,2.2971,6.45091,21.154
FCR,2014,2014-07-21 12:00:00,9.437,10.9806,2.2932,6.45012,21.1204
FCR,2014,2014-07-21 12:00:00,9.459,10.9804,2.2773,6.45029,21.4897
FCR,2014,2014-07-21 12:00:00,9.48,10.9801,2.2852,6.44994,21.4729
FCR,2014,2014-07-21 12:00:00,9.492,10.9798,2.2773,6.45122,21.4561
FCR,2014,2014-07-21 12:00:00,9.496,10.9797,2.2694,6.44579,21.389
FCR,2014,2014-07-23 12:00:00,0.102,25.0884,1.5909,8.19059,0.5085
FCR,2014,2014-07-23 12:00:00,0.14,25.0795,1.5909,8.18151,0.5757
FCR,2014,2014-07-23 12:00:00,0.184,25.0731,1.5632,8.16917,0.5085
FCR,2014,2014-07-23 12:00:00,0.217,25.0694,1.583,8.1563,0.5757
FCR,2014,2014-07-23 12:00:00,0.246,25.0666,1.6028,8.15065,0.5085
FCR,2014,2014-07-23 12:00:00,0.267,25.0634,1.583,8.13918,0.4414
FCR,2014,2014-07-23 12:00:00,0.276,25.0595,1.583,8.14017,0.5589
FCR,2014,2014-07-23 12:00:00,0.285,25.0548,1.587,8.14578,0.5085
FCR,2014,2014-07-23 12:00:00,0.291,25.0493,1.2101,8.15139,0.7099
FCR,2014,2014-07-23 12:00:00,0.299,25.0424,1.1982,8.15815,0.7939
FCR,2014,2014-07-23 12:00:00,0.305,25.0333,1.1982,8.16526,0.7603
FCR,2014,2014-07-23 12:00:00,0.306,25.0228,1.1942,8.17818,0.7939
FCR,2014,2014-07-23 12:00:00,0.303,25.0141,0.9998,8.18409,0.4582
FCR,2014,2014-07-23 12:00:00,0.299,25.0105,0.9998,8.18355,0.5757
FCR,2014,2014-07-23 12:00:00,0.295,25.0128,1.0196,8.18004,0.5757
FCR,2014,2014-07-23 12:00:00,0.292,25.0198,1.0236,8.1744,0.5421
FCR,2014,2014-07-23 12:00:00,0.291,25.0292,0.9958,8.17097,0.5085
FCR,2014,2014-07-23 12:00:00,0.287,25.0382,1.2021,8.17165,0.5085
FCR,2014,2014-07-23 12:00:00,0.285,25.044,1.2061,8.16935,0.5085
FCR,2014,2014-07-23 12:00:00,0.288,25.0457,1.1823,8.17094,0.5085
FCR,2014,2014-07-23 12:00:00,0.29,25.0444,1.2101,8.16433,0.5421
FCR,2014,2014-07-23 12:00:00,0.268,25.042,1.4084,8.16605,0.5924
FCR,2014,2014-07-23 12:00:00,0.213,25.0407,1.3807,8.16728,0.5421
FCR,2014,2014-07-23 12:00:00,0.166,25.0404,1.3926,8.16353,0.5085
FCR,2014,2014-07-23 12:00:00,0.152,25.0397,1.4005,8.16097,0.5924
FCR,2014,2014-07-23 12:00:00,0.158,25.0366,1.337,8.15769,0.4917
FCR,2014,2014-07-23 12:00:00,0.165,25.0306,1.3172,8.16206,0.5421
FCR,2014,2014-07-23 12:00:00,0.183,25.0223,1.345,8.15626,0.4582
FCR,2014,2014-07-23 12:00:00,0.205,25.013,1.341,8.14554,0.5085
FCR,2014,2014-07-23 12:00:00,0.215,25.0038,1.3212,8.13856,0.4749
FCR,2014,2014-07-23 12:00:00,0.218,24.9948,1.3172,8.13473,0.5589
FCR,2014,2014-07-23 12:00:00,0.228,24.9851,1.337,8.12771,0.5085
FCR,2014,2014-07-23 12:00:00,0.247,24.9736,1.3172,8.1191,0.4917
FCR,2014,2014-07-23 12:00:00,0.279,24.96,1.3212,8.11413,0.4917
FCR,2014,2014-07-23 12:00:00,0.313,24.9437,1.5235,8.11401,0.5924
FCR,2014,2014-07-23 12:00:00,0.344,24.9248,1.5195,8.12386,0.4749
FCR,2014,2014-07-23 12:00:00,0.368,24.9054,1.5156,8.13543,0.5085
FCR,2014,2014-07-23 12:00:00,0.39,24.8876,1.5275,8.13939,0.6092
FCR,2014,2014-07-23 12:00:00,0.415,24.8729,1.5751,8.14353,0.5924
FCR,2014,2014-07-23 12:00:00,0.443,24.8612,1.5751,8.14277,0.5421
FCR,2014,2014-07-23 12:00:00,0.476,24.8521,1.5909,8.14267,0.5757
FCR,2014,2014-07-23 12:00:00,0.508,24.845,1.6068,8.13286,0.5924
FCR,2014,2014-07-23 12:00:00,0.537,24.839,1.6981,8.12534,0.4414
FCR,2014,2014-07-23 12:00:00,0.571,24.8336,1.6981,8.12006,0.5085
FCR,2014,2014-07-23 12:00:00,0.608,24.828,1.7139,8.11628,0.5085
FCR,2014,2014-07-23 12:00:00,0.643,24.8218,1.71,8.11537,0.5085
FCR,2014,2014-07-23 12:00:00,0.682,24.8149,1.7734,8.12112,0.7267
FCR,2014,2014-07-23 12:00:00,0.719,24.808,1.7655,8.11975,0.7603
FCR,2014,2014-07-23 12:00:00,0.753,24.8015,1.7853,8.11258,0.8274
FCR,2014,2014-07-23 12:00:00,0.791,24.7956,1.7695,8.10929,0.7771
FCR,2014,2014-07-23 12:00:00,0.833,24.7903,1.7615,8.10088,0.7939
FCR,2014,2014-07-23 12:00:00,0.867,24.7854,1.8528,8.09103,0.8274
FCR,2014,2014-07-23 12:00:00,0.899,24.7806,1.8409,8.08202,0.7099
FCR,2014,2014-07-23 12:00:00,0.932,24.7757,1.8329,8.05972,0.7603
FCR,2014,2014-07-23 12:00:00,0.959,24.7699,1.8369,8.03794,0.8106
FCR,2014,2014-07-23 12:00:00,0.988,24.7624,1.7853,8.01072,0.4749
FCR,2014,2014-07-23 12:00:00,1.027,24.752,1.7615,7.98804,0.5085
FCR,2014,2014-07-23 12:00:00,1.079,24.737,1.7655,7.9724,0.5757
FCR,2014,2014-07-23 12:00:00,1.121,24.7148,1.7853,7.9626,0.5757
FCR,2014,2014-07-23 12:00:00,1.152,24.6814,1.8409,7.96042,0.5085
FCR,2014,2014-07-23 12:00:00,1.191,24.6339,1.8369,7.94732,0.5085
FCR,2014,2014-07-23 12:00:00,1.231,24.5725,1.8329,7.93075,0.5421
FCR,2014,2014-07-23 12:00:00,1.272,24.5017,1.8329,7.90449,0.4582
FCR,2014,2014-07-23 12:00:00,1.315,24.4284,1.821,7.87927,0.5589
FCR,2014,2014-07-23 12:00:00,1.349,24.3586,1.8329,7.8498,0.5421
FCR,2014,2014-07-23 12:00:00,1.384,24.2947,1.8607,7.82478,0.5421
FCR,2014,2014-07-23 12:00:00,1.429,24.236,1.8369,7.80923,0.4414
FCR,2014,2014-07-23 12:00:00,1.476,24.181,1.821,7.80532,0.4749
FCR,2014,2014-07-23 12:00:00,1.52,24.1287,2.0273,7.80696,0.5924
FCR,2014,2014-07-23 12:00:00,1.562,24.0796,2.0234,7.81092,0.4414
FCR,2014,2014-07-23 12:00:00,1.598,24.0342,2.0234,7.82021,0.5085
FCR,2014,2014-07-23 12:00:00,1.627,23.9931,2.0234,7.82522,0.5589
FCR,2014,2014-07-23 12:00:00,1.656,23.9561,2.2138,7.83316,0.7771
FCR,2014,2014-07-23 12:00:00,1.694,23.9224,2.2098,7.8387,0.7771
FCR,2014,2014-07-23 12:00:00,1.734,23.891,2.2178,7.84037,0.8106
FCR,2014,2014-07-23 12:00:00,1.774,23.861,2.2336,7.83765,0.8274
FCR,2014,2014-07-23 12:00:00,1.808,23.8319,2.2733,7.83281,0.7267
FCR,2014,2014-07-23 12:00:00,1.844,23.8026,2.2654,7.81454,0.7771
FCR,2014,2014-07-23 12:00:00,1.887,23.7715,2.2852,7.7838,0.8274
FCR,2014,2014-07-23 12:00:00,1.943,23.7367,2.2932,7.72341,0.8946
FCR,2014,2014-07-23 12:00:00,1.997,23.6971,2.4638,7.64236,1.096
FCR,2014,2014-07-23 12:00:00,2.038,23.6523,2.4796,7.54695,1.0121
FCR,2014,2014-07-23 12:00:00,2.071,23.6016,2.4757,7.43954,1.0121
FCR,2014,2014-07-23 12:00:00,2.103,23.5446,2.4598,7.31581,1.0288
FCR,2014,2014-07-23 12:00:00,2.135,23.481,2.4638,7.1936,1.0456
FCR,2014,2014-07-23 12:00:00,2.173,23.41,2.559,7.06095,1.3645
FCR,2014,2014-07-23 12:00:00,2.216,23.3307,2.5471,6.95364,1.2974
FCR,2014,2014-07-23 12:00:00,2.263,23.2429,2.551,6.87628,1.3142
FCR,2014,2014-07-23 12:00:00,2.307,23.147,2.5431,6.83028,1.3813
FCR,2014,2014-07-23 12:00:00,2.347,23.0437,2.92,6.81391,1.0288
FCR,2014,2014-07-23 12:00:00,2.399,22.9343,2.916,6.83121,0.9953
FCR,2014,2014-07-23 12:00:00,2.453,22.82,2.916,6.88527,1.1128
FCR,2014,2014-07-23 12:00:00,2.493,22.7006,2.9398,6.9622,1.0456
FCR,2014,2014-07-23 12:00:00,2.53,22.573,3.6778,7.05946,1.331
FCR,2014,2014-07-23 12:00:00,2.57,22.4337,3.6579,7.15633,1.3645
FCR,2014,2014-07-23 12:00:00,2.613,22.2803,3.6976,7.23144,1.331
FCR,2014,2014-07-23 12:00:00,2.656,22.1142,3.6897,7.27063,1.2638
FCR,2014,2014-07-23 12:00:00,2.696,21.9399,3.9872,7.29499,1.3478
FCR,2014,2014-07-23 12:00:00,2.727,21.7624,4.0031,7.27941,1.3645
FCR,2014,2014-07-23 12:00:00,2.758,21.5843,4.0071,7.23375,1.3142
FCR,2014,2014-07-23 12:00:00,2.794,21.4047,3.9912,7.13175,1.2974
FCR,2014,2014-07-23 12:00:00,2.836,21.2204,3.9713,7.02005,1.3142
FCR,2014,2014-07-23 12:00:00,2.888,21.0291,4.0031,6.92751,1.2974
FCR,2014,2014-07-23 12:00:00,2.938,20.8329,4.0071,6.8303,1.2471
FCR,2014,2014-07-23 12:00:00,2.981,20.6385,3.9912,6.74856,1.2974
FCR,2014,2014-07-23 12:00:00,3.021,20.4531,3.9912,6.64023,1.3645
FCR,2014,2014-07-23 12:00:00,3.057,20.2798,5.7289,6.50309,1.331
FCR,2014,2014-07-23 12:00:00,3.099,20.1176,5.709,6.34686,1.2638
FCR,2014,2014-07-23 12:00:00,3.146,19.9638,5.7051,6.16946,1.4485
FCR,2014,2014-07-23 12:00:00,3.184,19.8152,5.7408,5.99354,1.3645
FCR,2014,2014-07-23 12:00:00,3.217,19.6673,8.3949,5.80459,1.2638
FCR,2014,2014-07-23 12:00:00,3.253,19.5145,8.383,5.62155,1.331
FCR,2014,2014-07-23 12:00:00,3.298,19.3526,8.3672,5.45289,1.3981
FCR,2014,2014-07-23 12:00:00,3.354,19.1803,8.387,5.2825,1.331
FCR,2014,2014-07-23 12:00:00,3.395,18.9984,8.9226,5.104,1.2471
FCR,2014,2014-07-23 12:00:00,3.431,18.8075,8.9186,4.93296,1.2974
FCR,2014,2014-07-23 12:00:00,3.468,18.6066,8.9385,4.76691,1.3813
FCR,2014,2014-07-23 12:00:00,3.506,18.3926,8.9226,4.63346,1.3142
FCR,2014,2014-07-23 12:00:00,3.552,18.1608,8.9186,4.50265,1.2471
FCR,2014,2014-07-23 12:00:00,3.602,17.9105,10.3945,4.38267,1.331
FCR,2014,2014-07-23 12:00:00,3.647,17.6467,10.3865,4.26729,1.2638
FCR,2014,2014-07-23 12:00:00,3.686,17.3768,10.3865,4.15643,1.2638
FCR,2014,2014-07-23 12:00:00,3.725,17.1062,10.3826,4.04135,1.2638
FCR,2014,2014-07-23 12:00:00,3.766,16.8381,9.6923,3.94382,1.2974
FCR,2014,2014-07-23 12:00:00,3.821,16.5761,9.6883,3.8546,1.3142
FCR,2014,2014-07-23 12:00:00,3.872,16.3254,9.6843,3.7856,1.331
FCR,2014,2014-07-23 12:00:00,3.913,16.0909,9.7002,3.72257,1.3478
FCR,2014,2014-07-23 12:00:00,3.949,15.8746,8.9266,3.66828,1.7842
FCR,2014,2014-07-23 12:00:00,3.987,15.6776,8.9186,3.62471,1.8513
FCR,2014,2014-07-23 12:00:00,4.017,15.5015,8.9147,3.58838,1.8681
FCR,2014,2014-07-23 12:00:00,4.034,15.3448,8.9424,3.54237,1.8513
FCR,2014,2014-07-23 12:00:00,4.053,15.2007,8.4505,3.48461,2.1031
FCR,2014,2014-07-23 12:00:00,4.076,15.0608,8.4346,3.41312,2.1534
FCR,2014,2014-07-23 12:00:00,4.103,14.9177,8.4624,3.32943,2.1367
FCR,2014,2014-07-23 12:00:00,4.137,14.7674,8.4624,3.22427,2.1031
FCR,2014,2014-07-23 12:00:00,4.169,14.6097,8.4425,3.09833,2.0527
FCR,2014,2014-07-23 12:00:00,4.204,14.4467,7.899,2.97274,1.8681
FCR,2014,2014-07-23 12:00:00,4.245,14.2823,7.9109,2.83831,1.8849
FCR,2014,2014-07-23 12:00:00,4.283,14.1215,7.895,2.70826,1.8345
FCR,2014,2014-07-23 12:00:00,4.323,13.9684,7.907,2.57623,1.8681
FCR,2014,2014-07-23 12:00:00,4.359,13.8253,6.4866,2.44015,2.1534
FCR,2014,2014-07-23 12:00:00,4.39,13.6921,6.4827,2.31674,2.0695
FCR,2014,2014-07-23 12:00:00,4.416,13.5661,6.4628,2.19494,2.0527
FCR,2014,2014-07-23 12:00:00,4.45,13.4439,6.4628,2.07378,2.1702
FCR,2014,2014-07-23 12:00:00,4.489,13.3242,5.8043,1.99699,2.5898
FCR,2014,2014-07-23 12:00:00,4.526,13.2079,5.7725,1.9675,2.5898
FCR,2014,2014-07-23 12:00:00,4.554,13.0968,5.7765,2.01461,2.6906
FCR,2014,2014-07-23 12:00:00,4.575,12.9919,5.7924,2.14372,2.7409
FCR,2014,2014-07-23 12:00:00,4.59,12.8925,5.225,2.36867,3.8991
FCR,2014,2014-07-23 12:00:00,4.604,12.795,5.2012,2.70421,3.8991
FCR,2014,2014-07-23 12:00:00,4.617,12.6931,5.229,3.13186,3.8151
FCR,2014,2014-07-23 12:00:00,4.637,12.5786,5.233,3.62288,3.8487
FCR,2014,2014-07-23 12:00:00,4.696,12.446,5.2171,4.11749,3.8487
FCR,2014,2014-07-23 12:00:00,4.756,12.2987,5.4829,4.59063,4.4865
FCR,2014,2014-07-23 12:00:00,4.797,12.1459,5.4789,5.01699,4.4362
FCR,2014,2014-07-23 12:00:00,4.825,11.9943,5.4829,5.39605,4.3858
FCR,2014,2014-07-23 12:00:00,4.853,11.8442,5.467,5.7043,4.4194
FCR,2014,2014-07-23 12:00:00,4.89,11.6978,4.261,5.94192,7.3568
FCR,2014,2014-07-23 12:00:00,4.944,11.5642,4.253,6.11926,7.3232
FCR,2014,2014-07-23 12:00:00,4.987,11.4528,4.2292,6.23828,7.2896
FCR,2014,2014-07-23 12:00:00,5.016,11.3663,4.2491,6.31372,7.3736
FCR,2014,2014-07-23 12:00:00,5.043,11.3028,3.7016,6.35946,11.318
FCR,2014,2014-07-23 12:00:00,5.068,11.258,3.6579,6.37734,11.2844
FCR,2014,2014-07-23 12:00:00,5.114,11.2276,3.6738,6.37923,11.3012
FCR,2014,2014-07-23 12:00:00,5.176,11.208,3.6936,6.36581,11.2677
FCR,2014,2014-07-23 12:00:00,5.211,11.1959,3.6302,6.34162,18.3173
FCR,2014,2014-07-23 12:00:00,5.228,11.1886,3.6024,6.34446,18.4684
FCR,2014,2014-07-23 12:00:00,5.239,11.1841,3.6063,6.34081,18.3845
FCR,2014,2014-07-23 12:00:00,5.242,11.1811,3.6222,6.35347,18.4348
FCR,2014,2014-07-23 12:00:00,5.252,11.1785,3.6024,6.38211,18.3509
FCR,2014,2014-07-23 12:00:00,5.271,11.1755,3.531,6.40028,20.7008
FCR,2014,2014-07-23 12:00:00,5.306,11.1715,3.5706,6.41499,20.684
FCR,2014,2014-07-23 12:00:00,5.363,11.1663,3.5706,6.43199,20.6336
FCR,2014,2014-07-23 12:00:00,5.428,11.1601,3.5389,6.43645,20.6001
FCR,2014,2014-07-23 12:00:00,5.479,11.1534,3.4953,6.44322,20.9861
FCR,2014,2014-07-23 12:00:00,5.522,11.1467,3.4953,6.44815,20.9526
FCR,2014,2014-07-23 12:00:00,5.571,11.1408,3.4794,6.44595,20.9022
FCR,2014,2014-07-23 12:00:00,5.636,11.136,3.4794,6.44487,20.9358
FCR,2014,2014-07-23 12:00:00,5.691,11.1321,3.5151,6.45342,21.6743
FCR,2014,2014-07-23 12:00:00,5.728,11.1292,3.4913,6.45131,21.624
FCR,2014,2014-07-23 12:00:00,5.761,11.1272,3.4953,6.44735,21.7414
FCR,2014,2014-07-23 12:00:00,5.802,11.1257,3.4794,6.454,21.7918
FCR,2014,2014-07-23 12:00:00,5.83,11.1245,3.4397,6.45691,21.9932
FCR,2014,2014-07-23 12:00:00,5.85,11.1229,3.4119,6.45371,21.9093
FCR,2014,2014-07-23 12:00:00,5.882,11.1211,3.4159,6.44978,21.9764
FCR,2014,2014-07-23 12:00:00,5.917,11.1193,3.4397,6.45738,22.0268
FCR,2014,2014-07-23 12:00:00,5.954,11.1179,3.4477,6.45844,21.9093
FCR,2014,2014-07-23 12:00:00,5.994,11.1168,3.3009,6.45823,21.9764
FCR,2014,2014-07-23 12:00:00,6.035,11.116,3.3048,6.45901,22.01
FCR,2014,2014-07-23 12:00:00,6.084,11.1154,3.3048,6.45759,21.9764
FCR,2014,2014-07-23 12:00:00,6.125,11.1148,3.3088,6.46514,21.9429
FCR,2014,2014-07-23 12:00:00,6.162,11.1142,3.4794,6.46456,22.2786
FCR,2014,2014-07-23 12:00:00,6.195,11.1134,3.5032,6.46736,22.2786
FCR,2014,2014-07-23 12:00:00,6.225,11.1122,3.4913,6.46132,22.2953
FCR,2014,2014-07-23 12:00:00,6.259,11.1108,3.4794,6.46911,22.1946
FCR,2014,2014-07-23 12:00:00,6.298,11.1094,3.7254,6.46899,22.5303
FCR,2014,2014-07-23 12:00:00,6.34,11.1083,3.7333,6.45788,22.5303
FCR,2014,2014-07-23 12:00:00,6.371,11.1076,3.7174,6.46026,22.4968
FCR,2014,2014-07-23 12:00:00,6.393,11.1071,3.7293,6.45396,22.5136
FCR,2014,2014-07-23 12:00:00,6.421,11.107,3.4953,6.45521,22.2953
FCR,2014,2014-07-23 12:00:00,6.458,11.1075,3.4873,6.45506,22.2114
FCR,2014,2014-07-23 12:00:00,6.527,11.1085,3.4754,6.45137,22.1779
FCR,2014,2014-07-23 12:00:00,6.581,11.1098,3.4834,6.45538,22.2282
FCR,2014,2014-07-23 12:00:00,6.622,11.1111,3.5072,6.46012,22.1946
FCR,2014,2014-07-23 12:00:00,6.654,11.1122,3.4278,6.46229,22.1611
FCR,2014,2014-07-23 12:00:00,6.68,11.1129,3.4159,6.45412,22.1779
FCR,2014,2014-07-23 12:00:00,6.709,11.113,3.4278,6.46056,22.3457
FCR,2014,2014-07-23 12:00:00,6.748,11.1125,3.4239,6.45747,22.1946
FCR,2014,2014-07-23 12:00:00,6.79,11.1114,3.6817,6.45853,22.5136
FCR,2014,2014-07-23 12:00:00,6.824,11.11,3.6778,6.45625,22.4968
FCR,2014,2014-07-23 12:00:00,6.849,11.1086,3.6857,6.45949,22.5471
FCR,2014,2014-07-23 12:00:00,6.878,11.1073,3.6936,6.46836,22.48
FCR,2014,2014-07-23 12:00:00,6.923,11.1061,3.5349,6.47409,22.5807
FCR,2014,2014-07-23 12:00:00,6.988,11.1048,3.5667,6.46938,22.48
FCR,2014,2014-07-23 12:00:00,7.038,11.1029,3.5587,6.47295,22.4464
FCR,2014,2014-07-23 12:00:00,7.069,11.1004,3.5587,6.47566,22.4464
FCR,2014,2014-07-23 12:00:00,7.088,11.0976,3.4834,6.47896,22.2786
FCR,2014,2014-07-23 12:00:00,7.106,11.0952,3.4318,6.47759,22.2282
FCR,2014,2014-07-23 12:00:00,7.133,11.0931,3.4278,6.46969,22.1946
FCR,2014,2014-07-23 12:00:00,7.171,11.0912,3.4159,6.47617,22.1779
FCR,2014,2014-07-23 12:00:00,7.207,11.0897,3.4318,6.48091,22.2953
FCR,2014,2014-07-23 12:00:00,7.236,11.0884,3.4516,6.48524,22.4464
FCR,2014,2014-07-23 12:00:00,7.259,11.0871,3.4119,6.48078,22.48
FCR,2014,2014-07-23 12:00:00,7.284,11.0857,3.4199,6.48199,22.5303
FCR,2014,2014-07-23 12:00:00,7.312,11.0846,3.4397,6.47671,22.48
FCR,2014,2014-07-23 12:00:00,7.341,11.0844,3.8047,6.48041,22.2114
FCR,2014,2014-07-23 12:00:00,7.38,11.0856,3.7968,6.47645,22.2786
FCR,2014,2014-07-23 12:00:00,7.417,11.0878,3.8246,6.47456,22.2953
FCR,2014,2014-07-23 12:00:00,7.45,11.0898,3.8246,6.47606,22.245
FCR,2014,2014-07-23 12:00:00,7.485,11.0902,3.6817,6.48034,22.4632
FCR,2014,2014-07-23 12:00:00,7.525,11.0885,3.6738,6.47951,22.5303
FCR,2014,2014-07-23 12:00:00,7.56,11.085,3.6817,6.48569,22.4968
FCR,2014,2014-07-23 12:00:00,7.589,11.0808,3.6817,6.48893,22.4632
FCR,2014,2014-07-23 12:00:00,7.631,11.0767,3.6738,6.49153,22.5136
FCR,2014,2014-07-23 12:00:00,7.678,11.073,3.5032,6.49145,22.5136
FCR,2014,2014-07-23 12:00:00,7.711,11.0701,3.5111,6.49523,22.5136
FCR,2014,2014-07-23 12:00:00,7.736,11.0679,3.4873,6.49934,22.4632
