Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,DO_mgL
BVR,2015,2015-05-15 12:00:00,5.978,9.9271,6.1653,4.2795,3.64459
BVR,2015,2015-05-15 12:00:00,5.991,9.9049,6.1494,4.2108,3.59494
BVR,2015,2015-05-15 12:00:00,6.002,9.8812,6.1335,4.228,3.56011
BVR,2015,2015-05-15 12:00:00,6.014,9.8562,6.1455,4.3825,3.53852
BVR,2015,2015-05-15 12:00:00,6.03,9.8309,6.1534,4.2795,3.5182
BVR,2015,2015-05-15 12:00:00,6.049,9.8056,6.1375,4.2452,3.50929
BVR,2015,2015-05-15 12:00:00,6.066,9.7803,6.1455,4.3138,3.50844
BVR,2015,2015-05-15 12:00:00,6.083,9.7546,6.4549,4.2795,3.50031
BVR,2015,2015-05-15 12:00:00,6.098,9.7282,6.4708,4.2967,3.49565
BVR,2015,2015-05-15 12:00:00,6.109,9.7013,6.447,4.228,3.49919
BVR,2015,2015-05-15 12:00:00,6.126,9.6748,6.4628,4.2108,3.49335
BVR,2015,2015-05-15 12:00:00,6.149,9.6495,6.6493,4.1937,3.48851
BVR,2015,2015-05-15 12:00:00,6.18,9.6259,6.6493,4.1937,3.48752
BVR,2015,2015-05-15 12:00:00,6.21,9.6037,6.6334,4.2967,3.47844
BVR,2015,2015-05-15 12:00:00,6.232,9.5823,6.6691,4.2967,3.4646
BVR,2015,2015-05-15 12:00:00,6.248,9.561,6.6493,4.2623,3.4602
BVR,2015,2015-05-15 12:00:00,6.262,9.5398,6.8318,4.3138,3.44887
BVR,2015,2015-05-15 12:00:00,6.28,9.5188,6.8199,4.331,3.45127
BVR,2015,2015-05-15 12:00:00,6.298,9.4982,6.8596,4.331,3.44325
BVR,2015,2015-05-15 12:00:00,6.317,9.4781,6.8318,4.2623,3.43489
BVR,2015,2015-05-15 12:00:00,6.338,9.4586,6.562,4.5713,3.42968
BVR,2015,2015-05-15 12:00:00,6.357,9.4398,6.5858,4.5198,3.41944
BVR,2015,2015-05-15 12:00:00,6.38,9.4214,6.5938,4.537,3.41411
BVR,2015,2015-05-15 12:00:00,6.403,9.4033,6.5819,4.5027,3.39296
BVR,2015,2015-05-15 12:00:00,6.421,9.3849,7.1492,4.6228,3.39029
BVR,2015,2015-05-15 12:00:00,6.435,9.3662,7.1413,4.537,3.39657
BVR,2015,2015-05-15 12:00:00,6.45,9.3472,7.1373,4.5027,3.41006
BVR,2015,2015-05-15 12:00:00,6.466,9.328,7.1373,4.6228,3.43327
BVR,2015,2015-05-15 12:00:00,6.484,9.3088,7.534,4.6228,3.46706
BVR,2015,2015-05-15 12:00:00,6.501,9.2896,7.5261,4.4855,3.49885
BVR,2015,2015-05-15 12:00:00,6.521,9.2699,7.5062,4.5713,3.51095
BVR,2015,2015-05-15 12:00:00,6.54,9.2489,7.5062,4.5713,3.51895
BVR,2015,2015-05-15 12:00:00,6.554,9.2265,7.5142,4.5198,3.50946
BVR,2015,2015-05-15 12:00:00,6.568,9.2033,7.3039,4.5542,3.48991
BVR,2015,2015-05-15 12:00:00,6.59,9.1803,7.3198,4.5713,3.45978
BVR,2015,2015-05-15 12:00:00,6.616,9.1581,7.3277,4.5885,3.41945
BVR,2015,2015-05-15 12:00:00,6.644,9.1365,7.3118,4.5198,3.38405
BVR,2015,2015-05-15 12:00:00,6.665,9.1149,7.5816,4.537,3.3425
BVR,2015,2015-05-15 12:00:00,6.678,9.0927,7.5975,4.64,3.3033
BVR,2015,2015-05-15 12:00:00,6.689,9.0697,7.5896,4.537,3.25773
BVR,2015,2015-05-15 12:00:00,6.704,9.0462,7.5618,4.4683,3.20666
BVR,2015,2015-05-15 12:00:00,6.723,9.0227,7.8911,4.5542,3.15437
BVR,2015,2015-05-15 12:00:00,6.742,8.9998,7.903,4.6057,3.10542
BVR,2015,2015-05-15 12:00:00,6.767,8.9776,7.8871,4.4512,3.06359
BVR,2015,2015-05-15 12:00:00,6.797,8.9561,7.8792,4.6228,3.01856
BVR,2015,2015-05-15 12:00:00,6.825,8.9352,7.5221,4.537,2.98497
BVR,2015,2015-05-15 12:00:00,6.847,8.9147,7.5142,4.537,2.95929
BVR,2015,2015-05-15 12:00:00,6.863,8.8945,7.5301,4.5713,2.93579
BVR,2015,2015-05-15 12:00:00,6.881,8.8747,7.4943,4.5713,2.91285
BVR,2015,2015-05-15 12:00:00,6.898,8.8554,7.5261,4.5027,2.87945
BVR,2015,2015-05-15 12:00:00,6.914,8.8365,7.8157,4.537,2.85935
BVR,2015,2015-05-15 12:00:00,6.93,8.8181,7.8038,4.6228,2.82509
BVR,2015,2015-05-15 12:00:00,6.947,8.7998,7.8236,4.537,2.78452
BVR,2015,2015-05-15 12:00:00,6.968,8.7815,7.8316,4.5713,2.74643
BVR,2015,2015-05-15 12:00:00,6.987,8.7632,7.2008,4.5713,2.69951
BVR,2015,2015-05-15 12:00:00,7.003,8.7448,7.2087,4.5885,2.65229
BVR,2015,2015-05-15 12:00:00,7.02,8.7262,7.1928,4.5713,2.59675
BVR,2015,2015-05-15 12:00:00,7.038,8.7074,7.2008,4.5542,2.54022
BVR,2015,2015-05-15 12:00:00,7.056,8.6882,7.0738,4.8803,2.46716
BVR,2015,2015-05-15 12:00:00,7.073,8.6686,7.0936,4.8288,2.40987
BVR,2015,2015-05-15 12:00:00,7.088,8.6491,7.0897,4.743,2.33774
BVR,2015,2015-05-15 12:00:00,7.109,8.6299,7.0738,4.7602,2.26993
BVR,2015,2015-05-15 12:00:00,7.134,8.6114,6.9508,4.8288,2.20022
BVR,2015,2015-05-15 12:00:00,7.156,8.5935,6.9667,4.8117,2.14092
BVR,2015,2015-05-15 12:00:00,7.178,8.5762,6.9548,4.846,2.07059
BVR,2015,2015-05-15 12:00:00,7.202,8.5591,6.9429,4.8117,2.00545
BVR,2015,2015-05-15 12:00:00,7.223,8.5424,6.9627,4.8288,1.9446
BVR,2015,2015-05-15 12:00:00,7.24,8.5259,6.082,4.7602,1.88427
BVR,2015,2015-05-15 12:00:00,7.258,8.5099,6.074,4.846,1.83475
BVR,2015,2015-05-15 12:00:00,7.28,8.4943,6.0939,4.8975,1.78077
BVR,2015,2015-05-15 12:00:00,7.299,8.4791,6.1018,4.7945,1.72696
BVR,2015,2015-05-15 12:00:00,7.32,8.4642,4.9671,5.3095,1.67755
BVR,2015,2015-05-15 12:00:00,7.343,8.449,4.9791,5.361,1.63333
BVR,2015,2015-05-15 12:00:00,7.36,8.4336,4.9751,5.3095,1.57984
BVR,2015,2015-05-15 12:00:00,7.372,8.4183,4.9632,5.3953,1.52757
BVR,2015,2015-05-15 12:00:00,7.39,8.4037,3.9793,5.6357,1.4632
BVR,2015,2015-05-15 12:00:00,7.416,8.3899,3.9912,5.6357,1.41412
BVR,2015,2015-05-15 12:00:00,7.438,8.3768,4.0031,5.6013,1.35451
BVR,2015,2015-05-15 12:00:00,7.457,8.3641,3.9872,5.5842,1.29167
BVR,2015,2015-05-15 12:00:00,7.479,8.351,3.9039,5.7215,1.23155
BVR,2015,2015-05-15 12:00:00,7.498,8.3368,3.8801,5.6185,1.16114
BVR,2015,2015-05-15 12:00:00,7.508,8.3215,3.8563,5.5842,1.09053
BVR,2015,2015-05-15 12:00:00,7.519,8.3052,3.8563,5.6528,1.03553
BVR,2015,2015-05-15 12:00:00,7.536,8.2885,3.8722,5.6528,0.97323
BVR,2015,2015-05-15 12:00:00,7.563,8.2716,3.4992,6.2193,0.90891
BVR,2015,2015-05-15 12:00:00,7.593,8.2545,3.4834,6.1678,0.85479
BVR,2015,2015-05-15 12:00:00,7.618,8.2372,3.4992,6.1678,0.80059
BVR,2015,2015-05-15 12:00:00,7.638,8.2198,3.4834,6.1163,0.74853
BVR,2015,2015-05-15 12:00:00,7.661,8.2022,2.9795,6.9403,0.7024
BVR,2015,2015-05-15 12:00:00,7.684,8.1844,2.9557,6.9918,0.64332
BVR,2015,2015-05-15 12:00:00,7.701,8.1664,2.9874,7.0605,0.58332
BVR,2015,2015-05-15 12:00:00,7.718,8.1486,2.9993,6.9918,0.52203
BVR,2015,2015-05-15 12:00:00,7.74,8.1313,2.7891,7.5583,0.46982
BVR,2015,2015-05-15 12:00:00,7.763,8.1148,2.797,7.5755,0.41884
BVR,2015,2015-05-15 12:00:00,7.788,8.0991,2.8049,7.4896,0.36666
BVR,2015,2015-05-15 12:00:00,7.809,8.0842,2.7811,7.5068,0.32956
BVR,2015,2015-05-15 12:00:00,7.828,8.0701,2.6899,8.6569,0.29548
BVR,2015,2015-05-15 12:00:00,7.843,8.057,2.6066,8.6398,0.26738
BVR,2015,2015-05-15 12:00:00,7.858,8.045,2.6105,8.5883,0.2407
BVR,2015,2015-05-15 12:00:00,7.879,8.0336,2.6066,8.5883,0.22244
BVR,2015,2015-05-15 12:00:00,7.9,8.0219,2.6066,8.6054,0.21545
BVR,2015,2015-05-15 12:00:00,7.921,8.0095,2.4836,8.8286,0.197
BVR,2015,2015-05-15 12:00:00,7.938,7.9966,2.4757,8.8114,0.19061
BVR,2015,2015-05-15 12:00:00,7.956,7.9835,2.4757,8.8801,0.18072
BVR,2015,2015-05-15 12:00:00,7.971,7.9701,2.4677,8.9144,0.17312
BVR,2015,2015-05-15 12:00:00,7.987,7.9564,2.2813,9.1376,0.16691
BVR,2015,2015-05-15 12:00:00,8.006,7.9426,2.2813,9.1891,0.16422
BVR,2015,2015-05-15 12:00:00,8.027,7.9293,2.2813,9.1376,0.16163
BVR,2015,2015-05-15 12:00:00,8.051,7.9169,2.3051,9.1376,0.15975
BVR,2015,2015-05-15 12:00:00,8.081,7.9053,2.0829,9.9444,0.16294
BVR,2015,2015-05-15 12:00:00,8.105,7.8943,2.0869,9.9616,0.15868
BVR,2015,2015-05-15 12:00:00,8.119,7.8835,2.1027,9.9788,0.15973
BVR,2015,2015-05-15 12:00:00,8.133,7.873,2.0908,9.8758,0.15592
BVR,2015,2015-05-15 12:00:00,8.152,7.8627,2.6899,11.0602,0.14941
BVR,2015,2015-05-15 12:00:00,8.174,7.8527,3.0589,10.9744,0.14576
BVR,2015,2015-05-15 12:00:00,8.196,7.8431,3.043,11.0431,0.14845
BVR,2015,2015-05-15 12:00:00,8.221,7.8342,3.0351,11.0259,0.14399
BVR,2015,2015-05-15 12:00:00,8.255,7.8263,3.039,11.1117,0.13829
BVR,2015,2015-05-15 12:00:00,8.283,7.8192,3.6063,11.5581,0.13651
BVR,2015,2015-05-15 12:00:00,8.303,7.8124,3.5984,11.5409,0.12705
BVR,2015,2015-05-15 12:00:00,8.318,7.8059,3.6024,11.6439,0.13026
BVR,2015,2015-05-15 12:00:00,8.329,7.7996,3.6262,11.5581,0.13493
BVR,2015,2015-05-15 12:00:00,8.345,7.7936,3.4239,14.2704,0.12967
BVR,2015,2015-05-15 12:00:00,8.368,7.7878,3.4119,14.2875,0.12799
BVR,2015,2015-05-15 12:00:00,8.391,7.7823,3.4437,14.3047,0.12816
BVR,2015,2015-05-15 12:00:00,8.417,7.777,3.4278,14.2875,0.12858
BVR,2015,2015-05-15 12:00:00,8.442,7.7718,2.5907,14.5279,0.13233
BVR,2015,2015-05-15 12:00:00,8.469,7.767,2.6105,14.5622,0.12873
BVR,2015,2015-05-15 12:00:00,8.496,7.7624,2.6026,14.5622,0.1245
BVR,2015,2015-05-15 12:00:00,8.524,7.7583,2.5947,14.4764,0.11916
BVR,2015,2015-05-15 12:00:00,8.555,7.7547,2.5907,14.3562,0.1192
BVR,2015,2015-05-15 12:00:00,8.583,7.7516,2.2932,14.2875,0.1209
BVR,2015,2015-05-15 12:00:00,8.602,7.7488,2.2932,14.1845,0.11971
BVR,2015,2015-05-15 12:00:00,8.618,7.7463,2.2813,14.2532,0.11753
BVR,2015,2015-05-15 12:00:00,8.634,7.7439,2.2852,14.339,0.11606
BVR,2015,2015-05-15 12:00:00,8.649,7.7418,1.9718,13.7039,0.11465
BVR,2015,2015-05-15 12:00:00,8.664,7.74,1.9639,13.7039,0.11246
BVR,2015,2015-05-15 12:00:00,8.687,7.7383,1.9599,13.7382,0.1114
BVR,2015,2015-05-15 12:00:00,8.71,7.7367,1.9559,13.8069,0.11276
BVR,2015,2015-05-15 12:00:00,8.727,7.7354,2.2138,13.9614,0.11144
BVR,2015,2015-05-15 12:00:00,8.742,7.7343,2.2098,14.0472,0.11056
BVR,2015,2015-05-15 12:00:00,8.753,7.7333,2.2217,14.03,0.11141
BVR,2015,2015-05-15 12:00:00,8.763,7.7324,2.2336,14.0129,0.11015
BVR,2015,2015-05-15 12:00:00,8.779,7.7318,2.2178,13.6695,0.10703
BVR,2015,2015-05-15 12:00:00,8.799,7.7313,2.2138,13.7725,0.10764
BVR,2015,2015-05-15 12:00:00,8.818,7.7308,2.2376,13.7382,0.10518
BVR,2015,2015-05-15 12:00:00,8.83,7.7301,2.2336,13.6524,0.10862
BVR,2015,2015-05-15 12:00:00,8.845,7.729,2.2138,13.4807,0.1075
BVR,2015,2015-05-15 12:00:00,8.865,7.7272,2.2336,13.3949,0.10733
BVR,2015,2015-05-15 12:00:00,8.891,7.7244,2.2416,13.4464,0.10228
BVR,2015,2015-05-15 12:00:00,8.908,7.7207,2.2178,13.4807,0.10458
BVR,2015,2015-05-15 12:00:00,8.918,7.7164,2.2059,13.4464,0.10405
BVR,2015,2015-05-15 12:00:00,8.941,7.712,2.4161,13.4635,0.10462
BVR,2015,2015-05-15 12:00:00,8.97,7.7075,2.3963,13.412,0.09795
BVR,2015,2015-05-15 12:00:00,8.986,7.7033,2.4122,13.4464,0.10301
BVR,2015,2015-05-15 12:00:00,8.998,7.6994,2.4201,13.5322,0.0963
BVR,2015,2015-05-15 12:00:00,9.015,7.6959,1.9123,13.1374,0.09592
BVR,2015,2015-05-15 12:00:00,9.035,7.6928,1.9044,13.1889,0.09874
BVR,2015,2015-05-15 12:00:00,9.054,7.6901,1.8964,13.206,0.09852
BVR,2015,2015-05-15 12:00:00,9.076,7.6878,1.9282,13.1889,0.09714
BVR,2015,2015-05-15 12:00:00,9.091,7.686,2.0234,13.1374,0.09632
BVR,2015,2015-05-15 12:00:00,9.108,7.6845,2.0273,13.2747,0.09709
BVR,2015,2015-05-15 12:00:00,9.137,7.6835,2.0392,13.206,0.09705
BVR,2015,2015-05-15 12:00:00,9.157,7.6829,2.0353,13.0859,0.09519
BVR,2015,2015-05-15 12:00:00,9.168,7.6827,2.0472,12.9485,0.09376
BVR,2015,2015-05-15 12:00:00,9.184,7.6828,1.9797,12.6396,0.09526
BVR,2015,2015-05-15 12:00:00,9.196,7.6832,1.9797,12.6396,0.0886
BVR,2015,2015-05-15 12:00:00,9.207,7.6835,1.9678,12.5881,0.09057
BVR,2015,2015-05-15 12:00:00,9.218,7.6836,1.948,12.6739,0.09709
BVR,2015,2015-05-15 12:00:00,9.238,7.6833,1.8528,12.3992,0.09339
BVR,2015,2015-05-15 12:00:00,9.256,7.6827,1.8369,12.3992,0.09482
BVR,2015,2015-05-15 12:00:00,9.268,7.6817,1.829,12.3306,0.09455
BVR,2015,2015-05-15 12:00:00,9.282,7.6805,1.829,12.4164,0.08871
BVR,2015,2015-05-15 12:00:00,9.299,7.679,1.7774,12.3306,0.09939
BVR,2015,2015-05-15 12:00:00,9.318,7.6773,1.7734,12.3306,0.0934
BVR,2015,2015-05-15 12:00:00,9.339,7.6753,1.7734,12.4507,0.09203
BVR,2015,2015-05-15 12:00:00,9.359,7.6731,1.7972,12.4164,0.08964
BVR,2015,2015-05-15 12:00:00,9.38,7.6706,1.8329,12.3477,0.08989
BVR,2015,2015-05-15 12:00:00,9.397,7.6678,1.8369,12.4164,0.08825
BVR,2015,2015-05-15 12:00:00,9.409,7.6644,1.8448,12.5366,0.0876
BVR,2015,2015-05-15 12:00:00,9.421,7.6608,1.8448,12.3649,0.08684
BVR,2015,2015-05-15 12:00:00,9.44,7.6571,1.8329,12.3649,0.08267
BVR,2015,2015-05-15 12:00:00,9.46,7.6535,1.8488,12.3477,0.0914
BVR,2015,2015-05-15 12:00:00,9.483,7.6501,1.8409,12.3134,0.08518
BVR,2015,2015-05-15 12:00:00,9.504,7.6469,1.8369,12.3306,0.08534
BVR,2015,2015-05-15 12:00:00,9.528,7.644,1.8369,12.3821,0.08774
BVR,2015,2015-05-15 12:00:00,9.556,7.6414,1.9083,12.0731,0.08664
BVR,2015,2015-05-15 12:00:00,9.58,7.639,1.9004,12.0731,0.09256
BVR,2015,2015-05-15 12:00:00,9.598,7.6367,1.8925,12.1074,0.08749
BVR,2015,2015-05-15 12:00:00,9.621,7.6341,1.9163,12.1589,0.08544
BVR,2015,2015-05-15 12:00:00,9.653,7.6313,1.7734,12.0387,0.09084
BVR,2015,2015-05-15 12:00:00,9.683,7.6281,1.7655,12.0559,0.08745
BVR,2015,2015-05-15 12:00:00,9.71,7.6249,1.7496,12.1074,0.08443
BVR,2015,2015-05-15 12:00:00,9.741,7.6215,1.7734,12.1246,0.08543
BVR,2015,2015-05-15 12:00:00,9.768,7.6182,1.706,11.5237,0.08865
BVR,2015,2015-05-15 12:00:00,9.788,7.6148,1.71,11.5924,0.08846
BVR,2015,2015-05-15 12:00:00,9.805,7.6115,1.702,11.5752,0.0859
BVR,2015,2015-05-15 12:00:00,9.825,7.6081,1.7219,11.5409,0.0885
BVR,2015,2015-05-15 12:00:00,9.842,7.6048,1.7139,11.0946,0.0824
BVR,2015,2015-05-15 12:00:00,9.858,7.6017,1.8409,11.0602,0.08559
BVR,2015,2015-05-15 12:00:00,9.874,7.5988,1.8409,10.9744,0.08656
BVR,2015,2015-05-15 12:00:00,9.892,7.5961,1.829,11.0259,0.08625
BVR,2015,2015-05-15 12:00:00,9.908,7.5934,1.825,11.0946,0.08572
BVR,2015,2015-05-15 12:00:00,9.92,7.5906,1.7139,10.9572,0.08126
BVR,2015,2015-05-15 12:00:00,9.934,7.5877,1.7179,11.0087,0.08816
BVR,2015,2015-05-15 12:00:00,9.955,7.5847,1.702,11.0946,0.08762
BVR,2015,2015-05-15 12:00:00,9.977,7.5816,1.7139,11.0774,0.08118
BVR,2015,2015-05-15 12:00:00,9.997,7.5786,1.7814,10.6997,0.08058
BVR,2015,2015-05-15 12:00:00,10.02,7.5757,1.7615,10.7341,0.0811
BVR,2015,2015-05-15 12:00:00,10.041,7.5729,1.7695,10.7341,0.08299
BVR,2015,2015-05-15 12:00:00,10.061,7.5702,1.7814,10.8199,0.08353
BVR,2015,2015-05-15 12:00:00,10.08,7.5676,1.6941,10.6997,0.08044
BVR,2015,2015-05-15 12:00:00,10.097,7.5649,1.7219,10.7684,0.07884
BVR,2015,2015-05-15 12:00:00,10.113,7.5624,1.7298,10.8027,0.08072
BVR,2015,2015-05-15 12:00:00,10.127,7.5599,1.7219,10.7169,0.0786
BVR,2015,2015-05-15 12:00:00,10.148,7.5575,1.71,10.5281,0.07915
BVR,2015,2015-05-15 12:00:00,10.173,7.5552,1.6584,10.4938,0.07868
BVR,2015,2015-05-15 12:00:00,10.192,7.553,1.6663,10.4251,0.07751
BVR,2015,2015-05-15 12:00:00,10.206,7.5508,1.6425,10.5281,0.08638
BVR,2015,2015-05-15 12:00:00,10.223,7.5487,1.6385,10.4766,0.0818
BVR,2015,2015-05-15 12:00:00,10.254,7.5466,1.583,10.0131,0.08147
BVR,2015,2015-05-15 12:00:00,10.289,7.5446,1.5909,9.9273,0.07985
BVR,2015,2015-05-15 12:00:00,10.31,7.5425,1.5671,9.9788,0.08394
BVR,2015,2015-05-15 12:00:00,10.323,7.5403,1.5909,9.9959,0.08086
BVR,2015,2015-05-15 12:00:00,10.336,7.5381,1.5116,9.5668,0.07403
BVR,2015,2015-05-15 12:00:00,10.356,7.536,1.4957,9.6698,0.07761
BVR,2015,2015-05-15 12:00:00,10.379,7.5339,1.5156,9.7041,0.078
BVR,2015,2015-05-15 12:00:00,10.398,7.5316,1.5156,9.7041,0.08697
BVR,2015,2015-05-15 12:00:00,10.417,7.5295,1.5195,9.6354,0.08364
BVR,2015,2015-05-15 12:00:00,10.44,7.5275,1.4997,9.6869,0.07965
BVR,2015,2015-05-15 12:00:00,10.469,7.5256,1.5314,9.6354,0.0779
BVR,2015,2015-05-15 12:00:00,10.489,7.5239,1.5235,9.5668,0.07798
BVR,2015,2015-05-15 12:00:00,10.498,7.5224,1.5156,9.1719,0.07663
BVR,2015,2015-05-15 12:00:00,10.51,7.521,1.5394,9.2063,0.07625
BVR,2015,2015-05-15 12:00:00,10.526,7.5197,1.5275,9.1548,0.0754
BVR,2015,2015-05-15 12:00:00,10.542,7.5186,1.5156,9.1204,0.08068
BVR,2015,2015-05-15 12:00:00,10.559,7.5174,1.5037,9.1891,0.07927
BVR,2015,2015-05-15 12:00:00,10.576,7.516,1.4759,9.1204,0.08025
BVR,2015,2015-05-15 12:00:00,10.594,7.5142,1.464,9.1548,0.07694
BVR,2015,2015-05-15 12:00:00,10.611,7.512,1.4521,9.1548,0.07766
BVR,2015,2015-05-15 12:00:00,10.63,7.5093,1.4759,9.1891,0.07502
BVR,2015,2015-05-15 12:00:00,10.648,7.5062,1.5751,9.1033,0.08335
BVR,2015,2015-05-15 12:00:00,10.663,7.5025,1.5949,9.1548,0.07478
BVR,2015,2015-05-15 12:00:00,10.676,7.4985,1.587,9.2063,0.07737
BVR,2015,2015-05-15 12:00:00,10.69,7.4941,1.583,9.1033,0.07542
BVR,2015,2015-05-15 12:00:00,10.711,7.4898,1.5751,8.8458,0.07808
BVR,2015,2015-05-15 12:00:00,10.744,7.4855,1.5751,8.9144,0.08085
BVR,2015,2015-05-15 12:00:00,10.776,7.4814,1.5989,8.9144,0.07932
BVR,2015,2015-05-15 12:00:00,10.8,7.4776,1.5909,8.9144,0.07964
BVR,2015,2015-05-15 12:00:00,10.824,7.4737,1.583,9.4294,0.07813
BVR,2015,2015-05-15 12:00:00,10.846,7.4692,1.5949,9.5153,0.07566
BVR,2015,2015-05-15 12:00:00,10.864,7.4637,1.6068,9.3951,0.07358
BVR,2015,2015-05-15 12:00:00,10.882,7.4569,1.587,9.3608,0.07358
BVR,2015,2015-05-15 12:00:00,10.895,7.4488,1.5632,9.4123,0.07002
BVR,2015,2015-05-15 12:00:00,10.91,7.4398,1.5751,8.7943,0.06964
BVR,2015,2015-05-15 12:00:00,10.93,7.4304,1.5751,8.7943,0.07035
BVR,2015,2015-05-15 12:00:00,10.945,7.422,1.5592,8.9144,0.07559
BVR,2015,2015-05-15 12:00:00,10.956,7.4166,1.579,9.0003,0.07067
BVR,2015,2015-05-15 12:00:00,10.967,7.4156,1.587,8.5024,0.07121
BVR,2015,2015-05-15 12:00:00,10.977,7.4194,1.5751,8.5883,0.07214
BVR,2015,2015-05-15 12:00:00,10.983,7.4279,1.6028,8.6226,0.07584
BVR,2015,2015-05-15 12:00:00,10.987,7.4413,1.5989,8.5539,0.07942
BVR,2015,2015-05-15 12:00:00,10.989,7.4605,1.587,8.2965,0.08434
BVR,2015,2015-05-15 12:00:00,10.988,7.4862,1.587,8.3651,0.08689
BVR,2015,2015-05-22 12:00:00,0.103,20.1053,2.2535,4.5885,6.374
BVR,2015,2015-05-22 12:00:00,0.124,20.1308,2.4558,4.743,6.46747
BVR,2015,2015-05-22 12:00:00,0.147,20.1616,2.432,4.7087,6.55768
BVR,2015,2015-05-22 12:00:00,0.17,20.1976,2.436,4.846,6.64714
BVR,2015,2015-05-22 12:00:00,0.197,20.2375,2.4519,4.8632,6.73427
BVR,2015,2015-05-22 12:00:00,0.221,20.2835,2.3051,4.7602,6.82046
BVR,2015,2015-05-22 12:00:00,0.254,20.3437,2.3011,4.846,6.91568
BVR,2015,2015-05-22 12:00:00,0.289,20.4255,2.3328,4.7773,7.01148
BVR,2015,2015-05-22 12:00:00,0.322,20.5269,2.3289,4.846,7.12478
BVR,2015,2015-05-22 12:00:00,0.353,20.6398,2.313,4.7773,7.26828
BVR,2015,2015-05-22 12:00:00,0.386,20.7548,2.3884,4.8288,7.40919
BVR,2015,2015-05-22 12:00:00,0.432,20.8619,2.3963,4.846,7.55184
BVR,2015,2015-05-22 12:00:00,0.481,20.9543,2.3844,4.7602,7.70448
BVR,2015,2015-05-22 12:00:00,0.522,21.0302,2.3884,4.8288,7.83133
BVR,2015,2015-05-22 12:00:00,0.561,21.0904,2.309,4.4512,7.92546
BVR,2015,2015-05-22 12:00:00,0.602,21.1369,2.3249,4.4855,8.00499
BVR,2015,2015-05-22 12:00:00,0.646,21.1724,2.2971,4.5027,8.06064
BVR,2015,2015-05-22 12:00:00,0.685,21.1995,2.3209,4.5542,8.09521
BVR,2015,2015-05-22 12:00:00,0.721,21.2201,2.5748,4.5027,8.12603
BVR,2015,2015-05-22 12:00:00,0.758,21.2356,2.5788,4.5713,8.12395
BVR,2015,2015-05-22 12:00:00,0.79,21.2476,2.551,4.6057,8.12439
BVR,2015,2015-05-22 12:00:00,0.821,21.2572,2.5828,4.5198,8.13283
BVR,2015,2015-05-22 12:00:00,0.855,21.2649,2.3804,4.743,8.13977
BVR,2015,2015-05-22 12:00:00,0.89,21.2707,2.3725,4.8117,8.14065
BVR,2015,2015-05-22 12:00:00,0.927,21.275,2.3963,4.8117,8.15069
BVR,2015,2015-05-22 12:00:00,0.96,21.2782,2.3844,4.6743,8.1656
BVR,2015,2015-05-22 12:00:00,0.991,21.2811,2.3646,4.846,8.17977
BVR,2015,2015-05-22 12:00:00,1.018,21.2842,2.3765,4.8117,8.19703
BVR,2015,2015-05-22 12:00:00,1.048,21.2876,2.3884,4.8117,8.20742
BVR,2015,2015-05-22 12:00:00,1.077,21.2911,2.3685,4.8117,8.22004
BVR,2015,2015-05-22 12:00:00,1.107,21.2944,2.3923,4.846,8.22451
BVR,2015,2015-05-22 12:00:00,1.146,21.2974,2.4479,4.7945,8.24409
BVR,2015,2015-05-22 12:00:00,1.19,21.2997,2.4479,4.7602,8.23964
BVR,2015,2015-05-22 12:00:00,1.231,21.3015,2.436,4.7602,8.24748
BVR,2015,2015-05-22 12:00:00,1.258,21.3028,2.436,4.846,8.25033
BVR,2015,2015-05-22 12:00:00,1.275,21.304,2.3209,4.8117,8.2655
BVR,2015,2015-05-22 12:00:00,1.294,21.3053,2.2892,4.6915,8.2688
BVR,2015,2015-05-22 12:00:00,1.323,21.3065,2.3209,4.8975,8.2712
BVR,2015,2015-05-22 12:00:00,1.355,21.3075,2.317,4.8288,8.27891
BVR,2015,2015-05-22 12:00:00,1.39,21.3083,2.2654,4.743,8.29391
BVR,2015,2015-05-22 12:00:00,1.423,21.309,2.2733,4.8288,8.31919
BVR,2015,2015-05-22 12:00:00,1.456,21.3098,2.2614,4.8288,8.3451
BVR,2015,2015-05-22 12:00:00,1.491,21.3107,2.2733,4.7602,8.36511
BVR,2015,2015-05-22 12:00:00,1.523,21.3115,2.2535,4.7602,8.38098
BVR,2015,2015-05-22 12:00:00,1.561,21.312,2.2813,4.7773,8.39548
BVR,2015,2015-05-22 12:00:00,1.603,21.3122,2.2575,4.7773,8.40311
BVR,2015,2015-05-22 12:00:00,1.643,21.3121,2.2455,4.8117,8.40845
BVR,2015,2015-05-22 12:00:00,1.679,21.3115,2.2376,4.8975,8.40948
BVR,2015,2015-05-22 12:00:00,1.709,21.3103,2.2654,4.5713,8.4134
BVR,2015,2015-05-22 12:00:00,1.736,21.3084,2.2575,4.4855,8.41099
BVR,2015,2015-05-22 12:00:00,1.765,21.3056,2.2575,4.5198,8.42029
BVR,2015,2015-05-22 12:00:00,1.795,21.3016,2.2535,4.5885,8.42817
BVR,2015,2015-05-22 12:00:00,1.826,21.296,2.3289,4.4855,8.45571
BVR,2015,2015-05-22 12:00:00,1.863,21.288,2.309,4.537,8.48441
BVR,2015,2015-05-22 12:00:00,1.901,21.2769,2.317,4.5713,8.53153
