Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT,
FCR,2016,2016-07-05 12:00:00,2.662,21.3468,3.853,4.3582,35.581068,7.59603,85.80522,
FCR,2016,2016-07-05 12:00:00,2.674,21.3229,3.8096,4.4956,35.639802,7.59748,85.78165,
FCR,2016,2016-07-05 12:00:00,2.685,21.2944,3.7923,4.6094,35.685823,7.60066,85.76997,
FCR,2016,2016-07-05 12:00:00,2.697,21.2663,3.7987,4.7105,35.717367,7.60339,85.75386,
FCR,2016,2016-07-05 12:00:00,2.715,21.242,3.8315,4.8315,35.710772,7.61144,85.80399,
FCR,2016,2016-07-05 12:00:00,2.729,21.2218,3.8786,4.9761,35.706377,7.6135,85.79349,
FCR,2016,2016-07-05 12:00:00,2.742,21.2042,3.9108,5.1108,35.767157,7.61764,85.81065,
FCR,2016,2016-07-05 12:00:00,2.754,21.1877,3.9164,5.2292,35.851185,7.61017,85.69899,
FCR,2016,2016-07-05 12:00:00,2.768,21.1713,3.8969,5.3593,35.882639,7.59463,85.49663,
FCR,2016,2016-07-05 12:00:00,2.781,21.1539,3.8593,5.5095,35.873913,7.56984,85.18866,
FCR,2016,2016-07-05 12:00:00,2.794,21.1355,3.8193,5.6559,35.870794,7.54156,84.83987,
FCR,2016,2016-07-05 12:00:00,2.809,21.1175,3.7788,5.7973,35.866435,7.51825,84.54791,
FCR,2016,2016-07-05 12:00:00,2.825,21.1015,3.7276,5.9704,35.851655,7.48997,84.20357,
FCR,2016,2016-07-05 12:00:00,2.844,21.0871,3.6532,6.2258,35.874632,7.46266,83.87302,
FCR,2016,2016-07-05 12:00:00,2.862,21.0714,3.5651,6.5367,35.951517,7.42045,83.37306,
FCR,2016,2016-07-05 12:00:00,2.878,21.0505,3.4977,6.7927,36.000573,7.38427,82.93264,
FCR,2016,2016-07-05 12:00:00,2.891,21.0241,3.4603,6.9762,35.98276,7.30542,82.00474,
FCR,2016,2016-07-05 12:00:00,2.906,20.9947,3.4438,7.1475,35.977522,7.21771,80.97358,
FCR,2016,2016-07-05 12:00:00,2.919,20.9656,3.4419,7.3099,36.031575,7.12002,79.83223,
FCR,2016,2016-07-05 12:00:00,2.931,20.9393,3.4437,7.4325,36.097189,7.02404,78.71558,
FCR,2016,2016-07-05 12:00:00,2.945,20.9176,3.4445,7.5237,36.131719,6.94366,77.78169,
FCR,2016,2016-07-05 12:00:00,2.961,20.9006,3.4457,7.6114,36.148382,6.86161,76.83699,
FCR,2016,2016-07-05 12:00:00,2.975,20.8869,3.4469,7.6916,36.175678,6.80552,76.18849,
FCR,2016,2016-07-05 12:00:00,2.987,20.8755,3.4485,7.7501,36.196828,6.76144,75.67807,
FCR,2016,2016-07-05 12:00:00,2.996,20.8659,3.4531,7.791,36.191409,6.72345,75.23875,
FCR,2016,2016-07-05 12:00:00,3.005,20.8582,3.4625,7.8197,36.196064,6.68657,74.81472,
FCR,2016,2016-07-05 12:00:00,3.014,20.8522,3.4723,7.8414,36.224061,6.65874,74.49455,
FCR,2016,2016-07-05 12:00:00,3.023,20.8475,3.4773,7.8619,36.23275,6.62824,74.1465,
FCR,2016,2016-07-05 12:00:00,3.035,20.8439,3.4768,7.8775,36.212418,6.59737,73.79596,
FCR,2016,2016-07-05 12:00:00,3.044,20.8408,3.469,7.8878,36.20776,6.55844,73.356,
FCR,2016,2016-07-05 12:00:00,3.048,20.838,3.4512,7.9013,36.257629,6.52755,73.00654,
FCR,2016,2016-07-05 12:00:00,3.055,20.8354,3.4297,7.9056,36.33122,6.48592,72.53729,
FCR,2016,2016-07-05 12:00:00,3.059,20.8331,3.4147,7.8617,36.363957,6.43865,72.00539,
FCR,2016,2016-07-05 12:00:00,3.068,20.8313,3.4087,7.7431,36.360562,6.38273,71.37748,
FCR,2016,2016-07-05 12:00:00,3.076,20.8302,3.411,7.5249,36.38428,6.32519,70.73246,
FCR,2016,2016-07-05 12:00:00,3.085,20.8295,3.4231,7.2407,36.443441,6.27534,70.17412,
FCR,2016,2016-07-05 12:00:00,3.09,20.8285,3.4462,6.9943,36.489669,6.2171,69.52146,
FCR,2016,2016-07-05 12:00:00,3.091,20.8266,3.4854,6.8171,36.515244,6.15535,68.82836,
FCR,2016,2016-07-05 12:00:00,3.093,20.8239,3.552,6.6655,36.555054,6.07762,67.9556,
FCR,2016,2016-07-05 12:00:00,3.096,20.8212,3.6341,6.5276,36.623723,5.99376,67.01448,
FCR,2016,2016-07-05 12:00:00,3.101,20.8189,3.6931,6.4364,36.709493,5.90939,66.06817,
FCR,2016,2016-07-05 12:00:00,3.106,20.8172,3.716,6.4042,36.809172,5.84187,65.31105,
FCR,2016,2016-07-05 12:00:00,3.113,20.8161,3.712,6.4156,36.929295,5.77608,64.57421,
FCR,2016,2016-07-05 12:00:00,3.115,20.8154,3.6944,6.4541,37.089867,5.72402,63.9913,
FCR,2016,2016-07-05 12:00:00,3.117,20.8149,3.6821,6.5004,37.311652,5.65602,63.23052,
FCR,2016,2016-07-05 12:00:00,3.118,20.8141,3.6836,6.5415,37.559569,5.6436,63.09075,
FCR,2016,2016-07-05 12:00:00,3.12,20.8128,3.6989,6.5816,37.771418,5.59965,62.59787,
FCR,2016,2016-07-11 12:00:00,0.143,24.6713,0.1671,7.4185,17.549982,8.45365,101.7062,
FCR,2016,2016-07-11 12:00:00,0.234,24.7093,0.2567,9.034,22.613016,8.46311,101.89279,
FCR,2016,2016-07-11 12:00:00,0.302,24.7286,0.3683,9.3824,26.5304,8.47932,102.1253,
FCR,2016,2016-07-11 12:00:00,0.359,24.7365,0.5293,8.5716,29.228664,8.49609,102.34288,
FCR,2016,2016-07-11 12:00:00,0.419,24.7379,0.7242,7.0169,30.940325,8.51287,102.54803,
FCR,2016,2016-07-11 12:00:00,0.47,24.7355,0.8899,5.5571,31.965491,8.52295,102.6651,
FCR,2016,2016-07-11 12:00:00,0.501,24.7307,1.0148,4.438,32.583555,8.53455,102.79589,
FCR,2016,2016-07-11 12:00:00,0.515,24.7242,1.1348,3.3624,32.955323,8.54192,102.87231,
FCR,2016,2016-07-11 12:00:00,0.526,24.7167,1.2506,2.2996,33.163898,8.54616,102.90922,
FCR,2016,2016-07-11 12:00:00,0.543,24.7089,1.3325,1.4998,33.270914,8.55228,102.96804,
FCR,2016,2016-07-11 12:00:00,0.575,24.7012,1.3732,1.0206,33.326957,8.55492,102.98523,
FCR,2016,2016-07-11 12:00:00,0.609,24.6933,1.3854,0.7311,33.363005,8.56134,103.04742,
FCR,2016,2016-07-11 12:00:00,0.641,24.6846,1.3739,0.547,33.390676,8.55802,102.9909,
FCR,2016,2016-07-11 12:00:00,0.68,24.6744,1.3475,0.4353,33.405323,8.55316,102.91297,
FCR,2016,2016-07-11 12:00:00,0.711,24.6629,1.3258,0.4051,33.402834,8.54495,102.79228,
FCR,2016,2016-07-11 12:00:00,0.727,24.6514,1.3152,0.4702,33.388557,8.53952,102.70505,
FCR,2016,2016-07-11 12:00:00,0.726,24.6407,1.3112,0.6536,33.370711,8.54103,102.70291,
FCR,2016,2016-07-11 12:00:00,0.716,24.6315,1.3137,0.9093,33.352556,8.53413,102.60241,
FCR,2016,2016-07-11 12:00:00,0.704,24.6237,1.3225,1.1108,33.333257,8.50251,102.20748,
FCR,2016,2016-07-11 12:00:00,0.709,24.6173,1.3385,1.2226,33.315688,8.45387,101.6108,
FCR,2016,2016-07-11 12:00:00,0.723,24.612,1.3681,1.2882,33.307187,8.42226,101.22087,
FCR,2016,2016-07-11 12:00:00,0.732,24.6074,1.4071,1.3299,33.305489,8.3527,100.37632,
FCR,2016,2016-07-11 12:00:00,0.73,24.603,1.438,1.3494,33.302121,8.22539,98.83842,
FCR,2016,2016-07-11 12:00:00,0.72,24.5984,1.4557,1.3451,33.3022,8.10211,97.34869,
FCR,2016,2016-07-11 12:00:00,0.711,24.5938,1.4661,1.316,33.307749,8.0276,96.44521,
FCR,2016,2016-07-11 12:00:00,0.713,24.5894,1.4726,1.2713,33.308223,7.97046,95.75093,
FCR,2016,2016-07-11 12:00:00,0.718,24.5855,1.4755,1.237,33.297734,7.90272,94.9303,
FCR,2016,2016-07-11 12:00:00,0.72,24.5821,1.4759,1.2268,33.277494,7.81009,93.81171,
FCR,2016,2016-07-11 12:00:00,0.719,24.5792,1.4745,1.238,33.25814,7.6895,92.35823,
FCR,2016,2016-07-11 12:00:00,0.716,24.5769,1.4677,1.2735,33.246539,7.57837,91.01958,
FCR,2016,2016-07-11 12:00:00,0.714,24.575,1.4572,1.3268,33.239597,7.47532,89.77866,
FCR,2016,2016-07-11 12:00:00,0.715,24.5733,1.4514,1.3721,33.235461,7.39071,88.75976,
FCR,2016,2016-07-11 12:00:00,0.717,24.5713,1.4536,1.3997,33.24305,7.31606,87.86004,
FCR,2016,2016-07-11 12:00:00,0.718,24.5692,1.4636,1.4203,33.266393,7.24179,86.96461,
FCR,2016,2016-07-11 12:00:00,0.718,24.5673,1.4804,1.4396,33.275636,7.17034,86.10368,
FCR,2016,2016-07-11 12:00:00,0.717,24.5658,1.4992,1.4534,33.255202,7.09768,85.22867,
FCR,2016,2016-07-11 12:00:00,0.717,24.5648,1.5189,1.4609,33.24374,7.02748,84.38419,
FCR,2016,2016-07-11 12:00:00,0.718,24.5644,1.545,1.4619,33.274273,6.96534,83.63742,
FCR,2016,2016-07-11 12:00:00,0.72,24.5643,1.5766,1.4553,33.310846,6.90651,82.93083,
FCR,2016,2016-07-11 12:00:00,0.719,24.5645,1.605,1.4487,33.313102,6.85323,82.29139,
FCR,2016,2016-07-11 12:00:00,0.719,24.5648,1.6299,1.4482,33.297676,6.79524,81.59554,
FCR,2016,2016-07-11 12:00:00,0.718,24.5652,1.6591,1.4514,33.290523,6.74495,80.99227,
FCR,2016,2016-07-11 12:00:00,0.718,24.5654,1.6911,1.4558,33.297752,6.68731,80.30037,
FCR,2016,2016-07-11 12:00:00,0.717,24.5656,1.7168,1.4648,33.301246,6.63076,79.62166,
FCR,2016,2016-07-11 12:00:00,0.718,24.5658,1.7356,1.4774,33.289912,6.56917,78.8824,
FCR,2016,2016-07-11 12:00:00,0.718,24.566,1.7514,1.4856,33.276761,6.51467,78.2283,
FCR,2016,2016-07-11 12:00:00,0.719,24.566,1.7661,1.4891,33.278331,6.46561,77.63916,
FCR,2016,2016-07-11 12:00:00,0.719,24.5659,1.7817,1.4947,33.303059,6.41884,77.07735,
FCR,2016,2016-07-11 12:00:00,0.718,24.5657,1.797,1.5015,33.327472,6.38008,76.61166,
FCR,2016,2016-07-11 12:00:00,0.719,24.5655,1.8097,1.5057,33.317992,6.34542,76.19521,
FCR,2016,2016-07-11 12:00:00,0.719,24.5652,1.8219,1.5094,33.290131,6.31056,75.77614,
FCR,2016,2016-07-11 12:00:00,0.718,24.5648,1.8329,1.5103,33.278553,6.28417,75.45872,
FCR,2016,2016-07-11 12:00:00,0.72,24.5644,1.8371,1.5029,33.268142,6.25563,75.11546,
FCR,2016,2016-07-11 12:00:00,0.723,24.564,1.8296,1.4967,33.234075,6.22563,74.75463,
FCR,2016,2016-07-11 12:00:00,0.727,24.5636,1.8081,1.4991,33.197332,6.20149,74.46431,
FCR,2016,2016-07-11 12:00:00,0.727,24.5632,1.7767,1.4993,33.192213,6.16801,74.06168,
FCR,2016,2016-07-11 12:00:00,0.726,24.5628,1.7454,1.4941,33.217351,6.13772,73.69746,
FCR,2016,2016-07-11 12:00:00,0.726,24.5624,1.7156,1.4944,33.245376,6.11317,73.40208,
FCR,2016,2016-07-11 12:00:00,0.729,24.562,1.6793,1.5006,33.257705,6.08375,73.04834,
FCR,2016,2016-07-11 12:00:00,0.732,24.5615,1.6373,1.5015,33.253615,6.05985,72.76069,
FCR,2016,2016-07-11 12:00:00,0.729,24.5609,1.6044,1.4964,33.25607,6.03237,72.42988,
FCR,2016,2016-07-11 12:00:00,0.726,24.5601,1.5878,1.4929,33.269732,6.00865,72.1441,
FCR,2016,2016-07-11 12:00:00,0.726,24.5592,1.5828,1.4926,33.26417,5.98932,71.91075,
FCR,2016,2016-07-11 12:00:00,0.729,24.558,1.5865,1.493,33.243913,5.97323,71.71601,
FCR,2016,2016-07-11 12:00:00,0.731,24.5565,1.5959,1.493,33.233627,5.96235,71.58341,
FCR,2016,2016-07-11 12:00:00,0.732,24.5548,1.605,1.4892,33.216538,5.95843,71.53402,
FCR,2016,2016-07-11 12:00:00,0.73,24.553,1.6112,1.4864,33.184079,5.95652,71.50873,
FCR,2016,2016-07-11 12:00:00,0.727,24.5511,1.6166,1.4896,33.167683,5.95393,71.47506,
FCR,2016,2016-07-11 12:00:00,0.726,24.5494,1.619,1.4903,33.177007,5.95084,71.4357,
FCR,2016,2016-07-11 12:00:00,0.724,24.5478,1.6108,1.4854,33.188482,5.94256,71.33424,
FCR,2016,2016-07-11 12:00:00,0.724,24.5466,1.5849,1.4804,33.195146,5.92962,71.1773,
FCR,2016,2016-07-11 12:00:00,0.725,24.5457,1.5349,1.4775,33.198774,5.90871,70.92513,
FCR,2016,2016-07-11 12:00:00,0.725,24.5452,1.4706,1.4747,33.186304,5.88569,70.64819,
FCR,2016,2016-07-11 12:00:00,0.724,24.5448,1.4164,1.4747,33.154412,5.86586,70.40959,
FCR,2016,2016-07-11 12:00:00,0.723,24.5446,1.3802,1.482,33.114636,5.85051,70.2251,
FCR,2016,2016-07-11 12:00:00,0.724,24.5443,1.3543,1.4906,33.094451,5.82893,69.96571,
FCR,2016,2016-07-11 12:00:00,0.724,24.5441,1.3329,1.4971,33.102507,5.80805,69.71477,
FCR,2016,2016-07-11 12:00:00,0.724,24.544,1.3165,1.5056,33.100864,5.79156,69.51677,
FCR,2016,2016-07-11 12:00:00,0.725,24.5443,1.3063,1.5136,33.079062,5.77952,69.37257,
FCR,2016,2016-07-11 12:00:00,0.727,24.5449,1.3011,1.5141,33.077388,5.77697,69.34275,
FCR,2016,2016-07-11 12:00:00,0.726,24.5456,1.2993,1.5062,33.097399,5.7564,69.09674,
FCR,2016,2016-07-11 12:00:00,0.726,24.5463,1.3003,1.4992,33.106349,5.7389,68.88764,
FCR,2016,2016-07-11 12:00:00,0.727,24.547,1.3056,1.4946,33.108628,5.71831,68.64137,
FCR,2016,2016-07-11 12:00:00,0.727,24.5477,1.3139,1.4913,33.114867,5.69833,68.40234,
FCR,2016,2016-07-11 12:00:00,0.728,24.5482,1.3255,1.4929,33.112698,5.68266,68.21486,
FCR,2016,2016-07-11 12:00:00,0.727,24.5487,1.3407,1.4953,33.089516,5.66556,68.01028,
FCR,2016,2016-07-11 12:00:00,0.723,24.5492,1.354,1.4934,33.055176,5.64829,67.80354,
FCR,2016,2016-07-11 12:00:00,0.722,24.5497,1.3644,1.4866,33.036599,5.63847,67.68631,
FCR,2016,2016-07-11 12:00:00,0.724,24.5501,1.3771,1.4812,33.034843,5.63385,67.63139,
FCR,2016,2016-07-11 12:00:00,0.724,24.5504,1.3928,1.4804,33.037415,5.62683,67.54742,
FCR,2016,2016-07-11 12:00:00,0.725,24.5504,1.4059,1.4793,33.055022,5.62584,67.53562,
FCR,2016,2016-07-11 12:00:00,0.724,24.5504,1.4138,1.4787,33.076324,5.63087,67.59595,
FCR,2016,2016-07-11 12:00:00,0.724,24.5505,1.4195,1.4786,33.080945,5.63791,67.6806,
FCR,2016,2016-07-11 12:00:00,0.726,24.5508,1.4251,1.4766,33.074126,5.63859,67.6892,
FCR,2016,2016-07-11 12:00:00,0.726,24.5514,1.4321,1.4802,33.070084,5.63985,67.70507,
FCR,2016,2016-07-11 12:00:00,0.726,24.5526,1.4424,1.4904,33.089789,5.63844,67.68961,
FCR,2016,2016-07-11 12:00:00,0.726,24.5542,1.4587,1.4949,33.116447,5.63186,67.61263,
FCR,2016,2016-07-11 12:00:00,0.725,24.556,1.4836,1.4927,33.109062,5.63133,67.60854,
FCR,2016,2016-07-11 12:00:00,0.725,24.5578,1.5156,1.4947,33.075686,5.63321,67.63335,
FCR,2016,2016-07-11 12:00:00,0.724,24.5594,1.5481,1.5002,33.043499,5.64731,67.80468,
FCR,2016,2016-07-11 12:00:00,0.725,24.5607,1.58,1.5016,33.007926,5.66023,67.96144,
FCR,2016,2016-07-11 12:00:00,0.727,24.5618,1.6189,1.5037,32.965493,5.66741,68.04894,
FCR,2016,2016-07-11 12:00:00,0.731,24.5627,1.6633,1.5072,32.940964,5.67171,68.10177,
FCR,2016,2016-07-11 12:00:00,0.734,24.5636,1.6992,1.505,32.947842,5.67797,68.178,
FCR,2016,2016-07-11 12:00:00,0.736,24.5645,1.7237,1.5034,32.965913,5.68658,68.2826,
FCR,2016,2016-07-11 12:00:00,0.738,24.5652,1.745,1.503,32.973939,5.69822,68.4232,
FCR,2016,2016-07-11 12:00:00,0.738,24.5658,1.7646,1.4958,32.966044,5.70905,68.5541,
FCR,2016,2016-07-11 12:00:00,0.734,24.566,1.7782,1.4878,32.95816,5.7232,68.72423,
FCR,2016,2016-07-11 12:00:00,0.729,24.5656,1.7848,1.4873,32.962216,5.73589,68.87609,
FCR,2016,2016-07-11 12:00:00,0.729,24.5644,1.7871,1.4884,32.969272,5.74617,68.99801,
FCR,2016,2016-07-11 12:00:00,0.732,24.5624,1.7856,1.4833,32.979205,5.76582,69.23141,
FCR,2016,2016-07-11 12:00:00,0.731,24.5602,1.7805,1.4777,32.988651,5.78901,69.50697,
FCR,2016,2016-07-11 12:00:00,0.731,24.5581,1.7714,1.4813,32.984094,5.8108,69.76594,
FCR,2016,2016-07-11 12:00:00,0.732,24.5561,1.7555,1.4928,32.968328,5.83358,70.03685,
FCR,2016,2016-07-11 12:00:00,0.735,24.5543,1.7287,1.5052,32.953183,5.85407,70.28051,
FCR,2016,2016-07-11 12:00:00,0.736,24.553,1.6978,1.5136,32.934621,5.86672,70.43059,
FCR,2016,2016-07-11 12:00:00,0.734,24.5522,1.6794,1.5134,32.907691,5.88247,70.6187,
FCR,2016,2016-07-11 12:00:00,0.734,24.552,1.6787,1.5035,32.889265,5.88857,70.69159,
FCR,2016,2016-07-11 12:00:00,0.733,24.5523,1.6965,1.4937,32.892468,5.8801,70.59033,
FCR,2016,2016-07-11 12:00:00,0.73,24.5531,1.7262,1.4941,32.918154,5.86987,70.46862,
FCR,2016,2016-07-11 12:00:00,0.727,24.554,1.7494,1.499,32.945112,5.86707,70.43618,
FCR,2016,2016-07-11 12:00:00,0.728,24.5547,1.7591,1.5029,32.940442,5.87179,70.49367,
FCR,2016,2016-07-11 12:00:00,0.729,24.5553,1.7591,1.5046,32.924948,5.88222,70.61966,
FCR,2016,2016-07-11 12:00:00,0.729,24.5559,1.7542,1.4986,32.91855,5.91961,71.06937,
FCR,2016,2016-07-11 12:00:00,0.728,24.5564,1.7509,1.4916,32.897494,5.98789,71.88975,
FCR,2016,2016-07-11 12:00:00,0.728,24.5569,1.7531,1.4918,32.8722,6.0719,72.89911,
FCR,2016,2016-07-11 12:00:00,0.73,24.557,1.7613,1.4891,32.874005,6.19063,74.32471,
FCR,2016,2016-07-11 12:00:00,0.731,24.5567,1.772,1.4769,32.895375,6.33275,76.03056,
FCR,2016,2016-07-11 12:00:00,0.73,24.5559,1.7805,1.4694,32.913946,6.48561,77.86468,
FCR,2016,2016-07-11 12:00:00,0.732,24.5545,1.7861,1.4712,32.92465,6.60616,79.30986,
FCR,2016,2016-07-11 12:00:00,0.733,24.5523,1.7901,1.4737,32.930339,6.67588,80.14365,
FCR,2016,2016-07-11 12:00:00,0.732,24.5485,1.7919,1.4764,32.938546,6.70206,80.45229,
FCR,2016,2016-07-11 12:00:00,0.719,24.5439,1.7931,1.4813,32.939432,6.72813,80.75835,
FCR,2016,2016-07-11 12:00:00,0.695,24.5395,1.7966,1.4838,32.915193,6.75856,81.11696,
FCR,2016,2016-07-11 12:00:00,0.67,24.5359,1.8026,1.4859,32.889432,6.8163,81.80453,
FCR,2016,2016-07-11 12:00:00,0.637,24.5326,1.8103,1.4926,32.891358,6.88723,82.65071,
FCR,2016,2016-07-11 12:00:00,0.604,24.5283,1.8176,1.4931,32.911462,6.9509,83.40813,
FCR,2016,2016-07-11 12:00:00,0.579,24.5233,1.8191,1.4852,32.921032,7.00396,84.03695,
FCR,2016,2016-07-11 12:00:00,0.571,24.5189,1.8125,1.483,32.908589,7.04707,84.5474,
FCR,2016,2016-07-11 12:00:00,0.575,24.5164,1.7967,1.488,32.880836,7.05293,84.61372,
FCR,2016,2016-07-11 12:00:00,0.57,24.5156,1.7749,1.4925,32.848411,7.01911,84.20678,
FCR,2016,2016-07-11 12:00:00,0.544,24.5165,1.7575,1.4965,32.834738,6.9505,83.38502,
FCR,2016,2016-07-11 12:00:00,0.517,24.519,1.7485,1.5035,32.838174,6.86612,82.37658,
FCR,2016,2016-07-11 12:00:00,0.504,24.522,1.7445,1.5083,32.837588,6.7786,81.3311,
FCR,2016,2016-07-11 12:00:00,0.485,24.5246,1.7434,1.5111,32.84084,6.69828,80.37128,
FCR,2016,2016-07-11 12:00:00,0.484,24.5273,1.7451,1.5138,32.850803,6.62916,79.5458,
FCR,2016,2016-07-11 12:00:00,0.501,24.5302,1.7503,1.5091,32.854097,6.56854,78.82269,
FCR,2016,2016-07-11 12:00:00,0.51,24.5335,1.7602,1.5003,32.857615,6.51669,78.20533,
FCR,2016,2016-07-11 12:00:00,0.511,24.5367,1.7774,1.4966,32.8643,6.4693,77.64118,
FCR,2016,2016-07-11 12:00:00,0.509,24.5396,1.7991,1.4946,32.859898,6.43403,77.22201,
FCR,2016,2016-07-11 12:00:00,0.507,24.5419,1.8142,1.4871,32.853258,6.40954,76.9314,
FCR,2016,2016-07-11 12:00:00,0.507,24.5437,1.8164,1.4776,32.84261,6.39377,76.74465,
FCR,2016,2016-07-11 12:00:00,0.508,24.5454,1.8059,1.4785,32.821105,6.37771,76.55436,
FCR,2016,2016-07-11 12:00:00,0.508,24.5472,1.785,1.4889,32.81508,6.38384,76.63042,
FCR,2016,2016-07-11 12:00:00,0.507,24.5493,1.7566,1.5036,32.824931,6.38654,76.66585,
FCR,2016,2016-07-11 12:00:00,0.506,24.5516,1.7181,1.5323,32.825224,6.39708,76.79564,
FCR,2016,2016-07-11 12:00:00,0.508,24.5536,1.6604,1.5825,32.816038,6.41487,77.0121,
FCR,2016,2016-07-11 12:00:00,0.51,24.5551,1.5935,1.6369,32.810958,6.42194,77.0991,
FCR,2016,2016-07-11 12:00:00,0.505,24.5554,1.5492,1.6663,32.824664,6.41737,77.04461,
FCR,2016,2016-07-11 12:00:00,0.5,24.5544,1.5406,1.6626,32.858807,6.40552,76.90092,
FCR,2016,2016-07-11 12:00:00,0.502,24.5521,1.5657,1.6282,32.884409,6.39116,76.72526,
FCR,2016,2016-07-11 12:00:00,0.508,24.5492,1.6094,1.5781,32.888252,6.37894,76.57442,
FCR,2016,2016-07-11 12:00:00,0.512,24.5466,1.6414,1.54,32.88339,6.36219,76.36966,
FCR,2016,2016-07-11 12:00:00,0.51,24.5446,1.6507,1.5175,32.874537,6.34755,76.1912,
FCR,2016,2016-07-11 12:00:00,0.502,24.5434,1.6396,1.5012,32.865348,6.32845,75.96018,
FCR,2016,2016-07-11 12:00:00,0.499,24.5426,1.605,1.4925,32.853371,6.3123,75.76517,
FCR,2016,2016-07-11 12:00:00,0.5,24.5421,1.5561,1.4891,32.833408,6.30044,75.62223,
FCR,2016,2016-07-11 12:00:00,0.505,24.5416,1.5141,1.4843,32.828196,6.28305,75.4128,
FCR,2016,2016-07-11 12:00:00,0.508,24.5408,1.4831,1.4802,32.850375,6.2637,75.17944,
FCR,2016,2016-07-11 12:00:00,0.508,24.5399,1.455,1.4769,32.85976,6.23877,74.87893,
FCR,2016,2016-07-11 12:00:00,0.504,24.5391,1.432,1.4736,32.828788,6.21044,74.53775,
FCR,2016,2016-07-11 12:00:00,0.503,24.5387,1.4237,1.474,32.787283,6.18002,74.17216,
FCR,2016,2016-07-11 12:00:00,0.504,24.5386,1.4356,1.478,32.774285,6.1523,73.83931,
FCR,2016,2016-07-11 12:00:00,0.506,24.5392,1.4723,1.4835,32.794346,6.11984,73.45058,
FCR,2016,2016-07-11 12:00:00,0.506,24.5403,1.5222,1.4872,32.818742,6.08746,73.0634,
FCR,2016,2016-07-11 12:00:00,0.507,24.5419,1.5546,1.4901,32.819903,6.05043,72.62111,
FCR,2016,2016-07-11 12:00:00,0.505,24.5438,1.5581,1.4943,32.798139,6.01327,72.17762,
FCR,2016,2016-07-11 12:00:00,0.506,24.5458,1.5348,1.495,32.781721,5.97597,71.73252,
FCR,2016,2016-07-11 12:00:00,0.504,24.5475,1.4941,1.489,32.786314,5.94119,71.31734,
FCR,2016,2016-07-11 12:00:00,0.504,24.5488,1.4596,1.4815,32.785081,5.90677,70.90587,
FCR,2016,2016-07-11 12:00:00,0.505,24.5496,1.4403,1.4742,32.759656,5.87147,70.48313,
FCR,2016,2016-07-11 12:00:00,0.504,24.5501,1.43,1.4672,32.729315,5.84425,70.15711,
FCR,2016,2016-07-11 12:00:00,0.505,24.5503,1.4255,1.469,32.718037,5.81697,69.8298,
FCR,2016,2016-07-11 12:00:00,0.506,24.5503,1.4261,1.4755,32.73484,5.79357,69.54891,
FCR,2016,2016-07-11 12:00:00,0.506,24.5502,1.4314,1.4746,32.766165,5.76848,69.24764,
FCR,2016,2016-07-11 12:00:00,0.505,24.5501,1.4429,1.4709,32.788297,5.74113,68.91916,
FCR,2016,2016-07-11 12:00:00,0.504,24.5501,1.4641,1.4735,32.797115,5.71558,68.61241,
FCR,2016,2016-07-11 12:00:00,0.505,24.5502,1.4905,1.4785,32.804994,5.68844,68.28681,
FCR,2016,2016-07-11 12:00:00,0.507,24.5505,1.5093,1.4771,32.810026,5.663,67.98179,
FCR,2016,2016-07-11 12:00:00,0.507,24.5511,1.5174,1.471,32.80353,5.63487,67.64483,
FCR,2016,2016-07-11 12:00:00,0.506,24.552,1.5212,1.469,32.7958,5.61158,67.36634,
FCR,2016,2016-07-11 12:00:00,0.503,24.5532,1.5235,1.4729,32.804819,5.58955,67.10345,
FCR,2016,2016-07-11 12:00:00,0.503,24.5544,1.5246,1.4792,32.822969,5.56664,66.8298,
FCR,2016,2016-07-11 12:00:00,0.505,24.5554,1.5233,1.486,32.827029,5.54089,66.52198,
FCR,2016,2016-07-11 12:00:00,0.505,24.556,1.5175,1.4894,32.814075,5.52419,66.32217,
FCR,2016,2016-07-11 12:00:00,0.505,24.5563,1.51,1.4903,32.782655,5.50648,66.10995,
FCR,2016,2016-07-11 12:00:00,0.505,24.5564,1.5088,1.4936,32.736418,5.49382,65.95801,
FCR,2016,2016-07-11 12:00:00,0.504,24.5564,1.5163,1.4934,32.70312,5.47618,65.74631,
FCR,2016,2016-07-11 12:00:00,0.505,24.5562,1.5332,1.4882,32.687912,5.4686,65.65498,
FCR,2016,2016-07-11 12:00:00,0.506,24.556,1.5652,1.4872,32.676718,5.45992,65.5506,
FCR,2016,2016-07-11 12:00:00,0.505,24.5558,1.6086,1.4889,32.672565,5.44812,65.40868,
FCR,2016,2016-07-11 12:00:00,0.504,24.5557,1.6485,1.4858,32.670337,5.44159,65.33012,
FCR,2016,2016-07-11 12:00:00,0.505,24.5558,1.6825,1.4803,32.665431,5.4315,65.20905,
FCR,2016,2016-07-11 12:00:00,0.505,24.5559,1.7209,1.478,32.652531,5.4241,65.12034,
FCR,2016,2016-07-11 12:00:00,0.506,24.5563,1.7612,1.4759,32.634209,5.41173,64.97237,
FCR,2016,2016-07-11 12:00:00,0.506,24.5569,1.7886,1.4724,32.623618,5.40577,64.90154,
FCR,2016,2016-07-11 12:00:00,0.506,24.5578,1.7998,1.4711,32.617934,5.39864,64.81705,
