Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT,
FCR,2016,2016-07-05 12:00:00,1.5,22.9738,5.1951,1.6744,32.609798,7.9449,92.59524,
FCR,2016,2016-07-05 12:00:00,1.513,22.972,5.2048,1.6772,32.632155,7.98457,93.05447,
FCR,2016,2016-07-05 12:00:00,1.527,22.9698,5.2185,1.6875,32.659645,7.99806,93.2077,
FCR,2016,2016-07-05 12:00:00,1.541,22.967,5.2309,1.6968,32.663521,8.00439,93.27651,
FCR,2016,2016-07-05 12:00:00,1.555,22.9635,5.2411,1.7006,32.652835,8.00702,93.30104,
FCR,2016,2016-07-05 12:00:00,1.568,22.9594,5.2525,1.6987,32.64077,8.01131,93.34371,
FCR,2016,2016-07-05 12:00:00,1.582,22.955,5.2638,1.6964,32.616094,8.02403,93.48415,
FCR,2016,2016-07-05 12:00:00,1.595,22.9504,5.2696,1.7,32.58826,8.03382,93.58995,
FCR,2016,2016-07-05 12:00:00,1.608,22.9455,5.2679,1.708,32.575903,8.03983,93.65132,
FCR,2016,2016-07-05 12:00:00,1.622,22.9406,5.258,1.7113,32.571717,8.02977,93.52539,
FCR,2016,2016-07-05 12:00:00,1.641,22.9357,5.2443,1.706,32.558553,8.01884,93.38944,
FCR,2016,2016-07-05 12:00:00,1.656,22.9311,5.2404,1.7,32.552942,8.00727,93.24652,
FCR,2016,2016-07-05 12:00:00,1.667,22.9265,5.2545,1.6928,32.553389,7.99588,93.10573,
FCR,2016,2016-07-05 12:00:00,1.674,22.9219,5.2883,1.6836,32.533957,7.96872,92.78142,
FCR,2016,2016-07-05 12:00:00,1.682,22.9166,5.3333,1.6779,32.515518,7.95433,92.60453,
FCR,2016,2016-07-05 12:00:00,1.692,22.9104,5.3697,1.6709,32.525226,7.93666,92.38795,
FCR,2016,2016-07-05 12:00:00,1.703,22.9033,5.3902,1.6594,32.545627,7.92708,92.26391,
FCR,2016,2016-07-05 12:00:00,1.713,22.895,5.3986,1.6497,32.554098,7.9087,92.03546,
FCR,2016,2016-07-05 12:00:00,1.723,22.8857,5.3986,1.647,32.546887,7.90204,91.9418,
FCR,2016,2016-07-05 12:00:00,1.737,22.8756,5.3969,1.6542,32.526079,7.90041,91.90511,
FCR,2016,2016-07-05 12:00:00,1.749,22.8651,5.4007,1.6696,32.514186,7.91511,92.05781,
FCR,2016,2016-07-05 12:00:00,1.759,22.8544,5.4126,1.6884,32.532088,7.91576,92.04661,
FCR,2016,2016-07-05 12:00:00,1.769,22.8442,5.4364,1.7005,32.574536,7.90509,91.90473,
FCR,2016,2016-07-05 12:00:00,1.78,22.835,5.4669,1.7002,32.636816,7.88449,91.6492,
FCR,2016,2016-07-05 12:00:00,1.789,22.8265,5.4874,1.6975,32.703466,7.86221,91.37541,
FCR,2016,2016-07-05 12:00:00,1.8,22.8176,5.4913,1.7021,32.762193,7.85277,91.25029,
FCR,2016,2016-07-05 12:00:00,1.808,22.8068,5.48,1.706,32.830663,7.81194,90.75724,
FCR,2016,2016-07-05 12:00:00,1.817,22.7921,5.4589,1.7034,32.913102,7.76936,90.23734,
FCR,2016,2016-07-05 12:00:00,1.826,22.7727,5.4394,1.6982,32.987399,7.71308,89.55063,
FCR,2016,2016-07-05 12:00:00,1.835,22.7499,5.4245,1.6902,33.043299,7.65476,88.83492,
FCR,2016,2016-07-05 12:00:00,1.848,22.7256,5.4087,1.6818,33.101723,7.6002,88.16092,
FCR,2016,2016-07-05 12:00:00,1.864,22.7014,5.392,1.6811,33.208316,7.55667,87.61565,
FCR,2016,2016-07-05 12:00:00,1.882,22.6786,5.379,1.6833,33.373463,7.51764,87.12528,
FCR,2016,2016-07-05 12:00:00,1.9,22.6582,5.3693,1.6809,33.559021,7.49548,86.83473,
FCR,2016,2016-07-05 12:00:00,1.921,22.6406,5.359,1.678,33.746324,7.49407,86.78932,
FCR,2016,2016-07-05 12:00:00,1.935,22.6259,5.3467,1.6783,33.91516,7.52778,87.15532,
FCR,2016,2016-07-05 12:00:00,1.944,22.6136,5.335,1.6807,34.034382,7.59054,87.86135,
FCR,2016,2016-07-05 12:00:00,1.954,22.6025,5.3269,1.6836,34.097696,7.68018,88.88005,
FCR,2016,2016-07-05 12:00:00,1.965,22.5922,5.3243,1.6913,34.134012,7.77445,89.95332,
FCR,2016,2016-07-05 12:00:00,1.977,22.5828,5.3288,1.6999,34.18709,7.86605,90.9969,
FCR,2016,2016-07-05 12:00:00,1.993,22.5733,5.3407,1.7028,34.235003,7.9355,91.78363,
FCR,2016,2016-07-05 12:00:00,2.007,22.5619,5.3625,1.7052,34.242418,7.99289,92.4273,
FCR,2016,2016-07-05 12:00:00,2.02,22.5468,5.402,1.7123,34.237372,8.04246,92.97367,
FCR,2016,2016-07-05 12:00:00,2.032,22.5277,5.468,1.7249,34.238563,8.08271,93.40499,
FCR,2016,2016-07-05 12:00:00,2.045,22.5069,5.552,1.7474,34.222256,8.12793,93.89023,
FCR,2016,2016-07-05 12:00:00,2.061,22.4874,5.6296,1.7872,34.166061,8.18198,94.47935,
FCR,2016,2016-07-05 12:00:00,2.079,22.471,5.6981,1.849,34.095082,8.25434,95.28493,
FCR,2016,2016-07-05 12:00:00,2.099,22.4588,5.7743,1.9458,34.050526,8.31169,95.92456,
FCR,2016,2016-07-05 12:00:00,2.118,22.45,5.8576,2.068,34.036548,8.35139,96.36655,
FCR,2016,2016-07-05 12:00:00,2.131,22.4417,5.9302,2.1727,34.059441,8.37411,96.61341,
FCR,2016,2016-07-05 12:00:00,2.144,22.4321,5.9904,2.249,34.135331,8.38841,96.76065,
FCR,2016,2016-07-05 12:00:00,2.154,22.4213,6.0528,2.3205,34.246371,8.40976,96.98685,
FCR,2016,2016-07-05 12:00:00,2.166,22.4103,6.1342,2.4131,34.358026,8.42445,97.13583,
FCR,2016,2016-07-05 12:00:00,2.179,22.4001,6.2224,2.5174,34.470003,8.43359,97.22222,
FCR,2016,2016-07-05 12:00:00,2.192,22.3913,6.2732,2.5878,34.594122,8.43379,97.20827,
FCR,2016,2016-07-05 12:00:00,2.206,22.3847,6.2689,2.611,34.697331,8.42582,97.10407,
FCR,2016,2016-07-05 12:00:00,2.219,22.3808,6.2124,2.5933,34.747016,8.41772,97.00358,
FCR,2016,2016-07-05 12:00:00,2.227,22.379,6.1222,2.5437,34.750412,8.40741,96.88142,
FCR,2016,2016-07-05 12:00:00,2.234,22.3785,6.0388,2.4843,34.736488,8.40199,96.81804,
FCR,2016,2016-07-05 12:00:00,2.242,22.3785,5.9727,2.4144,34.735608,8.38595,96.63317,
FCR,2016,2016-07-05 12:00:00,2.251,22.3781,5.9059,2.3128,34.741523,8.35738,96.3032,
FCR,2016,2016-07-05 12:00:00,2.264,22.3759,5.8361,2.1949,34.733761,8.31382,95.79719,
FCR,2016,2016-07-05 12:00:00,2.274,22.3707,5.7778,2.1071,34.706242,8.25995,95.167,
FCR,2016,2016-07-05 12:00:00,2.282,22.3618,5.7337,2.0579,34.667665,8.18909,94.33457,
FCR,2016,2016-07-05 12:00:00,2.295,22.3499,5.6915,2.0252,34.625782,8.09735,93.2564,
FCR,2016,2016-07-05 12:00:00,2.309,22.3387,5.6486,2.0002,34.557398,8.01122,92.24465,
FCR,2016,2016-07-05 12:00:00,2.327,22.3308,5.6178,1.9841,34.452296,7.93366,91.33781,
FCR,2016,2016-07-05 12:00:00,2.346,22.3259,5.6034,1.9728,34.324545,7.88685,90.79028,
FCR,2016,2016-07-05 12:00:00,2.365,22.3222,5.6001,1.9644,34.200211,7.85968,90.47105,
FCR,2016,2016-07-05 12:00:00,2.381,22.3187,5.6084,1.9624,34.110285,7.84452,90.29051,
FCR,2016,2016-07-05 12:00:00,2.393,22.3148,5.6255,1.965,34.06887,7.83521,90.17655,
FCR,2016,2016-07-05 12:00:00,2.4,22.3097,5.6412,1.9662,34.072938,7.82743,90.07827,
FCR,2016,2016-07-05 12:00:00,2.409,22.3037,5.6521,1.9627,34.075468,7.81703,89.94821,
FCR,2016,2016-07-05 12:00:00,2.417,22.2975,5.6589,1.9639,34.047067,7.80434,89.79156,
FCR,2016,2016-07-05 12:00:00,2.426,22.2915,5.6606,1.9748,34.032277,7.7843,89.5507,
FCR,2016,2016-07-05 12:00:00,2.436,22.2851,5.6569,1.9925,34.049204,7.74911,89.13486,
FCR,2016,2016-07-05 12:00:00,2.448,22.2772,5.6484,2.0241,34.068285,7.69683,88.52007,
FCR,2016,2016-07-05 12:00:00,2.458,22.2666,5.6346,2.0745,34.078573,7.63831,87.82923,
FCR,2016,2016-07-05 12:00:00,2.468,22.2529,5.616,2.1309,34.092833,7.5793,87.1278,
FCR,2016,2016-07-05 12:00:00,2.48,22.2359,5.5951,2.1762,34.118877,7.52194,86.4402,
FCR,2016,2016-07-05 12:00:00,2.491,22.2163,5.5702,2.2065,34.143604,7.45658,85.6569,
FCR,2016,2016-07-05 12:00:00,2.503,22.1968,5.5343,2.2253,34.165591,7.40559,85.03932,
FCR,2016,2016-07-05 12:00:00,2.517,22.179,5.4895,2.2422,34.206737,7.37077,84.61052,
FCR,2016,2016-07-05 12:00:00,2.534,22.162,5.4495,2.2652,34.276009,7.34628,84.30196,
FCR,2016,2016-07-05 12:00:00,2.55,22.1458,5.4155,2.29,34.349784,7.32176,83.99442,
FCR,2016,2016-07-05 12:00:00,2.563,22.1319,5.3779,2.3165,34.407646,7.30631,83.79478,
FCR,2016,2016-07-05 12:00:00,2.577,22.1201,5.3279,2.3632,34.448986,7.30226,83.72935,
FCR,2016,2016-07-05 12:00:00,2.592,22.1073,5.266,2.4356,34.484829,7.29924,83.67411,
FCR,2016,2016-07-05 12:00:00,2.604,22.0897,5.1996,2.5106,34.524732,7.31523,83.82904,
FCR,2016,2016-07-05 12:00:00,2.612,22.0665,5.1233,2.5832,34.571317,7.32767,83.93414,
FCR,2016,2016-07-05 12:00:00,2.622,22.0402,5.0174,2.6795,34.647029,7.33297,83.95241,
FCR,2016,2016-07-05 12:00:00,2.634,22.0137,4.8895,2.8001,34.768048,7.34121,84.00389,
FCR,2016,2016-07-05 12:00:00,2.65,21.9881,4.776,2.913,34.920541,7.33415,83.88171,
FCR,2016,2016-07-05 12:00:00,2.665,21.9642,4.6822,3.0185,35.073008,7.32319,83.71788,
FCR,2016,2016-07-05 12:00:00,2.679,21.9421,4.5844,3.1414,35.189934,7.30055,83.42356,
FCR,2016,2016-07-05 12:00:00,2.691,21.9209,4.4855,3.2721,35.286459,7.26865,83.02513,
FCR,2016,2016-07-05 12:00:00,2.705,21.8983,4.4172,3.3745,35.3783,7.23455,82.59955,
FCR,2016,2016-07-05 12:00:00,2.717,21.8722,4.3929,3.4415,35.425798,7.19927,82.15545,
FCR,2016,2016-07-05 12:00:00,2.729,21.8426,4.4072,3.4864,35.411549,7.17058,81.78131,
FCR,2016,2016-07-05 12:00:00,2.742,21.8121,4.4407,3.5167,35.391893,7.15138,81.51424,
FCR,2016,2016-07-05 12:00:00,2.757,21.785,4.4599,3.5496,35.425733,7.14051,81.34776,
FCR,2016,2016-07-05 12:00:00,2.776,21.7645,4.451,3.6006,35.486011,7.13843,81.29193,
FCR,2016,2016-07-05 12:00:00,2.798,21.7504,4.4118,3.6801,35.536681,7.13434,81.2232,
FCR,2016,2016-07-05 12:00:00,2.817,21.7391,4.3314,3.8115,35.579225,7.13407,81.20235,
FCR,2016,2016-07-05 12:00:00,2.835,21.7273,4.2256,3.9771,35.624989,7.12597,81.09168,
FCR,2016,2016-07-05 12:00:00,2.846,21.7145,4.1403,4.1078,35.680159,7.11712,80.9709,
FCR,2016,2016-07-05 12:00:00,2.855,21.7028,4.0897,4.1836,35.719355,7.11252,80.90031,
FCR,2016,2016-07-05 12:00:00,2.87,21.6933,4.0619,4.2292,35.720952,7.11055,80.86306,
FCR,2016,2016-07-05 12:00:00,2.884,21.6847,4.0505,4.2523,35.705423,7.10786,80.81899,
FCR,2016,2016-07-05 12:00:00,2.896,21.676,4.0516,4.2509,35.702707,7.11174,80.84942,
FCR,2016,2016-07-05 12:00:00,2.908,21.6669,4.0645,4.2305,35.714084,7.0995,80.69616,
FCR,2016,2016-07-05 12:00:00,2.921,21.6572,4.0928,4.1868,35.728554,7.07776,80.43392,
FCR,2016,2016-07-05 12:00:00,2.934,21.6463,4.1311,4.1194,35.733939,7.04953,80.09621,
FCR,2016,2016-07-05 12:00:00,2.945,21.6333,4.1653,4.0551,35.739693,7.00687,79.59144,
FCR,2016,2016-07-05 12:00:00,2.958,21.6169,4.1929,4.0053,35.759377,6.95576,78.98581,
FCR,2016,2016-07-05 12:00:00,2.969,21.5956,4.2215,3.9511,35.770175,6.89035,78.21069,
FCR,2016,2016-07-05 12:00:00,2.979,21.5707,4.2489,3.8939,35.770958,6.82156,77.39253,
FCR,2016,2016-07-05 12:00:00,2.992,21.5455,4.2651,3.8622,35.789998,6.75624,76.61409,
FCR,2016,2016-07-05 12:00:00,3.006,21.5231,4.2676,3.8587,35.818341,6.69964,75.9392,
FCR,2016,2016-07-05 12:00:00,3.021,21.5027,4.2571,3.8724,35.845503,6.63054,75.12618,
FCR,2016,2016-07-05 12:00:00,3.033,21.4795,4.2286,3.9148,35.882735,6.57113,74.41963,
FCR,2016,2016-07-05 12:00:00,3.042,21.4485,4.1864,3.9881,35.907891,6.49269,73.48699,
FCR,2016,2016-07-05 12:00:00,3.052,21.4094,4.1436,4.0649,35.897608,6.40568,72.44712,
FCR,2016,2016-07-05 12:00:00,3.063,21.3668,4.1008,4.1418,35.873198,6.32076,71.42752,
FCR,2016,2016-07-05 12:00:00,3.076,21.326,4.049,4.2483,35.854212,6.24855,70.55551,
FCR,2016,2016-07-05 12:00:00,3.088,21.2902,3.9923,4.3762,35.837592,6.18109,69.74514,
FCR,2016,2016-07-05 12:00:00,3.101,21.2605,3.9465,4.4841,35.830934,6.11477,68.95691,
FCR,2016,2016-07-05 12:00:00,3.114,21.2362,3.9155,4.5676,35.824443,6.03851,68.0647,
FCR,2016,2016-07-05 12:00:00,3.124,21.2158,3.8945,4.6456,35.814381,5.95581,67.10576,
FCR,2016,2016-07-05 12:00:00,3.133,21.1982,3.8805,4.7124,35.836151,5.86249,66.03163,
FCR,2016,2016-07-05 12:00:00,3.146,21.1825,3.8682,4.7481,35.897563,5.76182,64.87795,
FCR,2016,2016-07-05 12:00:00,3.163,21.1674,3.854,4.7532,35.962869,5.64807,63.57837,
FCR,2016,2016-07-05 12:00:00,3.178,21.1506,3.8348,4.7301,35.985334,5.53248,62.25681,
FCR,2016,2016-07-05 12:00:00,3.19,21.1289,3.8111,4.6887,35.956916,5.42381,61.00814,
FCR,2016,2016-07-05 12:00:00,3.199,21.0999,3.7925,4.6637,35.934186,5.34148,60.04804,
FCR,2016,2016-07-05 12:00:00,3.21,21.0649,3.7837,4.6623,35.957189,5.31968,59.76213,
FCR,2016,2016-07-05 12:00:00,3.221,21.0286,3.7822,4.6724,35.987956,5.36206,60.19552,
FCR,2016,2016-07-05 12:00:00,3.236,20.9954,3.7875,4.705,35.992593,5.47191,61.38882,
FCR,2016,2016-07-05 12:00:00,3.252,20.9679,3.796,4.7641,35.978352,5.61196,62.9261,
FCR,2016,2016-07-05 12:00:00,3.27,20.9467,3.8015,4.8242,35.949452,5.73525,64.2819,
FCR,2016,2016-07-05 12:00:00,3.285,20.9298,3.8016,4.8704,35.888163,5.82877,65.30845,
FCR,2016,2016-07-05 12:00:00,3.297,20.9139,3.7971,4.9232,35.790167,5.87302,65.78373,
FCR,2016,2016-07-05 12:00:00,3.308,20.8974,3.7878,4.9886,35.679446,5.85519,65.56283,
FCR,2016,2016-07-05 12:00:00,3.32,20.8798,3.7704,5.0382,35.562559,5.78256,64.72723,
FCR,2016,2016-07-05 12:00:00,3.33,20.8616,3.7408,5.0635,35.456445,5.65463,63.27257,
FCR,2016,2016-07-05 12:00:00,3.338,20.844,3.6927,5.0839,35.394952,5.51981,61.74273,
FCR,2016,2016-07-05 12:00:00,3.345,20.8291,3.6341,5.1059,35.373708,5.40596,60.45159,
FCR,2016,2016-07-05 12:00:00,3.354,20.817,3.5885,5.1274,35.371012,5.33587,59.65359,
FCR,2016,2016-07-05 12:00:00,3.363,20.8064,3.564,5.1599,35.412204,5.32009,59.4649,
FCR,2016,2016-07-05 12:00:00,3.371,20.7947,3.5563,5.2119,35.51829,5.35361,59.82577,
FCR,2016,2016-07-05 12:00:00,3.382,20.7777,3.5594,5.2711,35.651407,5.44074,60.77927,
FCR,2016,2016-07-05 12:00:00,3.394,20.7525,3.5652,5.3247,35.75083,5.57335,62.2298,
FCR,2016,2016-07-05 12:00:00,3.405,20.7191,3.5722,5.3754,35.786939,5.74743,64.13151,
FCR,2016,2016-07-05 12:00:00,3.418,20.6793,3.5815,5.4289,35.76335,5.94142,66.24428,
FCR,2016,2016-07-05 12:00:00,3.432,20.6363,3.5937,5.4925,35.695822,6.14439,68.44937,
FCR,2016,2016-07-05 12:00:00,3.448,20.5934,3.6085,5.5636,35.602433,6.32247,70.3737,
FCR,2016,2016-07-05 12:00:00,3.463,20.5534,3.624,5.619,35.45026,6.46493,71.90272,
FCR,2016,2016-07-05 12:00:00,3.476,20.5175,3.6407,5.6448,35.22278,6.57334,73.05672,
FCR,2016,2016-07-05 12:00:00,3.49,20.4858,3.6621,5.6512,34.98562,6.66158,73.99109,
FCR,2016,2016-07-05 12:00:00,3.501,20.4575,3.6857,5.6537,34.81586,6.74241,74.84711,
FCR,2016,2016-07-05 12:00:00,3.51,20.4315,3.7013,5.6554,34.716337,6.82116,75.68241,
FCR,2016,2016-07-05 12:00:00,3.519,20.4071,3.7028,5.6509,34.636457,6.90946,76.62515,
FCR,2016,2016-07-05 12:00:00,3.528,20.3838,3.6903,5.6425,34.552911,6.99826,77.57423,
FCR,2016,2016-07-05 12:00:00,3.538,20.3612,3.6706,5.6324,34.46547,7.07951,78.43983,
FCR,2016,2016-07-05 12:00:00,3.548,20.3392,3.6541,5.6123,34.376876,7.14837,79.16841,
FCR,2016,2016-07-05 12:00:00,3.558,20.3174,3.6428,5.5791,34.277533,7.20896,79.80503,
FCR,2016,2016-07-05 12:00:00,3.569,20.2957,3.6366,5.5285,34.165004,7.25946,80.32954,
FCR,2016,2016-07-05 12:00:00,3.58,20.2739,3.6355,5.4597,34.049371,7.30115,80.75596,
FCR,2016,2016-07-05 12:00:00,3.592,20.2514,3.6366,5.3942,33.949911,7.33583,81.10338,
FCR,2016,2016-07-05 12:00:00,3.603,20.228,3.6386,5.3387,33.882193,7.36746,81.41537,
FCR,2016,2016-07-05 12:00:00,3.612,20.2034,3.6418,5.2728,33.826156,7.39418,81.67091,
FCR,2016,2016-07-05 12:00:00,3.623,20.1773,3.6462,5.1718,33.778883,7.39932,81.68536,
FCR,2016,2016-07-05 12:00:00,3.635,20.1497,3.6505,5.0467,33.743801,7.39099,81.54875,
FCR,2016,2016-07-05 12:00:00,3.649,20.121,3.6511,4.9385,33.689507,7.36547,81.22097,
FCR,2016,2016-07-05 12:00:00,3.661,20.0916,3.6447,4.8526,33.619561,7.33374,80.82392,
FCR,2016,2016-07-05 12:00:00,3.676,20.0616,3.6262,4.7709,33.5554,7.299,80.39314,
FCR,2016,2016-07-05 12:00:00,3.694,20.0317,3.5993,4.6942,33.485926,7.25771,79.89092,
FCR,2016,2016-07-05 12:00:00,3.71,20.003,3.5753,4.6366,33.45475,7.21716,79.39923,
FCR,2016,2016-07-05 12:00:00,3.727,19.976,3.5549,4.5976,33.485629,7.17167,78.85641,
FCR,2016,2016-07-05 12:00:00,3.74,19.9508,3.5319,4.5667,33.522654,7.13502,78.41418,
FCR,2016,2016-07-05 12:00:00,3.75,19.9273,3.5101,4.5323,33.543626,7.10434,78.04056,
FCR,2016,2016-07-05 12:00:00,3.756,19.9057,3.5011,4.4818,33.562156,7.07699,77.70667,
FCR,2016,2016-07-05 12:00:00,3.766,19.8859,3.5106,4.4097,33.59922,7.06738,77.57059,
FCR,2016,2016-07-05 12:00:00,3.775,19.8676,3.5426,4.3059,33.628619,7.05648,77.42274,
FCR,2016,2016-07-05 12:00:00,3.784,19.8504,3.5897,4.1759,33.630129,7.04735,77.29611,
FCR,2016,2016-07-05 12:00:00,3.791,19.8345,3.6305,4.0504,33.650256,7.03698,77.15789,
FCR,2016,2016-07-05 12:00:00,3.8,19.8207,3.6587,3.9348,33.692361,7.04047,77.17501,
FCR,2016,2016-07-05 12:00:00,3.809,19.8101,3.6815,3.7982,33.721571,7.01612,76.89183,
FCR,2016,2016-07-05 12:00:00,3.816,19.8026,3.705,3.5973,33.73565,6.99288,76.62567,
FCR,2016,2016-07-05 12:00:00,3.822,19.7945,3.7297,3.3518,33.738353,6.96242,76.27962,
FCR,2016,2016-07-05 12:00:00,3.832,19.7794,3.7537,3.145,33.720378,6.91607,75.74898,
FCR,2016,2016-07-05 12:00:00,3.845,19.7538,3.7803,2.9951,33.682943,6.87437,75.25383,
FCR,2016,2016-07-05 12:00:00,3.856,19.72,3.8143,2.862,33.650143,6.82552,74.66865,
FCR,2016,2016-07-05 12:00:00,3.866,19.6824,3.8517,2.7355,33.649311,6.77844,74.09796,
FCR,2016,2016-07-05 12:00:00,3.878,19.6448,3.8786,2.6366,33.66018,6.73838,73.60476,
FCR,2016,2016-07-05 12:00:00,3.89,19.6093,3.8893,2.5734,33.6636,6.71137,73.2577,
FCR,2016,2016-07-05 12:00:00,3.904,19.5769,3.8867,2.5314,33.660482,6.68341,72.90529,
FCR,2016,2016-07-05 12:00:00,3.92,19.5477,3.8765,2.4993,33.645986,6.66338,72.64427,
FCR,2016,2016-07-05 12:00:00,3.934,19.5216,3.8647,2.4685,33.650319,6.63873,72.3377,
FCR,2016,2016-07-05 12:00:00,3.945,19.4978,3.85,2.4286,33.686664,6.60068,71.88883,
FCR,2016,2016-07-05 12:00:00,3.957,19.476,3.8277,2.3746,33.726626,6.55674,71.37916,
FCR,2016,2016-07-05 12:00:00,3.968,19.4554,3.8023,2.3127,33.74077,6.51442,70.88919,
FCR,2016,2016-07-05 12:00:00,3.978,19.4357,3.7825,2.2585,33.740885,6.46149,70.28536,
FCR,2016,2016-07-05 12:00:00,3.99,19.4164,3.7706,2.217,33.759073,6.40827,69.67948,
FCR,2016,2016-07-05 12:00:00,4.003,19.3973,3.7652,2.1737,33.778135,6.35591,69.08371,
FCR,2016,2016-07-05 12:00:00,4.016,19.3782,3.7667,2.1136,33.777093,6.30837,68.54073,
FCR,2016,2016-07-05 12:00:00,4.028,19.3591,3.7705,2.0493,33.769702,6.2614,68.00433,
FCR,2016,2016-07-05 12:00:00,4.041,19.3398,3.7687,2.0072,33.766017,6.21441,67.4678,
FCR,2016,2016-07-05 12:00:00,4.05,19.3198,3.7564,1.9862,33.777081,6.17944,67.06122,
FCR,2016,2016-07-05 12:00:00,4.059,19.299,3.7275,1.9706,33.79983,6.14237,66.63105,
FCR,2016,2016-07-05 12:00:00,4.066,19.2774,3.6871,1.9572,33.800241,6.1214,66.37477,
FCR,2016,2016-07-05 12:00:00,4.076,19.2552,3.6526,1.9482,33.802476,6.1008,66.12185,
FCR,2016,2016-07-05 12:00:00,4.09,19.2323,3.6264,1.9423,33.847221,6.08664,65.938,
FCR,2016,2016-07-05 12:00:00,4.108,19.2084,3.5992,1.9381,33.896294,6.07606,65.79183,
FCR,2016,2016-07-05 12:00:00,4.124,19.1836,3.5733,1.9343,33.918684,6.07683,65.76729,
FCR,2016,2016-07-05 12:00:00,4.14,19.159,3.56,1.9289,33.936396,6.06674,65.62559,
FCR,2016,2016-07-05 12:00:00,4.153,19.1361,3.5629,1.9203,33.946133,6.06643,65.59194,
FCR,2016,2016-07-05 12:00:00,4.161,19.1154,3.5833,1.9155,33.924434,6.05521,65.44333,
FCR,2016,2016-07-05 12:00:00,4.169,19.0954,3.618,1.9177,33.893575,6.04281,65.283,
FCR,2016,2016-07-05 12:00:00,4.176,19.0744,3.6476,1.9185,33.86537,6.02845,65.10028,
FCR,2016,2016-07-05 12:00:00,4.185,19.0512,3.6561,1.9133,33.822277,6.00925,64.86253,
FCR,2016,2016-07-05 12:00:00,4.195,19.0261,3.642,1.8939,33.780864,5.97311,64.43981,
FCR,2016,2016-07-05 12:00:00,4.203,19.0011,3.6022,1.8472,33.756146,5.93755,64.02382,
FCR,2016,2016-07-05 12:00:00,4.212,18.9781,3.5454,1.7848,33.739526,5.89878,63.57631,
FCR,2016,2016-07-05 12:00:00,4.221,18.9582,3.4983,1.7358,33.722563,5.85577,63.08734,
FCR,2016,2016-07-05 12:00:00,4.23,18.941,3.4694,1.7054,33.696724,5.80326,62.49983,
FCR,2016,2016-07-05 12:00:00,4.24,18.9256,3.4495,1.6775,33.689194,5.73462,61.74146,
FCR,2016,2016-07-05 12:00:00,4.248,18.91,3.4322,1.6516,33.714,5.66681,60.99208,
FCR,2016,2016-07-05 12:00:00,4.254,18.8928,3.4144,1.6298,33.743681,5.58749,60.11747,
FCR,2016,2016-07-05 12:00:00,4.261,18.8739,3.3929,1.5995,33.764101,5.51284,59.29161,
FCR,2016,2016-07-05 12:00:00,4.268,18.8549,3.3591,1.5562,33.784713,5.42502,58.32467,
FCR,2016,2016-07-05 12:00:00,4.278,18.8374,3.3162,1.511,33.817027,5.34685,57.46394,
FCR,2016,2016-07-05 12:00:00,4.291,18.8223,3.2806,1.476,33.841596,5.24689,56.37236,
FCR,2016,2016-07-05 12:00:00,4.302,18.8083,3.2547,1.4511,33.85896,5.13823,55.18932,
FCR,2016,2016-07-05 12:00:00,4.313,18.793,3.2321,1.4352,33.891788,5.01607,53.86053,
FCR,2016,2016-07-05 12:00:00,4.325,18.7758,3.2102,1.4298,33.932799,4.88991,52.48757,
FCR,2016,2016-07-05 12:00:00,4.336,18.7577,3.1874,1.4359,33.972881,4.78102,51.29994,
FCR,2016,2016-07-05 12:00:00,4.346,18.7399,3.1631,1.4573,34.02072,4.68675,50.27024,
FCR,2016,2016-07-05 12:00:00,4.354,18.7235,3.1347,1.4905,34.09709,4.61185,49.45046,
FCR,2016,2016-07-05 12:00:00,4.36,18.71,3.095,1.5308,34.200306,4.5678,48.96475,
FCR,2016,2016-07-05 12:00:00,4.367,18.6995,3.0457,1.574,34.299761,4.53321,48.58358,
FCR,2016,2016-07-05 12:00:00,4.375,18.6906,2.9984,1.6133,34.385894,4.48941,48.10547,
FCR,2016,2016-07-05 12:00:00,4.385,18.6807,2.9535,1.6442,34.457619,4.43584,47.52192,
FCR,2016,2016-07-05 12:00:00,4.395,18.6669,2.8998,1.6614,34.505997,4.36866,46.78914,
FCR,2016,2016-07-05 12:00:00,4.404,18.6477,2.8405,1.6682,34.53992,4.30412,46.07996,
FCR,2016,2016-07-05 12:00:00,4.414,18.6247,2.7944,1.6732,34.564424,4.22513,45.21311,
FCR,2016,2016-07-05 12:00:00,4.424,18.6006,2.765,1.6756,34.582035,4.1353,44.2302,
FCR,2016,2016-07-05 12:00:00,4.434,18.577,2.7417,1.6749,34.611481,4.02459,43.02542,
FCR,2016,2016-07-05 12:00:00,4.444,18.5534,2.7222,1.6731,34.638563,3.87804,41.43885,
FCR,2016,2016-07-05 12:00:00,4.454,18.5289,2.7115,1.6698,34.658477,3.69118,39.42252,
FCR,2016,2016-07-05 12:00:00,4.463,18.5035,2.7113,1.6698,34.688557,3.47481,37.09243,
FCR,2016,2016-07-05 12:00:00,4.473,18.4775,2.7221,1.6788,34.706757,3.24406,34.61089,
FCR,2016,2016-07-05 12:00:00,4.484,18.4512,2.7436,1.6912,34.71793,3.02225,32.22721,
FCR,2016,2016-07-05 12:00:00,4.496,18.4256,2.7665,1.7024,34.76715,2.81584,30.01051,
