Reservoir,Site,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
CCR,CCR,2016-08-12 12:36:00,17.754,12.0733,0.657,2.6043,68.24939,5.08715,47.29764
CCR,CCR,2016-08-12 12:36:00,17.762,12.0725,0.6629,2.6017,68.248445,5.08206,47.24945
CCR,CCR,2016-08-12 12:36:00,17.779,12.0716,0.6713,2.6048,68.238768,5.08487,47.2746
CCR,CCR,2016-08-12 12:36:00,17.808,12.0708,0.6803,2.6122,68.245889,5.07963,47.22504
CCR,CCR,2016-08-12 12:36:00,17.839,12.07,0.6857,2.6237,68.265684,5.08414,47.2661
CCR,CCR,2016-08-12 12:36:00,17.861,12.0693,0.6861,2.6468,68.291384,5.08397,47.26376
CCR,CCR,2016-08-12 12:36:00,17.878,12.0688,0.6804,2.6854,68.307755,5.08011,47.2274
CCR,CCR,2016-08-12 12:36:00,17.892,12.0683,0.6685,2.7316,68.297076,5.07545,47.1835
CCR,CCR,2016-08-12 12:36:00,17.904,12.068,0.6553,2.7666,68.278584,5.08021,47.22745
CCR,CCR,2016-08-12 12:36:00,17.916,12.0678,0.644,2.7736,68.269437,5.07129,47.14433
CCR,CCR,2016-08-12 12:36:00,17.928,12.0678,0.6324,2.7451,68.273219,5.07333,47.16325
CCR,CCR,2016-08-12 12:36:00,17.94,12.0678,0.6207,2.699,68.290939,5.07795,47.20621
CCR,CCR,2016-08-12 12:36:00,17.951,12.0678,0.6131,2.6616,68.305234,5.07984,47.22384
CCR,CCR,2016-08-12 12:36:00,17.963,12.0677,0.6098,2.6346,68.303854,5.08735,47.29351
CCR,CCR,2016-08-12 12:36:00,17.969,12.0674,0.6081,2.6164,68.290446,5.08773,47.29669
CCR,CCR,2016-08-12 12:36:00,17.972,12.067,0.6075,2.6114,68.275489,5.09021,47.31929
CCR,CCR,2016-08-12 12:36:00,17.98,12.0666,0.6072,2.6101,68.27106,5.08885,47.30631
CCR,CCR,2016-08-12 12:36:00,17.995,12.0663,0.6059,2.6031,68.267945,5.09807,47.39163
CCR,CCR,2016-08-12 12:36:00,18.011,12.0661,0.6038,2.5909,68.251257,5.091,47.32573
CCR,CCR,2016-08-12 12:36:00,18.027,12.0659,0.6029,2.577,68.232611,5.08749,47.29287
CCR,CCR,2016-08-12 12:36:00,18.037,12.0655,0.6036,2.5658,68.227112,5.08845,47.30137
CCR,CCR,2016-08-12 12:36:00,18.046,12.065,0.6045,2.5599,68.231287,5.08734,47.29051
CCR,CCR,2016-08-12 12:36:00,18.055,12.0645,0.6054,2.5623,68.242232,5.08756,47.29203
CCR,CCR,2016-08-12 12:36:00,18.067,12.064,0.6065,2.5692,68.254836,5.08113,47.23173
CCR,CCR,2016-08-12 12:36:00,18.081,12.0635,0.6072,2.5778,68.250372,5.07952,47.21622
CCR,CCR,2016-08-12 12:36:00,18.096,12.0631,0.608,2.5904,68.235681,5.07069,47.1337
CCR,CCR,2016-08-12 12:36:00,18.11,12.0625,0.6095,2.5988,68.232948,5.06597,47.08917
CCR,CCR,2016-08-12 12:36:00,18.12,12.0618,0.6107,2.5997,68.247468,5.06463,47.07598
CCR,CCR,2016-08-12 12:36:00,18.129,12.0608,0.611,2.6059,68.267049,5.0546,46.9817
CCR,CCR,2016-08-12 12:36:00,18.139,12.0598,0.6128,2.6259,68.254749,5.04963,46.93446
CCR,CCR,2016-08-12 12:36:00,18.147,12.0587,0.6175,2.6569,68.211301,5.04866,46.92423
CCR,CCR,2016-08-12 12:36:00,18.16,12.0578,0.625,2.7026,68.183349,5.0381,46.82513
CCR,CCR,2016-08-12 12:36:00,18.177,12.0571,0.6334,2.757,68.187534,5.03214,46.76894
CCR,CCR,2016-08-12 12:36:00,18.194,12.0565,0.6387,2.798,68.202886,5.03491,46.79412
CCR,CCR,2016-08-12 12:36:00,18.209,12.0559,0.64,2.8216,68.205387,5.03215,46.76781
CCR,CCR,2016-08-12 12:36:00,18.22,12.0555,0.6382,2.8328,68.195703,5.02803,46.72907
CCR,CCR,2016-08-12 12:36:00,18.232,12.0552,0.6331,2.8325,68.199364,5.02378,46.6893
CCR,CCR,2016-08-12 12:36:00,18.245,12.0549,0.6252,2.8264,68.235417,5.01837,46.63871
CCR,CCR,2016-08-12 12:36:00,18.258,12.0546,0.6171,2.8161,68.279341,5.01389,46.59675
CCR,CCR,2016-08-12 12:36:00,18.262,12.0542,0.6113,2.7966,68.29466,5.00561,46.51934
CCR,CCR,2016-08-12 12:36:00,18.264,12.0538,0.6078,2.7583,68.281443,5.00058,46.47221
CCR,CCR,2016-08-12 12:36:00,18.273,12.0535,0.6043,2.708,68.256243,4.98881,46.36245
CCR,CCR,2016-08-12 12:36:00,18.287,12.0534,0.5997,2.6781,68.238445,4.98857,46.36018
CCR,CCR,2016-08-12 12:36:00,18.303,12.0535,0.5938,2.6812,68.239365,4.98347,46.31288
CCR,CCR,2016-08-12 12:36:00,18.316,12.0539,0.584,2.7101,68.249209,4.98016,46.28254
CCR,CCR,2016-08-12 12:36:00,18.329,12.0545,0.5709,2.7531,68.250523,4.97666,46.25065
CCR,CCR,2016-08-12 12:36:00,18.342,12.0551,0.5602,2.7885,68.239641,4.96559,46.1484
CCR,CCR,2016-08-12 12:36:00,18.356,12.0555,0.5533,2.8051,68.239764,4.95505,46.05083
CCR,CCR,2016-08-12 12:36:00,18.37,12.056,0.5486,2.8131,68.25494,4.93766,45.88976
CCR,CCR,2016-08-12 12:36:00,18.384,12.0564,0.5459,2.8237,68.263115,4.91965,45.72276
CCR,CCR,2016-08-12 12:36:00,18.394,12.0568,0.5445,2.8284,68.266468,4.90172,45.55654
CCR,CCR,2016-08-12 12:36:00,18.406,12.057,0.5422,2.8237,68.269908,4.87327,45.29229
CCR,CCR,2016-08-12 12:36:00,18.418,12.0568,0.5403,2.82,68.274354,4.84686,45.04667
CCR,CCR,2016-08-12 12:36:00,18.431,12.0561,0.5409,2.8184,68.287015,4.81569,44.75628
CCR,CCR,2016-08-12 12:36:00,18.443,12.055,0.5422,2.8152,68.299219,4.78445,44.46482
CCR,CCR,2016-08-12 12:36:00,18.452,12.0535,0.5416,2.8174,68.302173,4.75301,44.1711
CCR,CCR,2016-08-12 12:36:00,18.456,12.0516,0.5399,2.8292,68.306704,4.72907,43.94679
CCR,CCR,2016-08-12 12:36:00,18.462,12.0495,0.5383,2.8399,68.320046,4.71844,43.84583
CCR,CCR,2016-08-12 12:36:00,18.471,12.0475,0.5356,2.8467,68.3317,4.7053,43.72175
CCR,CCR,2016-08-12 12:36:00,18.482,12.0457,0.5319,2.8513,68.33875,4.69708,43.6436
CCR,CCR,2016-08-12 12:36:00,18.499,12.0444,0.5273,2.8517,68.347092,4.69706,43.64218
CCR,CCR,2016-08-12 12:36:00,18.51,12.0435,0.519,2.85,68.354934,4.70904,43.75255
CCR,CCR,2016-08-12 12:36:00,18.519,12.043,0.5081,2.8529,68.366376,4.6956,43.62722
CCR,CCR,2016-08-12 12:36:00,18.521,12.0427,0.5013,2.8575,68.384468,4.68752,43.55183
CCR,CCR,2016-08-12 12:36:00,18.528,12.0423,0.5004,2.8594,68.401989,4.67998,43.48137
CCR,CCR,2016-08-12 12:36:00,18.533,12.0418,0.5052,2.8649,68.417585,4.67142,43.40135
CCR,CCR,2016-08-12 12:36:00,18.541,12.0413,0.5146,2.872,68.419352,4.66727,43.36232
CCR,CCR,2016-08-12 12:36:00,18.55,12.0411,0.5236,2.8746,68.401738,4.65357,43.23482
CCR,CCR,2016-08-12 12:36:00,18.566,12.041,0.5289,2.8813,68.392173,4.63965,43.10537
CCR,CCR,2016-08-12 12:36:00,18.589,12.0411,0.531,2.9031,68.410191,4.62409,42.96092
CCR,CCR,2016-08-12 12:36:00,18.612,12.0414,0.5326,2.9482,68.438512,4.61968,42.92023
CCR,CCR,2016-08-12 12:36:00,18.627,12.0419,0.534,3.0101,68.452561,4.60775,42.80992
CCR,CCR,2016-08-12 12:36:00,18.63,12.0425,0.535,3.0665,68.458092,4.59615,42.70271
CCR,CCR,2016-08-12 12:36:00,18.628,12.0431,0.5373,3.1085,68.474651,4.58403,42.5907
CCR,CCR,2016-08-12 12:36:00,18.629,12.0436,0.5398,3.1345,68.512678,4.57226,42.48181
CCR,CCR,2016-08-12 12:36:00,18.639,12.0442,0.5408,3.1494,68.560226,4.56465,42.41173
CCR,CCR,2016-08-12 12:36:00,18.657,12.0447,0.5427,3.1673,68.589815,4.55426,42.31564
CCR,CCR,2016-08-12 12:36:00,18.678,12.0453,0.5462,3.1943,68.601305,4.54658,42.24491
CCR,CCR,2016-08-12 12:36:00,18.69,12.0459,0.548,3.2374,68.609808,4.53614,42.14843
CCR,CCR,2016-08-12 12:36:00,18.695,12.0467,0.5479,3.2933,68.619598,4.5225,42.02245
CCR,CCR,2016-08-12 12:36:00,18.696,12.0474,0.5476,3.3357,68.633286,4.51562,41.95921
CCR,CCR,2016-08-12 12:36:00,18.698,12.048,0.5467,3.3587,68.654523,4.50404,41.85224
CCR,CCR,2016-08-12 12:36:00,18.703,12.0483,0.5462,3.3765,68.686964,4.49914,41.80697
CCR,CCR,2016-08-12 12:36:00,18.711,12.0484,0.5474,3.3903,68.723197,4.48918,41.71449
CCR,CCR,2016-08-12 12:36:00,18.719,12.0483,0.5492,3.3983,68.752803,4.48283,41.65538
CCR,CCR,2016-08-12 12:36:00,18.726,12.0482,0.5503,3.407,68.767614,4.48072,41.63572
CCR,CCR,2016-08-12 12:36:00,18.735,12.0481,0.5532,3.4233,68.76154,4.47831,41.61323
CCR,CCR,2016-08-12 12:36:00,18.744,12.048,0.5624,3.4551,68.753041,4.4732,41.56563
CCR,CCR,2016-08-12 12:36:00,18.749,12.048,0.5759,3.4972,68.75993,4.47438,41.57663
CCR,CCR,2016-08-12 12:36:00,18.749,12.048,0.586,3.5217,68.776012,4.47451,41.5778
CCR,CCR,2016-08-12 12:36:00,18.75,12.0479,0.5917,3.51,68.789513,4.4702,41.53769
CCR,CCR,2016-08-12 12:36:00,18.755,12.0479,0.5948,3.4465,68.789976,4.48035,41.632
CCR,CCR,2016-08-12 12:36:00,18.761,12.0481,0.5952,3.3474,68.78154,4.4827,41.65399
CCR,CCR,2016-08-12 12:36:00,18.767,12.0485,0.5932,3.2686,68.778021,4.48384,41.66497
CCR,CCR,2016-08-12 12:36:00,18.773,12.0491,0.5891,3.2224,68.78852,4.4917,41.73856
CCR,CCR,2016-08-12 12:36:00,18.777,12.0499,0.58,3.1941,68.81182,4.49509,41.77089
CCR,CCR,2016-08-12 12:36:00,18.781,12.0508,0.5666,3.1797,68.815983,4.49588,41.77902
CCR,CCR,2016-08-12 12:36:00,18.785,12.0517,0.5556,3.1684,68.78204,4.495,41.77176
CCR,CCR,2016-08-12 12:36:00,18.791,12.0525,0.5484,3.1572,68.747121,4.49012,41.72716
CCR,CCR,2016-08-12 12:36:00,18.794,12.053,0.5432,3.1523,68.73806,4.48608,41.69007
CCR,CCR,2016-08-12 12:36:00,18.795,12.0533,0.5408,3.1546,68.746415,4.47482,41.58573
CCR,CCR,2016-08-12 12:36:00,18.8,12.0532,0.5399,3.1614,68.754336,4.46355,41.48087
CCR,CCR,2016-08-12 12:36:00,18.806,12.053,0.5382,3.1733,68.755902,4.44466,41.30513
CCR,CCR,2016-08-12 12:36:00,18.812,12.0526,0.5369,3.1957,68.769602,4.43878,41.25008
CCR,CCR,2016-08-12 12:36:00,18.816,12.0521,0.537,3.237,68.797084,4.42475,41.11933
CCR,CCR,2016-08-12 12:36:00,18.818,12.0513,0.5371,3.2978,68.819571,4.42348,41.10669
CCR,CCR,2016-08-12 12:36:00,18.824,12.0502,0.5375,3.3647,68.826997,4.41426,41.02005
CCR,CCR,2016-08-12 12:36:00,18.828,12.0489,0.5385,3.4324,68.817325,4.40812,40.96177
CCR,CCR,2016-08-12 12:36:00,18.829,12.0475,0.5396,3.5158,68.806049,4.40388,40.92106
CCR,CCR,2016-08-12 12:36:00,18.831,12.0464,0.5415,3.6186,68.818273,4.39695,40.85566
CCR,CCR,2016-08-12 12:36:00,18.846,12.0457,0.547,3.7249,68.849225,4.39683,40.85389
CCR,CCR,2016-08-12 12:36:00,18.867,12.0454,0.5561,3.8378,68.879046,4.39054,40.79519
CCR,CCR,2016-08-12 12:36:00,18.885,12.0452,0.5674,3.9908,68.90565,4.38885,40.77931
CCR,CCR,2016-08-12 12:36:00,18.892,12.0451,0.5801,4.1744,68.924083,4.38994,40.78931
CCR,CCR,2016-08-12 12:36:00,18.897,12.0449,0.5904,4.3266,68.935243,4.39528,40.83875
CCR,CCR,2016-08-12 12:36:00,18.9,12.0445,0.5958,4.4375,68.950139,4.39517,40.83737
CCR,CCR,2016-08-12 12:36:00,18.904,12.044,0.5983,4.5448,68.94664,4.39549,40.83986
CCR,CCR,2016-08-12 12:36:00,18.907,12.0432,0.601,4.6541,68.909756,4.40091,40.88947
CCR,CCR,2016-08-12 12:36:00,18.911,12.0423,0.603,4.7467,68.859771,4.40259,40.90429
CCR,CCR,2016-08-12 12:36:00,18.917,12.0415,0.6043,4.8287,68.825524,4.39901,40.87019
CCR,CCR,2016-08-12 12:36:00,18.926,12.0409,0.6078,4.9256,68.821977,4.4063,40.93741
CCR,CCR,2016-08-12 12:36:00,18.941,12.0406,0.617,5.0654,68.834128,4.39989,40.87755
CCR,CCR,2016-08-12 12:36:00,18.953,12.0405,0.63,5.2408,68.845139,4.39643,40.84538
CCR,CCR,2016-08-12 12:36:00,18.959,12.0403,0.6416,5.3934,68.851921,4.39816,40.86121
CCR,CCR,2016-08-12 12:36:00,18.962,12.0399,0.653,5.502,68.862308,4.39694,40.84949
CCR,CCR,2016-08-12 12:36:00,18.966,12.0392,0.6664,5.5898,68.875053,4.39846,40.86301
CCR,CCR,2016-08-12 12:36:00,18.972,12.0381,0.6792,5.6654,68.87749,4.40203,40.89518
CCR,CCR,2016-08-12 12:36:00,18.979,12.0367,0.6877,5.7168,68.864246,4.40479,40.91947
CCR,CCR,2016-08-12 12:36:00,18.987,12.035,0.691,5.7338,68.841829,4.41017,40.96786
CCR,CCR,2016-08-12 12:36:00,18.997,12.033,0.6879,5.7152,68.826349,4.41421,41.00358
CCR,CCR,2016-08-12 12:36:00,19.006,12.0307,0.681,5.6754,68.821709,4.42066,41.06132
CCR,CCR,2016-08-12 12:36:00,19.017,12.0282,0.6792,5.6381,68.814624,4.42947,41.14081
CCR,CCR,2016-08-12 12:36:00,19.026,12.0258,0.6858,5.6107,68.795174,4.43107,41.1534
CCR,CCR,2016-08-12 12:36:00,19.037,12.0238,0.7019,5.5961,68.764194,4.4337,41.17594
CCR,CCR,2016-08-12 12:36:00,19.051,12.0219,0.725,5.5973,68.737519,4.43849,41.21867
CCR,CCR,2016-08-12 12:36:00,19.066,12.0201,0.7443,5.6066,68.736148,4.4433,41.26164
CCR,CCR,2016-08-12 12:36:00,19.078,12.0185,0.7558,5.6219,68.745658,4.44725,41.29685
CCR,CCR,2016-08-12 12:36:00,19.086,12.0173,0.7626,5.6472,68.736459,4.44803,41.30289
CCR,CCR,2016-08-12 12:36:00,19.095,12.0163,0.7672,5.6894,68.718144,4.44958,41.3164
CCR,CCR,2016-08-12 12:36:00,19.105,12.0155,0.7713,5.7516,68.711933,4.44685,41.29032
CCR,CCR,2016-08-12 12:36:00,19.111,12.0148,0.7762,5.8184,68.722193,4.44491,41.27159
CCR,CCR,2016-08-12 12:36:00,19.119,12.0143,0.7836,5.879,68.733588,4.43777,41.20485
CCR,CCR,2016-08-12 12:36:00,19.129,12.0139,0.7947,5.9427,68.735102,4.43249,41.15544
CCR,CCR,2016-08-12 12:36:00,19.14,12.0137,0.808,6.0139,68.741193,4.43235,41.15393
CCR,CCR,2016-08-12 12:36:00,19.15,12.0135,0.8196,6.0806,68.757502,4.42608,41.0956
CCR,CCR,2016-08-12 12:36:00,19.162,12.0133,0.827,6.1378,68.776331,4.42332,41.06978
CCR,CCR,2016-08-12 12:36:00,19.175,12.0126,0.8306,6.1984,68.784628,4.42123,41.04966
CCR,CCR,2016-08-12 12:36:00,19.19,12.0115,0.8331,6.2627,68.778583,4.41709,41.01027
CCR,CCR,2016-08-12 12:36:00,19.201,12.0099,0.8361,6.3076,68.762606,4.41287,40.96952
CCR,CCR,2016-08-12 12:36:00,19.216,12.0083,0.8385,6.3314,68.752518,4.41709,41.00721
CCR,CCR,2016-08-12 12:36:00,19.237,12.007,0.8394,6.3519,68.763699,4.41393,40.97667
CCR,CCR,2016-08-12 12:36:00,19.262,12.006,0.8391,6.37,68.767003,4.41453,40.98136
CCR,CCR,2016-08-12 12:36:00,19.278,12.0053,0.8375,6.379,68.733193,4.42028,41.03404
CCR,CCR,2016-08-12 12:36:00,19.29,12.0045,0.8355,6.3804,68.689395,4.4243,41.07064
CCR,CCR,2016-08-12 12:36:00,19.299,12.0035,0.8352,6.3777,68.686177,4.42003,41.03002
CCR,CCR,2016-08-12 12:36:00,19.307,12.0026,0.8363,6.3715,68.716655,4.4273,41.09667
CCR,CCR,2016-08-12 12:36:00,19.317,12.0017,0.8362,6.3646,68.732735,4.42246,41.05094
CCR,CCR,2016-08-12 12:36:00,19.333,12.001,0.8336,6.361,68.720633,4.42609,41.08394
CCR,CCR,2016-08-12 12:36:00,19.352,12.0003,0.8284,6.3552,68.695194,4.43108,41.12967
CCR,CCR,2016-08-12 12:36:00,19.366,11.9996,0.8196,6.3398,68.665697,4.43479,41.16341
CCR,CCR,2016-08-12 12:36:00,19.379,11.9988,0.8082,6.312,68.634318,4.43161,41.13312
CCR,CCR,2016-08-12 12:36:00,19.392,11.998,0.8007,6.2642,68.60875,4.4401,41.21114
CCR,CCR,2016-08-12 12:36:00,19.404,11.9973,0.7992,6.1814,68.592215,4.44567,41.26226
CCR,CCR,2016-08-12 12:36:00,19.415,11.9967,0.8028,6.0463,68.586329,4.4453,41.25824
CCR,CCR,2016-08-12 12:36:00,19.423,11.996,0.811,5.8844,68.591529,4.44512,41.25587
CCR,CCR,2016-08-12 12:36:00,19.432,11.9953,0.8176,5.7569,68.593139,4.44938,41.29475
CCR,CCR,2016-08-12 12:36:00,19.441,11.9945,0.8173,5.6823,68.583556,4.45593,41.35479
CCR,CCR,2016-08-12 12:36:00,19.448,11.9938,0.8099,5.6441,68.582311,4.45908,41.38337
CCR,CCR,2016-08-12 12:36:00,19.458,11.993,0.7985,5.6197,68.595097,4.45451,41.34022
CCR,CCR,2016-08-12 12:36:00,19.47,11.9921,0.7878,5.5978,68.597211,4.45682,41.36084
CCR,CCR,2016-08-12 12:36:00,19.482,11.9912,0.7801,5.5854,68.585203,4.46074,41.39638
CCR,CCR,2016-08-12 12:36:00,19.495,11.9905,0.7751,5.579,68.567916,4.45923,41.38171
CCR,CCR,2016-08-12 12:36:00,19.511,11.9898,0.7719,5.5746,68.546765,4.45987,41.38699
CCR,CCR,2016-08-12 12:36:00,19.525,11.9892,0.7696,5.5791,68.538196,4.46223,41.40827
CCR,CCR,2016-08-12 12:36:00,19.538,11.9884,0.7675,5.5925,68.539926,4.46107,41.39681
CCR,CCR,2016-08-12 12:36:00,19.548,11.9876,0.7629,5.6013,68.530327,4.4609,41.39445
CCR,CCR,2016-08-12 12:36:00,19.558,11.9868,0.7515,5.5952,68.51688,4.4623,41.40667
CCR,CCR,2016-08-12 12:36:00,19.571,11.986,0.7353,5.5794,68.512062,4.46099,41.39375
CCR,CCR,2016-08-12 12:36:00,19.582,11.9853,0.7213,5.5589,68.514587,4.45407,41.32888
CCR,CCR,2016-08-12 12:36:00,19.593,11.9841,0.7094,5.5271,68.515091,4.44891,41.27992
CCR,CCR,2016-08-12 12:36:00,19.598,11.9824,0.6953,5.4789,68.503668,4.43996,41.19521
CCR,CCR,2016-08-12 12:36:00,19.602,11.9799,0.6806,5.4255,68.487311,4.43016,41.10197
CCR,CCR,2016-08-12 12:36:00,19.61,11.9768,0.6705,5.3836,68.481737,4.4148,40.9566
CCR,CCR,2016-08-12 12:36:00,19.625,11.9738,0.6646,5.3546,68.479437,4.40192,40.83433
CCR,CCR,2016-08-12 12:36:00,19.64,11.9712,0.6607,5.333,68.469756,4.38611,40.68524
CCR,CCR,2016-08-12 12:36:00,19.671,11.9691,0.6577,5.3119,68.478224,4.37141,40.54694
CCR,CCR,2016-08-12 12:36:00,19.706,11.9671,0.6545,5.2858,68.5071,4.35877,40.42785
CCR,CCR,2016-08-12 12:36:00,19.734,11.9651,0.6514,5.2602,68.529949,4.34278,40.2777
CCR,CCR,2016-08-12 12:36:00,19.753,11.9629,0.6494,5.2329,68.540815,4.32767,40.13556
CCR,CCR,2016-08-12 12:36:00,19.772,11.9608,0.6491,5.1886,68.542597,4.3187,40.05051
CCR,CCR,2016-08-12 12:36:00,19.787,11.959,0.6498,5.1338,68.547817,4.31297,39.99566
CCR,CCR,2016-08-12 12:36:00,19.805,11.9578,0.651,5.0928,68.559874,4.30888,39.9567
CCR,CCR,2016-08-12 12:36:00,19.829,11.9571,0.6531,5.0638,68.565921,4.30501,39.92018
CCR,CCR,2016-08-12 12:36:00,19.855,11.9565,0.653,5.038,68.567569,4.29648,39.84052
CCR,CCR,2016-08-12 12:36:00,19.87,11.9559,0.6504,5.021,68.571281,4.29636,39.83882
CCR,CCR,2016-08-12 12:36:00,19.878,11.9551,0.6487,5.005,68.578048,4.28524,39.73502
CCR,CCR,2016-08-12 12:36:00,19.882,11.9539,0.6486,4.9798,68.58365,4.27933,39.67912
CCR,CCR,2016-08-12 12:36:00,19.884,11.9523,0.6489,4.9457,68.587573,4.27574,39.64445
CCR,CCR,2016-08-12 12:36:00,19.884,11.9505,0.6494,4.9073,68.600902,4.26318,39.52633
CCR,CCR,2016-08-12 12:36:00,19.891,11.9485,0.65,4.8795,68.627192,4.25996,39.49465
CCR,CCR,2016-08-12 12:36:00,19.909,11.9462,0.6504,4.8743,68.651366,4.25558,39.45199
CCR,CCR,2016-08-12 12:36:00,19.93,11.9432,0.6516,4.8973,68.657784,4.24959,39.39376
CCR,CCR,2016-08-12 12:36:00,19.945,11.9391,0.6541,4.9351,68.648157,4.24184,39.31825
CCR,CCR,2016-08-12 12:36:00,19.957,11.9344,0.655,4.9612,68.637989,4.23254,39.22789
CCR,CCR,2016-08-12 12:36:00,19.969,11.9297,0.6535,4.9699,68.634608,4.23521,39.24845
CCR,CCR,2016-08-12 12:36:00,19.987,11.9258,0.6529,4.9636,68.621049,4.23049,39.20123
CCR,CCR,2016-08-12 12:36:00,20.018,11.923,0.6548,4.9428,68.591687,4.2291,39.18586
CCR,CCR,2016-08-12 12:36:00,20.06,11.9216,0.6573,4.9227,68.576844,4.22424,39.13955
CCR,CCR,2016-08-12 12:36:00,20.101,11.9212,0.6615,4.9277,68.586617,4.22469,39.1434
CCR,CCR,2016-08-12 12:36:00,20.124,11.9214,0.6693,4.9716,68.593492,4.21995,39.09959
CCR,CCR,2016-08-12 12:36:00,20.128,11.9219,0.6811,5.0708,68.587255,4.20678,38.97803
CCR,CCR,2016-08-12 12:36:00,20.128,11.922,0.6952,5.2081,68.584314,4.18979,38.82066
CCR,CCR,2016-08-12 12:36:00,20.126,11.9211,0.708,5.3093,68.591915,4.16301,38.57176
CCR,CCR,2016-08-12 12:36:00,20.128,11.9186,0.7188,5.3383,68.60807,4.14916,38.4413
CCR,CCR,2016-08-12 12:36:00,20.134,11.9147,0.7303,5.304,68.631063,4.12423,38.20687
CCR,CCR,2016-08-12 12:36:00,20.145,11.9102,0.7422,5.235,68.654979,4.11303,38.09927
CCR,CCR,2016-08-12 12:36:00,20.158,11.9058,0.7499,5.1828,68.684186,4.10383,38.01019
CCR,CCR,2016-08-12 12:36:00,20.176,11.9019,0.7512,5.1688,68.716435,4.0989,37.96117
CCR,CCR,2016-08-12 12:36:00,20.199,11.8984,0.7469,5.1918,68.740244,4.10128,37.98016
CCR,CCR,2016-08-12 12:36:00,20.223,11.8955,0.7391,5.2371,68.759955,4.09897,37.95628
CCR,CCR,2016-08-12 12:36:00,20.252,11.893,0.7323,5.2791,68.778817,4.09841,37.94892
CCR,CCR,2016-08-12 12:36:00,20.277,11.8909,0.7294,5.3153,68.787801,4.09627,37.92733
CCR,CCR,2016-08-12 12:36:00,20.291,11.8887,0.7313,5.3565,68.785288,4.09512,37.9148
CCR,CCR,2016-08-12 12:36:00,20.3,11.8864,0.7386,5.4136,68.786671,4.08677,37.83547
CCR,CCR,2016-08-12 12:36:00,20.307,11.8839,0.7484,5.4859,68.798342,4.08306,37.79903
CCR,CCR,2016-08-12 12:36:00,20.318,11.8816,0.7574,5.5526,68.799319,4.07349,37.70846
CCR,CCR,2016-08-12 12:36:00,20.333,11.8792,0.7652,5.6064,68.771789,4.06762,37.65202
CCR,CCR,2016-08-12 12:36:00,20.352,11.8769,0.7717,5.666,68.738531,4.05016,37.48843
CCR,CCR,2016-08-12 12:36:00,20.368,11.8745,0.7778,5.7372,68.734851,4.03529,37.34875
CCR,CCR,2016-08-12 12:36:00,20.383,11.872,0.7839,5.7953,68.743703,4.01344,37.14442
CCR,CCR,2016-08-12 12:36:00,20.415,11.8692,0.7898,5.8308,68.743354,3.9993,37.01117
CCR,CCR,2016-08-12 12:36:00,20.444,11.8663,0.7994,5.8612,68.759811,3.97677,36.80022
CCR,CCR,2016-08-12 12:36:00,20.463,11.8637,0.8138,5.8991,68.79345,3.94991,36.54955
CCR,CCR,2016-08-12 12:36:00,20.474,11.8618,0.8263,5.95,68.809063,3.91779,36.25077
CCR,CCR,2016-08-12 12:36:00,20.498,11.86,0.8329,6.0297,68.804792,3.88404,35.93698
CCR,CCR,2016-08-12 12:36:00,20.513,11.8576,0.8352,6.1676,68.811623,3.85126,35.63177
CCR,CCR,2016-08-12 12:36:00,20.515,11.8546,0.8343,6.3455,68.845435,3.82631,35.39844
CCR,CCR,2016-08-12 12:36:00,20.51,11.8518,0.8306,6.4987,68.893156,3.80579,35.20638
CCR,CCR,2016-08-12 12:36:00,20.514,11.8496,0.8243,6.6187,68.953456,3.79601,35.11415
CCR,CCR,2016-08-12 12:36:00,20.544,11.8484,0.8153,6.7389,69.040405,3.79052,35.0624
CCR,CCR,2016-08-12 12:36:00,20.57,11.8481,0.8038,6.8877,69.135024,3.77862,34.95214
CCR,CCR,2016-08-12 12:36:00,20.588,11.8481,0.7926,7.0569,69.196281,3.75632,34.74591
CCR,CCR,2016-08-12 12:36:00,20.595,11.8481,0.7864,7.1828,69.21039,3.728,34.48395
CCR,CCR,2016-08-12 12:36:00,20.595,11.8474,0.785,7.2268,69.201193,3.67876,34.02789
CCR,CCR,2016-08-12 12:36:00,20.589,11.8456,0.7848,7.195,69.202381,3.63511,33.62279
CCR,CCR,2016-08-12 12:36:00,20.587,11.8424,0.7849,7.1235,69.224311,3.58288,33.13725
CCR,CCR,2016-08-12 12:36:00,20.591,11.8382,0.7867,7.0631,69.246728,3.53762,32.71555
CCR,CCR,2016-08-12 12:36:00,20.598,11.8338,0.7918,7.0377,69.271594,3.49122,32.28316
CCR,CCR,2016-08-12 12:36:00,20.611,11.8297,0.8019,7.0543,69.335658,3.45541,31.94905
CCR,CCR,2016-08-12 12:36:00,20.623,11.8261,0.8155,7.0991,69.429901,3.42695,31.6833
CCR,CCR,2016-08-12 12:36:00,20.632,11.823,0.8262,7.1392,69.509175,3.39505,31.38621
CCR,CCR,2016-08-12 12:36:00,20.641,11.8202,0.832,7.1626,69.576545,3.36228,31.0813
CCR,CCR,2016-08-12 12:36:00,20.646,11.8175,0.8358,7.1777,69.645961,3.32598,30.74379
CCR,CCR,2016-08-12 12:36:00,20.651,11.8147,0.8385,7.1898,69.705814,3.29538,30.45908
CCR,CCR,2016-08-12 12:36:00,20.659,11.8115,0.8389,7.2031,69.751983,3.26443,30.17075
