Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,,COND_uScm,DO_mgL,PSAT
GWR,2016,2016-09-05 11:18:00,1.658,24.4664,2.3293,1.2772,5.445,57.175178,7.08816,84.96252
GWR,2016,2016-09-05 11:18:00,1.671,24.4655,2.3455,1.3194,5.496,57.168435,7.08562,84.93065
GWR,2016,2016-09-05 11:18:00,1.691,24.4648,2.3625,1.3482,5.549,57.167819,7.08297,84.8978
GWR,2016,2016-09-05 11:18:00,1.715,24.4642,2.3812,1.3552,5.601,57.173167,7.08668,84.94129
GWR,2016,2016-09-05 11:18:00,1.734,24.4636,2.4063,1.3275,5.649,57.189916,7.09007,84.98095
GWR,2016,2016-09-05 11:18:00,1.741,24.4629,2.434,1.2736,5.688,57.216514,7.09354,85.02145
GWR,2016,2016-09-05 11:18:00,1.742,24.4622,2.4556,1.2284,5.722,57.248012,7.10104,85.11023
GWR,2016,2016-09-05 11:18:00,1.744,24.4614,2.4692,1.2027,5.758,57.276756,7.10706,85.18109
GWR,2016,2016-09-05 11:18:00,1.757,24.4606,2.4774,1.192,5.801,57.290343,7.11099,85.22695
GWR,2016,2016-09-05 11:18:00,1.777,24.4599,2.4829,1.1921,5.852,57.282364,7.11463,85.26952
GWR,2016,2016-09-05 11:18:00,1.801,24.4594,2.4887,1.1919,5.907,57.260723,7.11938,85.32559
GWR,2016,2016-09-05 11:18:00,1.822,24.4589,2.4959,1.1842,5.962,57.235705,7.12363,85.37581
GWR,2016,2016-09-05 11:18:00,1.839,24.4585,2.5048,1.1785,6.015,57.210671,7.1238,85.37718
GWR,2016,2016-09-05 11:18:00,1.849,24.4581,2.5174,1.1779,6.064,57.188979,7.12291,85.36582
GWR,2016,2016-09-05 11:18:00,1.86,24.4578,2.5325,1.1708,6.113,57.178891,7.12782,85.42428
GWR,2016,2016-09-05 11:18:00,1.873,24.4575,2.5448,1.1621,6.164,57.183739,7.12765,85.42176
GWR,2016,2016-09-05 11:18:00,1.891,24.4573,2.5554,1.1632,6.218,57.190766,7.1277,85.42203
GWR,2016,2016-09-05 11:18:00,1.914,24.4571,2.5704,1.1653,6.276,57.185794,7.13349,85.49102
GWR,2016,2016-09-05 11:18:00,1.938,24.4569,2.5891,1.1621,6.332,57.175523,7.13476,85.50598
GWR,2016,2016-09-05 11:18:00,1.959,24.4568,2.6074,1.1631,6.381,57.169255,7.13702,85.53286
GWR,2016,2016-09-05 11:18:00,1.966,24.4567,2.6273,1.1718,6.422,57.163312,7.13149,85.46644
GWR,2016,2016-09-05 11:18:00,1.968,24.4566,2.6538,1.1793,6.455,57.160121,7.12524,85.39144
GWR,2016,2016-09-05 11:18:00,1.976,24.4565,2.6846,1.1794,6.487,57.154819,7.12135,85.34465
GWR,2016,2016-09-05 11:18:00,1.986,24.4563,2.7118,1.178,6.519,57.141978,7.11098,85.22007
GWR,2016,2016-09-05 11:18:00,1.996,24.456,2.7336,1.1792,6.552,57.136235,7.10731,85.1756
GWR,2016,2016-09-05 11:18:00,2.009,24.4557,2.7532,1.18,6.586,57.140072,7.10593,85.15859
GWR,2016,2016-09-05 11:18:00,2.018,24.4554,2.776,1.1805,6.62,57.140464,7.1117,85.2272
GWR,2016,2016-09-05 11:18:00,2.029,24.4549,2.8006,1.1843,6.653,57.14153,7.12231,85.35359
GWR,2016,2016-09-05 11:18:00,2.034,24.4544,2.8154,1.1947,6.686,57.159608,7.12909,85.43406
GWR,2016,2016-09-05 11:18:00,2.043,24.4538,2.8149,1.2179,6.721,57.185472,7.13859,85.54693
GWR,2016,2016-09-05 11:18:00,2.053,24.4531,2.8022,1.2625,6.761,57.19993,7.14028,85.56605
GWR,2016,2016-09-05 11:18:00,2.071,24.4525,2.7853,1.315,6.806,57.206838,7.13864,85.54553
GWR,2016,2016-09-05 11:18:00,2.094,24.452,2.7754,1.3449,6.854,57.218072,7.13443,85.49426
GWR,2016,2016-09-05 11:18:00,2.11,24.4516,2.7775,1.3463,6.898,57.234621,7.12557,85.38743
GWR,2016,2016-09-05 11:18:00,2.122,24.4511,2.7923,1.3209,6.938,57.238824,7.1149,85.25884
GWR,2016,2016-09-05 11:18:00,2.129,24.4505,2.8133,1.2745,6.971,57.227788,7.10193,85.10247
GWR,2016,2016-09-05 11:18:00,2.132,24.45,2.8275,1.2347,7.002,57.216631,7.0992,85.06892
GWR,2016,2016-09-05 11:18:00,2.141,24.4493,2.8308,1.2126,7.034,57.202378,7.09961,85.07271
GWR,2016,2016-09-05 11:18:00,2.152,24.4487,2.8254,1.199,7.068,57.187248,7.10552,85.14253
GWR,2016,2016-09-05 11:18:00,2.163,24.4481,2.816,1.1913,7.103,57.189281,7.11619,85.26952
GWR,2016,2016-09-05 11:18:00,2.176,24.4475,2.8103,1.1909,7.14,57.200991,7.12126,85.32925
GWR,2016,2016-09-05 11:18:00,2.189,24.4471,2.8089,1.1919,7.178,57.203427,7.13084,85.44341
GWR,2016,2016-09-05 11:18:00,2.2,24.4468,2.8069,1.1925,7.215,57.209279,7.13361,85.47615
GWR,2016,2016-09-05 11:18:00,2.212,24.4466,2.8053,1.1984,7.251,57.230141,7.13475,85.48955
GWR,2016,2016-09-05 11:18:00,2.223,24.4465,2.8072,1.2066,7.286,57.249502,7.13358,85.47531
GWR,2016,2016-09-05 11:18:00,2.235,24.4465,2.8115,1.2182,7.319,57.250451,7.12999,85.43233
GWR,2016,2016-09-05 11:18:00,2.243,24.4465,2.8173,1.2467,7.349,57.233241,7.11853,85.29499
GWR,2016,2016-09-05 11:18:00,2.249,24.4466,2.8283,1.2949,7.377,57.211343,7.11194,85.21613
GWR,2016,2016-09-05 11:18:00,2.252,24.4466,2.8439,1.3484,7.405,57.202998,7.10345,85.11449
GWR,2016,2016-09-05 11:18:00,2.262,24.4466,2.8583,1.3881,7.437,57.205982,7.10739,85.16163
GWR,2016,2016-09-05 11:18:00,2.274,24.4466,2.8719,1.4121,7.472,57.203029,7.11274,85.2258
GWR,2016,2016-09-05 11:18:00,2.292,24.4467,2.8882,1.4279,7.509,57.197365,7.12357,85.35571
GWR,2016,2016-09-05 11:18:00,2.31,24.4468,2.9045,1.4352,7.543,57.203534,7.13087,85.44332
GWR,2016,2016-09-05 11:18:00,2.317,24.4468,2.9175,1.4336,7.571,57.219168,7.13309,85.46987
GWR,2016,2016-09-05 11:18:00,2.316,24.4466,2.9304,1.4205,7.592,57.230375,7.13529,85.49593
GWR,2016,2016-09-05 11:18:00,2.318,24.4461,2.9462,1.3854,7.611,57.238136,7.13478,85.48904
GWR,2016,2016-09-05 11:18:00,2.32,24.4453,2.963,1.3372,7.631,57.246528,7.13004,85.43104
GWR,2016,2016-09-05 11:18:00,2.322,24.4442,2.9786,1.3033,7.657,57.259796,7.12162,85.32833
GWR,2016,2016-09-05 11:18:00,2.328,24.443,2.9948,1.2928,7.691,57.275458,7.11909,85.2962
GWR,2016,2016-09-05 11:18:00,2.353,24.442,3.0137,1.3088,7.737,57.269595,7.1207,85.31386
GWR,2016,2016-09-05 11:18:00,2.378,24.4411,3.0387,1.3496,7.786,57.24265,7.1174,85.27295
GWR,2016,2016-09-05 11:18:00,2.392,24.4403,3.0688,1.3885,7.834,57.219547,7.11222,85.20961
GWR,2016,2016-09-05 11:18:00,2.402,24.4396,3.0941,1.4037,7.88,57.208172,7.10636,85.13828
GWR,2016,2016-09-05 11:18:00,2.415,24.439,3.1118,1.404,7.924,57.201478,7.1,85.06108
GWR,2016,2016-09-05 11:18:00,2.428,24.4385,3.1286,1.4007,7.968,57.19166,7.10059,85.06742
GWR,2016,2016-09-05 11:18:00,2.444,24.4381,3.1462,1.3908,8.012,57.174091,7.10146,85.07718
GWR,2016,2016-09-05 11:18:00,2.459,24.4377,3.1591,1.374,8.055,57.160143,7.11582,85.2486
GWR,2016,2016-09-05 11:18:00,2.472,24.4373,3.1654,1.3525,8.095,57.168168,7.12709,85.38292
GWR,2016,2016-09-05 11:18:00,2.482,24.4369,3.1686,1.3115,8.131,57.190273,7.13876,85.52214
GWR,2016,2016-09-05 11:18:00,2.489,24.4365,3.1711,1.2505,8.164,57.210279,7.14767,85.62828
GWR,2016,2016-09-05 11:18:00,2.497,24.4362,3.1732,1.2022,8.197,57.223486,7.14919,85.64595
GWR,2016,2016-09-05 11:18:00,2.508,24.4358,3.1757,1.1801,8.23,57.223383,7.14906,85.64377
GWR,2016,2016-09-05 11:18:00,2.518,24.4355,3.1796,1.1705,8.264,57.209943,7.14762,85.62607
GWR,2016,2016-09-05 11:18:00,2.533,24.4351,3.1838,1.1683,8.297,57.195635,7.14222,85.5607
GWR,2016,2016-09-05 11:18:00,2.544,24.4349,3.1879,1.1742,8.328,57.186678,7.13242,85.44304
GWR,2016,2016-09-05 11:18:00,2.55,24.4348,3.1934,1.1818,8.355,57.182689,7.1287,85.39833
GWR,2016,2016-09-05 11:18:00,2.554,24.4348,3.1999,1.1883,8.379,57.182606,7.12946,85.40741
GWR,2016,2016-09-05 11:18:00,2.564,24.4347,3.208,1.1968,8.402,57.184398,7.13004,85.41416
GWR,2016,2016-09-05 11:18:00,2.575,24.4345,3.2179,1.2039,8.422,57.184532,7.12696,85.37699
GWR,2016,2016-09-05 11:18:00,2.575,24.4341,3.2246,1.2067,8.437,57.179027,7.12892,85.39986
GWR,2016,2016-09-05 11:18:00,2.564,24.4335,3.225,1.2198,8.452,57.178458,7.13103,85.42417
GWR,2016,2016-09-05 11:18:00,2.561,24.433,3.2204,1.2616,8.476,57.182672,7.13175,85.43192
GWR,2016,2016-09-05 11:18:00,2.582,24.4326,3.2159,1.318,8.514,57.168713,7.13419,85.46057
GWR,2016,2016-09-05 11:18:00,2.614,24.4325,3.2172,1.3548,8.56,57.140883,7.12909,85.39929
GWR,2016,2016-09-05 11:18:00,2.636,24.4327,3.2284,1.3614,8.604,57.123871,7.1305,85.41645
GWR,2016,2016-09-05 11:18:00,2.649,24.4332,3.2542,1.3393,8.639,57.12518,7.1303,85.41495
GWR,2016,2016-09-05 11:18:00,2.653,24.4337,3.2882,1.3035,8.663,57.133119,7.1327,85.44447
GWR,2016,2016-09-05 11:18:00,2.651,24.4343,3.314,1.2865,8.677,57.13977,7.13566,85.48081
GWR,2016,2016-09-05 11:18:00,2.647,24.4348,3.3272,1.2977,8.686,57.152927,7.1351,85.475
GWR,2016,2016-09-05 11:18:00,2.645,24.4352,3.3301,1.3296,8.695,57.16406,7.13463,85.46999
GWR,2016,2016-09-05 11:18:00,2.647,24.4358,3.3251,1.3738,8.708,57.166102,7.13487,85.4738
GWR,2016,2016-09-05 11:18:00,2.658,24.4365,3.3197,1.4133,8.725,57.165618,7.1252,85.35905
GWR,2016,2016-09-05 11:18:00,2.675,24.4374,3.3183,1.438,8.741,57.152447,7.11707,85.26305
GWR,2016,2016-09-05 11:18:00,2.681,24.4383,3.3202,1.4478,8.751,57.127089,7.11563,85.24718
GWR,2016,2016-09-05 11:18:00,2.673,24.4392,3.3264,1.4474,8.752,57.112883,7.11651,85.25921
GWR,2016,2016-09-05 11:18:00,2.662,24.4399,3.3365,1.4415,8.748,57.118082,7.1149,85.24108
GWR,2016,2016-09-05 11:18:00,2.659,24.4406,3.343,1.426,8.748,57.130024,7.11003,85.18377
GWR,2016,2016-09-05 11:18:00,2.665,24.4412,3.3408,1.3957,8.751,57.143867,7.1051,85.12571
GWR,2016,2016-09-05 11:18:00,2.675,24.442,3.3319,1.3483,8.756,57.163303,7.10566,85.13367
GWR,2016,2016-09-05 11:18:00,2.677,24.443,3.3188,1.2895,8.758,57.179468,7.11294,85.22242
GWR,2016,2016-09-05 11:18:00,2.672,24.4439,3.3033,1.2412,8.753,57.184631,7.11782,85.28235
GWR,2016,2016-09-05 11:18:00,2.664,24.4444,3.2852,1.2159,8.746,57.192211,7.12232,85.33703
GWR,2016,2016-09-05 11:18:00,2.656,24.4445,3.2622,1.2067,8.739,57.206235,7.12481,85.36706
GWR,2016,2016-09-05 11:18:00,2.655,24.4441,3.2353,1.2067,8.738,57.22041,7.12842,85.40974
GWR,2016,2016-09-05 11:18:00,2.665,24.4434,3.2123,1.2159,8.742,57.238514,7.12193,85.33085
GWR,2016,2016-09-05 11:18:00,2.673,24.4426,3.1982,1.2401,8.747,57.237282,7.11769,85.27878
GWR,2016,2016-09-05 11:18:00,2.664,24.4417,3.1911,1.2812,8.748,57.206352,7.11787,85.27947
GWR,2016,2016-09-05 11:18:00,2.654,24.4408,3.1867,1.3272,8.752,57.181623,7.12191,85.32642
GWR,2016,2016-09-05 11:18:00,2.657,24.4399,3.1839,1.3596,8.765,57.170549,7.12676,85.38311
GWR,2016,2016-09-05 11:18:00,2.673,24.4389,3.1837,1.3699,8.787,57.164156,7.1286,85.40356
GWR,2016,2016-09-05 11:18:00,2.689,24.4379,3.1841,1.3573,8.814,57.176793,7.12224,85.32579
GWR,2016,2016-09-05 11:18:00,2.695,24.4369,3.1842,1.3253,8.842,57.205809,7.11919,85.2877
GWR,2016,2016-09-05 11:18:00,2.7,24.4358,3.1865,1.2883,8.869,57.226836,7.11828,85.27511
GWR,2016,2016-09-05 11:18:00,2.715,24.4345,3.1912,1.265,8.897,57.229425,7.11734,85.2617
GWR,2016,2016-09-05 11:18:00,2.724,24.433,3.1968,1.263,8.923,57.220288,7.11532,85.23513
GWR,2016,2016-09-05 11:18:00,2.725,24.4315,3.2055,1.2908,8.948,57.203008,7.11953,85.28322
GWR,2016,2016-09-05 11:18:00,2.728,24.4301,3.2185,1.3423,8.975,57.185018,7.11859,85.26975
GWR,2016,2016-09-05 11:18:00,2.743,24.429,3.2298,1.3852,9.006,57.177574,7.12023,85.28766
GWR,2016,2016-09-05 11:18:00,2.76,24.4281,3.237,1.415,9.038,57.176684,7.12204,85.30794
GWR,2016,2016-09-05 11:18:00,2.768,24.4273,3.2444,1.4409,9.068,57.172077,7.12316,85.32004
GWR,2016,2016-09-05 11:18:00,2.769,24.4267,3.2533,1.4537,9.095,57.158511,7.12774,85.37399
GWR,2016,2016-09-05 11:18:00,2.775,24.4263,3.2625,1.4568,9.124,57.144408,7.13494,85.45958
GWR,2016,2016-09-05 11:18:00,2.792,24.4261,3.2747,1.4613,9.156,57.142062,7.1358,85.46948
GWR,2016,2016-09-05 11:18:00,2.804,24.426,3.295,1.4616,9.187,57.14884,7.13666,85.47962
GWR,2016,2016-09-05 11:18:00,2.813,24.426,3.3201,1.4567,9.216,57.16053,7.14364,85.56332
GWR,2016,2016-09-05 11:18:00,2.825,24.4261,3.3402,1.4588,9.241,57.168208,7.14135,85.53602
GWR,2016,2016-09-05 11:18:00,2.827,24.426,3.3544,1.4664,9.26,57.157868,7.13907,85.5085
GWR,2016,2016-09-05 11:18:00,2.82,24.4257,3.3668,1.4666,9.278,57.142806,7.13625,85.47429
GWR,2016,2016-09-05 11:18:00,2.818,24.4252,3.3806,1.4617,9.301,57.139073,7.13174,85.41948
GWR,2016,2016-09-05 11:18:00,2.828,24.4247,3.3972,1.4595,9.336,57.13564,7.13165,85.41758
GWR,2016,2016-09-05 11:18:00,2.85,24.4242,3.4122,1.4583,9.385,57.131591,7.1254,85.34196
GWR,2016,2016-09-05 11:18:00,2.879,24.4238,3.4219,1.4601,9.441,57.137887,7.12707,85.36126
GWR,2016,2016-09-05 11:18:00,2.902,24.4235,3.4272,1.4689,9.497,57.146175,7.12628,85.35137
GWR,2016,2016-09-05 11:18:00,2.914,24.4232,3.4303,1.4766,9.549,57.146622,7.12601,85.34771
GWR,2016,2016-09-05 11:18:00,2.929,24.4231,3.4321,1.4739,9.599,57.139348,7.12416,85.32535
GWR,2016,2016-09-05 11:18:00,2.947,24.4229,3.4332,1.4657,9.644,57.128434,7.12163,85.29468
GWR,2016,2016-09-05 11:18:00,2.957,24.4228,3.4346,1.4603,9.685,57.12301,7.12056,85.28171
GWR,2016,2016-09-05 11:18:00,2.963,24.4226,3.4365,1.4549,9.723,57.12163,7.11385,85.20106
GWR,2016,2016-09-05 11:18:00,2.974,24.4225,3.4368,1.4492,9.761,57.123924,7.11752,85.24485
GWR,2016,2016-09-05 11:18:00,2.989,24.4223,3.4353,1.4487,9.799,57.140539,7.1176,85.24555
GWR,2016,2016-09-05 11:18:00,3,24.4221,3.4347,1.4476,9.836,57.157845,7.12222,85.30053
GWR,2016,2016-09-05 11:18:00,3.006,24.4219,3.4349,1.4408,9.872,57.152362,7.12432,85.32535
GWR,2016,2016-09-05 11:18:00,3.012,24.4216,3.434,1.4381,9.911,57.128648,7.12673,85.35376
GWR,2016,2016-09-05 11:18:00,3.025,24.4213,3.4331,1.4421,9.956,57.110481,7.12785,85.3667
GWR,2016,2016-09-05 11:18:00,3.046,24.421,3.4334,1.4448,10.007,57.109069,7.12841,85.37291
GWR,2016,2016-09-05 11:18:00,3.065,24.4206,3.4347,1.447,10.062,57.11601,7.12796,85.36684
GWR,2016,2016-09-05 11:18:00,3.085,24.4203,3.4378,1.4525,10.118,57.12312,7.13097,85.40249
GWR,2016,2016-09-05 11:18:00,3.107,24.4199,3.4424,1.4549,10.173,57.118249,7.13441,85.44305
GWR,2016,2016-09-05 11:18:00,3.12,24.4196,3.4484,1.4502,10.223,57.102104,7.13275,85.42267
GWR,2016,2016-09-05 11:18:00,3.131,24.4192,3.4579,1.4464,10.271,57.090446,7.1253,85.33278
GWR,2016,2016-09-05 11:18:00,3.143,24.4189,3.4694,1.4436,10.318,57.088196,7.12013,85.2704
GWR,2016,2016-09-05 11:18:00,3.156,24.4185,3.476,1.4284,10.367,57.090738,7.11909,85.25735
GWR,2016,2016-09-05 11:18:00,3.172,24.4181,3.4757,1.3944,10.419,57.094737,7.11208,85.1728
GWR,2016,2016-09-05 11:18:00,3.19,24.4178,3.4702,1.3441,10.473,57.10126,7.10622,85.10203
GWR,2016,2016-09-05 11:18:00,3.212,24.4174,3.4625,1.2916,10.529,57.112046,7.11007,85.14754
GWR,2016,2016-09-05 11:18:00,3.233,24.4171,3.4572,1.2583,10.582,57.131978,7.11422,85.19684
GWR,2016,2016-09-05 11:18:00,3.246,24.4168,3.4569,1.2535,10.631,57.160351,7.11927,85.25676
GWR,2016,2016-09-05 11:18:00,3.258,24.4165,3.4632,1.2807,10.675,57.184663,7.12296,85.30053
GWR,2016,2016-09-05 11:18:00,3.269,24.4162,3.4739,1.3277,10.716,57.199357,7.12374,85.30943
GWR,2016,2016-09-05 11:18:00,3.278,24.416,3.482,1.368,10.755,57.202332,7.12078,85.27362
GWR,2016,2016-09-05 11:18:00,3.288,24.4158,3.4862,1.3918,10.795,57.190367,7.11466,85.2
GWR,2016,2016-09-05 11:18:00,3.305,24.4157,3.4889,1.4021,10.835,57.168299,7.11475,85.20093
GWR,2016,2016-09-05 11:18:00,3.321,24.4156,3.4911,1.4084,10.872,57.142283,7.11707,85.22852
GWR,2016,2016-09-05 11:18:00,3.33,24.4156,3.4937,1.4238,10.905,57.125448,7.11723,85.23042
GWR,2016,2016-09-05 11:18:00,3.334,24.4156,3.4985,1.4432,10.933,57.121333,7.11231,85.17155
GWR,2016,2016-09-05 11:18:00,3.338,24.4155,3.5058,1.4514,10.96,57.124826,7.11244,85.17299
GWR,2016,2016-09-05 11:18:00,3.345,24.4153,3.5166,1.4504,10.989,57.132847,7.11106,85.15613
GWR,2016,2016-09-05 11:18:00,3.356,24.415,3.5308,1.4502,11.021,57.137499,7.10744,85.11234
GWR,2016,2016-09-05 11:18:00,3.364,24.4147,3.5431,1.4475,11.056,57.146043,7.11174,85.16335
GWR,2016,2016-09-05 11:18:00,3.377,24.4143,3.5493,1.4415,11.095,57.164771,7.11154,85.16024
GWR,2016,2016-09-05 11:18:00,3.396,24.4139,3.5514,1.4432,11.136,57.176604,7.10726,85.10845
GWR,2016,2016-09-05 11:18:00,3.407,24.4135,3.5524,1.4506,11.178,57.172657,7.10477,85.078
GWR,2016,2016-09-05 11:18:00,3.415,24.413,3.5511,1.4499,11.221,57.155889,7.09931,85.01172
GWR,2016,2016-09-05 11:18:00,3.429,24.4125,3.5462,1.4442,11.266,57.131864,7.09235,84.92767
GWR,2016,2016-09-05 11:18:00,3.445,24.4119,3.5374,1.4434,11.316,57.126282,7.08415,84.82846
GWR,2016,2016-09-05 11:18:00,3.46,24.4114,3.5254,1.4429,11.368,57.143676,7.07964,84.77367
GWR,2016,2016-09-05 11:18:00,3.478,24.411,3.5136,1.4412,11.424,57.162595,7.07563,84.725
GWR,2016,2016-09-05 11:18:00,3.503,24.4106,3.5071,1.4436,11.482,57.168019,7.06954,84.65147
GWR,2016,2016-09-05 11:18:00,3.525,24.4102,3.5079,1.4463,11.539,57.155371,7.063,84.57257
GWR,2016,2016-09-05 11:18:00,3.54,24.4098,3.5164,1.4464,11.591,57.137335,7.05407,84.46497
GWR,2016,2016-09-05 11:18:00,3.55,24.4094,3.5291,1.4487,11.637,57.131174,7.03453,84.23043
GWR,2016,2016-09-05 11:18:00,3.56,24.4091,3.5404,1.4536,11.68,57.145278,7.03394,84.22294
GWR,2016,2016-09-05 11:18:00,3.574,24.4087,3.5488,1.4569,11.722,57.157322,7.02145,84.07275
GWR,2016,2016-09-05 11:18:00,3.59,24.4083,3.5554,1.4583,11.762,57.152456,7.01727,84.02204
GWR,2016,2016-09-05 11:18:00,3.602,24.4079,3.5617,1.4604,11.8,57.14343,7.01774,84.02698
GWR,2016,2016-09-05 11:18:00,3.609,24.4073,3.5708,1.458,11.834,57.133857,7.01911,84.04253
GWR,2016,2016-09-05 11:18:00,3.615,24.4066,3.5843,1.4494,11.867,57.133225,7.02489,84.11066
GWR,2016,2016-09-05 11:18:00,3.624,24.4059,3.605,1.4436,11.901,57.151399,7.0334,84.21138
GWR,2016,2016-09-05 11:18:00,3.637,24.4055,3.6315,1.4427,11.937,57.173158,7.04208,84.31469
GWR,2016,2016-09-05 11:18:00,3.654,24.4051,3.6526,1.4406,11.974,57.174204,7.04868,84.39305
GWR,2016,2016-09-05 11:18:00,3.667,24.4047,3.6638,1.4379,12.007,57.158828,7.04456,84.34317
GWR,2016,2016-09-05 11:18:00,3.671,24.4043,3.6691,1.435,12.036,57.145005,7.03749,84.25785
GWR,2016,2016-09-05 11:18:00,3.67,24.4038,3.6718,1.4244,12.064,57.135068,7.02504,84.10807
GWR,2016,2016-09-05 11:18:00,3.675,24.4033,3.6716,1.4043,12.097,57.132389,7.01033,83.93118
GWR,2016,2016-09-05 11:18:00,3.687,24.4027,3.6671,1.3819,12.139,57.144278,6.99947,83.80014
GWR,2016,2016-09-05 11:18:00,3.708,24.4022,3.6592,1.3525,12.191,57.163873,6.99386,83.73224
GWR,2016,2016-09-05 11:18:00,3.734,24.4015,3.6483,1.3036,12.247,57.178339,6.98898,83.67268
GWR,2016,2016-09-05 11:18:00,3.752,24.4008,3.6369,1.2496,12.305,57.185513,6.98458,83.61901
GWR,2016,2016-09-05 11:18:00,3.765,24.4001,3.6312,1.2186,12.362,57.187307,6.97692,83.52615
GWR,2016,2016-09-05 11:18:00,3.781,24.3993,3.6335,1.2078,12.421,57.184201,6.97137,83.4585
GWR,2016,2016-09-05 11:18:00,3.802,24.3986,3.6428,1.2042,12.483,57.179379,6.96519,83.38343
GWR,2016,2016-09-05 11:18:00,3.825,24.3979,3.6574,1.2091,12.547,57.18159,6.96324,83.35894
GWR,2016,2016-09-05 11:18:00,3.848,24.3973,3.6723,1.2203,12.611,57.18741,6.95474,83.2563
GWR,2016,2016-09-05 11:18:00,3.87,24.3968,3.6852,1.2385,12.671,57.188356,6.94938,83.19131
GWR,2016,2016-09-05 11:18:00,3.878,24.3964,3.6988,1.2778,12.726,57.190701,6.95557,83.26489
GWR,2016,2016-09-05 11:18:00,3.887,24.3961,3.7141,1.3303,12.783,57.199084,6.96062,83.32484
GWR,2016,2016-09-05 11:18:00,3.906,24.3959,3.7273,1.3665,12.844,57.207714,6.96384,83.36307
GWR,2016,2016-09-05 11:18:00,3.933,24.3956,3.7359,1.387,12.912,57.208857,6.97199,83.46013
GWR,2016,2016-09-05 11:18:00,3.962,24.3955,3.7414,1.4086,12.981,57.198805,6.97527,83.49928
GWR,2016,2016-09-05 11:18:00,3.984,24.3954,3.7464,1.4257,13.047,57.184912,6.97701,83.51998
GWR,2016,2016-09-05 11:18:00,3.998,24.3953,3.7499,1.4303,13.108,57.179526,6.98392,83.60257
GWR,2016,2016-09-05 11:18:00,4.015,24.3953,3.7514,1.4338,13.167,57.183218,6.98351,83.59759
GWR,2016,2016-09-05 11:18:00,4.039,24.3953,3.7552,1.443,13.223,57.186939,6.98369,83.59977
GWR,2016,2016-09-05 11:18:00,4.057,24.3953,3.7642,1.45,13.273,57.191681,6.98504,83.61589
GWR,2016,2016-09-05 11:18:00,4.061,24.3953,3.7752,1.4555,13.316,57.204727,6.98337,83.596
GWR,2016,2016-09-05 11:18:00,4.061,24.3953,3.7822,1.4609,13.358,57.217518,6.98274,83.58835
GWR,2016,2016-09-05 11:18:00,4.073,24.3952,3.7832,1.4586,13.406,57.215402,6.97991,83.5544
GWR,2016,2016-09-05 11:18:00,4.098,24.3952,3.7774,1.449,13.462,57.20183,6.97956,83.55019
GWR,2016,2016-09-05 11:18:00,4.127,24.3951,3.7675,1.4377,13.523,57.183216,6.98332,83.59498
GWR,2016,2016-09-05 11:18:00,4.147,24.395,3.7608,1.4205,13.581,57.158609,6.98492,83.61398
GWR,2016,2016-09-05 11:18:00,4.157,24.3949,3.761,1.3916,13.634,57.147535,6.98718,83.64086
GWR,2016,2016-09-05 11:18:00,4.169,24.3948,3.7673,1.3513,13.687,57.161088,6.98655,83.63321
GWR,2016,2016-09-05 11:18:00,4.183,24.3947,3.7778,1.3096,13.741,57.188836,6.98423,83.60534
GWR,2016,2016-09-05 11:18:00,4.203,24.3947,3.7881,1.2849,13.799,57.214097,6.97833,83.53465
GWR,2016,2016-09-05 11:18:00,4.225,24.3946,3.7947,1.2868,13.859,57.215512,6.97081,83.44456
GWR,2016,2016-09-05 11:18:00,4.242,24.3946,3.7988,1.3181,13.919,57.201486,6.96028,83.31841
GWR,2016,2016-09-05 11:18:00,4.261,24.3945,3.8017,1.3642,13.978,57.190353,6.95166,83.21508
GWR,2016,2016-09-05 11:18:00,4.277,24.3944,3.8026,1.3962,14.038,57.183157,6.94686,83.15744
GWR,2016,2016-09-05 11:18:00,4.296,24.3943,3.8023,1.4146,14.099,57.179986,6.94002,83.0755
GWR,2016,2016-09-05 11:18:00,4.321,24.3942,3.8015,1.4289,14.159,57.186015,6.93728,83.04252
GWR,2016,2016-09-05 11:18:00,4.338,24.394,3.8015,1.4338,14.217,57.194825,6.93659,83.03399
GWR,2016,2016-09-05 11:18:00,4.354,24.3938,3.8031,1.4317,14.271,57.190705,6.94014,83.07608
GWR,2016,2016-09-05 11:18:00,4.369,24.3936,3.8052,1.4346,14.323,57.184594,6.93816,83.05208
GWR,2016,2016-09-05 11:18:00,4.386,24.3934,3.8073,1.4434,14.371,57.188913,6.94051,83.07995
GWR,2016,2016-09-05 11:18:00,4.4,24.3933,3.8087,1.449,14.415,57.188757,6.93716,83.03972
GWR,2016,2016-09-05 11:18:00,4.414,24.3931,3.8094,1.455,14.454,57.178066,6.9396,83.06854
GWR,2016,2016-09-05 11:18:00,4.426,24.393,3.8108,1.4621,14.487,57.174056,6.94002,83.0734
GWR,2016,2016-09-05 11:18:00,4.428,24.3928,3.8148,1.4606,14.513,57.183685,6.93912,83.06233
GWR,2016,2016-09-05 11:18:00,4.43,24.3925,3.8228,1.4535,14.535,57.189452,6.94003,83.07274
GWR,2016,2016-09-05 11:18:00,4.433,24.3922,3.8339,1.4447,14.558,57.182862,6.9312,82.96659
GWR,2016,2016-09-05 11:18:00,4.436,24.3917,3.8432,1.4319,14.585,57.166171,6.92243,82.8609
