"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","PAR_umolm2s","ORP","pH","Notes"
"GWR",50,2016-09-23 15:15:00,10,14.3,0.31,3.3,NA,0.38,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,11,13.1,0.31,3.2,NA,0.18,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,12,12.9,0.31,3.2,NA,0.07,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,13,12.3,0.31,3.2,NA,0.02,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,14,11.6,0.31,3.2,NA,0.01,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,-0.1,NA,NA,NA,NA,42.5,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,0.1,NA,NA,NA,NA,22.2,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,1,NA,NA,NA,NA,10.3,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,2,NA,NA,NA,NA,7.42,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,3,NA,NA,NA,NA,5.97,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,4,NA,NA,NA,NA,4.38,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,5,NA,NA,NA,NA,3.31,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,6,NA,NA,NA,NA,2.56,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,7,NA,NA,NA,NA,1.67,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,8,NA,NA,NA,NA,0.9,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,9,NA,NA,NA,NA,0.18,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,10,NA,NA,NA,NA,0.05,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,11,NA,NA,NA,NA,0.01,NA,NA,NA
"CCR",50,2016-09-26 09:30:00,12,NA,NA,NA,NA,0,NA,NA,NA
"BVR",50,2016-09-27 12:00:00,0.1,22.4,6.82,NA,30.7,569,234.4,6.75,NA
"BVR",50,2016-09-27 12:00:00,1,22.4,6.79,NA,30.7,202,235.3,6.74,NA
"BVR",50,2016-09-27 12:00:00,2,22.3,6.7,NA,30.7,61.6,231.8,6.79,NA
"BVR",50,2016-09-27 12:00:00,3,22.3,6.61,NA,30.7,23.5,233.4,6.76,NA
"BVR",50,2016-09-27 12:00:00,4,22.3,6.56,NA,30.8,10,232.3,6.76,NA
"BVR",50,2016-09-27 12:00:00,5,22.2,6.39,NA,30.8,3.53,235.8,6.75,NA
"BVR",50,2016-09-27 12:00:00,6,17.4,0.57,NA,38.4,1.64,84.4,6.27,NA
"BVR",50,2016-09-27 12:00:00,7,14.2,0.38,NA,51.2,0.65,28.2,6.06,NA
"BVR",50,2016-09-27 12:00:00,8,11.6,0.35,NA,91.8,0.43,-42.8,6.11,NA
"BVR",50,2016-09-27 12:00:00,9,10.1,0.35,NA,134.2,0.18,-67.4,6.43,NA
"BVR",50,2016-09-27 12:00:00,10,9.5,0.36,NA,151.2,0.08,-107.8,6.52,NA
"BVR",50,2016-09-27 12:00:00,11,9.1,0.36,NA,171.3,0.03,-127.8,6.77,NA
"FCR",50,2016-09-30 12:00:00,0.1,21,7.25,87.1,37.9,436,181.3,6.83,"Lots of rain, hugh outflow, level ~1ft above 0"
"FCR",50,2016-09-30 12:00:00,0.8,21,7.22,86.3,37.9,167,184.5,6.72,NA
"FCR",50,2016-09-30 12:00:00,1.6,21.5,7.06,84,38,75.8,182,6.79,NA
"FCR",50,2016-09-30 12:00:00,2.8,21.4,6.94,82.7,38.1,16.8,184.7,6.73,NA
"FCR",50,2016-09-30 12:00:00,3.8,20.8,4,47.9,40.4,1.73,215.4,6.34,NA
"FCR",50,2016-09-30 12:00:00,5,20.3,6,70.1,35.4,0.1,197.2,6.32,NA
"FCR",50,2016-09-30 12:00:00,6.2,17.7,3.74,40.9,56.5,0.01,146.8,5.76,NA
"FCR",50,2016-09-30 12:00:00,8,16.6,7.04,82.4,58.6,0.01,182.9,5.78,NA
"FCR",50,2016-09-30 12:00:00,9,16.6,7.7,83.8,58.5,0.01,196.2,5.67,NA
"FCR",100,2016-09-30 12:00:00,999,19.4,5.6,64.5,188.2,NA,10.4,6.65,NA
"GWR",50,2016-10-03 09:00:00,-0.1,NA,NA,NA,NA,255,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,0.1,21.5,7.12,86.4,NA,29.6,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,1,21.6,7.18,87.2,NA,18.6,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,2,21.6,7.17,87.1,NA,16.37,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,3,21.6,7.19,88.1,NA,6.9,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,4,21.6,6.96,84.9,NA,6.21,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,5,21.6,6.99,85.1,NA,2.97,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,6,21.6,7.04,86.1,NA,1.32,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,7,20,0.3,3.6,NA,0.49,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,8,17.7,0.3,3.4,NA,0.17,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,9,15.9,0.29,3.2,NA,0.09,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,10,14.7,0.29,3.1,NA,0.14,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,11,13.5,0.29,3,NA,0.06,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,12,13.1,0.29,3,NA,0.02,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,13,12.6,0.29,3,NA,0,NA,NA,NA
"GWR",50,2016-10-03 09:00:00,14,12.2,0.29,2.9,NA,0,NA,NA,NA
"FCR",50,2016-10-07 12:00:00,0.1,19.6,7.65,88,37.6,39.9,203.1,6.79,NA
"FCR",50,2016-10-07 12:00:00,0.8,19.7,7.62,87.8,38.5,15.9,202.3,6.82,NA
"FCR",50,2016-10-07 12:00:00,1.6,19.7,7.58,87.4,35.5,6.76,203.4,6.76,NA
"FCR",50,2016-10-07 12:00:00,2.8,19.7,7.63,87.9,35.8,2.22,204.7,6.73,NA
"FCR",50,2016-10-07 12:00:00,3.8,19.4,6.86,78.6,36.2,0.71,207.6,6.65,NA
"FCR",50,2016-10-07 12:00:00,5,19.3,5.87,67,36.2,0.22,211,6.53,NA
"FCR",50,2016-10-07 12:00:00,6.2,19.2,5.1,58.3,38,0.06,214.7,6.41,NA
"FCR",50,2016-10-07 12:00:00,8,18.7,4.11,46.4,42.1,0.02,223.8,6.19,NA
"FCR",50,2016-10-07 12:00:00,9,18.6,3.91,44.1,43,0.12,226.1,6.12,NA
"BVR",50,2016-10-11 12:00:00,-1,17.4,7.43,NA,29,NA,234.9,6.59,"Reservoir one meter higher from hurricane Matthew; thermocline didn't change, so -1 is 1 meter above water level observed throughout the rest of the year"
"BVR",50,2016-10-11 12:00:00,0,17.4,7.37,NA,29.1,NA,232.3,6.62,NA
"BVR",50,2016-10-11 12:00:00,1,17.3,7.37,NA,29.1,NA,235,6.53,NA
"BVR",50,2016-10-11 12:00:00,2,17.3,7.28,NA,29.1,NA,231.7,6.53,NA
"BVR",50,2016-10-11 12:00:00,3,17.3,7.22,NA,29.1,NA,231.5,6.61,NA
"BVR",50,2016-10-11 12:00:00,4,17.3,7.17,NA,29.1,NA,233,6.59,NA
"BVR",50,2016-10-11 12:00:00,5,17.2,7.09,NA,29.2,NA,233.6,6.6,NA
"BVR",50,2016-10-11 12:00:00,6,17,6.55,NA,29.5,NA,236.4,6.54,NA
"BVR",50,2016-10-11 12:00:00,7,13,0.58,NA,71.8,NA,-34.8,6.12,NA
"BVR",50,2016-10-11 12:00:00,8,11.1,0.43,NA,111.1,NA,-74.8,6.34,NA
"BVR",50,2016-10-11 12:00:00,9,10.1,0.38,NA,139.3,NA,-103.7,6.45,NA
"BVR",50,2016-10-11 12:00:00,10,9.4,0.37,NA,164.6,NA,-119.7,6.69,NA
"BVR",50,2016-10-11 12:00:00,11,9,0.36,NA,194.2,NA,-128.3,6.69,NA
"FCR",50,2016-10-14 12:00:00,0.1,16.7,8.53,91.4,34.8,NA,244.5,6.69,"No PAR sensor today"
"FCR",50,2016-10-14 12:00:00,0.8,16.5,8.43,90.3,35,NA,243,6.65,NA
"FCR",50,2016-10-14 12:00:00,1.6,16.3,8.16,86.8,35.1,NA,246.3,6.69,NA
"FCR",50,2016-10-14 12:00:00,2.8,16.1,8.04,85.5,35.1,NA,247.8,6.64,NA
"FCR",50,2016-10-14 12:00:00,3.8,16.1,7.79,82.5,35,NA,247,6.61,NA
"FCR",50,2016-10-14 12:00:00,5,16,7.77,82.4,35.6,NA,249,6.56,NA
"FCR",50,2016-10-14 12:00:00,6.2,16,7.83,83,35.3,NA,275.2,6.54,"*ORP changed from 251.2 to 275.2"
"FCR",50,2016-10-14 12:00:00,8,16,7.87,83.4,35.2,NA,251.2,6.08,NA
"FCR",50,2016-10-14 12:00:00,9,16,7.85,83.6,35.5,NA,249.8,6.55,NA
"FCR",100,2016-10-14 12:00:00,999,17.5,4.94,54,218.9,NA,95.5,5,"%sat and mg/l mixed up?"
"BVR",50,2016-11-11 12:00:00,0.1,12.7,7.94,NA,31.1,NA,239.9,6.6,NA
"BVR",50,2016-11-11 12:00:00,1,12.7,7.96,NA,31.1,NA,238.1,6.59,NA
"BVR",50,2016-11-11 12:00:00,2,12.7,7.9,NA,31.1,NA,238,6.61,NA
"BVR",50,2016-11-11 12:00:00,3,12.7,7.9,NA,31.1,NA,237,6.63,NA
"BVR",50,2016-11-11 12:00:00,4,12.7,7.89,NA,31.1,NA,237,6.63,NA
"BVR",50,2016-11-11 12:00:00,5,12.7,7.89,NA,31.1,NA,236.5,6.63,NA
"BVR",50,2016-11-11 12:00:00,6,12.7,7.86,NA,31.1,NA,236.8,6.62,NA
"BVR",50,2016-11-11 12:00:00,7,12.7,7.84,NA,31.1,NA,238,6.62,NA
"BVR",50,2016-11-11 12:00:00,8,12.7,7.83,NA,31.1,NA,236.7,6.64,NA
"BVR",50,2016-11-11 12:00:00,9,12.7,7.84,NA,31.1,NA,239,6.62,NA
"BVR",50,2016-11-11 12:00:00,10,12.6,7.8,NA,31.1,NA,238.7,6.64,NA
"BVR",50,2016-11-11 12:00:00,11,12.6,7.8,NA,31.1,NA,239.5,6.62,NA
"FCR",50,2016-12-02 12:00:00,0.1,8.7,10.57,96,33.2,NA,349.7,6.53,NA
"FCR",50,2016-12-02 12:00:00,0.8,8.6,10.52,95.8,33.2,NA,297.2,6.92,NA
"FCR",50,2016-12-02 12:00:00,1.6,8.5,10.5,94.5,33.2,NA,298.6,6.94,NA
"FCR",50,2016-12-02 12:00:00,2.8,8.4,10.48,94.5,33.2,NA,300.7,6.93,NA
"FCR",50,2016-12-02 12:00:00,3.8,8.3,10.25,92.2,33.1,NA,302.2,6.95,NA
"FCR",50,2016-12-02 12:00:00,5,8.2,10.09,89.9,33.2,NA,305.5,6.93,NA
"FCR",50,2016-12-02 12:00:00,6.2,8,9.91,88.5,33.2,NA,396.4,6.9,NA
"FCR",50,2016-12-02 12:00:00,8,7.9,9.7,86.4,33.2,NA,396.7,6.91,NA
"FCR",50,2016-12-02 12:00:00,9,7.9,9.66,86,33.3,NA,313.4,6.93,NA
