"Reservoir","Site","DateTime","Depth_m","TN_ugL","TP_ugL","infTPloads_g","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","Notes"
"BVR",50,2015-05-28 12:00:00,12,1914,70.6,NA,318,5.94,6.18,3.29,NA
"CCR",50,2015-05-29 12:00:00,0,135,5.05,NA,5.73,5.33,2.77,NA,NA
"CCR",50,2015-05-29 12:00:00,6,160,6.36,NA,6.88,5.51,2.53,2.9,NA
"CCR",50,2015-05-29 12:00:00,19,NA,NA,NA,NA,NA,NA,2.99,"*bottles for this date were labeled 6, 19, 21 m and no 0; not sure why"
"CCR",50,2015-05-29 12:00:00,20,305,14.9,NA,76.1,68.4,2.05,2.61,NA
"SHR",50,2015-05-29 12:00:00,0,282,4.18,NA,8.04,180,3.31,NA,NA
"SHR",50,2015-05-29 12:00:00,8,395,5.18,NA,24.4,258,3.16,NA,NA
"SHR",50,2015-05-29 12:00:00,31,377,4.73,NA,10.7,292,2.6,NA,"*there was a sample that was dated 5/30/2015 for 8m at SHR, but this was not an SHR sample day so data were omitted"
"GWR",50,2015-05-30 12:00:00,0,212,8,NA,4.25,5.85,3.6,3.73,NA
"GWR",50,2015-05-30 12:00:00,5,219,10,NA,7.6,4.79,3.83,3.39,"*this sample had multiple runs and values were averaged"
"GWR",50,2015-05-30 12:00:00,9,196,5.34,NA,5.93,61.1,2.05,NA,NA
"GWR",50,2015-05-30 12:00:00,13,274,8.34,NA,107,66.1,1.12,2.92,NA
"FCR",50,2015-06-01 12:00:00,0.1,NA,NA,NA,38.01,2.17,7.12,1.95,NA
"FCR",50,2015-06-01 12:00:00,1.6,226.5,18.75,NA,6.22,3.31,6.67,2.17,NA
"FCR",50,2015-06-01 12:00:00,3.8,268.5,23.5,NA,7.17,1.68,6.81,2.11,"*this sample had multiple runs and so values were averaged; when TNTP corrections were made, it was difficult to backtrack on this averaging process so these data are most likely B quality"
"FCR",50,2015-06-01 12:00:00,5,282,27.7,NA,5.02,2.7,6.68,1.97,"*this sample had multiple runs and so values were averaged; when TNTP corrections were made, it was difficult to backtrack on this averaging process so these data are most likely B quality"
"FCR",50,2015-06-01 12:00:00,6.2,179,18.3,NA,39.5,1.5,5.91,1.94,"*this sample had multiple runs and so values were averaged; when TNTP corrections were made, it was difficult to backtrack on this averaging process so these data are most likely B quality"
"FCR",50,2015-06-01 12:00:00,8,182,18.2,NA,3.92,1.91,9.89,1.95,"*this sample had multiple runs and so values were averaged; when TNTP corrections were made, it was difficult to backtrack on this averaging process so these data are most likely B quality"
"FCR",50,2015-06-01 12:00:00,9,190,18.5,NA,3.81,1.3,18.3,1.82,"*this sample had multiple run and so all positive values were averaged"
"FCR",100,2015-06-01 12:00:00,100,189,20.5,NA,5.04,67.3,6.23,NA,NA
"FCR",50,2015-06-02 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2015-06-02 12:00:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2015-06-02 12:00:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2015-06-02 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2015-06-02 12:00:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2015-06-02 12:00:00,8,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2015-06-02 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-06-04 12:00:00,0.1,183,7.82,NA,14.8,4,5.36,2.33,NA
"BVR",50,2015-06-04 12:00:00,3,346,21,NA,13,3.28,3.36,2.35,NA
"BVR",50,2015-06-04 12:00:00,6,294,17.58,NA,12.8,2.31,3.04,2.04,NA
"BVR",50,2015-06-04 12:00:00,9,419,34.7,NA,34.9,5.26,3.44,2.1,NA
"BVR",50,2015-06-04 12:00:00,12,1192,69,NA,337,3.58,4.78,2.46,NA
"FCR",100,2015-06-06 12:00:00,100,NA,NA,NA,NA,NA,NA,1.52,NA
"FCR",50,2015-06-08 12:00:00,0.1,150,15,NA,12.5,3.18,8.2,2.32,"*this sample had multiple run and so values were averaged"
"FCR",50,2015-06-08 12:00:00,1.6,172,17.2,NA,11.1,2.07,6.21,2.27,NA
"FCR",50,2015-06-08 12:00:00,3.8,235,23.2,NA,NA,NA,NA,2.25,"*this sample had multiple runs and so all values were averaged"
"FCR",50,2015-06-08 12:00:00,5,175,17.8,NA,NA,NA,NA,10.56,NA
"FCR",50,2015-06-08 12:00:00,6.2,176,17.3,NA,14.1,3.03,5.39,2.36,NA
"FCR",50,2015-06-08 12:00:00,8,214,26.1,NA,73.9,3.72,5.22,2.02,NA
"FCR",50,2015-06-08 12:00:00,9,226,21.6,NA,NA,NA,NA,2.3,NA
"FCR",100,2015-06-08 12:00:00,100,176,15.2,NA,14.4,76.1,7.78,1.63,NA
"GWR",50,2015-06-10 12:00:00,0,200,5.11,NA,4.63,4.6,1.7,3.66,NA
"GWR",50,2015-06-10 12:00:00,5,211,8.64,NA,10.5,3.75,1.84,3.25,"*was rerun on 17DE15 and values were averaged except for SRP because original was negative"
"GWR",50,2015-06-10 12:00:00,9,190,6.29,NA,6.38,61.1,1.83,3.23,NA
"GWR",50,2015-06-10 12:00:00,13,263,8.62,NA,94.3,52,3.01,2.98,NA
"BVR",50,2015-06-11 12:00:00,0.1,766,15.94,NA,13.8,4.57,8.9,3.09,NA
"BVR",50,2015-06-11 12:00:00,3,140,5.27,NA,5.11,1.79,4.12,2.34,NA
"BVR",50,2015-06-11 12:00:00,6,274,24.2,NA,3.42,1.46,5.28,1.97,NA
"BVR",50,2015-06-11 12:00:00,9,784,77.5,NA,20.1,2.96,3.89,2.22,"*this TNTP sample was rerun and values were averaged"
"BVR",50,2015-06-11 12:00:00,12,1272,62.8,NA,316,3.2,6.54,2.7,NA
"CCR",50,2015-06-12 12:00:00,0,140,2.74,NA,NA,NA,NA,2.98,NA
"CCR",50,2015-06-12 12:00:00,6,214,11.5,NA,NA,NA,NA,2.96,NA
"CCR",50,2015-06-12 12:00:00,20,266,12.5,NA,NA,NA,NA,2.48,"*was rerun on 17DE15 and values averaged"
"SHR",50,2015-06-12 12:00:00,0,252,0.45,NA,NA,NA,NA,NA,NA
"SHR",50,2015-06-12 12:00:00,8,393,8.27,NA,NA,NA,NA,NA,NA
"SHR",50,2015-06-12 12:00:00,31,369,1.76,NA,NA,NA,NA,NA,NA
"FCR",50,2015-06-15 12:00:00,0.1,155,12.7,NA,8.69,2.28,6.52,2.23,NA
"FCR",50,2015-06-15 12:00:00,1.6,116,12,NA,46.3,5.05,6.02,NA,NA
"FCR",50,2015-06-15 12:00:00,3.8,166,16.3,NA,7.13,2.11,9.33,NA,NA
"FCR",50,2015-06-15 12:00:00,5,185,20,NA,6.17,1.81,5.86,2.04,NA
"FCR",50,2015-06-15 12:00:00,6.2,167,16.7,NA,8.57,1.82,5.66,2.16,NA
"FCR",50,2015-06-15 12:00:00,8,187,16.6,NA,4.85,2.12,5.7,2.08,NA
"FCR",50,2015-06-15 12:00:00,9,272.5,31.8,NA,5.72,2.82,4.55,2.16,NA
"FCR",100,2015-06-15 12:00:00,100,165,22,NA,10.9,69.7,9.26,NA,NA
"BVR",50,2015-06-18 12:00:00,0.1,296,14.98,NA,7.34,3.98,4.29,2.79,NA
"BVR",50,2015-06-18 12:00:00,3,276,9.74,NA,4.33,8.92,3.66,3.21,NA
"BVR",50,2015-06-18 12:00:00,6,308,16.52,NA,5.11,2.36,2.51,2.17,NA
"BVR",50,2015-06-18 12:00:00,9,968,62.8,NA,116,3.76,5.98,2.52,NA
"BVR",50,2015-06-18 12:00:00,12,300,22.8,NA,8.35,3.6,3.47,2.56,NA
"BVR",50,2015-06-18 15:00:00,0.1,316,10.78,NA,8.35,6.17,3.42,2.73,NA
"BVR",50,2015-06-18 15:00:00,3,324,19.2,NA,4.48,3.34,3.37,2.57,NA
"BVR",50,2015-06-18 15:00:00,6,224,13.54,NA,4.84,1.99,4.93,2.12,NA
"BVR",50,2015-06-18 15:00:00,9,1058,52.8,NA,87.8,2.97,2.95,2.49,NA
"BVR",50,2015-06-18 15:00:00,12,1416,34,NA,429,4.73,8.43,2.47,NA
"BVR",50,2015-06-18 18:00:00,0.1,286,11.58,NA,6.3,4.28,5.33,2.47,NA
"BVR",50,2015-06-18 18:00:00,3,320,16.54,NA,7.95,4.07,3.75,2.42,NA
"BVR",50,2015-06-18 18:00:00,6,324,24.8,NA,4.56,2.16,2.96,1.98,NA
"BVR",50,2015-06-18 18:00:00,9,838,52.8,NA,18.2,3.51,4.47,2.35,NA
"BVR",50,2015-06-18 18:00:00,12,1564,37.6,NA,405,2.55,6.12,3.25,"*this bottle did not have a time stamp; assumed 1800 hrs because that point was missing"
"BVR",50,2015-06-18 21:00:00,0.1,336,14.86,NA,9.42,4.35,8.3,3.08,NA
"BVR",50,2015-06-18 21:00:00,3,328,16.58,NA,4.8,2.84,5.19,3.06,NA
"BVR",50,2015-06-18 21:00:00,6,298,16.48,NA,5.39,2.14,4.18,2.37,NA
"BVR",50,2015-06-18 21:00:00,9,948,52.4,NA,50,6.54,3.68,2.12,NA
"BVR",50,2015-06-18 21:00:00,12,1744,51,NA,459,5.63,6.37,3.06,NA
"BVR",50,2015-06-19 00:00:00,0.1,288,10.28,NA,12.9,9.04,5.27,2.97,NA
"BVR",50,2015-06-19 00:00:00,3,304,18.48,NA,3.9,1.64,5.27,2.41,NA
"BVR",50,2015-06-19 00:00:00,6,304,18.76,NA,3.23,2.26,4.96,2.01,NA
"BVR",50,2015-06-19 00:00:00,9,672,59.2,NA,4.32,1.88,6.41,2.04,NA
"BVR",50,2015-06-19 00:00:00,12,1412,48.6,NA,312,2.19,5.3,2.28,NA
"BVR",50,2015-06-19 03:00:00,0.1,328,14.76,NA,6.91,3.41,4,2.4,NA
"BVR",50,2015-06-19 03:00:00,3,378,19.38,NA,3.95,1.85,7.34,2.36,NA
"BVR",50,2015-06-19 03:00:00,6,370,21.6,NA,4.06,3.16,4.95,2.18,NA
"BVR",50,2015-06-19 03:00:00,9,1076,51.4,NA,505,3.55,6.24,2.85,NA
"BVR",50,2015-06-19 03:00:00,12,1824,44,NA,88.4,1.43,3.35,2.13,NA
"BVR",50,2015-06-19 06:00:00,0.1,296,12.4,NA,7.68,4.03,6.14,2.58,NA
"BVR",50,2015-06-19 06:00:00,3,308,16.08,NA,3.09,1.71,6.18,2.61,NA
"BVR",50,2015-06-19 06:00:00,6,340,20.8,NA,3.43,2.03,4.27,2.23,NA
"BVR",50,2015-06-19 06:00:00,9,1032,76.4,NA,7.23,2.08,3.88,4.28,NA
"BVR",50,2015-06-19 06:00:00,12,1206,51.4,NA,174,2.4,4.3,2.8,NA
"BVR",50,2015-06-19 09:00:00,0.1,286,10.32,NA,2.4,4.37,7.39,2.82,NA
"BVR",50,2015-06-19 09:00:00,3,276,10.58,NA,5.23,2.88,6.28,2.51,NA
"BVR",50,2015-06-19 09:00:00,6,298,15.12,NA,2.15,1.66,5.24,NA,"*this DIC/DOC sample was missing"
"BVR",50,2015-06-19 09:00:00,9,822,53.4,NA,35.3,1.97,4.18,2.44,NA
"BVR",50,2015-06-19 09:00:00,12,1928,59.2,NA,499,4.55,8.45,2.69,NA
"BVR",50,2015-06-19 12:00:00,0.1,NA,NA,NA,3.67,1.52,6.22,2.57,NA
"BVR",50,2015-06-19 12:00:00,3,NA,NA,NA,7.45,6.92,6.45,3.09,NA
"BVR",50,2015-06-19 12:00:00,6,NA,NA,NA,7.62,1.36,5.14,2.2,NA
"BVR",50,2015-06-19 12:00:00,9,NA,NA,NA,153,3.03,5.84,2.48,NA
"BVR",50,2015-06-19 12:00:00,12,NA,NA,NA,258,2.6,4.84,2.44,NA
"FCR",50,2015-06-22 12:00:00,0.1,160,11.2,NA,11.5,6.83,7.14,2.92,NA
"FCR",50,2015-06-22 12:00:00,1.6,168,14.7,NA,5.29,5.54,7.1,3.07,NA
"FCR",50,2015-06-22 12:00:00,3.8,154,16.7,NA,1.86,2.87,9.17,NA,NA
"FCR",50,2015-06-22 12:00:00,5,220,25.8,NA,38,5.44,7.32,3.27,NA
"FCR",50,2015-06-22 12:00:00,6.2,207,20.7,NA,5.31,2.42,7.33,NA,NA
"FCR",50,2015-06-22 12:00:00,8,173,21,NA,7.52,2.18,4.89,NA,NA
"FCR",50,2015-06-22 12:00:00,9,310,35.2,NA,9.9,2.12,6.96,2.07,NA
"FCR",100,2015-06-22 12:00:00,100,176,22.6,NA,6.73,67.2,7.81,1.76,NA
"GWR",50,2015-06-22 12:00:00,0,169,4.88,NA,NA,NA,NA,3.69,NA
"GWR",50,2015-06-22 12:00:00,5,214,11.5,NA,NA,NA,NA,3.6,NA
"GWR",50,2015-06-22 12:00:00,9,186,5.9,NA,NA,NA,NA,3.19,NA
"GWR",50,2015-06-22 12:00:00,13,175,9.58,NA,NA,NA,NA,3.02,NA
"FCR",100,2015-06-24 12:00:00,100,NA,NA,NA,NA,NA,NA,1.52,NA
"BVR",50,2015-06-25 12:00:00,0.1,368,30.8,NA,NA,NA,NA,2.6,NA
"BVR",50,2015-06-25 12:00:00,3,354,24.6,NA,NA,NA,NA,2.4,NA
"BVR",50,2015-06-25 12:00:00,6,309,24.1,NA,NA,NA,NA,2.04,"*this TNTP sample was rerun and values were averaged"
"BVR",50,2015-06-25 12:00:00,9,764,60.4,NA,NA,NA,NA,2.23,NA
"BVR",50,2015-06-25 12:00:00,12,938,49.6,NA,NA,NA,NA,2.29,NA
"CCR",50,2015-06-26 12:00:00,0,145,2.18,NA,NA,NA,NA,2.83,NA
"CCR",50,2015-06-26 12:00:00,6,165,8.68,NA,NA,NA,NA,2.89,NA
"CCR",50,2015-06-26 12:00:00,20,480,28.6,NA,NA,NA,NA,2.73,NA
"SHR",50,2015-06-26 12:00:00,0,239,0.19,NA,NA,NA,NA,NA,NA
"SHR",50,2015-06-26 12:00:00,8,375,3.85,NA,NA,NA,NA,NA,NA
"SHR",50,2015-06-26 12:00:00,31,365,5.18,NA,NA,NA,NA,NA,NA
"FCR",50,2015-06-29 12:00:00,0.1,169,13.6,NA,12.4,3.49,5.52,2.47,NA
"FCR",50,2015-06-29 12:00:00,1.6,180.1,15.2,NA,4.83,1.19,5.9,2.5,NA
"FCR",50,2015-06-29 12:00:00,3.8,168,14.8,NA,12.2,5.95,5.52,NA,NA
"FCR",50,2015-06-29 12:00:00,5,181,10.2,NA,6.99,8.1,8.46,4.28,NA
"FCR",50,2015-06-29 12:00:00,6.2,NA,NA,NA,6.57,2.27,4.79,NA,NA
"FCR",50,2015-06-29 12:00:00,8,220,19.2,NA,10.1,3.61,5.79,2.29,NA
"FCR",50,2015-06-29 12:00:00,9,221,19.2,NA,9.53,2.9,6.66,2.21,NA
"FCR",100,2015-06-29 12:00:00,100,180,16,NA,4.55,73.6,10.9,NA,NA
"BVR",50,2015-07-02 12:00:00,0.1,386,19.72,NA,6.46,1.13,3.54,2.47,NA
"BVR",50,2015-07-02 12:00:00,3,330,21,NA,5.38,1.9,7.57,2.56,NA
"BVR",50,2015-07-02 12:00:00,6,316,22.4,NA,9.85,2.47,4.95,1.96,NA
"BVR",50,2015-07-02 12:00:00,9,878,59.8,NA,48.3,4.88,3.34,4.48,NA
"BVR",50,2015-07-02 12:00:00,12,256.9,58,NA,731,4.48,18.4,2.48,"*this TNTP sample was rerun and values were averaged"
"FCR",50,2015-07-06 12:00:00,0.1,357,13.6,NA,6.75,3.91,5.48,2.92,"*was rerun 17DE15 and values were averaged; original NH4 value was extremely high"
"FCR",50,2015-07-06 12:00:00,1.6,317,14.1,NA,7.82,1.27,6.86,2.94,NA
"FCR",50,2015-07-06 12:00:00,3.8,300,19.2,NA,10.3,1.85,5.9,2.6,NA
"FCR",50,2015-07-06 12:00:00,5,207,16.3,NA,21.1,4.42,7.12,NA,NA
"FCR",50,2015-07-06 12:00:00,6.2,243,19.7,NA,48.8,2.85,5.76,2.36,NA
"FCR",50,2015-07-06 12:00:00,8,212,12.6,NA,93.6,3.84,4.98,3.83,NA
"FCR",50,2015-07-06 12:00:00,9,213,13.8,NA,81.8,4.31,6.2,2.29,NA
"FCR",100,2015-07-06 12:00:00,100,200,25.1,NA,6.43,46.2,10.6,2.01,NA
"GWR",50,2015-07-06 12:00:00,0,192,9.53,NA,NA,NA,NA,3.63,NA
"GWR",50,2015-07-06 12:00:00,5,210,10.7,NA,NA,NA,NA,3.54,NA
"GWR",50,2015-07-06 12:00:00,9,150,6.94,NA,NA,NA,NA,3.07,NA
"GWR",50,2015-07-06 12:00:00,13,204,12.6,NA,NA,NA,NA,3.1,NA
"BVR",50,2015-07-09 12:00:00,0.1,344,9.9,NA,NA,NA,NA,2.45,NA
"BVR",50,2015-07-09 12:00:00,3,NA,NA,NA,4.4,2.35,7.78,2.57,"*this sample was missing from TNTP dataset"
"BVR",50,2015-07-09 12:00:00,6,350,20.61,NA,6.62,1.9,2.99,1.73,"*this TNTP sample was rerun and values were averaged"
"BVR",50,2015-07-09 12:00:00,9,834,57.8,NA,22.5,NA,6.85,2.28,"*NO3-NO2 value was negative and was eliminated"
"BVR",50,2015-07-09 12:00:00,12,2940,64.4,NA,1030,5,18.8,2.72,NA
"CCR",50,2015-07-10 12:00:00,0,127,2.48,NA,2.15,3.94,2.37,2.85,"*was rerun on 17DE15 and values averaged"
"CCR",50,2015-07-10 12:00:00,6,164,4.99,NA,3.51,5.77,3.52,2.9,NA
"CCR",50,2015-07-10 12:00:00,20,382,16,NA,172,26.5,2.02,2.7,"*was rerun on 17DE15 and values averaged"
"SHR",50,2015-07-10 12:00:00,0,184,0.94,NA,12.1,95.3,0.7,NA,NA
"SHR",50,2015-07-10 12:00:00,8,379,4.79,NA,16.4,202,3.04,NA,NA
"SHR",50,2015-07-10 12:00:00,31,372,1.48,NA,32,297,4.11,NA,NA
"FCR",50,2015-07-13 12:00:00,0.1,732.86,18.4,NA,253,12.4,7.89,7.61,NA
"FCR",50,2015-07-13 12:00:00,1.6,494.52,12.1,NA,58.3,6.39,9.91,4.11,NA
"FCR",50,2015-07-13 12:00:00,3.8,313,11.8,NA,17.4,4.27,6.5,2.88,NA
"FCR",50,2015-07-13 12:00:00,5,110,11.5,NA,75.3,2.49,5.69,2.47,NA
"FCR",50,2015-07-13 12:00:00,6.2,191.7,12.3,NA,167,3.13,2.25,NA,NA
"FCR",50,2015-07-13 12:00:00,8,205,8.33,NA,187,4.47,3.15,2.02,NA
"FCR",50,2015-07-13 12:00:00,9,163,8.89,NA,199,5.13,2.74,2.49,NA
"FCR",100,2015-07-13 12:00:00,100,223,25.7,NA,7.19,31.3,11.7,3.24,NA
"BVR",50,2015-07-16 12:00:00,0.1,190,6.46,NA,2.56,2.21,3.66,2.49,"*was rerun 17DE15 and values averaged except for NO3-NO2 because rerun was negative"
"BVR",50,2015-07-16 12:00:00,3,162,11.17,NA,20.3,4.2,6.42,2.54,"*this TNTP sample was rerun and values were averaged"
"BVR",50,2015-07-16 12:00:00,6,162,14.7,NA,0.79,0.9,5.61,NA,"*was rerun 17DE15 and values averaged except for NO3-NO2 because rerun was negative"
"BVR",50,2015-07-16 12:00:00,9,384,32.5,NA,63.6,3.82,6.77,2.14,NA
"BVR",50,2015-07-16 12:00:00,12,823,32.7,NA,544,2.62,9.74,2.29,NA
"FCR",50,2015-07-20 12:00:00,0.1,260,15.9,NA,12.6,4.36,8.49,3.3,"*was rerun 17DE15 and values were averaged; original NH4 value was extremely high"
"FCR",50,2015-07-20 12:00:00,1.6,243,23.1,NA,6.68,2.34,8.1,3.04,"*SRP value was negative and so was eliminated"
"FCR",50,2015-07-20 12:00:00,3.8,296,27.4,NA,7.07,1.91,8.6,2.82,NA
"FCR",50,2015-07-20 12:00:00,5,312,18.3,NA,215,3.28,4.02,2.18,NA
"FCR",50,2015-07-20 12:00:00,6.2,305,25.3,NA,130,3.66,5.67,2.2,NA
"FCR",50,2015-07-20 12:00:00,8,375,16.6,NA,288,7.44,5.46,1.99,NA
"FCR",50,2015-07-20 12:00:00,9,454.4,16.5,NA,309,7.16,13.7,2.88,NA
"FCR",100,2015-07-20 12:00:00,100,192,19.1,NA,4.87,67.8,8.2,1.75,NA
"GWR",50,2015-07-20 12:00:00,0,174,4.3,NA,4.22,3.52,4,3.78,NA
"GWR",50,2015-07-20 12:00:00,5,195,9.07,NA,1.54,2.09,1.21,3.6,"*was rerun on 17DE15 and values were averaged except for SRP because original was negative"
"GWR",50,2015-07-20 12:00:00,9,104,4.91,NA,2.87,2.28,1.7,2.9,"*was rerun on 17DE15 and values were averaged except for NH4 because rerun was negative"
"GWR",50,2015-07-20 12:00:00,13,183,7.67,NA,88.8,3.43,5.44,3.12,NA
"BVR",50,2015-07-23 12:00:00,0.1,267.28,14.8,NA,5.3,2.21,5.32,2.6,NA
"BVR",50,2015-07-23 12:00:00,3,184,11.5,NA,5.21,2.08,8.27,2.54,NA
"BVR",50,2015-07-23 12:00:00,6,294,21.5,NA,4.66,1.45,5.47,2.19,NA
"BVR",50,2015-07-23 12:00:00,9,596,28.8,NA,349,2.75,10.1,2.26,NA
"BVR",50,2015-07-23 12:00:00,12,1035.99,27.8,NA,805,3.38,10.3,2.76,NA
"CCR",50,2015-07-24 12:00:00,0,141,4.89,NA,3.9,2.71,4.9,2.86,NA
"CCR",50,2015-07-24 12:00:00,6,190.97,3.9,NA,4.59,4.07,2.91,2.96,"*was rerun on 17DE15 and values averaged; negative SRP replaced with positive rerun result; however this is unusually high<U+0085>toss?"
"CCR",50,2015-07-24 12:00:00,20,390,16.1,NA,206,42.1,4.18,2.92,"*was rerun on 17DE15 and values averaged"
"SHR",50,2015-07-24 12:00:00,0,164.5,0.6,NA,10.7,75.5,4,NA,"*this sample had multiple runs and values were averaged or eliminated if negative"
"SHR",50,2015-07-24 12:00:00,8,301,0.66,NA,25.8,191,2.16,NA,NA
"SHR",50,2015-07-24 12:00:00,31,361,0.45,NA,36.9,293,6.83,NA,NA
"FCR",50,2015-07-27 12:00:00,0.1,NA,NA,NA,134,4.64,6.26,3.11,NA
"FCR",50,2015-07-27 12:00:00,1.6,175,15,NA,2.63,1.75,NA,2.85,NA
"FCR",50,2015-07-27 12:00:00,3.8,248,24.9,NA,660,13.2,6.35,2.96,NA
"FCR",50,2015-07-27 12:00:00,5,275.14,23.2,NA,206,5.85,4.05,2.1,NA
"FCR",50,2015-07-27 12:00:00,6.2,408.52,17.7,NA,285,8.43,6.2,1.87,NA
"FCR",50,2015-07-27 12:00:00,8,417,17.7,NA,292,8.84,3.94,2.63,NA
"FCR",50,2015-07-27 12:00:00,9,507.33,15.2,NA,292,8.84,3.94,2.15,"*was rerun 17DE15 and values were averaged except for SRP because original value was negative"
"FCR",100,2015-07-27 12:00:00,100,305,20.7,NA,4.79,105,10.5,NA,NA
"BVR",50,2015-07-30 12:00:00,0.1,241.14,8.41,NA,NA,NA,NA,2.56,NA
"BVR",50,2015-07-30 12:00:00,3,185.71,8.78,NA,2.27,2.15,8.32,2.72,NA
"BVR",50,2015-07-30 12:00:00,6,660,55.5,NA,NA,NA,NA,2.62,NA
"BVR",50,2015-07-30 12:00:00,9,688.86,25.1,NA,263,3.04,7.9,2.39,NA
"BVR",50,2015-07-30 12:00:00,12,1749.01,31.2,NA,1290,4.3,13.5,3.13,NA
"FCR",50,2015-08-03 12:00:00,0.1,201,14.6,NA,1.13,1.97,7.31,3.04,NA
"FCR",50,2015-08-03 12:00:00,1.6,207,17.8,NA,5.22,1.66,7.11,3.07,NA
"FCR",50,2015-08-03 12:00:00,3.8,521.24,51.7,NA,6.98,2.83,16.9,3.64,NA
"FCR",50,2015-08-03 12:00:00,5,253,26.5,NA,7.46,3.83,5.11,2.64,NA
"FCR",50,2015-08-03 12:00:00,6.2,310,18.5,NA,107,3.96,4.94,2.57,NA
"FCR",50,2015-08-03 12:00:00,8,576.1,16.8,NA,404,8.66,5.15,2.46,NA
"FCR",50,2015-08-03 12:00:00,9,576.71,14.5,NA,473,9.81,3.63,2.1,NA
"FCR",100,2015-08-03 12:00:00,100,219,NA,NA,7,109,10.7,1.48,NA
"GWR",50,2015-08-03 12:00:00,0,202.61,6.98,NA,2.09,3.03,5.83,3.77,NA
"GWR",50,2015-08-03 12:00:00,5,206,10.2,NA,1.91,1.3,3.12,3.46,"*was rerun on 17DE15 and values were averaged"
"GWR",50,2015-08-03 12:00:00,9,136.17,7.04,NA,5.28,2.71,4.78,2.98,NA
"GWR",50,2015-08-03 12:00:00,13,99.1,6.64,NA,6.73,2.56,3.8,3.14,NA
"BVR",50,2015-08-04 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-08-04 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-08-04 12:00:00,6,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-08-04 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-08-04 12:00:00,12,NA,NA,NA,NA,NA,NA,NA,NA
"CCR",50,2015-08-07 12:00:00,0,137,1.6,NA,3.86,3.17,3.81,2.77,NA
"CCR",50,2015-08-07 12:00:00,6,126,2.04,NA,0.83,2.68,4.69,2.63,"*was rerun on 17DE15; original value kept for SRP and other values averaged"
"CCR",50,2015-08-07 12:00:00,20,491.92,14.1,NA,259,42.7,9.88,2.62,NA
"SHR",50,2015-08-07 12:00:00,0,173.51,2.44,NA,10.5,61.9,4.22,NA,"*was rerun on 17DE15 and values were averaged except for SRP because rerun was negative"
"SHR",50,2015-08-07 12:00:00,8,367,0.61,NA,32.4,249,5.15,NA,NA
"SHR",50,2015-08-07 12:00:00,31,260,NA,NA,2.44,321,4.79,NA,"*TP value was negative and was omitted"
"FCR",50,2015-08-10 12:00:00,0.1,213,16.8,NA,12.5,1.4,5.88,3.17,NA
"FCR",50,2015-08-10 12:00:00,1.6,NA,NA,NA,7.12,2.43,7.46,3.24,NA
"FCR",50,2015-08-10 12:00:00,3.8,300.55,25.8,NA,5.49,2.47,8.32,15.35,NA
"FCR",50,2015-08-10 12:00:00,5,NA,NA,NA,6.12,2.62,5.65,2.43,NA
"FCR",50,2015-08-10 12:00:00,6.2,497,17.4,NA,348,7.96,4.86,11.26,NA
"FCR",50,2015-08-10 12:00:00,8,642,14.1,NA,553,11.6,5.19,2.33,NA
"FCR",50,2015-08-10 12:00:00,9,758.25,14.3,NA,643,14.6,5.43,3.45,"*was rerun 17DE15 and values were averaged except for SRP because original value was negative"
"FCR",100,2015-08-10 12:00:00,100,219,19.3,NA,4.92,128,13.3,1.41,NA
"BVR",50,2015-08-13 12:00:00,0.1,225.5,9.86,NA,1.34,1.87,6.03,2.58,NA
"BVR",50,2015-08-13 12:00:00,3,155,6.34,NA,1.47,2.01,3.74,2.55,NA
"BVR",50,2015-08-13 12:00:00,6,296.19,20.8,NA,6.52,1.5,6.68,2.17,NA
"BVR",50,2015-08-13 12:00:00,9,1404.42,28,NA,187,1.96,10.7,2.31,"*this TNTP sample was rerun and values were averaged"
"BVR",50,2015-08-13 12:00:00,12,NA,NA,NA,1180,3.31,15.6,2.77,"*this sample was missing from TNTP dataset"
"GWR",50,2015-08-15 12:00:00,0,184.31,3.67,NA,1.83,2.65,3.42,3.62,"*was rerun on 17DE15; all positive values averaged; NO3-NO2 kept because only had one positive value"
"GWR",50,2015-08-15 12:00:00,5,170.28,7.67,NA,1.93,2.16,1.34,3.53,NA
"GWR",50,2015-08-15 12:00:00,9,161.19,10.5,NA,2.83,1.63,2.74,2.91,NA
"GWR",50,2015-08-15 12:00:00,13,107.27,3.75,NA,10,2.61,5.51,3.2,NA
