Reservoir,Year,Date,Depth,Tot_Na_ugL,Tot_Mg_ugL,Tot_Al_ugL,Tot_Si_ugL,Tot_P_ugL,Tot_S_mgL,Tot_Cl_mgL,Tot_K_ugL,Tot_Ca_ugL,Tot_Ti_ugL,Tot_V_ugL,Tot_Cr_ugL,Tot_Fe_ugL,Tot_Mn_ugL,Tot_Co_ugL,Tot_Ni_ugL,Tot_Cu_ugL,Tot_Zn_ugL,Tot_As_ugL,Tot_Se_ugL,Tot_Sr_ugL,Tot_Mo_ugL,Tot_Ag_ugL,Tot_Cd_ugL,Tot_Sn_ugL,Tot_Ba_ugL,Tot_Ce_ugL,Tot_Pb_ugL,Tot_U_ugL,Sol_Na_ugL,Sol_Mg_ugL,Sol_Al_ugL,Sol_Si_ugL,Sol_P_ugL,Sol_S_mgL,Sol_Cl_mgL,Sol_K_ugL,Sol_Ca_ugL,Sol_Ti_ugL,Sol_V_ugL,Sol_Cr_ugL,Sol_Fe_ugL,Sol_Mn_ugL,Sol_Co_ugL,Sol_Ni_ugL,Sol_Cu_ugL,Sol_Zn_ugL,Sol_As_ugL,Sol_Se_ugL,Sol_Sr_ugL,Sol_Mo_ugL,Sol_Ag_ugL,Sol_Cd_ugL,Sol_Sn_ugL,Sol_Ba_ugL,Sol_Ce_ugL,Sol_Pb_ugL,Sol_U_ugL
FCR,2015,2015-08-03 12:00:00,6.2,2780,1138,<5,7725,<10,0.4,1.44,1367,2762,<1,<1,<1,2391,852.1,1.01,<1,1.39,<5,<0.5,<2.5,18.03,<0.1,<1,<1,<1,46.87,,<1,<1,2780,1138,<5,7725,<10,0.4,1.44,1291,2762,<1,<1,<1,773.2,852.1,1.01,<1,<1,<5,<0.5,<2.5,18.02,<0.1,<1,<1,<1,38.85,,<1,<1
FCR,2015,2015-08-03 12:00:00,8,2755,1173,<5,8043,<10,0.57,1.34,1309,3050,<1,<1,<1,2535,1517,1.82,<1,1.15,<5,<0.5,<2.5,19.85,<0.1,<1,<1,<1,61.02,,<1,<1,2755,1173,<5,8043,<10,0.57,1.34,1158,3050,<1,<1,<1,506.3,1486,1.66,<1,<1,<5,<0.5,<2.5,19.47,<0.1,<1,<1,<1,48.97,,<1,<1
FCR,2015,2015-08-03 12:00:00,9,2723,1189,<5,8255,<10,0.52,1.29,1272,3275,<1,<1,<1,3211,1900,2.38,<1,1.17,<5,<0.5,<2.5,20.57,<0.1,<1,<1,<1,71.17,,<1,<1,2723,1189,<5,8182,<10,0.52,1.29,1165,3275,<1,<1,<1,563.1,1693,1.86,<1,<1,<5,<0.5,<2.5,20.29,<0.1,<1,<1,<1,53.86,,<1,<1
FCR,2015,2015-08-03 12:00:00,999,2646,812.2,<5,7946,<10,0.26,1.17,1394,1777,<1,<1,<1,<10,<1,<1,<1,<1,<5,<0.5,<2.5,11.56,<0.1,<1,<1,<1,15.37,,<1,<1,2646,779.4,<5,7763,<10,0.26,1.17,1154,1721,<1,<1,<1,<10,<1,<1,<1,<1,<5,<0.5,<2.5,10.12,<0.1,<1,<1,<1,6.92,,<1,<1
FCR,2015,2015-08-10 12:00:00,0.1,2814,1006,<5,7006,<10,0.59,3.84,1351,2156,<1,<1,<1,382.9,17.07,<1,<1,2.14,<5,<0.5,<2.5,13.18,<0.1,<1,<1,<1,15.15,,<1,<1,2814,1006,<5,7006,<10,0.59,3.84,1351,2156,<1,<1,<1,99.23,<1,<1,<1,1.75,<5,<0.5,<2.5,12.14,<0.1,<1,<1,<1,6.75,,<1,<1
FCR,2015,2015-08-10 12:00:00,1.6,2833,1010,<5,7103,<10,0.59,3.69,1362,2140,<1,<1,<1,384.8,16.87,<1,<1,2.11,<5,<0.5,<2.5,13.1,<0.1,<1,<1,<1,15.21,,<1,<1,2833,960,<5,6869,<10,0.59,3.69,1094,2113,<1,<1,<1,92.19,<1,<1,<1,1.46,<5,<0.5,<2.5,11.58,<0.1,<1,<1,<1,7.65,,<1,<1
FCR,2015,2015-08-10 12:00:00,3.8,2890,1082,<5,7230,<10,0.34,3.58,1403,1972,<1,<1,<1,459.2,25.71,<1,<1,1.62,<5,<0.5,<2.5,13,<0.1,<1,<1,<1,18.11,,<1,<1,2890,1062,<5,7174,<10,0.34,3.58,1263,1972,<1,<1,<1,59.27,<1,<1,<1,1.03,<5,<0.5,<2.5,11.97,<0.1,<1,<1,<1,10.07,,<1,<1
FCR,2015,2015-08-10 12:00:00,5,2892,1165,<5,7902,<10,0.16,4.11,1495,3079,<1,<1,<1,2273,942.3,1.76,<1,1.16,<5,<0.5,<2.5,19.8,<0.1,<1,<1,<1,54.66,,<1,<1,2892,1165,<5,7812,<10,0.16,4.11,1437,3079,<1,<1,<1,825.1,845,1.48,<1,<1,<5,<0.5,<2.5,18.99,<0.1,<1,<1,<1,37.68,,<1,<1
FCR,2015,2015-08-10 12:00:00,6.2,2792,1174,<5,8125,<10,0.31,3.76,1353,3017,<1,<1,<1,2145,1285,1.55,<1,1.11,<5,<0.5,<2.5,19.37,<0.1,<1,<1,<1,58.93,,<1,<1,2792,1168,<5,7969,<10,0.31,3.76,1232,3017,<1,<1,<1,404.5,1212,1.39,<1,<1,<5,<0.5,<2.5,18.82,<0.1,<1,<1,<1,43.47,,<1,<1
FCR,2015,2015-08-10 12:00:00,8,2713,1196,<5,8284,<10,0.25,3.51,1293,3362,<1,<1,<1,2823,1852,2.3,<1,<1,<5,<0.5,<2.5,21.23,<0.1,<1,<1,<1,73.94,,<1,<1,2713,1195,<5,8192,<10,0.25,3.51,1197,3361,<1,<1,<1,445.5,1667,2.02,<1,<1,<5,<0.5,<2.5,20.47,<0.1,<1,<1,<1,57.26,,<1,<1
FCR,2015,2015-08-10 12:00:00,9,2740,1205,<5,8371,<10,0.25,3.76,1296,3385,<1,<1,<1,2788,1909,2.33,<1,<1,<5,<0.5,<2.5,21.17,<0.1,<1,<1,<1,74.39,,<1,<1,2740,1205,<5,8371,<10,0.25,3.76,1281,3385,<1,<1,<1,423.9,1827,2.14,<1,<1,<5,<0.5,<2.5,20.88,<0.1,<1,<1,<1,60.65,,<1,<1
FCR,2015,2015-08-10 12:00:00,999,2656,816.4,55.52,8161,<10,<0,3.21,1290,1828,1.18,<1,<1,198.4,37.17,<1,<1,<1,<5,<0.5,<2.5,10.42,<0.1,<1,<1,<1,18.95,,<1,<1,2656,816.4,<5,8161,<10,<0,3.21,1121,1828,<1,<1,<1,19.71,1.13,<1,<1,<1,<5,<0.5,<2.5,10.42,<0.1,<1,<1,<1,11.96,,<1,<1
FCR,2015,2015-08-17 12:00:00,0.1,2829,966,<5,6526,<10,1.33,3.51,1316,2027,<1,<1,<1,308.4,13.09,<1,<1,2.54,<5,<0.5,<2.5,14.56,<0.1,<1,<1,<1,14.78,,<1,<1,2829,966,<5,6526,<10,1.33,3.51,1126,2027,<1,<1,<1,85.07,1.65,<1,<1,2.06,<5,<0.5,<2.5,12.81,<0.1,<1,<1,<1,6.66,,<1,<1
FCR,2015,2015-08-17 12:00:00,1.6,2848,972.9,<5,6578,<10,1.48,3.45,1330,2033,<1,<1,<1,315.6,13.5,<1,<1,2.53,<5,<0.5,<2.5,14.62,<0.1,<1,<1,<1,15.03,,<1,<1,2848,972.9,<5,6578,<10,1.48,3.45,1163,2033,<1,<1,<1,84.77,<1,<1,<1,1.88,<5,<0.5,<2.5,12.97,<0.1,<1,<1,<1,5.11,,<1,<1
FCR,2015,2015-08-17 12:00:00,3.8,2882,1046,<5,6839,15.37,1.38,3.71,1406,1907,<1,<1,<1,403.1,40.72,<1,<1,2.06,<5,<0.5,<2.5,15.04,<0.1,<1,<1,<1,20.63,,<1,<1,2882,1046,<5,6839,15.37,1.38,3.71,1242,1907,<1,<1,<1,55.56,29.96,<1,<1,1.4,<5,<0.5,<2.5,13.67,<0.1,<1,<1,<1,10.81,,<1,<1
FCR,2015,2015-08-17 12:00:00,5,2896,1077,<5,7125,14.41,1.35,3.56,1445,2595,<1,<1,<1,1271,562.3,1.05,<1,1.74,<5,<0.5,<2.5,19.34,<0.1,<1,<1,<1,39.43,,<1,<1,2896,1077,<5,7087,14.41,1.35,3.56,1285,2595,<1,<1,<1,402.2,562.3,1.05,<1,1.23,<5,<0.5,<2.5,19.19,<0.1,<1,<1,<1,29.24,,<1,<1
FCR,2015,2015-08-17 12:00:00,6.2,2904,1139,<5,7511,11.68,1.28,3.72,1406,2843,<1,<1,<1,2258,966.6,1.37,<1,1.78,<5,<0.5,<2.5,20.77,<0.1,<1,<1,<1,52.63,,<1,<1,2904,1139,<5,7388,11.68,1.28,3.72,1241,2842,<1,<1,<1,423.1,935.2,1.26,<1,<1,<5,<0.5,<2.5,20.07,<0.1,<1,<1,<1,36.91,,<1,<1
FCR,2015,2015-08-17 12:00:00,8,2835,1210,<5,7946,<10,1.54,3.54,1326,3305,<1,<1,<1,2699,1802,2.41,<1,1.4,<5,<0.5,<2.5,24.27,<0.1,<1,<1,<1,77.22,,<1,<1,2835,1210,<5,7697,<10,1.5,3.54,1257,3305,<1,<1,<1,328.3,1699,2.18,<1,1.07,<5,<0.5,<2.5,23.68,<0.1,<1,<1,<1,61.2,,<1,<1
FCR,2015,2015-08-17 12:00:00,9,2795,1172,<5,7968,<10,1.37,3.47,1288,3437,<1,<1,<1,2795,1969,2.61,<1,1.28,<5,<0.5,<2.5,24.78,<0.1,<1,<1,<1,82.14,,<1,<1,2795,1172,<5,7811,<10,1.37,3.47,1191,3437,<1,<1,<1,258.2,1836,2.31,<1,<1,<5,<0.5,<2.5,23.66,<0.1,<1,<1,<1,63.72,,<1,<1
FCR,2015,2015-08-17 12:00:00,999,2555,783,67.14,7110,<10,0.88,3.13,1283,1700,1.75,<1,<1,281.6,37.59,<1,<1,<1,<5,<0.5,<2.5,11.83,<0.1,<1,<1,<1,18.92,,<1,<1,2555,783,<5,7110,<10,0.88,3.13,1169,1700,<1,<1,<1,36.57,1.99,<1,<1,<1,<5,<0.5,<2.5,11.6,<0.1,<1,<1,<1,7.62,,<1,<1
FCR,2015,2015-08-24 12:00:00,0.1,2916,988.9,<5,6931,<10,1.45,3.47,1360,2037,<1,<1,<1,355.1,14.77,<1,<1,2.39,<5,<0.5,<2.5,14.62,<0.1,<1,<1,<1,15.57,,<1,<1,2916,988.9,<5,6752,<10,1.45,3.47,1095,2037,<1,<1,<1,99.03,1.72,<1,<1,1.94,<5,<0.5,<2.5,13.26,<0.1,<1,<1,<1,5.54,,<1,<1
FCR,2015,2015-08-24 12:00:00,1.6,2889,993.1,<5,6841,<10,1.49,3.67,1349,2052,<1,<1,<1,362.5,17.29,<1,<1,2.57,<5,<0.5,<2.5,14.62,<0.1,<1,<1,<1,15.46,,<1,<1,2889,993.1,<5,6841,<10,1.49,3.67,1241,2052,<1,<1,<1,90.76,1.78,<1,<1,2.21,<5,<0.5,<2.5,13.31,<0.1,<1,<1,<1,5.27,,<1,<1
FCR,2015,2015-08-24 12:00:00,3.8,2922,1079,<5,7158,18.54,1.29,3.88,1454,1924,<1,<1,<1,747.9,456.8,<1,<1,2.34,<5,<0.5,<2.5,15.24,<0.1,<1,<1,<1,22.77,,<1,<1,2922,1079,<5,7158,<10,1.29,3.88,1329,1924,<1,<1,<1,137.6,413.5,<1,<1,1.4,<5,<0.5,<2.5,14.41,<0.1,<1,<1,<1,13.42,,<1,<1
FCR,2015,2015-08-24 12:00:00,5,2942,1176,<5,8110,18.12,1.17,3.73,1492,3742,<1,<1,<1,4847,1202,2.09,<1,1.24,<5,<0.5,<2.5,26.25,<0.1,<1,<1,<1,82.25,,<1,<1,2942,1176,<5,7891,<10,1.17,3.73,1391,3742,<1,<1,<1,650,1202,2.04,<1,<1,<5,<0.5,<2.5,25.93,<0.1,<1,<1,<1,65.86,,<1,<1
FCR,2015,2015-08-24 12:00:00,6.2,2823,1187,<5,7934,<10,1.3,3.68,1358,3375,<1,<1,<1,2915,1637,2.27,<1,1.34,<5,<0.5,<2.5,24.8,<0.1,<1,<1,<1,77.95,,<1,<1,2823,1187,<5,7872,<10,1.3,3.68,1245,3375,<1,<1,<1,261.9,1529,1.98,<1,<1,<5,<0.5,<2.5,23.75,<0.1,<1,<1,<1,60.08,,<1,<1
FCR,2015,2015-08-24 12:00:00,8,2844,1128,<5,7663,<10,1.19,3.42,1356,2898,<1,<1,<1,2277,1222,1.73,<1,1.67,<5,<0.5,<2.5,21.8,<0.1,<1,<1,<1,61.36,,<1,<1,2844,1128,<5,7663,<10,1.19,3.42,1253,2898,<1,<1,<1,211,1146,1.56,<1,1,<5,<0.5,<2.5,21.49,<0.1,<1,<1,<1,45.45,,<1,<1
FCR,2015,2015-08-24 12:00:00,9,2829,1195,<5,8127,<10,1.34,3.52,1315,3548,<1,<1,<1,2953,2001,2.79,<1,1.39,<5,<0.5,<2.5,25.36,<0.1,<1,<1,<1,85.59,,<1,<1,2829,1195,<5,7920,<10,1.31,3.52,1246,3548,<1,<1,<1,152.4,1909,2.45,<1,<1,<5,<0.5,<2.5,25.36,<0.1,<1,<1,<1,72.87,,<1,<1
FCR,2015,2015-08-24 12:00:00,999,2652,802.6,54.2,7415,<10,0.71,3.27,1286,1696,1.53,<1,<1,238.8,36.63,<1,<1,<1,<5,<0.5,<2.5,11.97,<0.1,<1,<1,<1,18.32,,<1,<1,2652,802.6,<5,7415,<10,0.71,3.27,1134,1696,<1,<1,<1,24.87,1.15,<1,<1,<1,<5,<0.5,<2.5,11.79,<0.1,<1,<1,<1,7.37,,<1,<1
FCR,2015,2015-08-31 12:00:00,0.1,2966,1010,<5,7165,<10,1.28,3.88,1401,2071,<1,<1,<1,343.8,19.47,<1,<1,2.56,<5,<0.5,<2.5,14.71,<0.1,<1,<1,<1,15.07,,<1,<1,2966,1010,<5,7151,<10,1.28,3.88,1234,2071,<1,<1,<1,104.7,<1,<1,<1,1.98,<5,<0.5,<2.5,13.8,<0.1,<1,<1,<1,7.42,,<1,<1
FCR,2015,2015-08-31 12:00:00,1.6,2932,995.1,<5,7117,<10,1.22,3.51,1384,2018,<1,<1,<1,341.3,19.03,<1,<1,2.54,<5,<0.5,<2.5,14.62,<0.1,<1,<1,<1,15.08,,<1,<1,2932,995.1,<5,7014,<10,1.22,3.51,1190,2018,<1,<1,<1,105.5,<1,<1,<1,1.68,<5,<0.5,<2.5,13.38,<0.1,<1,<1,<1,7.14,,<1,<1
FCR,2015,2015-08-31 12:00:00,3.8,2969,1050,<5,7405,12.37,1.24,4.23,1449,2119,<1,<1,<1,463.2,113.9,<1,<1,2.44,<5,<0.5,<2.5,15.52,<0.1,<1,<1,<1,19.41,,<1,<1,2969,1050,<5,7405,<10,1.24,1.6,1343,2119,<1,<1,<1,22.25,57.95,<1,<1,1.04,<5,<0.5,<2.5,15.3,<0.1,<1,<1,<1,9.53,,<1,<1
FCR,2015,2015-08-31 12:00:00,5,3027,1261,<5,8797,24.38,0.95,4.61,1596,4461,<1,<1,<1,5736,1561,2.89,<1,<1,<5,<0.5,<2.5,30.58,<0.1,<1,<1,<1,105.6,,<1,<1,3027,1261,<5,8641,<10,0.95,4.61,1596,4461,<1,<1,<1,1386,1561,2.83,<1,<1,<5,<0.5,<2.5,30.58,<0.1,<1,<1,<1,91.84,,<1,<1
FCR,2015,2015-08-31 12:00:00,6.2,2943,1182,<5,8097,12.77,1.12,3.81,1489,3390,<1,<1,<1,2677,1370,2.27,<1,1.61,<5,<0.5,<2.5,24.4,<0.1,<1,<1,<1,71.1,,<1,<1,2943,1182,<5,8097,<10,1.12,3.81,1489,3390,<1,<1,<1,297.1,1370,2.27,<1,<1,<5,<0.5,<2.5,24.4,<0.1,<1,<1,<1,64.81,,<1,<1
FCR,2015,2015-08-31 12:00:00,8,2801,1224,<5,8245,<10,1.28,3.37,1330,3582,<1,<1,<1,2645,1994,2.86,<1,1.48,<5,<0.5,<2.5,25.68,<0.1,<1,<1,<1,86.51,,<1,<1,2801,1224,<5,8210,<10,1.28,3.37,1330,3582,<1,<1,<1,80.22,1951,2.51,<1,<1,<5,<0.5,<2.5,25.66,<0.1,<1,<1,<1,73.71,,<1,<1
FCR,2015,2015-08-31 12:00:00,9,2833,1248,<5,8385,<10,1.28,3.82,1350,3605,<1,<1,<1,2624,2013,2.84,<1,1.45,<5,<0.5,<2.5,25.8,<0.1,<1,<1,<1,87.74,,<1,<1,2833,1248,<5,8178,<10,1.26,3.82,1350,3605,<1,<1,<1,74.53,1936,2.49,<1,<1,<5,<0.5,<2.5,25.48,<0.1,<1,<1,<1,77.44,,<1,<1
FCR,2015,2015-08-31 12:00:00,999,2863,810.4,37.06,8157,10.3,0.87,3.2,1277,1826,<1,<1,<1,139,25.82,<1,<1,<1,<5,<0.5,<2.5,11.99,<0.1,<1,<1,<1,17.59,,<1,<1,2863,810.4,<5,8157,<10,0.87,3.2,1277,1798,<1,<1,<1,<10,1.19,<1,<1,<1,<5,<0.5,<2.5,11.99,<0.1,<1,<1,<1,12.59,,<1,<1
FCR,2015,2015-09-07 12:00:00,0.1,2881,970.6,<5,6972,<10,0.97,3.35,1335,2036,<1,<1,<1,359.3,14.88,<1,<1,2.34,<5,<0.5,<2.5,14.52,<0.1,<1,<1,<1,15.24,,<1,<1,2881,970.6,<5,6901,<10,0.97,3.35,1082,2036,<1,<1,<1,122.3,3.85,<1,<1,1.99,<5,<0.5,<2.5,12.68,<0.1,<1,<1,<1,4.9,,<1,<1
FCR,2015,2015-09-07 12:00:00,1.6,2870,958,<5,6973,<10,1,3.61,1337,2036,<1,<1,<1,358.8,13,<1,<1,2.46,<5,<0.5,<2.5,14.5,<0.1,<1,<1,<1,15.23,,<1,<1,2870,958,<5,6852,<10,1,3.61,1084,2036,<1,<1,<1,114.4,1.83,<1,<1,2.3,<5,<0.5,<2.5,12.62,<0.1,<1,<1,<1,4.72,,<1,<1
FCR,2015,2015-09-07 12:00:00,3.8,2922,1012,<5,7247,11.08,1.01,3.69,1412,2182,<1,<1,<1,479.7,108.2,<1,<1,2.22,<5,<0.5,<2.5,15.9,<0.1,<1,<1,<1,21.49,,<1,<1,2922,1012,<5,7123,11.08,1.01,3.69,1189,2182,<1,<1,<1,94.75,75.22,<1,<1,1.62,<5,<0.5,<2.5,14.13,<0.1,<1,<1,<1,8.82,,<1,<1
FCR,2015,2015-09-07 12:00:00,5,2965,1123,<5,7864,13.03,0.97,3.59,1509,3237,<1,<1,<1,2572,973.9,1.89,<1,1.7,<5,<0.5,<2.5,23.35,<0.1,<1,<1,<1,60.9,,<1,<1,2965,1123,<5,7713,13.03,0.97,3.59,1383,3046,<1,<1,<1,398.7,812,1.34,<1,1.36,<5,<0.5,<2.5,21.41,<0.1,<1,<1,<1,38.5,,<1,<1
FCR,2015,2015-09-07 12:00:00,6.2,2900,1134,<5,7885,11.81,0.97,3.63,1456,3067,<1,<1,<1,2125,1102,1.77,<1,1.75,<5,<0.5,<2.5,22.61,<0.1,<1,<1,<1,61.08,,<1,<1,2900,1134,<5,7719,<10,0.97,3.63,1292,3067,<1,<1,<1,171.9,1012,1.55,<1,<1,<5,<0.5,<2.5,21.69,<0.1,<1,<1,<1,42.84,,<1,<1
FCR,2015,2015-09-07 12:00:00,8,2812,1198,<5,8195,<10,1.14,3.7,1366,3587,<1,<1,<1,2511,1797,2.7,<1,1.53,<5,<0.5,<2.5,25.65,<0.1,<1,<1,<1,83.39,,<1,<1,2812,1198,<5,8122,<10,1.13,3.7,1366,3587,<1,<1,<1,107.6,1675,2.38,<1,<1,<5,<0.5,<2.5,25.59,<0.1,<1,<1,<1,73.07,,<1,<1
FCR,2015,2015-09-07 12:00:00,9,2793,1201,<5,8211,<10,1.12,4.54,1343,3578,<1,<1,<1,2533,1941,2.81,<1,1.74,<5,<0.5,<2.5,25.77,<0.1,<1,<1,<1,87.06,,<1,<1,2793,1201,<5,8132,<10,1.1,4.48,1343,3578,<1,<1,<1,68.68,1821,2.39,<1,1.18,<5,<0.5,<2.5,25.77,<0.1,<1,<1,<1,76.8,,<1,<1
FCR,2015,2015-09-07 12:00:00,999,2635,775.3,65.4,7384,10.52,0.46,2.87,1261,1722,1.26,<1,<1,247.3,41.03,<1,<1,<1,<5,<0.5,<2.5,11.58,<0.1,<1,<1,<1,19.06,,<1,<1,2635,775.3,<5,7384,<10,0.46,2.87,1261,1722,<1,<1,<1,25.48,1.41,<1,<1,<1,<5,<0.5,<2.5,11.58,<0.1,<1,<1,<1,14.39,,<1,<1
FCR,2015,2015-09-14 12:00:00,0.1,2946,1039,<5,7717,<10,<0,3.97,1495,2373,<1,<1,<1,610.1,189.2,<1,<1,3.04,<5,<0.5,<2.5,16.04,<0.1,<1,<1,<1,22.82,0.04,<1,,2946,1039,<5,7538,<10,<0,3.97,1359,2373,<1,<1,<1,108,10.06,<1,<1,2.44,<5,<0.5,<2.5,15.12,<0.1,<1,<1,<1,12.35,,<1,<1
FCR,2015,2015-09-14 12:00:00,1.6,2939,1032,5.09,7737,<10,<0,3.72,1494,2346,<1,<1,<1,601.3,175.2,<1,<1,2.95,<5,<0.5,<2.5,15.91,<0.1,<1,<1,<1,22.24,0.04,<1,,2939,1017,<5,7348,<10,<0,3.72,1370,2346,<1,<1,<1,104.7,5.54,<1,<1,2.58,<5,<0.5,<2.5,15.11,<0.1,<1,<1,<1,13.13,,<1,<1
FCR,2015,2015-09-14 12:00:00,3.8,2907,1014,<5,7566,<10,<0,3.9,1464,2251,<1,<1,<1,569.7,148.3,<1,<1,3.17,<5,<0.5,<2.5,15.68,<0.1,<1,<1,<1,21.22,0.04,<1,,2907,1014,<5,7510,<10,<0,3.9,1463,2251,<1,<1,<1,107.8,2.06,<1,<1,3.08,<5,<0.5,<2.5,15.27,<0.1,<1,<1,<1,13.06,,<1,<1
FCR,2015,2015-09-14 12:00:00,5,2937,1176,<5,8452,15.86,<0,4.09,1613,3689,<1,<1,<1,3521,1217,2.37,<1,2.19,<5,<0.5,<2.5,25.37,<0.1,<1,<1,<1,75.19,0.05,<1,,2937,1176,<5,8444,<10,<0,4.09,1598,3689,<1,<1,<1,767.1,1217,2.35,<1,1.43,<5,<0.5,<2.5,25.37,<0.1,<1,<1,<1,65.98,,<1,<1
FCR,2015,2015-09-14 12:00:00,6.2,2807,1223,<5,8651,<10,<0,3.39,1457,3877,<1,<1,<1,2675,1835,2.5,<1,1.87,<5,<0.5,<2.5,26.71,<0.1,<1,<1,<1,89.42,0.04,<1,,2807,1219,<5,8463,<10,<0,3.39,1457,3877,<1,<1,<1,142.6,1794,2.35,<1,1.78,<5,<0.5,<2.5,26.38,<0.1,<1,<1,<1,79.39,,<1,<1
FCR,2015,2015-09-14 12:00:00,8,2770,1217,<5,8570,<10,<0,3.58,1426,3929,<1,<1,<1,2423,1987,2.84,<1,2.05,<5,<0.5,<2.5,26.71,<0.1,<1,<1,<1,90.11,0.04,<1,,2770,1217,<5,8528,<10,<0,3.58,1353,3929,<1,<1,<1,48.98,1801,2.37,<1,1.94,<5,<0.5,<2.5,26.08,<0.1,<1,<1,<1,72.8,,<1,<1
FCR,2015,2015-09-14 12:00:00,9,2805,1234,<5,8689,<10,<0,3.43,1432,3996,<1,<1,<1,2361,2086,3.15,<1,2.07,<5,<0.5,<2.5,26.73,<0.1,<1,<1,<1,91.34,0.03,<1,,2805,1234,<5,8558,<10,<0,3.43,1332,3996,<1,<1,<1,44.97,1873,2.53,<1,1.72,<5,<0.5,<2.5,26.03,<0.1,<1,<1,<1,73.33,,<1,<1
FCR,2015,2015-09-14 12:00:00,999,2768,814.5,51.58,8157,<10,<0,3.45,1232,1858,1.6,<1,<1,146.9,20.89,<1,<1,<1,<5,<0.5,<2.5,11.92,<0.1,<1,<1,<1,16.15,0.18,<1,,2768,814.5,<5,8032,<10,<0,3.45,1018,1858,<1,<1,<1,18.31,1.77,<1,<1,<1,<5,<0.5,<2.5,11.32,<0.1,<1,<1,<1,7.28,,<1,<1
FCR,2015,2015-09-21 12:00:00,0.1,2942,1022,<5,7689,<10,<0,1.58,1471,2305,<1,<1,<1,312.5,36.78,<1,<1,2.44,<5,<0.5,<2.5,15.46,<0.1,<1,<1,<1,17.95,0.01,<1,,2942,1022,<5,7549,<10,<0,1.58,1277,2305,<1,<1,<1,44.17,3.04,<1,<1,1.98,<5,<0.5,<2.5,14.5,<0.1,<1,<1,<1,10.92,,<1,<1
FCR,2015,2015-09-21 12:00:00,1.6,2910,1004,<5,7619,<10,<0,1.53,1460,2275,<1,<1,<1,307.9,32.46,<1,<1,2.64,<5,<0.5,<2.5,15.43,<0.1,<1,<1,<1,17.77,0.01,<1,,2910,1004,<5,7583,<10,<0,1.53,1317,2275,<1,<1,<1,41.76,<1,<1,<1,1.81,<5,<0.5,<2.5,14.6,<0.1,<1,<1,<1,11.79,,<1,<1
FCR,2015,2015-09-21 12:00:00,3.8,2963,1040,<5,7749,<10,<0,1.59,1485,2263,<1,<1,<1,318.3,33.9,<1,<1,2.35,<5,<0.5,<2.5,15.73,<0.1,<1,<1,<1,18.26,0.01,<1,,2963,1040,<5,7621,<10,<0,1.59,1296,2263,<1,<1,<1,43.41,<1,<1,<1,2.07,<5,<0.5,<2.5,14.5,<0.1,<1,<1,<1,11.3,,<1,<1
FCR,2015,2015-09-21 12:00:00,5,2995,1176,<5,8595,<10,<0,1.83,1668,3556,<1,<1,<1,1183,1746,3.12,<1,1.85,<5,<0.5,<2.5,24.88,<0.1,<1,<1,<1,75.18,0,<1,,2995,1176,<5,8474,<10,<0,1.83,1570,3556,<1,<1,<1,151.7,1699,2.95,<1,<1,<5,<0.5,<2.5,24.29,<0.1,<1,<1,<1,60.47,,<1,<1
FCR,2015,2015-09-21 12:00:00,6.2,2866,1254,<5,9003,<10,<0,1.59,1512,3999,<1,<1,<1,2551,1959,2.8,<1,1.45,<5,<0.5,<2.5,27.4,<0.1,<1,<1,<1,95.15,0,<1,,2866,1254,<5,8755,<10,<0,1.59,1405,3999,<1,<1,<1,185.9,1824,2.45,<1,1.04,<5,<0.5,<2.5,26.66,<0.1,<1,<1,<1,73.85,,<1,<1
FCR,2015,2015-09-21 12:00:00,8,2854,1225,<5,8772,<10,<0,1.58,1494,3828,<1,<1,<1,2147,1831,2.68,<1,1.69,<5,<0.5,<2.5,26.21,<0.1,<1,<1,<1,86.46,0,<1,,2854,1225,<5,8610,<10,<0,1.58,1393,3828,<1,<1,<1,99.78,1682,2.36,<1,1.13,<5,<0.5,<2.5,25.38,<0.1,<1,<1,<1,67.31,,<1,<1
FCR,2015,2015-09-21 12:00:00,9,2815,1236,<5,8751,<10,<0,1.52,1454,3980,<1,<1,<1,1907,2054,3.07,<1,1.75,<5,<0.5,<2.5,27,<0.1,<1,<1,<1,91.25,0,<1,,2815,1236,<5,8751,<10,<0,1.52,1378,3980,<1,<1,<1,24.58,1896,2.53,<1,1.4,<5,<0.5,<2.5,26.46,<0.1,<1,<1,<1,74.02,,<1,<1
FCR,2015,2015-09-21 12:00:00,999,2316,804.6,351.2,7087,31.03,<0,1.04,1410,2075,5.12,1.18,<1,1175,163.7,<1,<1,1.35,<5,<0.5,<2.5,13.73,<0.1,<1,<1,<1,35.59,1.54,<1,,2316,708.4,25.4,6676,<10,<0,1.04,1367,1769,<1,<1,<1,63.85,4.12,<1,<1,<1,<5,<0.5,<2.5,10.97,<0.1,<1,<1,<1,13.68,,<1,<1
FCR,2015,2015-09-28 12:00:00,0.1,2871,1025,<5,7701,<10,<0,1.65,1482,2429,<1,<1,<1,278.2,120.2,<1,<1,1.97,<5,<0.5,<2.5,16.16,<0.1,<1,<1,<1,21.42,0.01,<1,,2871,1025,<5,7701,<10,<0,1.65,1336,2429,<1,<1,<1,57.07,5.26,<1,<1,1.58,<5,<0.5,<2.5,15.25,<0.1,<1,<1,<1,14.01,,<1,<1
