sampletime,depth,wTemp,chla,turb,cond,oxygen,saturate
2016-10-11 12:00:00,0.1,16.4972,0.048,2.783,17.673997,9.68468,99.17041
2016-10-11 12:00:00,0.4,16.7325,1.4523,2.7637,23.743112,5.86908,60.39786
2016-10-11 12:00:00,0.7,17.3473,1.7916,2.7533,24.164398,5.65961,58.99392
2016-10-11 12:00:00,1,17.3864,1.9721,2.7632,24.106579,5.63573,58.79266
2016-10-11 12:00:00,1.3,17.4248,2.2059,2.7363,24.0523,5.56495,58.10047
2016-10-11 12:00:00,1.6,17.4472,2.3042,2.8702,24.11418,5.84759,61.07971
2016-10-11 12:00:00,1.9,17.4462,2.3893,2.8171,24.082177,5.79201,60.49794
2016-10-11 12:00:00,2.3,17.4378,2.5398,2.7632,24.016503,6.1074,63.7811
2016-10-11 12:00:00,2.6,17.4315,2.5268,2.8815,24.059522,6.95354,72.60804
2016-10-11 12:00:00,2.9,17.4363,2.4762,2.9276,24.077251,6.99831,73.08283
2016-10-11 12:00:00,3.2,17.436,2.4803,2.7479,24.07009,7.0206,73.3151
2016-10-11 12:00:00,3.5,17.4347,2.5891,2.7706,24.057979,7.04351,73.5524
2016-10-11 12:00:00,3.8,17.4275,2.7489,2.75,24.128771,7.04464,73.55321
2016-10-11 12:00:00,4.1,17.4199,2.8747,2.7749,24.121286,6.99714,73.04579
2016-10-11 12:00:00,4.4,17.4081,3.0339,2.9168,24.031288,7.02699,73.33942
2016-10-11 12:00:00,4.7,17.4022,2.7624,2.8846,24.075338,7.05462,73.6188
2016-10-11 12:00:00,5,17.3946,2.7244,2.7676,24.00828,7.10012,74.0819
2016-10-11 12:00:00,5.3,17.3862,2.4407,2.7757,24.085528,7.1157,74.23158
2016-10-11 12:00:00,5.6,17.3778,2.4641,2.8717,24.039715,7.05795,73.61627
2016-10-11 12:00:00,5.9,17.3292,2.3146,2.7804,24.137982,6.92133,72.11854
2016-10-11 12:00:00,6.2,17.2874,2.5872,2.9179,24.205052,6.83082,71.11373
2016-10-11 12:00:00,6.5,17.2288,2.6797,2.9563,24.217113,6.64907,69.13734
2016-10-11 12:00:00,6.8,17.0905,3.713,3.1553,24.173783,6.41482,66.50984
2016-10-11 12:00:00,7.1,16.7649,3.7288,3.2257,24.800647,4.96194,51.09741
2016-10-11 12:00:00,7.4,16.0762,2.2959,4.3044,27.675239,2.54103,25.79036
2016-10-11 12:00:00,7.7,14.1602,1.8427,7.8697,50.167159,0.31336,3.05208
2016-10-11 12:00:00,8,12.2037,3.7894,12.2192,56.552797,0.20281,1.89117
2016-10-11 12:00:00,8.3,11.381,4.3914,6.7757,67.515525,0.15808,1.44671
2016-10-11 12:00:00,8.7,10.7424,2.3687,2.8904,79.127346,0.12961,1.16883
2016-10-11 12:00:00,9,10.3692,2.2205,2.8993,90.876064,0.11639,1.04055
2016-10-11 12:00:00,9.3,10.1517,2.1773,2.7748,96.242734,0.10392,0.92437
2016-10-11 12:00:00,9.6,9.9645,2.235,2.7672,100.78003,0.09224,0.81685
2016-10-11 12:00:00,9.9,9.8211,2.2863,3.0722,105.105734,0.09302,0.82097
2016-10-11 12:00:00,10.2,9.6831,2.1198,2.8611,108.023452,0.09043,0.7955
2016-10-11 12:00:00,10.5,9.5442,1.8625,2.924,110.908844,0.09539,0.83639
2016-10-11 12:00:00,10.8,9.2776,1.7292,2.9321,114.71138,0.08927,0.77782
2016-11-11 12:00:00,0.1,12.95,0.5105,7.9646,38.966548,10.31725,97.82829
2016-11-11 12:00:00,0.4,12.8803,1.6856,7.5681,32.103478,8.8517,83.79901
2016-11-11 12:00:00,0.7,12.8924,1.8914,7.7512,27.097334,6.90083,65.34667
2016-11-11 12:00:00,1,12.8383,1.9109,7.6047,26.312621,7.20945,68.18622
2016-11-11 12:00:00,1.3,12.9128,1.8429,7.5765,25.962265,7.67093,72.67201
2016-11-11 12:00:00,1.6,12.8348,1.9791,7.6972,25.209322,7.60876,71.957
2016-11-11 12:00:00,1.9,12.7881,2.1291,7.7776,23.707655,7.89977,74.63047
2016-11-11 12:00:00,2.3,12.7796,2.3464,7.5744,23.58993,8.05459,76.07862
2016-11-11 12:00:00,2.6,12.7774,2.3237,7.7592,23.594074,8.09799,76.48473
2016-11-11 12:00:00,2.9,12.7694,2.2635,7.6434,23.478434,8.14427,76.90798
2016-11-11 12:00:00,3.2,12.7687,2.3229,7.5535,23.476734,8.16878,77.13828
2016-11-11 12:00:00,3.5,12.7698,2.4594,7.5598,23.550897,8.18833,77.32475
2016-11-11 12:00:00,3.8,12.7696,2.2885,7.5567,23.488058,8.16178,77.07369
2016-11-11 12:00:00,4.1,12.771,2.2015,7.5521,23.454681,8.17827,77.23187
2016-11-11 12:00:00,4.4,12.7713,2.0573,7.5567,23.546778,8.1701,77.15519
2016-11-11 12:00:00,4.7,12.7704,2.1609,7.5498,23.477139,8.13907,76.86059
2016-11-11 12:00:00,5,12.7665,2.1744,7.5218,23.500764,8.15476,77.00202
2016-11-11 12:00:00,5.3,12.7715,2.4719,7.5498,23.498407,8.17113,77.16525
2016-11-11 12:00:00,5.6,12.7702,2.4702,7.6747,23.453215,8.19114,77.352
2016-11-11 12:00:00,5.9,12.7701,2.3072,7.5643,23.466378,8.1617,77.07383
2016-11-11 12:00:00,6.2,12.773,2.2445,7.545,23.465385,8.17182,77.17435
2016-11-11 12:00:00,6.5,12.7725,2.3201,7.7846,23.43523,8.16944,77.15101
2016-11-11 12:00:00,6.8,12.7717,2.1136,7.5572,23.567216,8.18678,77.31346
2016-11-11 12:00:00,7.1,12.7713,2.3838,7.8089,23.429182,8.16385,77.09617
2016-11-11 12:00:00,7.4,12.769,2.1159,7.6863,23.561723,8.16318,77.08594
2016-11-11 12:00:00,7.7,12.7683,2.3624,7.6173,23.526028,8.16703,77.12103
2016-11-11 12:00:00,8,12.7684,2.5144,7.7886,23.523807,8.14362,76.90017
2016-11-11 12:00:00,8.3,12.7666,2.3536,7.6093,23.456836,8.15384,76.99349
2016-11-11 12:00:00,8.7,12.7669,2.4047,7.7022,23.49622,8.15581,77.01262
2016-11-11 12:00:00,9,12.7692,2.3595,7.7887,23.544886,8.1557,77.01558
2016-11-11 12:00:00,9.3,12.7683,2.6555,7.7504,23.53589,8.14038,76.86941
2016-11-11 12:00:00,9.6,12.7677,2.5519,7.5735,23.521547,8.15528,77.00908
2016-11-11 12:00:00,9.9,12.7683,2.4823,7.6671,23.560178,8.12931,76.76489
2016-11-11 12:00:00,10.2,12.7687,2.42,7.7242,23.538477,8.10732,76.55786
2016-11-11 12:00:00,10.5,12.7674,2.1011,7.6532,23.559103,8.13116,76.78074
2016-11-11 12:00:00,10.8,12.7582,2.3424,7.8065,23.408066,8.15071,76.94941
