
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(in H2O),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.302"
Session Name,FCR_Inf2_15min2013,,Exported,"Aqua4Plus 1.9.501"
# Records,  7954 
Statistical Data,,Temperature(degC),Pressure(in H2O),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,14.50,384.97,
,Maximum,20.00,402.62,
,Mean,17.74,391.95,
,Variance,1.048,5.534,
,Std Deviation,1.024,2.353,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(in H2O)
1949,3-Jul-13 21:00:00,17.06,395.76
1950,3-Jul-13 21:15:00,17.06,395.67
1951,3-Jul-13 21:30:00,17.06,395.73
1952,3-Jul-13 21:45:00,17.19,396.20
1953,3-Jul-13 22:00:00,17.94,397.87
1954,3-Jul-13 22:15:00,17.69,400.61
1955,3-Jul-13 22:30:00,17.56,400.44
1956,3-Jul-13 22:45:00,17.56,399.58
1957,3-Jul-13 23:00:00,17.50,399.13
1958,3-Jul-13 23:15:00,17.38,398.74
1959,3-Jul-13 23:30:00,17.38,398.49
1960,3-Jul-13 23:45:00,17.31,398.21
1961,4-Jul-13 00:00:00,17.25,398.13
1962,4-Jul-13 00:15:00,17.25,398.02
1963,4-Jul-13 00:30:00,17.19,397.91
1964,4-Jul-13 00:45:00,17.19,397.85
1965,4-Jul-13 01:00:00,17.19,397.82
1966,4-Jul-13 01:15:00,17.19,397.77
1967,4-Jul-13 01:30:00,17.19,397.71
1968,4-Jul-13 01:45:00,17.13,397.65
1969,4-Jul-13 02:00:00,17.13,397.57
1970,4-Jul-13 02:15:00,17.13,397.54
1971,4-Jul-13 02:30:00,17.13,397.43
1972,4-Jul-13 02:45:00,17.13,397.40
1973,4-Jul-13 03:00:00,17.13,397.32
1974,4-Jul-13 03:15:00,17.06,397.29
1975,4-Jul-13 03:30:00,17.06,397.26
1976,4-Jul-13 03:45:00,17.00,397.24
1977,4-Jul-13 04:00:00,17.00,397.21
1978,4-Jul-13 04:15:00,17.00,397.24
1979,4-Jul-13 04:30:00,17.00,397.38
1980,4-Jul-13 04:45:00,16.94,397.52
1981,4-Jul-13 05:00:00,16.94,397.35
1982,4-Jul-13 05:15:00,16.94,397.38
1983,4-Jul-13 05:30:00,16.94,397.32
1984,4-Jul-13 05:45:00,16.94,397.29
1985,4-Jul-13 06:00:00,16.94,397.24
1986,4-Jul-13 06:15:00,16.94,397.26
1987,4-Jul-13 06:30:00,16.88,397.15
1988,4-Jul-13 06:45:00,16.88,397.15
1989,4-Jul-13 07:00:00,16.94,397.29
1990,4-Jul-13 07:15:00,16.94,397.38
1991,4-Jul-13 07:30:00,16.88,397.46
1992,4-Jul-13 07:45:00,16.88,397.66
1993,4-Jul-13 08:00:00,17.06,398.32
1994,4-Jul-13 08:15:00,17.06,399.66
1995,4-Jul-13 08:30:00,17.06,400.06
1996,4-Jul-13 08:45:00,17.13,399.69
1997,4-Jul-13 09:00:00,17.13,399.41
1998,4-Jul-13 09:15:00,17.06,399.19
1999,4-Jul-13 09:30:00,17.06,398.99
2000,4-Jul-13 09:45:00,17.00,398.77
2001,4-Jul-13 10:00:00,17.00,398.63
2002,4-Jul-13 10:15:00,17.00,398.63
2003,4-Jul-13 10:30:00,16.94,398.63
2004,4-Jul-13 10:45:00,16.94,398.55
2005,4-Jul-13 11:00:00,16.94,398.74
2006,4-Jul-13 11:15:00,16.94,398.69
2007,4-Jul-13 11:30:00,16.94,398.58
2008,4-Jul-13 11:45:00,17.00,398.44
2009,4-Jul-13 12:00:00,17.00,398.41
2010,4-Jul-13 12:15:00,17.06,398.41
2011,4-Jul-13 12:30:00,17.06,398.66
2012,4-Jul-13 12:45:00,17.13,398.77
2013,4-Jul-13 13:00:00,17.25,398.63
2014,4-Jul-13 13:15:00,17.38,398.55
2015,4-Jul-13 13:30:00,17.38,398.35
2016,4-Jul-13 13:45:00,17.38,398.24
2017,4-Jul-13 14:00:00,17.38,398.10
2018,4-Jul-13 14:15:00,17.50,397.96
2019,4-Jul-13 14:30:00,17.50,397.85
2020,4-Jul-13 14:45:00,17.44,397.79
2021,4-Jul-13 15:00:00,17.50,397.65
2022,4-Jul-13 15:15:00,17.56,397.51
2023,4-Jul-13 15:30:00,17.56,397.40
2024,4-Jul-13 15:45:00,17.63,397.21
2025,4-Jul-13 16:00:00,17.56,397.09
2026,4-Jul-13 16:15:00,17.50,397.09
2027,4-Jul-13 16:30:00,17.50,397.01
2028,4-Jul-13 16:45:00,17.50,397.18
2029,4-Jul-13 17:00:00,17.56,397.23
2030,4-Jul-13 17:15:00,17.50,397.60
2031,4-Jul-13 17:30:00,17.44,397.68
2032,4-Jul-13 17:45:00,17.44,397.63
2033,4-Jul-13 18:00:00,17.38,397.43
2034,4-Jul-13 18:15:00,17.31,397.40
2035,4-Jul-13 18:30:00,17.31,397.37
2036,4-Jul-13 18:45:00,17.25,397.29
2037,4-Jul-13 19:00:00,17.25,397.32
2038,4-Jul-13 19:15:00,17.19,397.35
2039,4-Jul-13 19:30:00,17.19,397.32
2040,4-Jul-13 19:45:00,17.13,397.26
2041,4-Jul-13 20:00:00,17.13,397.29
2042,4-Jul-13 20:15:00,17.13,397.21
2043,4-Jul-13 20:30:00,17.06,397.32
2044,4-Jul-13 20:45:00,17.00,397.18
2045,4-Jul-13 21:00:00,17.00,397.12
2046,4-Jul-13 21:15:00,16.94,397.10
2047,4-Jul-13 21:30:00,16.94,397.18
2048,4-Jul-13 21:45:00,17.00,397.46
2049,4-Jul-13 22:00:00,17.00,397.63
2050,4-Jul-13 22:15:00,16.94,397.74
2051,4-Jul-13 22:30:00,16.88,397.57
2052,4-Jul-13 22:45:00,16.88,397.52
2053,4-Jul-13 23:00:00,16.88,397.43
2054,4-Jul-13 23:15:00,16.81,397.35
2055,4-Jul-13 23:30:00,16.81,397.35
2056,4-Jul-13 23:45:00,16.81,397.32
2057,5-Jul-13 00:00:00,16.81,397.32
2058,5-Jul-13 00:15:00,16.75,397.24
2059,5-Jul-13 00:30:00,16.75,397.26
2060,5-Jul-13 00:45:00,16.75,397.26
2061,5-Jul-13 01:00:00,16.75,397.18
2062,5-Jul-13 01:15:00,16.75,397.10
2063,5-Jul-13 01:30:00,16.75,397.01
2064,5-Jul-13 01:45:00,16.81,397.04
2065,5-Jul-13 02:00:00,16.81,397.10
2066,5-Jul-13 02:15:00,16.81,396.96
2067,5-Jul-13 02:30:00,16.81,396.93
2068,5-Jul-13 02:45:00,16.81,396.96
2069,5-Jul-13 03:00:00,16.81,396.90
2070,5-Jul-13 03:15:00,16.75,396.87
2071,5-Jul-13 03:30:00,16.75,396.73
2072,5-Jul-13 03:45:00,16.75,396.71
2073,5-Jul-13 04:00:00,16.75,396.65
2074,5-Jul-13 04:15:00,16.69,396.62
2075,5-Jul-13 04:30:00,16.69,396.59
2076,5-Jul-13 04:45:00,16.69,396.71
2077,5-Jul-13 05:00:00,16.69,396.71
2078,5-Jul-13 05:15:00,16.63,396.71
2079,5-Jul-13 05:30:00,16.69,396.71
2080,5-Jul-13 05:45:00,16.63,396.73
2081,5-Jul-13 06:00:00,16.69,396.62
2082,5-Jul-13 06:15:00,16.69,396.65
2083,5-Jul-13 06:30:00,16.69,396.62
2084,5-Jul-13 06:45:00,16.69,396.62
2085,5-Jul-13 07:00:00,16.63,396.65
2086,5-Jul-13 07:15:00,16.69,396.68
2087,5-Jul-13 07:30:00,16.69,396.68
2088,5-Jul-13 07:45:00,16.69,396.73
2089,5-Jul-13 08:00:00,16.69,396.79
2090,5-Jul-13 08:15:00,16.69,396.82
2091,5-Jul-13 08:30:00,16.75,396.87
2092,5-Jul-13 08:45:00,16.75,396.87
2093,5-Jul-13 09:00:00,16.75,396.85
2094,5-Jul-13 09:15:00,16.81,396.85
2095,5-Jul-13 09:30:00,16.81,396.93
2096,5-Jul-13 09:45:00,16.81,396.82
2097,5-Jul-13 10:00:00,16.88,396.76
2098,5-Jul-13 10:15:00,16.88,396.73
2099,5-Jul-13 10:30:00,16.88,396.73
2100,5-Jul-13 10:45:00,16.94,396.73
2101,5-Jul-13 11:00:00,16.94,396.71
2102,5-Jul-13 11:15:00,17.00,396.73
2103,5-Jul-13 11:30:00,17.06,396.70
2104,5-Jul-13 11:45:00,17.13,396.62
2105,5-Jul-13 12:00:00,17.19,396.65
2106,5-Jul-13 12:15:00,17.19,396.62
2107,5-Jul-13 12:30:00,17.25,396.62
2108,5-Jul-13 12:45:00,17.25,396.54
2109,5-Jul-13 13:00:00,17.31,396.45
2110,5-Jul-13 13:15:00,17.50,396.34
2111,5-Jul-13 13:30:00,17.56,396.28
2112,5-Jul-13 13:45:00,17.63,396.20
2113,5-Jul-13 14:00:00,17.75,396.14
2114,5-Jul-13 14:15:00,17.88,396.06
2115,5-Jul-13 14:30:00,17.94,396.03
2116,5-Jul-13 14:45:00,17.88,395.98
2117,5-Jul-13 15:00:00,18.00,395.89
2118,5-Jul-13 15:15:00,18.00,395.81
2119,5-Jul-13 15:30:00,18.00,395.78
2120,5-Jul-13 15:45:00,18.00,395.67
2121,5-Jul-13 16:00:00,18.00,395.67
2122,5-Jul-13 16:15:00,17.94,395.64
2123,5-Jul-13 16:30:00,17.94,395.53
2124,5-Jul-13 16:45:00,18.00,395.53
2125,5-Jul-13 17:00:00,18.00,395.47
2126,5-Jul-13 17:15:00,18.00,395.42
2127,5-Jul-13 17:30:00,18.00,395.42
2128,5-Jul-13 17:45:00,17.94,395.39
2129,5-Jul-13 18:00:00,17.94,395.36
2130,5-Jul-13 18:15:00,17.94,395.42
2131,5-Jul-13 18:30:00,17.88,395.39
2132,5-Jul-13 18:45:00,17.88,395.36
2133,5-Jul-13 19:00:00,17.81,395.36
2134,5-Jul-13 19:15:00,17.81,395.31
2135,5-Jul-13 19:30:00,17.81,395.22
2136,5-Jul-13 19:45:00,17.75,395.22
2137,5-Jul-13 20:00:00,17.75,395.31
2138,5-Jul-13 20:15:00,17.69,395.36
2139,5-Jul-13 20:30:00,17.63,395.39
2140,5-Jul-13 20:45:00,17.63,395.50
2141,5-Jul-13 21:00:00,17.56,395.39
2142,5-Jul-13 21:15:00,17.56,395.42
2143,5-Jul-13 21:30:00,17.50,395.47
2144,5-Jul-13 21:45:00,17.50,395.47
2145,5-Jul-13 22:00:00,17.50,395.50
2146,5-Jul-13 22:15:00,17.44,395.56
2147,5-Jul-13 22:30:00,17.44,395.61
2148,5-Jul-13 22:45:00,17.38,395.67
2149,5-Jul-13 23:00:00,17.38,395.67
2150,5-Jul-13 23:15:00,17.31,395.67
2151,5-Jul-13 23:30:00,17.31,395.70
2152,5-Jul-13 23:45:00,17.25,395.70
2153,6-Jul-13 00:00:00,17.25,395.67
2154,6-Jul-13 00:15:00,17.25,395.64
2155,6-Jul-13 00:30:00,17.19,395.50
2156,6-Jul-13 00:45:00,17.19,395.50
2157,6-Jul-13 01:00:00,17.13,395.45
2158,6-Jul-13 01:15:00,17.13,395.39
2159,6-Jul-13 01:30:00,17.13,395.39
2160,6-Jul-13 01:45:00,17.06,395.36
2161,6-Jul-13 02:00:00,17.06,395.39
2162,6-Jul-13 02:15:00,17.06,395.42
2163,6-Jul-13 02:30:00,17.00,395.36
2164,6-Jul-13 02:45:00,17.00,395.39
2165,6-Jul-13 03:00:00,17.00,395.31
2166,6-Jul-13 03:15:00,16.94,395.28
2167,6-Jul-13 03:30:00,16.94,395.28
2168,6-Jul-13 03:45:00,16.94,395.28
2169,6-Jul-13 04:00:00,16.94,395.23
2170,6-Jul-13 04:15:00,16.88,395.20
2171,6-Jul-13 04:30:00,16.88,395.25
2172,6-Jul-13 04:45:00,16.88,395.20
2173,6-Jul-13 05:00:00,16.88,395.25
2174,6-Jul-13 05:15:00,16.81,395.31
2175,6-Jul-13 05:30:00,16.81,395.37
2176,6-Jul-13 05:45:00,16.81,395.37
2177,6-Jul-13 06:00:00,16.75,395.45
2178,6-Jul-13 06:15:00,16.75,395.48
2179,6-Jul-13 06:30:00,16.75,395.51
2180,6-Jul-13 06:45:00,16.75,395.45
2181,6-Jul-13 07:00:00,16.75,395.48
2182,6-Jul-13 07:15:00,16.69,395.53
2183,6-Jul-13 07:30:00,16.75,395.48
2184,6-Jul-13 07:45:00,16.69,395.45
2185,6-Jul-13 08:00:00,16.69,395.48
2186,6-Jul-13 08:15:00,16.75,395.48
2187,6-Jul-13 08:30:00,16.69,395.53
2188,6-Jul-13 08:45:00,16.75,395.53
2189,6-Jul-13 09:00:00,16.81,395.56
2190,6-Jul-13 09:15:00,16.81,395.59
2191,6-Jul-13 09:30:00,16.88,395.62
2192,6-Jul-13 09:45:00,16.94,395.64
2193,6-Jul-13 10:00:00,16.94,395.62
2194,6-Jul-13 10:15:00,17.00,395.62
2195,6-Jul-13 10:30:00,17.06,395.62
2196,6-Jul-13 10:45:00,17.13,395.59
2197,6-Jul-13 11:00:00,17.19,395.59
2198,6-Jul-13 11:15:00,17.25,395.59
2199,6-Jul-13 11:30:00,17.25,395.50
2200,6-Jul-13 11:45:00,17.38,395.48
2201,6-Jul-13 12:00:00,17.50,395.47
2202,6-Jul-13 12:15:00,17.63,395.45
2203,6-Jul-13 12:30:00,17.69,395.36
2204,6-Jul-13 12:45:00,17.81,395.28
2205,6-Jul-13 13:00:00,17.88,395.19
2206,6-Jul-13 13:15:00,18.00,395.14
2207,6-Jul-13 13:30:00,18.00,395.03
2208,6-Jul-13 13:45:00,18.13,394.94
2209,6-Jul-13 14:00:00,18.25,394.89
2210,6-Jul-13 14:15:00,18.38,394.77
2211,6-Jul-13 14:30:00,18.44,394.75
2212,6-Jul-13 14:45:00,18.44,394.69
2213,6-Jul-13 15:00:00,18.50,394.58
2214,6-Jul-13 15:15:00,18.56,394.49
2215,6-Jul-13 15:30:00,18.63,394.47
2216,6-Jul-13 15:45:00,18.63,394.44
2217,6-Jul-13 16:00:00,18.63,394.35
2218,6-Jul-13 16:15:00,18.63,394.24
2219,6-Jul-13 16:30:00,18.63,394.19
2220,6-Jul-13 16:45:00,18.63,394.19
2221,6-Jul-13 17:00:00,18.63,394.16
2222,6-Jul-13 17:15:00,18.56,394.05
2223,6-Jul-13 17:30:00,18.50,394.02
2224,6-Jul-13 17:45:00,18.50,393.94
2225,6-Jul-13 18:00:00,18.44,393.96
2226,6-Jul-13 18:15:00,18.44,393.85
2227,6-Jul-13 18:30:00,18.38,393.91
2228,6-Jul-13 18:45:00,18.38,393.91
2229,6-Jul-13 19:00:00,18.31,393.91
2230,6-Jul-13 19:15:00,18.31,393.96
2231,6-Jul-13 19:30:00,18.25,394.02
2232,6-Jul-13 19:45:00,18.25,393.99
2233,6-Jul-13 20:00:00,18.19,394.02
2234,6-Jul-13 20:15:00,18.19,394.05
2235,6-Jul-13 20:30:00,18.13,394.05
2236,6-Jul-13 20:45:00,18.13,394.10
2237,6-Jul-13 21:00:00,18.06,394.22
2238,6-Jul-13 21:15:00,18.06,394.30
2239,6-Jul-13 21:30:00,18.00,394.50
2240,6-Jul-13 21:45:00,18.00,394.55
2241,6-Jul-13 22:00:00,17.94,394.61
2242,6-Jul-13 22:15:00,17.94,394.66
2243,6-Jul-13 22:30:00,17.94,394.72
2244,6-Jul-13 22:45:00,17.88,394.66
2245,6-Jul-13 23:00:00,17.88,394.69
2246,6-Jul-13 23:15:00,17.81,394.50
2247,6-Jul-13 23:30:00,17.75,394.44
2248,6-Jul-13 23:45:00,17.75,394.36
2249,7-Jul-13 00:00:00,17.69,394.36
2250,7-Jul-13 00:15:00,17.69,394.39
2251,7-Jul-13 00:30:00,17.63,394.39
2252,7-Jul-13 00:45:00,17.56,394.33
2253,7-Jul-13 01:00:00,17.56,394.30
2254,7-Jul-13 01:15:00,17.50,394.36
2255,7-Jul-13 01:30:00,17.50,394.33
2256,7-Jul-13 01:45:00,17.50,394.33
2257,7-Jul-13 02:00:00,17.44,394.30
2258,7-Jul-13 02:15:00,17.44,394.30
2259,7-Jul-13 02:30:00,17.44,394.25
2260,7-Jul-13 02:45:00,17.38,394.16
2261,7-Jul-13 03:00:00,17.38,394.02
2262,7-Jul-13 03:15:00,17.31,394.02
2263,7-Jul-13 03:30:00,17.31,393.97
2264,7-Jul-13 03:45:00,17.25,393.94
2265,7-Jul-13 04:00:00,17.25,393.91
2266,7-Jul-13 04:15:00,17.25,393.91
2267,7-Jul-13 04:30:00,17.19,393.83
2268,7-Jul-13 04:45:00,17.19,393.80
2269,7-Jul-13 05:00:00,17.19,393.86
2270,7-Jul-13 05:15:00,17.19,393.86
2271,7-Jul-13 05:30:00,17.13,393.80
2272,7-Jul-13 05:45:00,17.13,393.88
2273,7-Jul-13 06:00:00,17.06,393.91
2274,7-Jul-13 06:15:00,17.06,394.00
2275,7-Jul-13 06:30:00,17.06,394.00
2276,7-Jul-13 06:45:00,17.06,393.94
2277,7-Jul-13 07:00:00,17.00,393.88
2278,7-Jul-13 07:15:00,17.00,393.91
2279,7-Jul-13 07:30:00,17.00,393.97
2280,7-Jul-13 07:45:00,17.00,394.02
2281,7-Jul-13 08:00:00,17.06,394.05
2282,7-Jul-13 08:15:00,17.06,394.08
2283,7-Jul-13 08:30:00,17.06,394.14
2284,7-Jul-13 08:45:00,17.06,394.16
2285,7-Jul-13 09:00:00,17.13,394.05
2286,7-Jul-13 09:15:00,17.13,394.00
2287,7-Jul-13 09:30:00,17.19,393.97
2288,7-Jul-13 09:45:00,17.19,394.02
2289,7-Jul-13 10:00:00,17.25,394.05
2290,7-Jul-13 10:15:00,17.31,394.05
2291,7-Jul-13 10:30:00,17.38,394.00
2292,7-Jul-13 10:45:00,17.44,394.05
2293,7-Jul-13 11:00:00,17.44,394.00
2294,7-Jul-13 11:15:00,17.50,393.99
2295,7-Jul-13 11:30:00,17.63,393.91
2296,7-Jul-13 11:45:00,17.69,393.91
2297,7-Jul-13 12:00:00,17.69,393.85
2298,7-Jul-13 12:15:00,17.81,393.77
2299,7-Jul-13 12:30:00,17.88,393.66
2300,7-Jul-13 12:45:00,17.94,393.57
2301,7-Jul-13 13:00:00,18.06,393.57
2302,7-Jul-13 13:15:00,18.13,393.46
2303,7-Jul-13 13:30:00,18.25,393.46
2304,7-Jul-13 13:45:00,18.31,393.43
2305,7-Jul-13 14:00:00,18.31,393.41
2306,7-Jul-13 14:15:00,18.31,393.41
2307,7-Jul-13 14:30:00,18.31,393.24
2308,7-Jul-13 14:45:00,18.31,393.24
2309,7-Jul-13 15:00:00,18.31,393.29
2310,7-Jul-13 15:15:00,18.31,393.27
2311,7-Jul-13 15:30:00,18.38,393.21
2312,7-Jul-13 15:45:00,18.38,393.15
2313,7-Jul-13 16:00:00,18.38,393.13
2314,7-Jul-13 16:15:00,18.38,393.32
2315,7-Jul-13 16:30:00,18.31,393.24
2316,7-Jul-13 16:45:00,18.25,393.27
2317,7-Jul-13 17:00:00,18.25,393.41
2318,7-Jul-13 17:15:00,18.13,393.32
2319,7-Jul-13 17:30:00,18.13,393.38
2320,7-Jul-13 17:45:00,18.13,393.27
2321,7-Jul-13 18:00:00,18.06,393.07
2322,7-Jul-13 18:15:00,18.00,393.07
2323,7-Jul-13 18:30:00,17.94,393.16
2324,7-Jul-13 18:45:00,17.94,393.13
2325,7-Jul-13 19:00:00,17.88,393.13
2326,7-Jul-13 19:15:00,17.81,393.18
2327,7-Jul-13 19:30:00,17.81,393.13
2328,7-Jul-13 19:45:00,17.75,393.21
2329,7-Jul-13 20:00:00,17.75,393.32
2330,7-Jul-13 20:15:00,17.75,393.49
2331,7-Jul-13 20:30:00,17.69,393.55
2332,7-Jul-13 20:45:00,17.63,393.60
2333,7-Jul-13 21:00:00,17.63,393.60
2334,7-Jul-13 21:15:00,17.56,393.74
2335,7-Jul-13 21:30:00,17.56,393.80
2336,7-Jul-13 21:45:00,17.50,393.91
2337,7-Jul-13 22:00:00,17.44,393.91
2338,7-Jul-13 22:15:00,17.44,393.94
2339,7-Jul-13 22:30:00,17.38,393.86
2340,7-Jul-13 22:45:00,17.38,393.83
2341,7-Jul-13 23:00:00,17.38,393.77
2342,7-Jul-13 23:15:00,17.38,393.74
2343,7-Jul-13 23:30:00,17.31,393.80
2344,7-Jul-13 23:45:00,17.38,393.69
2345,8-Jul-13 00:00:00,17.31,393.72
2346,8-Jul-13 00:15:00,17.31,393.58
2347,8-Jul-13 00:30:00,17.25,393.66
2348,8-Jul-13 00:45:00,17.25,393.72
2349,8-Jul-13 01:00:00,17.25,393.83
2350,8-Jul-13 01:15:00,17.19,393.80
2351,8-Jul-13 01:30:00,17.19,393.83
2352,8-Jul-13 01:45:00,17.19,393.86
2353,8-Jul-13 02:00:00,17.13,393.74
2354,8-Jul-13 02:15:00,17.13,393.69
2355,8-Jul-13 02:30:00,17.13,393.63
2356,8-Jul-13 02:45:00,17.06,393.58
2357,8-Jul-13 03:00:00,17.06,393.52
2358,8-Jul-13 03:15:00,17.06,393.52
2359,8-Jul-13 03:30:00,17.06,393.55
2360,8-Jul-13 03:45:00,17.00,393.52
2361,8-Jul-13 04:00:00,17.00,393.49
2362,8-Jul-13 04:15:00,17.00,393.49
2363,8-Jul-13 04:30:00,17.00,393.52
2364,8-Jul-13 04:45:00,17.00,393.52
2365,8-Jul-13 05:00:00,17.00,393.52
2366,8-Jul-13 05:15:00,17.00,393.55
2367,8-Jul-13 05:30:00,17.00,393.55
2368,8-Jul-13 05:45:00,16.94,393.58
2369,8-Jul-13 06:00:00,16.94,393.61
2370,8-Jul-13 06:15:00,16.94,393.66
2371,8-Jul-13 06:30:00,16.94,393.66
2372,8-Jul-13 06:45:00,16.94,393.72
2373,8-Jul-13 07:00:00,16.94,393.80
2374,8-Jul-13 07:15:00,16.88,393.80
2375,8-Jul-13 07:30:00,16.88,393.89
2376,8-Jul-13 07:45:00,16.88,393.97
2377,8-Jul-13 08:00:00,16.88,394.00
2378,8-Jul-13 08:15:00,16.88,393.97
2379,8-Jul-13 08:30:00,16.88,394.05
2380,8-Jul-13 08:45:00,16.88,393.97
2381,8-Jul-13 09:00:00,16.94,394.00
2382,8-Jul-13 09:15:00,16.94,394.05
2383,8-Jul-13 09:30:00,17.00,394.16
2384,8-Jul-13 09:45:00,17.00,394.14
2385,8-Jul-13 10:00:00,17.06,394.19
2386,8-Jul-13 10:15:00,17.13,394.16
2387,8-Jul-13 10:30:00,17.19,394.19
2388,8-Jul-13 10:45:00,17.25,394.16
2389,8-Jul-13 11:00:00,17.31,394.19
2390,8-Jul-13 11:15:00,17.38,394.22
2391,8-Jul-13 11:30:00,17.38,394.22
2392,8-Jul-13 11:45:00,17.44,394.22
2393,8-Jul-13 12:00:00,17.56,394.13
2394,8-Jul-13 12:15:00,17.56,394.16
2395,8-Jul-13 12:30:00,17.63,394.13
2396,8-Jul-13 12:45:00,17.69,394.05
2397,8-Jul-13 13:00:00,17.81,393.99
2398,8-Jul-13 13:15:00,17.88,393.99
2399,8-Jul-13 13:30:00,17.88,393.91
2400,8-Jul-13 13:45:00,17.88,393.88
2401,8-Jul-13 14:00:00,17.94,393.85
2402,8-Jul-13 14:15:00,17.94,393.77
2403,8-Jul-13 14:30:00,18.00,393.71
2404,8-Jul-13 14:45:00,18.06,393.66
2405,8-Jul-13 15:00:00,18.19,393.60
2406,8-Jul-13 15:15:00,18.19,393.52
2407,8-Jul-13 15:30:00,18.19,393.52
2408,8-Jul-13 15:45:00,18.19,393.49
2409,8-Jul-13 16:00:00,18.25,393.43
2410,8-Jul-13 16:15:00,18.25,393.35
2411,8-Jul-13 16:30:00,18.25,393.32
2412,8-Jul-13 16:45:00,18.25,393.29
2413,8-Jul-13 17:00:00,18.19,393.24
2414,8-Jul-13 17:15:00,18.13,393.16
2415,8-Jul-13 17:30:00,18.13,393.07
2416,8-Jul-13 17:45:00,18.13,393.07
2417,8-Jul-13 18:00:00,18.06,393.10
2418,8-Jul-13 18:15:00,18.06,393.13
2419,8-Jul-13 18:30:00,18.06,393.13
2420,8-Jul-13 18:45:00,18.06,393.21
2421,8-Jul-13 19:00:00,18.00,393.16
2422,8-Jul-13 19:15:00,18.00,393.18
2423,8-Jul-13 19:30:00,18.00,393.21
2424,8-Jul-13 19:45:00,17.94,393.24
2425,8-Jul-13 20:00:00,17.94,393.32
2426,8-Jul-13 20:15:00,17.88,393.35
2427,8-Jul-13 20:30:00,17.88,393.38
2428,8-Jul-13 20:45:00,17.81,393.46
2429,8-Jul-13 21:00:00,17.75,393.52
2430,8-Jul-13 21:15:00,17.75,393.52
2431,8-Jul-13 21:30:00,17.69,393.63
2432,8-Jul-13 21:45:00,17.69,393.77
2433,8-Jul-13 22:00:00,17.63,393.77
2434,8-Jul-13 22:15:00,17.63,393.74
2435,8-Jul-13 22:30:00,17.56,393.77
2436,8-Jul-13 22:45:00,17.56,393.72
2437,8-Jul-13 23:00:00,17.56,393.66
2438,8-Jul-13 23:15:00,17.56,393.60
2439,8-Jul-13 23:30:00,17.50,393.63
2440,8-Jul-13 23:45:00,17.50,393.63
2441,9-Jul-13 00:00:00,17.50,393.69
2442,9-Jul-13 00:15:00,17.44,393.66
2443,9-Jul-13 00:30:00,17.44,393.63
2444,9-Jul-13 00:45:00,17.44,393.60
2445,9-Jul-13 01:00:00,17.44,393.58
2446,9-Jul-13 01:15:00,17.44,393.52
2447,9-Jul-13 01:30:00,17.44,393.49
2448,9-Jul-13 01:45:00,17.44,393.49
2449,9-Jul-13 02:00:00,17.44,393.46
2450,9-Jul-13 02:15:00,17.44,393.38
2451,9-Jul-13 02:30:00,17.44,393.35
2452,9-Jul-13 02:45:00,17.38,393.41
2453,9-Jul-13 03:00:00,17.38,393.41
2454,9-Jul-13 03:15:00,17.38,393.35
2455,9-Jul-13 03:30:00,17.38,393.35
2456,9-Jul-13 03:45:00,17.38,393.38
2457,9-Jul-13 04:00:00,17.38,393.33
2458,9-Jul-13 04:15:00,17.31,393.38
2459,9-Jul-13 04:30:00,17.31,393.44
2460,9-Jul-13 04:45:00,17.31,393.49
2461,9-Jul-13 05:00:00,17.31,393.49
2462,9-Jul-13 05:15:00,17.25,393.47
2463,9-Jul-13 05:30:00,17.25,393.49
2464,9-Jul-13 05:45:00,17.25,393.47
2465,9-Jul-13 06:00:00,17.25,393.49
2466,9-Jul-13 06:15:00,17.25,393.41
2467,9-Jul-13 06:30:00,17.25,393.49
2468,9-Jul-13 06:45:00,17.25,393.44
2469,9-Jul-13 07:00:00,17.25,393.41
2470,9-Jul-13 07:15:00,17.25,393.49
2471,9-Jul-13 07:30:00,17.31,393.49
2472,9-Jul-13 07:45:00,17.31,393.49
2473,9-Jul-13 08:00:00,17.31,393.46
2474,9-Jul-13 08:15:00,17.31,393.49
2475,9-Jul-13 08:30:00,17.38,393.52
2476,9-Jul-13 08:45:00,17.38,393.55
2477,9-Jul-13 09:00:00,17.38,393.55
2478,9-Jul-13 09:15:00,17.38,393.63
2479,9-Jul-13 09:30:00,17.44,393.63
2480,9-Jul-13 09:45:00,17.50,393.63
2481,9-Jul-13 10:00:00,17.50,393.63
2482,9-Jul-13 10:15:00,17.50,393.55
2483,9-Jul-13 10:30:00,17.50,393.58
2484,9-Jul-13 10:45:00,17.50,393.63
