Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_Inf2_15min
# Records, 14787
Sensor File,2/5/2014 10:06:07 AM ,FCR_Inf2_15min_020514.a4d

Barometric File,2/5/2014 10:38:09 AM ,FCRBV2013_020514.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCRBV2013
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,5.80,0.19,
,Maximum,10.15,21.56,
,Mean,7.02,9.11,
,Variance,0.195,35.211,
,Std Deviation,0.441,5.934,
12957,17-Jan-14 09:21:43,7.25,2.00,389.52,17-Jan-14 09:15:00
12958,17-Jan-14 09:36:43,7.26,2.00,389.60,17-Jan-14 09:30:00
12959,17-Jan-14 09:51:43,7.24,2.06,389.66,17-Jan-14 09:45:00
12960,17-Jan-14 10:06:43,7.22,2.06,389.72,17-Jan-14 10:00:00
12961,17-Jan-14 10:21:43,7.14,2.13,389.72,17-Jan-14 10:15:00
12962,17-Jan-14 10:36:43,7.06,2.19,389.63,17-Jan-14 10:30:00
12963,17-Jan-14 10:51:43,7.07,2.25,389.63,17-Jan-14 10:45:00
12964,17-Jan-14 11:06:43,7.02,2.31,389.60,17-Jan-14 11:00:00
12965,17-Jan-14 11:21:43,7.06,2.44,389.63,17-Jan-14 11:15:00
12966,17-Jan-14 11:36:43,6.98,2.56,389.57,17-Jan-14 11:30:00
12967,17-Jan-14 11:51:43,6.97,2.63,389.51,17-Jan-14 11:45:00
12968,17-Jan-14 12:06:43,6.89,2.75,389.37,17-Jan-14 12:00:00
12969,17-Jan-14 12:21:43,6.96,2.94,389.32,17-Jan-14 12:15:00
12970,17-Jan-14 12:36:43,6.95,3.06,389.23,17-Jan-14 12:30:00
12971,17-Jan-14 12:51:43,6.92,3.25,389.09,17-Jan-14 12:45:00
12972,17-Jan-14 13:06:43,6.83,3.38,388.86,17-Jan-14 13:00:00
12973,17-Jan-14 13:21:43,6.86,3.50,388.69,17-Jan-14 13:15:00
12974,17-Jan-14 13:36:43,6.89,3.69,388.55,17-Jan-14 13:30:00
12975,17-Jan-14 13:51:43,6.96,3.75,388.47,17-Jan-14 13:45:00
12976,17-Jan-14 14:06:43,7.00,3.88,388.44,17-Jan-14 14:00:00
12977,17-Jan-14 14:21:43,6.89,4.00,388.30,17-Jan-14 14:15:00
12978,17-Jan-14 14:36:43,7.05,4.13,388.30,17-Jan-14 14:30:00
12979,17-Jan-14 14:51:43,6.89,4.25,388.13,17-Jan-14 14:45:00
12980,17-Jan-14 15:06:43,7.02,4.31,388.10,17-Jan-14 15:00:00
12981,17-Jan-14 15:21:43,7.18,4.38,388.24,17-Jan-14 15:15:00
12982,17-Jan-14 15:36:43,7.11,4.38,388.18,17-Jan-14 15:30:00
12983,17-Jan-14 15:51:43,7.13,4.38,388.24,17-Jan-14 15:45:00
12984,17-Jan-14 16:06:43,6.95,4.38,388.10,17-Jan-14 16:00:00
12985,17-Jan-14 16:21:43,7.15,4.44,388.24,17-Jan-14 16:15:00
12986,17-Jan-14 16:36:43,7.06,4.44,388.21,17-Jan-14 16:30:00
12987,17-Jan-14 16:51:43,7.07,4.44,388.24,17-Jan-14 16:45:00
12988,17-Jan-14 17:06:43,7.11,4.44,388.24,17-Jan-14 17:00:00
12989,17-Jan-14 17:21:43,7.09,4.38,388.27,17-Jan-14 17:15:00
12990,17-Jan-14 17:36:43,7.12,4.38,388.32,17-Jan-14 17:30:00
12991,17-Jan-14 17:51:43,7.08,4.25,388.32,17-Jan-14 17:45:00
12992,17-Jan-14 18:06:43,7.08,4.19,388.38,17-Jan-14 18:00:00
12993,17-Jan-14 18:21:43,7.11,4.19,388.41,17-Jan-14 18:15:00
12994,17-Jan-14 18:36:43,7.03,4.13,388.38,17-Jan-14 18:30:00
12995,17-Jan-14 18:51:43,7.20,4.06,388.49,17-Jan-14 18:45:00
12996,17-Jan-14 19:06:43,7.11,4.06,388.47,17-Jan-14 19:00:00
12997,17-Jan-14 19:21:43,7.10,4.00,388.47,17-Jan-14 19:15:00
12998,17-Jan-14 19:36:43,7.12,3.94,388.47,17-Jan-14 19:30:00
12999,17-Jan-14 19:51:43,7.11,3.94,388.52,17-Jan-14 19:45:00
13000,17-Jan-14 20:06:43,7.06,3.88,388.50,17-Jan-14 20:00:00
13001,17-Jan-14 20:21:43,7.15,3.88,388.58,17-Jan-14 20:15:00
13002,17-Jan-14 20:36:43,7.11,3.81,388.58,17-Jan-14 20:30:00
13003,17-Jan-14 20:51:43,7.17,3.81,388.61,17-Jan-14 20:45:00
13004,17-Jan-14 21:06:43,7.17,3.81,388.72,17-Jan-14 21:00:00
13005,17-Jan-14 21:21:43,7.16,3.81,388.75,17-Jan-14 21:15:00
13006,17-Jan-14 21:36:43,7.14,3.81,388.80,17-Jan-14 21:30:00
13007,17-Jan-14 21:51:43,7.24,3.81,388.92,17-Jan-14 21:45:00
13008,17-Jan-14 22:06:43,7.20,3.75,389.00,17-Jan-14 22:00:00
13009,17-Jan-14 22:21:43,7.07,3.69,388.89,17-Jan-14 22:15:00
13010,17-Jan-14 22:36:43,7.19,3.63,388.86,17-Jan-14 22:30:00
13011,17-Jan-14 22:51:43,7.24,3.63,388.95,17-Jan-14 22:45:00
13012,17-Jan-14 23:06:43,7.29,3.56,389.06,17-Jan-14 23:00:00
13013,17-Jan-14 23:21:43,7.17,3.56,389.03,17-Jan-14 23:15:00
13014,17-Jan-14 23:36:43,7.17,3.50,388.97,17-Jan-14 23:30:00
13015,17-Jan-14 23:51:43,7.18,3.44,388.95,17-Jan-14 23:45:00
13016,18-Jan-14 00:06:43,7.18,3.38,388.95,18-Jan-14 00:00:00
13017,18-Jan-14 00:21:43,7.18,3.31,388.89,18-Jan-14 00:15:00
13018,18-Jan-14 00:36:43,7.14,3.25,388.87,18-Jan-14 00:30:00
13019,18-Jan-14 00:51:43,7.18,3.19,388.84,18-Jan-14 00:45:00
13020,18-Jan-14 01:06:43,7.14,3.13,388.78,18-Jan-14 01:00:00
13021,18-Jan-14 01:21:43,7.21,3.06,388.76,18-Jan-14 01:15:00
13022,18-Jan-14 01:36:43,7.20,3.00,388.76,18-Jan-14 01:30:00
13023,18-Jan-14 01:51:43,7.16,2.88,388.70,18-Jan-14 01:45:00
13024,18-Jan-14 02:06:43,7.30,2.81,388.70,18-Jan-14 02:00:00
13025,18-Jan-14 02:21:43,7.14,2.75,388.65,18-Jan-14 02:15:00
13026,18-Jan-14 02:36:43,7.23,2.69,388.62,18-Jan-14 02:30:00
13027,18-Jan-14 02:51:43,7.26,2.63,388.65,18-Jan-14 02:45:00
13028,18-Jan-14 03:06:43,7.23,2.56,388.65,18-Jan-14 03:00:00
13029,18-Jan-14 03:21:43,7.25,2.44,388.68,18-Jan-14 03:15:00
13030,18-Jan-14 03:36:43,7.36,2.38,388.76,18-Jan-14 03:30:00
13031,18-Jan-14 03:51:43,7.21,2.31,388.71,18-Jan-14 03:45:00
13032,18-Jan-14 04:06:43,7.31,2.19,388.82,18-Jan-14 04:00:00
13033,18-Jan-14 04:21:43,7.28,2.13,388.82,18-Jan-14 04:15:00
13034,18-Jan-14 04:36:43,7.28,2.00,388.82,18-Jan-14 04:30:00
13035,18-Jan-14 04:51:43,7.22,1.94,388.74,18-Jan-14 04:45:00
13036,18-Jan-14 05:06:43,7.19,1.88,388.74,18-Jan-14 05:00:00
13037,18-Jan-14 05:21:43,7.30,1.75,388.80,18-Jan-14 05:15:00
13038,18-Jan-14 05:36:43,7.20,1.69,388.80,18-Jan-14 05:30:00
13039,18-Jan-14 05:51:43,7.24,1.63,388.88,18-Jan-14 05:45:00
13040,18-Jan-14 06:06:43,7.21,1.56,388.91,18-Jan-14 06:00:00
13041,18-Jan-14 06:21:43,7.27,1.50,389.00,18-Jan-14 06:15:00
13042,18-Jan-14 06:36:43,7.31,1.38,389.08,18-Jan-14 06:30:00
13043,18-Jan-14 06:51:43,7.27,1.31,389.00,18-Jan-14 06:45:00
13044,18-Jan-14 07:06:43,7.30,1.19,389.03,18-Jan-14 07:00:00
13045,18-Jan-14 07:21:43,7.27,1.19,389.05,18-Jan-14 07:15:00
13046,18-Jan-14 07:36:43,7.31,1.19,389.17,18-Jan-14 07:30:00
13047,18-Jan-14 07:51:43,7.21,1.13,389.19,18-Jan-14 07:45:00
13048,18-Jan-14 08:06:43,7.27,1.13,389.22,18-Jan-14 08:00:00
13049,18-Jan-14 08:21:43,7.29,1.06,389.36,18-Jan-14 08:15:00
13050,18-Jan-14 08:36:43,7.36,1.00,389.48,18-Jan-14 08:30:00
13051,18-Jan-14 08:51:43,7.21,1.00,389.45,18-Jan-14 08:45:00
13052,18-Jan-14 09:06:43,7.32,1.00,389.53,18-Jan-14 09:00:00
13053,18-Jan-14 09:21:43,7.30,1.00,389.64,18-Jan-14 09:15:00
13054,18-Jan-14 09:36:43,7.38,1.00,389.76,18-Jan-14 09:30:00
13055,18-Jan-14 09:51:43,7.36,0.94,389.81,18-Jan-14 09:45:00
13056,18-Jan-14 10:06:43,7.36,0.88,389.87,18-Jan-14 10:00:00
13057,18-Jan-14 10:21:43,7.27,0.88,389.90,18-Jan-14 10:15:00
13058,18-Jan-14 10:36:43,7.40,0.81,390.09,18-Jan-14 10:30:00
13059,18-Jan-14 10:51:43,7.20,0.81,390.12,18-Jan-14 10:45:00
13060,18-Jan-14 11:06:43,7.23,0.81,390.20,18-Jan-14 11:00:00
13061,18-Jan-14 11:21:43,7.28,0.88,390.26,18-Jan-14 11:15:00
13062,18-Jan-14 11:36:43,7.07,0.94,390.23,18-Jan-14 11:30:00
13063,18-Jan-14 11:51:43,7.17,1.00,390.29,18-Jan-14 11:45:00
13064,18-Jan-14 12:06:43,7.08,1.06,390.20,18-Jan-14 12:00:00
13065,18-Jan-14 12:21:43,7.11,1.19,390.12,18-Jan-14 12:15:00
13066,18-Jan-14 12:36:43,7.06,1.25,390.12,18-Jan-14 12:30:00
13067,18-Jan-14 12:51:43,6.95,1.44,390.03,18-Jan-14 12:45:00
13068,18-Jan-14 13:06:43,7.07,1.69,389.97,18-Jan-14 13:00:00
13069,18-Jan-14 13:21:43,7.05,1.75,389.86,18-Jan-14 13:15:00
13070,18-Jan-14 13:36:43,7.09,1.81,389.89,18-Jan-14 13:30:00
13071,18-Jan-14 13:51:43,7.08,1.81,389.83,18-Jan-14 13:45:00
13072,18-Jan-14 14:06:43,7.05,1.94,389.77,18-Jan-14 14:00:00
13073,18-Jan-14 14:21:43,7.02,1.94,389.69,18-Jan-14 14:15:00
13074,18-Jan-14 14:36:43,7.13,2.00,389.69,18-Jan-14 14:30:00
13075,18-Jan-14 14:51:43,7.13,2.06,389.74,18-Jan-14 14:45:00
13076,18-Jan-14 15:06:43,7.16,2.06,389.74,18-Jan-14 15:00:00
13077,18-Jan-14 15:21:43,7.00,2.06,389.66,18-Jan-14 15:15:00
13078,18-Jan-14 15:36:43,7.05,2.13,389.72,18-Jan-14 15:30:00
13079,18-Jan-14 15:51:43,7.13,2.13,389.77,18-Jan-14 15:45:00
13080,18-Jan-14 16:06:43,7.05,2.13,389.80,18-Jan-14 16:00:00
13081,18-Jan-14 16:21:43,7.04,2.06,389.83,18-Jan-14 16:15:00
13082,18-Jan-14 16:36:43,7.07,2.06,389.88,18-Jan-14 16:30:00
13083,18-Jan-14 16:51:43,7.20,2.00,390.02,18-Jan-14 16:45:00
13084,18-Jan-14 17:06:43,7.06,1.94,389.97,18-Jan-14 17:00:00
13085,18-Jan-14 17:21:43,7.03,1.88,389.80,18-Jan-14 17:15:00
13086,18-Jan-14 17:36:43,7.23,1.88,389.94,18-Jan-14 17:30:00
13087,18-Jan-14 17:51:43,7.17,1.88,390.00,18-Jan-14 17:45:00
13088,18-Jan-14 18:06:43,6.98,1.81,389.86,18-Jan-14 18:00:00
13089,18-Jan-14 18:21:43,7.10,1.75,389.86,18-Jan-14 18:15:00
13090,18-Jan-14 18:36:43,7.22,1.75,389.94,18-Jan-14 18:30:00
13091,18-Jan-14 18:51:43,7.20,1.69,390.00,18-Jan-14 18:45:00
13092,18-Jan-14 19:06:43,7.19,1.63,390.06,18-Jan-14 19:00:00
13093,18-Jan-14 19:21:43,7.12,1.63,390.00,18-Jan-14 19:15:00
13094,18-Jan-14 19:36:43,7.07,1.56,389.94,18-Jan-14 19:30:00
13095,18-Jan-14 19:51:43,7.14,1.50,389.92,18-Jan-14 19:45:00
13096,18-Jan-14 20:06:43,7.19,1.50,389.89,18-Jan-14 20:00:00
13097,18-Jan-14 20:21:43,7.13,1.44,389.86,18-Jan-14 20:15:00
13098,18-Jan-14 20:36:43,7.23,1.44,389.95,18-Jan-14 20:30:00
13099,18-Jan-14 20:51:43,7.14,1.38,389.92,18-Jan-14 20:45:00
13100,18-Jan-14 21:06:43,7.08,1.31,389.81,18-Jan-14 21:00:00
13101,18-Jan-14 21:21:43,7.15,1.31,389.72,18-Jan-14 21:15:00
13102,18-Jan-14 21:36:43,7.17,1.25,389.70,18-Jan-14 21:30:00
13103,18-Jan-14 21:51:43,7.15,1.25,389.67,18-Jan-14 21:45:00
13104,18-Jan-14 22:06:43,7.27,1.25,389.75,18-Jan-14 22:00:00
13105,18-Jan-14 22:21:43,7.08,1.31,389.64,18-Jan-14 22:15:00
13106,18-Jan-14 22:36:43,7.09,1.38,389.53,18-Jan-14 22:30:00
13107,18-Jan-14 22:51:43,7.34,1.38,389.75,18-Jan-14 22:45:00
13108,18-Jan-14 23:06:43,7.21,1.44,389.78,18-Jan-14 23:00:00
13109,18-Jan-14 23:21:43,7.14,1.44,389.75,18-Jan-14 23:15:00
13110,18-Jan-14 23:36:43,7.09,1.50,389.67,18-Jan-14 23:30:00
13111,18-Jan-14 23:51:43,7.17,1.50,389.69,18-Jan-14 23:45:00
13112,19-Jan-14 00:06:43,7.07,1.56,389.61,19-Jan-14 00:00:00
13113,19-Jan-14 00:21:43,7.11,1.56,389.55,19-Jan-14 00:15:00
13114,19-Jan-14 00:36:43,7.00,1.56,389.41,19-Jan-14 00:30:00
13115,19-Jan-14 00:51:43,7.11,1.63,389.41,19-Jan-14 00:45:00
13116,19-Jan-14 01:06:43,7.07,1.69,389.33,19-Jan-14 01:00:00
13117,19-Jan-14 01:21:43,7.06,1.69,389.24,19-Jan-14 01:15:00
13118,19-Jan-14 01:36:43,7.02,1.69,389.13,19-Jan-14 01:30:00
13119,19-Jan-14 01:51:43,7.03,1.69,389.08,19-Jan-14 01:45:00
13120,19-Jan-14 02:06:43,7.07,1.69,389.02,19-Jan-14 02:00:00
13121,19-Jan-14 02:21:43,7.00,1.69,388.85,19-Jan-14 02:15:00
13122,19-Jan-14 02:36:43,7.16,1.75,388.85,19-Jan-14 02:30:00
13123,19-Jan-14 02:51:43,7.21,1.75,388.91,19-Jan-14 02:45:00
13124,19-Jan-14 03:06:43,7.14,1.75,388.91,19-Jan-14 03:00:00
13125,19-Jan-14 03:21:43,7.06,1.75,388.82,19-Jan-14 03:15:00
13126,19-Jan-14 03:36:43,7.14,1.75,388.82,19-Jan-14 03:30:00
13127,19-Jan-14 03:51:43,7.07,1.75,388.71,19-Jan-14 03:45:00
13128,19-Jan-14 04:06:43,7.17,1.75,388.77,19-Jan-14 04:00:00
13129,19-Jan-14 04:21:43,7.12,1.69,388.77,19-Jan-14 04:15:00
13130,19-Jan-14 04:36:43,7.10,1.63,388.71,19-Jan-14 04:30:00
13131,19-Jan-14 04:51:43,7.10,1.63,388.69,19-Jan-14 04:45:00
13132,19-Jan-14 05:06:43,7.12,1.56,388.66,19-Jan-14 05:00:00
13133,19-Jan-14 05:21:43,7.16,1.56,388.66,19-Jan-14 05:15:00
13134,19-Jan-14 05:36:43,7.13,1.50,388.66,19-Jan-14 05:30:00
13135,19-Jan-14 05:51:43,7.13,1.44,388.58,19-Jan-14 05:45:00
13136,19-Jan-14 06:06:43,7.19,1.44,388.55,19-Jan-14 06:00:00
13137,19-Jan-14 06:21:43,7.20,1.44,388.58,19-Jan-14 06:15:00
13138,19-Jan-14 06:36:43,7.20,1.44,388.60,19-Jan-14 06:30:00
13139,19-Jan-14 06:51:43,7.21,1.44,388.58,19-Jan-14 06:45:00
13140,19-Jan-14 07:06:43,7.15,1.38,388.55,19-Jan-14 07:00:00
13141,19-Jan-14 07:21:43,7.22,1.44,388.58,19-Jan-14 07:15:00
13142,19-Jan-14 07:36:43,7.17,1.38,388.61,19-Jan-14 07:30:00
13143,19-Jan-14 07:51:43,7.20,1.38,388.63,19-Jan-14 07:45:00
13144,19-Jan-14 08:06:43,7.31,1.44,388.74,19-Jan-14 08:00:00
13145,19-Jan-14 08:21:43,7.16,1.50,388.72,19-Jan-14 08:15:00
13146,19-Jan-14 08:36:43,7.21,1.50,388.74,19-Jan-14 08:30:00
13147,19-Jan-14 08:51:43,7.19,1.50,388.77,19-Jan-14 08:45:00
13148,19-Jan-14 09:06:43,7.23,1.50,388.83,19-Jan-14 09:00:00
13149,19-Jan-14 09:21:43,7.23,1.50,388.94,19-Jan-14 09:15:00
13150,19-Jan-14 09:36:43,7.15,1.56,388.94,19-Jan-14 09:30:00
13151,19-Jan-14 09:51:43,7.21,1.56,389.02,19-Jan-14 09:45:00
13152,19-Jan-14 10:06:43,7.13,1.69,388.99,19-Jan-14 10:00:00
13153,19-Jan-14 10:21:43,7.04,1.69,388.91,19-Jan-14 10:15:00
13154,19-Jan-14 10:36:43,7.22,1.75,389.10,19-Jan-14 10:30:00
13155,19-Jan-14 10:51:43,7.02,1.81,389.08,19-Jan-14 10:45:00
13156,19-Jan-14 11:06:43,7.05,1.88,389.13,19-Jan-14 11:00:00
13157,19-Jan-14 11:21:43,7.04,2.00,389.19,19-Jan-14 11:15:00
13158,19-Jan-14 11:36:43,7.05,2.06,389.13,19-Jan-14 11:30:00
13159,19-Jan-14 11:51:43,6.94,2.19,389.10,19-Jan-14 11:45:00
13160,19-Jan-14 12:06:43,6.96,2.31,389.04,19-Jan-14 12:00:00
13161,19-Jan-14 12:21:43,6.95,2.50,388.98,19-Jan-14 12:15:00
13162,19-Jan-14 12:36:43,7.09,2.63,389.07,19-Jan-14 12:30:00
13163,19-Jan-14 12:51:43,7.04,2.75,388.98,19-Jan-14 12:45:00
13164,19-Jan-14 13:06:43,6.98,2.94,388.92,19-Jan-14 13:00:00
13165,19-Jan-14 13:21:43,7.03,3.06,388.89,19-Jan-14 13:15:00
13166,19-Jan-14 13:36:43,7.05,3.19,388.95,19-Jan-14 13:30:00
13167,19-Jan-14 13:51:43,7.04,3.31,388.81,19-Jan-14 13:45:00
13168,19-Jan-14 14:06:43,7.01,3.44,388.89,19-Jan-14 14:00:00
13169,19-Jan-14 14:21:43,7.01,3.56,388.86,19-Jan-14 14:15:00
13170,19-Jan-14 14:36:43,6.95,3.63,388.81,19-Jan-14 14:30:00
13171,19-Jan-14 14:51:43,7.12,3.63,388.92,19-Jan-14 14:45:00
13172,19-Jan-14 15:06:43,7.14,3.69,388.97,19-Jan-14 15:00:00
13173,19-Jan-14 15:21:43,7.02,3.75,388.94,19-Jan-14 15:15:00
13174,19-Jan-14 15:36:43,7.02,3.69,389.03,19-Jan-14 15:30:00
13175,19-Jan-14 15:51:43,6.95,3.81,389.00,19-Jan-14 15:45:00
13176,19-Jan-14 16:06:43,7.18,3.94,389.11,19-Jan-14 16:00:00
13177,19-Jan-14 16:21:43,7.04,3.88,389.14,19-Jan-14 16:15:00
13178,19-Jan-14 16:36:43,6.99,3.81,389.08,19-Jan-14 16:30:00
13179,19-Jan-14 16:51:43,6.99,3.75,389.11,19-Jan-14 16:45:00
13180,19-Jan-14 17:06:43,7.15,3.75,389.22,19-Jan-14 17:00:00
13181,19-Jan-14 17:21:43,7.13,3.63,389.28,19-Jan-14 17:15:00
13182,19-Jan-14 17:36:43,7.17,3.56,389.31,19-Jan-14 17:30:00
13183,19-Jan-14 17:51:43,7.16,3.50,389.37,19-Jan-14 17:45:00
13184,19-Jan-14 18:06:43,7.29,3.44,389.34,19-Jan-14 18:00:00
13185,19-Jan-14 18:21:43,6.99,3.38,389.28,19-Jan-14 18:15:00
13186,19-Jan-14 18:36:43,7.02,3.31,389.28,19-Jan-14 18:30:00
13187,19-Jan-14 18:51:43,7.12,3.25,389.34,19-Jan-14 18:45:00
13188,19-Jan-14 19:06:43,7.11,3.19,389.34,19-Jan-14 19:00:00
13189,19-Jan-14 19:21:43,7.05,3.13,389.31,19-Jan-14 19:15:00
13190,19-Jan-14 19:36:43,7.07,3.06,389.31,19-Jan-14 19:30:00
13191,19-Jan-14 19:51:43,7.07,3.00,389.31,19-Jan-14 19:45:00
13192,19-Jan-14 20:06:43,7.05,2.88,389.29,19-Jan-14 20:00:00
13193,19-Jan-14 20:21:43,7.10,2.88,389.29,19-Jan-14 20:15:00
13194,19-Jan-14 20:36:43,7.17,2.81,389.32,19-Jan-14 20:30:00
13195,19-Jan-14 20:51:43,7.09,2.81,389.29,19-Jan-14 20:45:00
13196,19-Jan-14 21:06:43,7.11,2.75,389.29,19-Jan-14 21:00:00
13197,19-Jan-14 21:21:43,6.97,2.75,389.15,19-Jan-14 21:15:00
13198,19-Jan-14 21:36:43,7.07,2.69,389.12,19-Jan-14 21:30:00
13199,19-Jan-14 21:51:43,7.04,2.69,389.04,19-Jan-14 21:45:00
13200,19-Jan-14 22:06:43,7.08,2.63,389.07,19-Jan-14 22:00:00
13201,19-Jan-14 22:21:43,7.11,2.63,389.10,19-Jan-14 22:15:00
13202,19-Jan-14 22:36:43,7.08,2.63,389.07,19-Jan-14 22:30:00
13203,19-Jan-14 22:51:43,7.02,2.56,389.01,19-Jan-14 22:45:00
13204,19-Jan-14 23:06:43,7.05,2.56,389.01,19-Jan-14 23:00:00
13205,19-Jan-14 23:21:43,7.15,2.56,389.04,19-Jan-14 23:15:00
13206,19-Jan-14 23:36:43,7.08,2.56,389.01,19-Jan-14 23:30:00
13207,19-Jan-14 23:51:43,7.10,2.50,388.93,19-Jan-14 23:45:00
13208,20-Jan-14 00:06:43,6.89,2.50,388.76,20-Jan-14 00:00:00
13209,20-Jan-14 00:21:43,6.97,2.50,388.71,20-Jan-14 00:15:00
13210,20-Jan-14 00:36:43,6.97,2.44,388.62,20-Jan-14 00:30:00
13211,20-Jan-14 00:51:43,7.06,2.44,388.59,20-Jan-14 00:45:00
13212,20-Jan-14 01:06:43,7.06,2.44,388.51,20-Jan-14 01:00:00
13213,20-Jan-14 01:21:43,7.08,2.44,388.40,20-Jan-14 01:15:00
13214,20-Jan-14 01:36:43,6.92,2.44,388.23,20-Jan-14 01:30:00
13215,20-Jan-14 01:51:43,6.90,2.44,388.06,20-Jan-14 01:45:00
13216,20-Jan-14 02:06:43,7.08,2.44,387.98,20-Jan-14 02:00:00
13217,20-Jan-14 02:21:43,7.18,2.44,388.09,20-Jan-14 02:15:00
13218,20-Jan-14 02:36:43,7.09,2.44,388.03,20-Jan-14 02:30:00
13219,20-Jan-14 02:51:43,7.09,2.44,388.06,20-Jan-14 02:45:00
13220,20-Jan-14 03:06:43,7.10,2.44,388.01,20-Jan-14 03:00:00
13221,20-Jan-14 03:21:43,7.13,2.38,388.06,20-Jan-14 03:15:00
13222,20-Jan-14 03:36:43,7.20,2.38,388.12,20-Jan-14 03:30:00
13223,20-Jan-14 03:51:43,7.19,2.38,388.18,20-Jan-14 03:45:00
13224,20-Jan-14 04:06:43,7.20,2.38,388.26,20-Jan-14 04:00:00
13225,20-Jan-14 04:21:43,7.25,2.38,388.43,20-Jan-14 04:15:00
13226,20-Jan-14 04:36:43,7.23,2.38,388.43,20-Jan-14 04:30:00
13227,20-Jan-14 04:51:43,6.97,2.38,388.23,20-Jan-14 04:45:00
13228,20-Jan-14 05:06:43,7.33,2.38,388.32,20-Jan-14 05:00:00
13229,20-Jan-14 05:21:43,7.08,2.38,388.23,20-Jan-14 05:15:00
13230,20-Jan-14 05:36:43,7.09,2.38,388.29,20-Jan-14 05:30:00
13231,20-Jan-14 05:51:43,7.11,2.38,388.26,20-Jan-14 05:45:00
13232,20-Jan-14 06:06:43,7.01,2.38,388.12,20-Jan-14 06:00:00
13233,20-Jan-14 06:21:43,7.02,2.38,387.98,20-Jan-14 06:15:00
13234,20-Jan-14 06:36:43,7.06,2.38,387.95,20-Jan-14 06:30:00
13235,20-Jan-14 06:51:43,7.09,2.38,387.92,20-Jan-14 06:45:00
13236,20-Jan-14 07:06:43,7.14,2.38,387.95,20-Jan-14 07:00:00
13237,20-Jan-14 07:21:43,7.20,2.38,388.01,20-Jan-14 07:15:00
13238,20-Jan-14 07:36:43,7.00,2.38,387.95,20-Jan-14 07:30:00
13239,20-Jan-14 07:51:43,7.10,2.38,387.92,20-Jan-14 07:45:00
13240,20-Jan-14 08:06:43,7.01,2.38,387.92,20-Jan-14 08:00:00
13241,20-Jan-14 08:21:43,7.10,2.31,387.92,20-Jan-14 08:15:00
13242,20-Jan-14 08:36:43,7.12,2.38,387.92,20-Jan-14 08:30:00
13243,20-Jan-14 08:51:43,7.10,2.38,387.90,20-Jan-14 08:45:00
13244,20-Jan-14 09:06:43,7.17,2.31,387.98,20-Jan-14 09:00:00
13245,20-Jan-14 09:21:43,7.12,2.38,387.92,20-Jan-14 09:15:00
13246,20-Jan-14 09:36:43,7.15,2.38,387.98,20-Jan-14 09:30:00
13247,20-Jan-14 09:51:43,7.20,2.38,388.01,20-Jan-14 09:45:00
13248,20-Jan-14 10:06:43,7.08,2.38,387.98,20-Jan-14 10:00:00
13249,20-Jan-14 10:21:43,7.02,2.44,388.01,20-Jan-14 10:15:00
13250,20-Jan-14 10:36:43,7.06,2.50,388.03,20-Jan-14 10:30:00
13251,20-Jan-14 10:51:43,7.15,2.56,388.06,20-Jan-14 10:45:00
13252,20-Jan-14 11:06:43,6.99,2.63,388.03,20-Jan-14 11:00:00
13253,20-Jan-14 11:21:43,6.99,2.69,388.03,20-Jan-14 11:15:00
13254,20-Jan-14 11:36:43,6.94,2.75,387.95,20-Jan-14 11:30:00
13255,20-Jan-14 11:51:43,6.92,2.75,387.89,20-Jan-14 11:45:00
13256,20-Jan-14 12:06:43,7.01,2.81,387.89,20-Jan-14 12:00:00
13257,20-Jan-14 12:21:43,6.93,2.88,387.81,20-Jan-14 12:15:00
13258,20-Jan-14 12:36:43,6.90,2.94,387.69,20-Jan-14 12:30:00
13259,20-Jan-14 12:51:43,6.89,3.13,387.58,20-Jan-14 12:45:00
13260,20-Jan-14 13:06:43,6.93,3.38,387.55,20-Jan-14 13:00:00
13261,20-Jan-14 13:21:43,6.93,3.50,387.47,20-Jan-14 13:15:00
13262,20-Jan-14 13:36:43,6.96,3.75,387.38,20-Jan-14 13:30:00
13263,20-Jan-14 13:51:43,6.94,3.88,387.35,20-Jan-14 13:45:00
13264,20-Jan-14 14:06:43,6.97,4.13,387.35,20-Jan-14 14:00:00
13265,20-Jan-14 14:21:43,6.93,4.25,387.32,20-Jan-14 14:15:00
