Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,Depth_ft,DO_mgL,PSAT
CCR,2015,2015-05-08 12:00:00,9.664,8.3527,1.6187,4.2108,31.706,9.04832,77.09333
CCR,2015,2015-05-08 12:00:00,9.709,8.3364,1.6385,4.228,31.853,9.04334,77.0204
CCR,2015,2015-05-08 12:00:00,9.753,8.3209,1.6425,4.2623,31.996,9.04469,77.00283
CCR,2015,2015-05-08 12:00:00,9.791,8.3061,1.6465,4.331,32.123,9.05011,77.02129
CCR,2015,2015-05-08 12:00:00,9.825,8.2916,1.6306,4.2795,32.233,9.05338,77.02198
CCR,2015,2015-05-08 12:00:00,9.86,8.2775,1.6504,4.2967,32.35,9.05894,77.04293
CCR,2015,2015-05-08 12:00:00,9.902,8.2635,1.6663,4.228,32.488,9.05405,76.97507
CCR,2015,2015-05-08 12:00:00,9.945,8.2497,1.6306,4.2452,32.627,9.0473,76.89194
CCR,2015,2015-05-08 12:00:00,9.988,8.236,1.5989,4.2795,32.77,9.03725,76.78092
CCR,2015,2015-05-08 12:00:00,10.043,8.2225,1.579,4.2623,32.95,9.02473,76.64935
CCR,2015,2015-05-08 12:00:00,10.106,8.2091,1.5632,4.228,33.157,9.00801,76.48237
CCR,2015,2015-05-08 12:00:00,10.163,8.1957,1.579,4.3653,33.342,8.99243,76.32518
CCR,2015,2015-05-08 12:00:00,10.21,8.1825,1.4521,4.2623,33.497,8.96669,76.08224
CCR,2015,2015-05-08 12:00:00,10.25,8.1696,1.456,4.228,33.629,8.94492,75.87365
CCR,2015,2015-05-08 12:00:00,10.289,8.1569,1.4481,4.2795,33.757,8.91824,75.62393
CCR,2015,2015-05-08 12:00:00,10.335,8.1443,1.4481,4.3138,33.907,8.89021,75.36316
CCR,2015,2015-05-08 12:00:00,10.377,8.1316,1.3965,4.228,34.046,8.86143,75.09594
CCR,2015,2015-05-08 12:00:00,10.41,8.1188,1.3926,4.1765,34.153,8.84526,74.93544
CCR,2015,2015-05-08 12:00:00,10.437,8.106,1.4005,4.2795,34.242,8.82724,74.75943
CCR,2015,2015-05-08 12:00:00,10.469,8.0934,1.4084,4.2967,34.346,8.8263,74.72853
CCR,2015,2015-05-08 12:00:00,10.508,8.0814,1.3926,4.2795,34.475,8.82938,74.73275
CCR,2015,2015-05-08 12:00:00,10.545,8.0701,1.3965,4.2967,34.597,8.84758,74.86615
CCR,2015,2015-05-08 12:00:00,10.579,8.0596,1.4045,4.2452,34.707,8.87909,75.11349
CCR,2015,2015-05-08 12:00:00,10.612,8.0498,1.3965,4.2108,34.818,8.91704,75.41648
CCR,2015,2015-05-08 12:00:00,10.641,8.0406,1.3807,4.2623,34.912,8.97378,75.87933
CCR,2015,2015-05-08 12:00:00,10.664,8.0322,1.5275,4.3138,34.988,9.02833,76.32493
CCR,2015,2015-05-08 12:00:00,10.69,8.0244,1.5275,4.2623,35.074,9.07696,76.7214
CCR,2015,2015-05-08 12:00:00,10.72,8.0168,1.5156,4.2623,35.17,9.10949,76.98203
CCR,2015,2015-05-08 12:00:00,10.756,8.009,1.5037,4.2795,35.29,9.13724,77.20188
CCR,2015,2015-05-08 12:00:00,10.801,8.0007,1.5235,4.2795,35.436,9.14729,77.27111
CCR,2015,2015-05-08 12:00:00,10.843,7.9918,1.4918,4.2795,35.575,9.14396,77.22617
CCR,2015,2015-05-08 12:00:00,10.878,7.9823,1.5037,4.2795,35.688,9.13426,77.12633
CCR,2015,2015-05-08 12:00:00,10.914,7.9723,1.5156,4.2967,35.807,9.11334,76.93086
CCR,2015,2015-05-08 12:00:00,10.952,7.9622,1.464,4.2623,35.93,9.09473,76.75478
CCR,2015,2015-05-08 12:00:00,10.992,7.9523,1.4402,4.2795,36.064,9.06829,76.51319
CCR,2015,2015-05-08 12:00:00,11.037,7.9428,1.4521,4.3138,36.211,9.0486,76.32928
CCR,2015,2015-05-08 12:00:00,11.078,7.9338,1.4402,4.3482,36.345,9.03556,76.2025
CCR,2015,2015-05-08 12:00:00,11.116,7.9256,1.4441,4.228,36.469,9.02325,76.08342
CCR,2015,2015-05-08 12:00:00,11.149,7.9177,1.3291,4.331,36.579,9.00805,75.94057
CCR,2015,2015-05-08 12:00:00,11.173,7.9096,1.345,4.2967,36.657,8.99779,75.83907
CCR,2015,2015-05-08 12:00:00,11.197,7.9007,1.341,4.1937,36.736,8.98231,75.69204
CCR,2015,2015-05-08 12:00:00,11.226,7.8912,1.3291,4.3138,36.831,8.96837,75.55697
CCR,2015,2015-05-08 12:00:00,11.262,7.8818,1.3291,4.228,36.947,8.94796,75.36771
CCR,2015,2015-05-08 12:00:00,11.304,7.8729,1.341,4.2452,37.086,8.92859,75.1882
CCR,2015,2015-05-08 12:00:00,11.348,7.8649,1.3331,4.228,37.231,8.90897,75.00821
CCR,2015,2015-05-08 12:00:00,11.388,7.8578,1.3132,4.3138,37.362,8.89887,74.91014
CCR,2015,2015-05-08 12:00:00,11.428,7.8518,1.3331,4.2452,37.494,8.89661,74.88012
CCR,2015,2015-05-08 12:00:00,11.48,7.8466,1.3172,4.1937,37.664,8.89832,74.88503
CCR,2015,2015-05-08 12:00:00,11.531,7.8417,1.3172,4.2967,37.831,8.9028,74.91369
CCR,2015,2015-05-08 12:00:00,11.571,7.8369,1.3251,4.2967,37.963,8.91483,75.00611
CCR,2015,2015-05-08 12:00:00,11.6,7.8318,1.4521,4.2623,38.059,8.92851,75.11177
CCR,2015,2015-05-08 12:00:00,11.625,7.8263,1.456,4.2967,38.138,8.9429,75.22273
CCR,2015,2015-05-08 12:00:00,11.656,7.8203,1.46,4.2795,38.24,8.95689,75.32929
CCR,2015,2015-05-08 12:00:00,11.698,7.8137,1.4521,4.2452,38.38,8.96533,75.38811
CCR,2015,2015-05-08 12:00:00,11.747,7.8068,1.464,4.1937,38.54,8.97173,75.42917
CCR,2015,2015-05-08 12:00:00,11.793,7.7995,1.4005,4.3138,38.692,8.97843,75.47195
CCR,2015,2015-05-08 12:00:00,11.832,7.7921,1.3727,4.2452,38.82,8.98073,75.47756
CCR,2015,2015-05-08 12:00:00,11.869,7.7849,1.3807,4.2108,38.94,8.97879,75.44795
CCR,2015,2015-05-08 12:00:00,11.906,7.7782,1.3807,4.2795,39.062,8.97317,75.38834
CCR,2015,2015-05-08 12:00:00,11.953,7.7721,1.3846,4.3482,39.216,8.9558,75.23113
CCR,2015,2015-05-08 12:00:00,12.002,7.7664,1.3965,4.2452,39.376,8.94292,75.11239
CCR,2015,2015-05-08 12:00:00,12.045,7.7608,1.3846,4.2795,39.519,8.92555,74.95624
CCR,2015,2015-05-08 12:00:00,12.082,7.7551,1.3727,4.2967,39.64,8.89918,74.72437
CCR,2015,2015-05-08 12:00:00,12.12,7.7493,1.4441,4.2452,39.764,8.87094,74.47663
CCR,2015,2015-05-08 12:00:00,12.16,7.7433,1.4441,4.2108,39.893,8.8524,74.30999
CCR,2015,2015-05-08 12:00:00,12.202,7.7372,1.4481,4.2967,40.031,8.83212,74.12865
CCR,2015,2015-05-08 12:00:00,12.248,7.7313,1.464,4.3138,40.184,8.8137,73.96331
CCR,2015,2015-05-08 12:00:00,12.296,7.726,1.2021,4.2452,40.342,8.79668,73.81091
CCR,2015,2015-05-08 12:00:00,12.349,7.7212,1.1823,4.2452,40.516,8.78062,73.66745
CCR,2015,2015-05-08 12:00:00,12.408,7.7171,1.2101,4.2452,40.707,8.76227,73.50609
CCR,2015,2015-05-08 12:00:00,12.453,7.7135,1.1902,4.2623,40.855,8.74211,73.33046
CCR,2015,2015-05-08 12:00:00,12.485,7.7103,1.1982,4.2967,40.962,8.72452,73.17718
CCR,2015,2015-05-08 12:00:00,12.507,7.7072,1.2537,4.228,41.034,8.69282,72.9057
CCR,2015,2015-05-08 12:00:00,12.519,7.7038,1.2616,4.1937,41.073,8.66532,72.66902
CCR,2015,2015-05-08 12:00:00,12.525,7.7002,1.2577,4.2108,41.093,8.64025,72.45234
CCR,2015,2015-05-08 12:00:00,12.537,7.6964,1.2418,4.228,41.133,8.6152,72.23554
CCR,2015,2015-05-08 12:00:00,12.561,7.6922,1.2577,4.228,41.21,8.59407,72.05096
CCR,2015,2015-05-08 12:00:00,12.594,7.6874,1.2656,4.2967,41.319,8.5644,71.79371
CCR,2015,2015-05-08 12:00:00,12.625,7.6819,1.2616,4.2967,41.42,8.5278,71.4773
CCR,2015,2015-05-08 12:00:00,12.654,7.676,1.2656,4.2967,41.517,8.49467,71.18928
CCR,2015,2015-05-08 12:00:00,12.688,7.6699,1.3291,4.2108,41.627,8.45119,70.81429
CCR,2015,2015-05-08 12:00:00,12.724,7.6638,1.3212,4.2623,41.746,8.41349,70.48781
CCR,2015,2015-05-08 12:00:00,12.76,7.6579,1.3132,4.2967,41.863,8.37006,70.11381
CCR,2015,2015-05-08 12:00:00,12.795,7.6521,1.3251,4.2623,41.977,8.34454,69.89008
CCR,2015,2015-05-08 12:00:00,12.827,7.6467,1.2537,4.2108,42.085,8.30672,69.56405
CCR,2015,2015-05-08 12:00:00,12.855,7.6416,1.2497,4.2795,42.177,8.28272,69.35438
CCR,2015,2015-05-08 12:00:00,12.874,7.637,1.2616,4.2452,42.238,8.26624,69.20856
CCR,2015,2015-05-08 12:00:00,12.891,7.6331,1.2577,4.2452,42.294,8.24454,69.02029
CCR,2015,2015-05-08 12:00:00,12.91,7.6296,1.2577,4.228,42.356,8.234,68.92609
CCR,2015,2015-05-08 12:00:00,12.937,7.6261,1.2616,4.3653,42.444,8.22553,68.84922
CCR,2015,2015-05-08 12:00:00,12.967,7.6224,1.2616,4.228,42.541,8.22825,68.86573
CCR,2015,2015-05-08 12:00:00,12.995,7.6181,1.2497,4.2452,42.635,8.22545,68.83508
CCR,2015,2015-05-08 12:00:00,13.027,7.6134,1.2537,4.3138,42.74,8.23746,68.92759
CCR,2015,2015-05-08 12:00:00,13.058,7.6082,1.2061,4.2795,42.843,8.25251,69.04469
CCR,2015,2015-05-08 12:00:00,13.092,7.6025,1.2061,4.2108,42.953,8.27624,69.23356
CCR,2015,2015-05-08 12:00:00,13.13,7.5962,1.1982,4.2795,43.076,8.29226,69.35682
CCR,2015,2015-05-08 12:00:00,13.17,7.5895,1.1863,4.2795,43.208,8.32253,69.5985
CCR,2015,2015-05-08 12:00:00,13.206,7.5825,1.2656,4.2452,43.328,8.34267,69.75484
CCR,2015,2015-05-08 12:00:00,13.247,7.5752,1.2497,4.2795,43.462,8.35131,69.81454
CCR,2015,2015-05-08 12:00:00,13.289,7.5676,1.2696,4.2452,43.6,8.35394,69.8234
CCR,2015,2015-05-08 12:00:00,13.321,7.5598,1.2537,4.2452,43.705,8.33877,69.68322
CCR,2015,2015-05-08 12:00:00,13.341,7.5521,1.1902,4.2108,43.771,8.32391,69.54589
CCR,2015,2015-05-08 12:00:00,13.364,7.5448,1.1863,4.331,43.844,8.30821,69.40216
CCR,2015,2015-05-08 12:00:00,13.393,7.538,1.1982,4.2623,43.94,8.28978,69.23661
CCR,2015,2015-05-08 12:00:00,13.419,7.5318,1.2061,4.2108,44.027,8.27543,69.10619
CCR,2015,2015-05-08 12:00:00,13.444,7.5262,1.1942,4.1937,44.109,8.26651,69.02216
CCR,2015,2015-05-08 12:00:00,13.471,7.5213,1.2021,4.331,44.196,8.26546,69.00509
CCR,2015,2015-05-08 12:00:00,13.495,7.5168,1.1942,4.3138,44.275,8.26267,68.97418
CCR,2015,2015-05-08 12:00:00,13.515,7.5126,1.1823,4.228,44.342,8.25658,68.91622
CCR,2015,2015-05-08 12:00:00,13.535,7.5084,1.1823,4.3482,44.405,8.24679,68.82739
CCR,2015,2015-05-08 12:00:00,13.553,7.5044,1.1982,4.3138,44.464,8.24371,68.79487
CCR,2015,2015-05-08 12:00:00,13.571,7.5003,1.1902,4.2452,44.523,8.23368,68.70421
CCR,2015,2015-05-08 12:00:00,13.595,7.496,1.1823,4.2967,44.604,8.22482,68.62302
CCR,2015,2015-05-08 12:00:00,13.62,7.4914,1.1902,4.2795,44.685,8.21309,68.51739
CCR,2015,2015-05-08 12:00:00,13.647,7.4867,1.1307,4.2795,44.774,8.20847,68.47092
CCR,2015,2015-05-08 12:00:00,13.68,7.4818,1.1149,4.2967,44.881,8.1914,68.32029
CCR,2015,2015-05-08 12:00:00,13.713,7.4768,1.1149,4.3482,44.992,8.18853,68.28788
CCR,2015,2015-05-08 12:00:00,13.742,7.4717,1.1228,4.2967,45.086,8.18142,68.22
CCR,2015,2015-05-08 12:00:00,13.77,7.4667,1.2696,4.2452,45.177,8.17913,68.19248
CCR,2015,2015-05-08 12:00:00,13.799,7.4618,1.2418,4.2452,45.271,8.17815,68.17608
CCR,2015,2015-05-08 12:00:00,13.827,7.457,1.2696,4.3138,45.365,8.17806,68.16723
CCR,2015,2015-05-08 12:00:00,13.856,7.4521,1.2696,4.2967,45.458,8.18452,68.21289
CCR,2015,2015-05-08 12:00:00,13.884,7.447,1.2458,4.1937,45.551,8.18629,68.21899
CCR,2015,2015-05-08 12:00:00,13.908,7.4419,1.1307,4.331,45.631,8.19265,68.26344
CCR,2015,2015-05-08 12:00:00,13.933,7.4367,1.1268,4.3138,45.712,8.19308,68.2582
CCR,2015,2015-05-08 12:00:00,13.959,7.4317,1.1069,4.228,45.797,8.18973,68.22193
CCR,2015,2015-05-08 12:00:00,13.986,7.427,1.1228,4.3138,45.884,8.19279,68.23943
CCR,2015,2015-05-08 12:00:00,14.018,7.4226,1.1506,4.2967,45.991,8.19299,68.23367
CCR,2015,2015-05-08 12:00:00,14.054,7.4186,1.1228,4.2108,46.109,8.19029,68.20452
CCR,2015,2015-05-08 12:00:00,14.087,7.4149,1.1268,4.2623,46.219,8.18366,68.143
CCR,2015,2015-05-08 12:00:00,14.122,7.4112,1.1307,4.3482,46.333,8.17767,68.08697
CCR,2015,2015-05-08 12:00:00,14.158,7.4075,1.1902,4.5198,46.451,8.17437,68.05326
CCR,2015,2015-05-08 12:00:00,14.192,7.4037,1.1863,4.5198,46.563,8.17665,68.06586
CCR,2015,2015-05-08 12:00:00,14.228,7.4001,1.1902,4.6057,46.678,8.18307,68.1132
CCR,2015,2015-05-08 12:00:00,14.262,7.3966,1.1982,4.5542,46.793,8.19442,68.20181
CCR,2015,2015-05-08 12:00:00,14.295,7.3932,1.2616,4.2452,46.898,8.22346,68.43779
CCR,2015,2015-05-08 12:00:00,14.325,7.3897,1.2497,4.228,46.997,8.26158,68.74909
CCR,2015,2015-05-08 12:00:00,14.356,7.3862,1.2616,4.1937,47.099,8.30043,69.06635
CCR,2015,2015-05-08 12:00:00,14.387,7.3825,1.2696,4.228,47.202,8.33634,69.35884
CCR,2015,2015-05-08 12:00:00,14.412,7.3787,1.2537,4.1765,47.285,8.36095,69.55704
CCR,2015,2015-05-08 12:00:00,14.431,7.3746,1.2656,4.331,47.345,8.38784,69.77366
CCR,2015,2015-05-08 12:00:00,14.45,7.3702,1.2458,4.2452,47.41,8.41022,69.95223
CCR,2015,2015-05-08 12:00:00,14.477,7.3655,1.2497,4.228,47.496,8.42767,70.0892
CCR,2015,2015-05-08 12:00:00,14.509,7.3607,1.2537,4.2452,47.602,8.44095,70.19135
CCR,2015,2015-05-08 12:00:00,14.55,7.3561,1.1982,4.5027,47.736,8.45704,70.31713
CCR,2015,2015-05-08 12:00:00,14.595,7.3519,1.2061,4.4683,47.884,8.46614,70.38552
CCR,2015,2015-05-08 12:00:00,14.633,7.3481,1.1823,4.5542,48.007,8.48244,70.51444
CCR,2015,2015-05-08 12:00:00,14.667,7.3447,1.1942,4.5713,48.119,8.48028,70.49054
CCR,2015,2015-05-08 12:00:00,14.702,7.3415,1.3291,4.2623,48.234,8.47628,70.45173
CCR,2015,2015-05-08 12:00:00,14.731,7.3384,1.3291,4.2623,48.33,8.4785,70.46475
CCR,2015,2015-05-08 12:00:00,14.756,7.3353,1.3212,4.2795,48.411,8.47484,70.42898
CCR,2015,2015-05-08 12:00:00,14.78,7.3319,1.3132,4.2452,48.491,8.4735,70.41192
CCR,2015,2015-05-08 12:00:00,14.807,7.3283,1.2061,4.3482,48.578,8.47345,70.40528
CCR,2015,2015-05-08 12:00:00,14.837,7.3244,1.1982,4.2623,48.679,8.47434,70.40587
CCR,2015,2015-05-08 12:00:00,14.867,7.3203,1.2061,4.2108,48.777,8.47213,70.3804
CCR,2015,2015-05-08 12:00:00,14.899,7.3161,1.1863,4.1765,48.882,8.46408,70.30621
CCR,2015,2015-05-08 12:00:00,14.935,7.3118,1.1823,4.1937,49,8.4595,70.26067
CCR,2015,2015-05-08 12:00:00,14.975,7.3077,1.2696,4.5542,49.131,8.4479,70.15722
CCR,2015,2015-05-08 12:00:00,15.019,7.3037,1.2577,4.5198,49.275,8.4358,70.04976
CCR,2015,2015-05-08 12:00:00,15.064,7.2997,1.2577,4.4683,49.424,8.41648,69.88245
CCR,2015,2015-05-08 12:00:00,15.105,7.2959,1.2577,4.537,49.556,8.39846,69.7262
CCR,2015,2015-05-08 12:00:00,15.138,7.2922,1.2656,4.743,49.665,8.37639,69.53658
CCR,2015,2015-05-08 12:00:00,15.169,7.2886,1.2497,4.7602,49.766,8.36297,69.41901
CCR,2015,2015-05-08 12:00:00,15.198,7.2851,1.2378,4.8288,49.863,8.34293,69.24671
CCR,2015,2015-05-08 12:00:00,15.226,7.2816,1.2775,4.7773,49.955,8.32625,69.10228
CCR,2015,2015-05-08 12:00:00,15.256,7.2779,1.3251,4.743,50.053,8.31541,69.006
CCR,2015,2015-05-08 12:00:00,15.288,7.2743,1.3053,4.846,50.156,8.31207,68.97215
CCR,2015,2015-05-08 12:00:00,15.323,7.2708,1.3291,4.8288,50.273,8.30368,68.89655
CCR,2015,2015-05-08 12:00:00,15.364,7.2676,1.3212,4.743,50.406,8.303,68.88544
CCR,2015,2015-05-08 12:00:00,15.408,7.2646,1.3965,4.8632,50.551,8.29466,68.81114
CCR,2015,2015-05-08 12:00:00,15.45,7.2618,1.3965,4.8975,50.69,8.28982,68.76618
CCR,2015,2015-05-08 12:00:00,15.492,7.2591,1.3926,4.7773,50.828,8.29122,68.77321
CCR,2015,2015-05-08 12:00:00,15.533,7.2565,1.3767,4.8288,50.96,8.28492,68.71649
CCR,2015,2015-05-08 12:00:00,15.569,7.254,1.3886,4.7773,51.08,8.28887,68.74503
CCR,2015,2015-05-08 12:00:00,15.607,7.2517,1.5314,5.1893,51.203,8.27983,68.66615
CCR,2015,2015-05-08 12:00:00,15.64,7.2495,1.5235,5.0692,51.311,8.2831,68.68947
CCR,2015,2015-05-08 12:00:00,15.667,7.2475,1.5116,5.1378,51.402,8.27792,68.64311
CCR,2015,2015-05-08 12:00:00,15.7,7.2457,1.5235,5.1378,51.509,8.2712,68.58438
CCR,2015,2015-05-08 12:00:00,15.73,7.2441,1.46,5.155,51.607,8.26178,68.5035
CCR,2015,2015-05-08 12:00:00,15.762,7.2426,1.4441,5.0863,51.712,8.2528,68.42654
CCR,2015,2015-05-08 12:00:00,15.806,7.2412,1.456,5.0863,51.856,8.24058,68.32284
CCR,2015,2015-05-08 12:00:00,15.848,7.2398,1.4719,5.0863,51.996,8.23032,68.23542
CCR,2015,2015-05-08 12:00:00,15.882,7.2381,1.4441,4.8117,52.106,8.20976,68.06209
CCR,2015,2015-05-08 12:00:00,15.915,7.2361,1.4322,4.8288,52.216,8.19601,67.94476
CCR,2015,2015-05-08 12:00:00,15.95,7.2338,1.4679,4.846,52.328,8.18901,67.88282
CCR,2015,2015-05-08 12:00:00,15.988,7.2316,1.456,4.7773,52.455,8.18497,67.84559
CCR,2015,2015-05-08 12:00:00,16.03,7.2295,1.3886,4.7945,52.593,8.17666,67.7732
CCR,2015,2015-05-08 12:00:00,16.072,7.2276,1.3965,4.7773,52.729,8.1768,67.77115
CCR,2015,2015-05-08 12:00:00,16.114,7.2258,1.3926,4.7945,52.868,8.17393,67.74434
CCR,2015,2015-05-08 12:00:00,16.158,7.2241,1.3648,4.8803,53.012,8.17921,67.78528
CCR,2015,2015-05-08 12:00:00,16.204,7.2224,1.3767,4.8288,53.161,8.18638,67.84185
CCR,2015,2015-05-08 12:00:00,16.252,7.2208,1.3291,5.1035,53.32,8.18033,67.789
CCR,2015,2015-05-08 12:00:00,16.297,7.2191,1.3212,5.0692,53.469,8.18208,67.80065
CCR,2015,2015-05-08 12:00:00,16.34,7.2173,1.3172,5.1207,53.61,8.17756,67.76019
CCR,2015,2015-05-08 12:00:00,16.378,7.2153,1.3251,5.1035,53.734,8.17678,67.75036
CCR,2015,2015-05-08 12:00:00,16.416,7.2132,1.3251,4.7602,53.858,8.1724,67.71058
CCR,2015,2015-05-08 12:00:00,16.458,7.2112,1.3172,4.8288,53.995,8.17367,67.7177
CCR,2015,2015-05-08 12:00:00,16.496,7.2093,1.3251,4.8288,54.121,8.17389,67.71634
CCR,2015,2015-05-08 12:00:00,16.531,7.2076,1.3132,4.7773,54.237,8.17784,67.74625
CCR,2015,2015-05-08 12:00:00,16.564,7.2061,1.3688,4.7945,54.342,8.17169,67.69275
CCR,2015,2015-05-08 12:00:00,16.595,7.2046,1.3608,4.846,54.446,8.18716,67.8184
CCR,2015,2015-05-08 12:00:00,16.628,7.2033,1.3886,4.8288,54.554,8.17829,67.74267
CCR,2015,2015-05-08 12:00:00,16.679,7.2022,1.3886,4.7945,54.72,8.18242,67.77506
CCR,2015,2015-05-08 12:00:00,16.73,7.2013,1.3767,5.1035,54.89,8.16416,67.62232
CCR,2015,2015-05-08 12:00:00,16.774,7.2006,1.3767,5.1207,55.034,8.14679,67.47722
CCR,2015,2015-05-08 12:00:00,16.81,7.1999,1.3807,5.0348,55.152,8.10677,67.14458
CCR,2015,2015-05-08 12:00:00,16.844,7.1993,1.3886,5.0348,55.262,8.0889,66.99557
CCR,2015,2015-05-08 12:00:00,16.887,7.1985,1.3807,5.1035,55.404,8.05031,66.67469
CCR,2015,2015-05-08 12:00:00,16.94,7.1975,1.3767,4.7602,55.577,8.02271,66.44441
CCR,2015,2015-05-08 12:00:00,16.993,7.1964,1.3727,4.7773,55.751,8.01583,66.38564
CCR,2015,2015-05-08 12:00:00,17.034,7.1951,1.3965,4.7945,55.885,8.00624,66.30406
CCR,2015,2015-05-08 12:00:00,17.065,7.1936,1.4164,4.7773,55.988,8.00378,66.28125
CCR,2015,2015-05-08 12:00:00,17.094,7.1919,1.2616,4.743,56.084,8.0038,66.27863
CCR,2015,2015-05-08 12:00:00,17.126,7.1901,1.2537,4.7945,56.189,8.00455,66.28184
CCR,2015,2015-05-08 12:00:00,17.168,7.1882,1.2577,4.846,56.325,8.00185,66.2564
CCR,2015,2015-05-08 12:00:00,17.21,7.1863,1.2735,4.7945,56.463,7.99578,66.20296
CCR,2015,2015-05-08 12:00:00,17.252,7.1844,1.2497,4.743,56.601,7.99331,66.17942
CCR,2015,2015-05-08 12:00:00,17.297,7.1827,1.2577,4.8975,56.75,7.98403,66.09982
CCR,2015,2015-05-08 12:00:00,17.343,7.181,1.2656,4.7945,56.898,7.97743,66.04241
CCR,2015,2015-05-08 12:00:00,17.381,7.1793,1.2577,4.7773,57.026,7.97406,66.0117
CCR,2015,2015-05-08 12:00:00,17.417,7.1774,1.1982,4.8117,57.144,7.96182,65.90726
CCR,2015,2015-05-08 12:00:00,17.455,7.1753,1.1942,4.7602,57.268,7.95546,65.85116
CCR,2015,2015-05-08 12:00:00,17.493,7.173,1.1942,4.8117,57.392,7.9474,65.78069
CCR,2015,2015-05-08 12:00:00,17.534,7.1704,1.1744,4.7258,57.527,7.93112,65.64171
CCR,2015,2015-05-08 12:00:00,17.583,7.1676,1.1783,4.7087,57.688,7.91505,65.50416
CCR,2015,2015-05-08 12:00:00,17.632,7.1647,1.345,4.7602,57.849,7.9041,65.40883
CCR,2015,2015-05-08 12:00:00,17.675,7.1619,1.3132,4.7945,57.988,7.88493,65.24569
CCR,2015,2015-05-08 12:00:00,17.718,7.1593,1.3053,4.8803,58.132,7.86187,65.05067
CCR,2015,2015-05-08 12:00:00,17.767,7.157,1.3172,4.8288,58.292,7.85403,64.98206
CCR,2015,2015-05-08 12:00:00,17.812,7.1548,1.3093,4.743,58.44,7.82416,64.73142
CCR,2015,2015-05-08 12:00:00,17.856,7.1528,1.3172,4.8117,58.582,7.80522,64.57153
CCR,2015,2015-05-08 12:00:00,17.903,7.1508,1.3212,4.8632,58.736,7.78943,64.43767
CCR,2015,2015-05-08 12:00:00,17.943,7.1489,1.3212,4.7773,58.868,7.76862,64.26255
CCR,2015,2015-05-08 12:00:00,17.975,7.147,1.3767,4.7602,58.974,7.74233,64.04205
CCR,2015,2015-05-08 12:00:00,18.007,7.1452,1.3648,4.8288,59.078,7.73083,63.9441
CCR,2015,2015-05-08 12:00:00,18.04,7.1434,1.4005,4.7773,59.188,7.70362,63.71616
CCR,2015,2015-05-08 12:00:00,18.076,7.1417,1.3767,4.7773,59.303,7.68075,63.52432
CCR,2015,2015-05-08 12:00:00,18.114,7.1399,1.2537,4.8803,59.43,7.66831,63.4186
CCR,2015,2015-05-08 12:00:00,18.153,7.1383,1.2696,4.8803,59.556,7.6604,63.35065
CCR,2015,2015-05-08 12:00:00,18.193,7.1369,1.2616,4.7602,59.689,7.6364,63.14997
CCR,2015,2015-05-08 12:00:00,18.232,7.1358,1.2497,4.7602,59.817,7.6359,63.14413
CCR,2015,2015-05-08 12:00:00,18.267,7.1347,1.2577,4.7773,59.93,7.62412,63.04506
CCR,2015,2015-05-08 12:00:00,18.298,7.1336,1.3846,4.8117,60.032,7.62324,63.03599
CCR,2015,2015-05-08 12:00:00,18.326,7.1325,1.3926,4.7258,60.123,7.62648,63.06106
CCR,2015,2015-05-08 12:00:00,18.349,7.1314,1.3807,4.8117,60.201,7.61918,62.99901
CCR,2015,2015-05-08 12:00:00,18.373,7.1305,1.3846,4.8288,60.278,7.61786,62.98669
CCR,2015,2015-05-08 12:00:00,18.398,7.1296,1.3965,4.7258,60.362,7.61463,62.95859
CCR,2015,2015-05-08 12:00:00,18.422,7.1285,1.3886,4.7773,60.44,7.61128,62.92914
CCR,2015,2015-05-08 12:00:00,18.448,7.1273,1.3926,4.8803,60.526,7.6021,62.85141
CCR,2015,2015-05-08 12:00:00,18.482,7.1261,1.3965,4.7602,60.636,7.60097,62.84018
CCR,2015,2015-05-08 12:00:00,18.521,7.1248,1.2656,5.052,60.766,7.59869,62.81928
CCR,2015,2015-05-08 12:00:00,18.564,7.1236,1.2696,5.0692,60.905,7.59546,62.79071
CCR,2015,2015-05-08 12:00:00,18.61,7.1224,1.2537,5.0348,61.057,7.58628,62.71292
CCR,2015,2015-05-08 12:00:00,18.656,7.1212,1.2577,5.0177,61.207,7.58396,62.69192
CCR,2015,2015-05-08 12:00:00,18.695,7.1201,1.4481,5.0863,61.337,7.58486,62.69767
CCR,2015,2015-05-08 12:00:00,18.728,7.119,1.4521,5.1035,61.442,7.59486,62.77862
CCR,2015,2015-05-08 12:00:00,18.75,7.1179,1.4362,4.949,61.516,7.57873,62.64359
CCR,2015,2015-05-08 12:00:00,18.765,7.1166,1.4481,5.0692,61.566,7.57894,62.64328
CCR,2015,2015-05-08 12:00:00,18.783,7.1152,1.4481,5.0863,61.625,7.57375,62.59816
CCR,2015,2015-05-08 12:00:00,18.81,7.1137,1.2458,5.0005,61.714,7.57921,62.64101
CCR,2015,2015-05-08 12:00:00,18.852,7.1122,1.2497,5.0177,61.849,7.57397,62.59534
CCR,2015,2015-05-08 12:00:00,18.902,7.1108,1.2656,5.1207,62.013,7.55775,62.45913
CCR,2015,2015-05-08 12:00:00,18.948,7.1095,1.2616,5.1035,62.164,7.5521,62.4104
CCR,2015,2015-05-08 12:00:00,18.982,7.1082,1.5116,5.0177,62.275,7.53911,62.30105
