
Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_inf_082817
# Records, 6714
Sensor File,11/6/2017 2:23:02 PM ,FCR_inf_11617.a4d

Barometric File,11/6/2017 1:30:30 PM ,FCR_BV_110617.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCR_BV_082817
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,2.27,3.00,
,Maximum,11.39,22.75,
,Mean,7.10,15.11,
,Variance,6.826,12.302,
,Std Deviation,2.613,3.507,
4761,17-Oct-17 07:00:00,8.32,11.13,396.71,17-Oct-17 07:00:00
4762,17-Oct-17 07:15:00,8.23,11.06,396.71,17-Oct-17 07:15:00
4763,17-Oct-17 07:30:00,8.22,11.00,396.76,17-Oct-17 07:30:00
4764,17-Oct-17 07:45:00,8.22,10.94,396.82,17-Oct-17 07:45:00
4765,17-Oct-17 08:00:00,8.30,10.88,396.99,17-Oct-17 08:00:00
4766,17-Oct-17 08:15:00,8.26,10.88,397.02,17-Oct-17 08:15:00
4767,17-Oct-17 08:30:00,8.28,10.88,397.10,17-Oct-17 08:30:00
4768,17-Oct-17 08:45:00,8.28,10.81,397.18,17-Oct-17 08:45:00
4769,17-Oct-17 09:00:00,8.30,10.88,397.18,17-Oct-17 09:00:00
4770,17-Oct-17 09:15:00,8.28,10.88,397.27,17-Oct-17 09:15:00
4771,17-Oct-17 09:30:00,8.22,10.88,397.30,17-Oct-17 09:30:00
4772,17-Oct-17 09:45:00,8.27,10.94,397.35,17-Oct-17 09:45:00
4773,17-Oct-17 10:00:00,8.20,11.00,397.32,17-Oct-17 10:00:00
4774,17-Oct-17 10:15:00,8.23,11.06,397.35,17-Oct-17 10:15:00
4775,17-Oct-17 10:30:00,8.24,11.13,397.38,17-Oct-17 10:30:00
4776,17-Oct-17 10:45:00,8.25,11.19,397.35,17-Oct-17 10:45:00
4777,17-Oct-17 11:00:00,8.25,11.25,397.32,17-Oct-17 11:00:00
4778,17-Oct-17 11:15:00,8.24,11.31,397.29,17-Oct-17 11:15:00
4779,17-Oct-17 11:30:00,8.18,11.38,397.26,17-Oct-17 11:30:00
4780,17-Oct-17 11:45:00,8.19,11.44,397.21,17-Oct-17 11:45:00
4781,17-Oct-17 12:00:00,8.19,11.56,397.18,17-Oct-17 12:00:00
4782,17-Oct-17 12:15:00,8.24,11.63,397.18,17-Oct-17 12:15:00
4783,17-Oct-17 12:30:00,8.29,11.75,397.09,17-Oct-17 12:30:00
4784,17-Oct-17 12:45:00,8.26,11.88,397.01,17-Oct-17 12:45:00
4785,17-Oct-17 13:00:00,8.28,12.00,396.95,17-Oct-17 13:00:00
4786,17-Oct-17 13:15:00,8.28,12.13,396.84,17-Oct-17 13:15:00
4787,17-Oct-17 13:30:00,8.30,12.19,396.73,17-Oct-17 13:30:00
4788,17-Oct-17 13:45:00,8.29,12.25,396.64,17-Oct-17 13:45:00
4789,17-Oct-17 14:00:00,8.29,12.38,396.59,17-Oct-17 14:00:00
4790,17-Oct-17 14:15:00,8.31,12.44,396.45,17-Oct-17 14:15:00
4791,17-Oct-17 14:30:00,8.31,12.50,396.39,17-Oct-17 14:30:00
4792,17-Oct-17 14:45:00,8.32,12.63,396.36,17-Oct-17 14:45:00
4793,17-Oct-17 15:00:00,8.29,12.69,396.31,17-Oct-17 15:00:00
4794,17-Oct-17 15:15:00,8.31,12.69,396.28,17-Oct-17 15:15:00
4795,17-Oct-17 15:30:00,8.25,12.75,396.19,17-Oct-17 15:30:00
4796,17-Oct-17 15:45:00,8.28,12.81,396.14,17-Oct-17 15:45:00
4797,17-Oct-17 16:00:00,8.26,12.88,396.11,17-Oct-17 16:00:00
4798,17-Oct-17 16:15:00,8.26,12.88,396.05,17-Oct-17 16:15:00
4799,17-Oct-17 16:30:00,8.22,12.94,395.97,17-Oct-17 16:30:00
4800,17-Oct-17 16:45:00,8.26,12.94,395.97,17-Oct-17 16:45:00
4801,17-Oct-17 17:00:00,8.20,13.00,395.94,17-Oct-17 17:00:00
4802,17-Oct-17 17:15:00,8.16,12.94,395.89,17-Oct-17 17:15:00
4803,17-Oct-17 17:30:00,8.16,12.94,395.91,17-Oct-17 17:30:00
4804,17-Oct-17 17:45:00,8.11,12.94,395.89,17-Oct-17 17:45:00
4805,17-Oct-17 18:00:00,8.15,12.88,395.94,17-Oct-17 18:00:00
4806,17-Oct-17 18:15:00,8.15,12.81,395.97,17-Oct-17 18:15:00
4807,17-Oct-17 18:30:00,8.13,12.75,396.00,17-Oct-17 18:30:00
4808,17-Oct-17 18:45:00,8.09,12.69,396.03,17-Oct-17 18:45:00
4809,17-Oct-17 19:00:00,8.03,12.56,396.00,17-Oct-17 19:00:00
4810,17-Oct-17 19:15:00,8.05,12.50,396.06,17-Oct-17 19:15:00
4811,17-Oct-17 19:30:00,8.03,12.38,396.11,17-Oct-17 19:30:00
4812,17-Oct-17 19:45:00,8.01,12.31,396.17,17-Oct-17 19:45:00
4813,17-Oct-17 20:00:00,8.07,12.19,396.28,17-Oct-17 20:00:00
4814,17-Oct-17 20:15:00,8.01,12.13,396.31,17-Oct-17 20:15:00
4815,17-Oct-17 20:30:00,8.04,12.06,396.34,17-Oct-17 20:30:00
4816,17-Oct-17 20:45:00,8.04,12.00,396.37,17-Oct-17 20:45:00
4817,17-Oct-17 21:00:00,8.13,11.94,396.48,17-Oct-17 21:00:00
4818,17-Oct-17 21:15:00,8.18,11.88,396.59,17-Oct-17 21:15:00
4819,17-Oct-17 21:30:00,8.23,11.81,396.70,17-Oct-17 21:30:00
4820,17-Oct-17 21:45:00,8.25,11.75,396.76,17-Oct-17 21:45:00
4821,17-Oct-17 22:00:00,8.23,11.69,396.82,17-Oct-17 22:00:00
4822,17-Oct-17 22:15:00,8.26,11.63,396.87,17-Oct-17 22:15:00
4823,17-Oct-17 22:30:00,8.21,11.56,396.84,17-Oct-17 22:30:00
4824,17-Oct-17 22:45:00,8.21,11.50,396.84,17-Oct-17 22:45:00
4825,17-Oct-17 23:00:00,8.22,11.50,396.84,17-Oct-17 23:00:00
4826,17-Oct-17 23:15:00,8.24,11.38,396.82,17-Oct-17 23:15:00
4827,17-Oct-17 23:30:00,8.22,11.31,396.73,17-Oct-17 23:30:00
4828,17-Oct-17 23:45:00,8.23,11.31,396.73,17-Oct-17 23:45:00
4829,18-Oct-17 00:00:00,8.28,11.25,396.68,18-Oct-17 00:00:00
4830,18-Oct-17 00:15:00,8.24,11.19,396.62,18-Oct-17 00:15:00
4831,18-Oct-17 00:30:00,8.21,11.13,396.57,18-Oct-17 00:30:00
4832,18-Oct-17 00:45:00,8.26,11.06,396.62,18-Oct-17 00:45:00
4833,18-Oct-17 01:00:00,8.24,11.00,396.60,18-Oct-17 01:00:00
4834,18-Oct-17 01:15:00,8.22,11.00,396.54,18-Oct-17 01:15:00
4835,18-Oct-17 01:30:00,8.22,10.94,396.57,18-Oct-17 01:30:00
4836,18-Oct-17 01:45:00,8.23,10.88,396.60,18-Oct-17 01:45:00
4837,18-Oct-17 02:00:00,8.23,10.81,396.60,18-Oct-17 02:00:00
4838,18-Oct-17 02:15:00,8.22,10.75,396.63,18-Oct-17 02:15:00
4839,18-Oct-17 02:30:00,8.22,10.69,396.65,18-Oct-17 02:30:00
4840,18-Oct-17 02:45:00,8.22,10.63,396.63,18-Oct-17 02:45:00
4841,18-Oct-17 03:00:00,8.19,10.63,396.60,18-Oct-17 03:00:00
4842,18-Oct-17 03:15:00,8.22,10.50,396.63,18-Oct-17 03:15:00
4843,18-Oct-17 03:30:00,8.27,10.50,396.71,18-Oct-17 03:30:00
4844,18-Oct-17 03:45:00,8.27,10.44,396.71,18-Oct-17 03:45:00
4845,18-Oct-17 04:00:00,8.28,10.44,396.74,18-Oct-17 04:00:00
4846,18-Oct-17 04:15:00,8.26,10.38,396.71,18-Oct-17 04:15:00
4847,18-Oct-17 04:30:00,8.26,10.31,396.68,18-Oct-17 04:30:00
4848,18-Oct-17 04:45:00,8.29,10.25,396.74,18-Oct-17 04:45:00
4849,18-Oct-17 05:00:00,8.32,10.19,396.74,18-Oct-17 05:00:00
4850,18-Oct-17 05:15:00,8.30,10.19,396.74,18-Oct-17 05:15:00
4851,18-Oct-17 05:30:00,8.33,10.13,396.77,18-Oct-17 05:30:00
4852,18-Oct-17 05:45:00,8.33,10.13,396.80,18-Oct-17 05:45:00
4853,18-Oct-17 06:00:00,8.35,10.06,396.85,18-Oct-17 06:00:00
4854,18-Oct-17 06:15:00,8.33,10.06,396.91,18-Oct-17 06:15:00
4855,18-Oct-17 06:30:00,8.32,10.00,396.91,18-Oct-17 06:30:00
4856,18-Oct-17 06:45:00,8.36,10.00,396.99,18-Oct-17 06:45:00
4857,18-Oct-17 07:00:00,8.34,10.00,396.99,18-Oct-17 07:00:00
4858,18-Oct-17 07:15:00,8.37,10.00,397.02,18-Oct-17 07:15:00
4859,18-Oct-17 07:30:00,8.34,10.00,396.99,18-Oct-17 07:30:00
4860,18-Oct-17 07:45:00,8.35,10.00,397.02,18-Oct-17 07:45:00
4861,18-Oct-17 08:00:00,8.35,9.94,397.08,18-Oct-17 08:00:00
4862,18-Oct-17 08:15:00,8.35,9.94,397.11,18-Oct-17 08:15:00
4863,18-Oct-17 08:30:00,8.36,9.94,397.19,18-Oct-17 08:30:00
4864,18-Oct-17 08:45:00,8.34,10.00,397.25,18-Oct-17 08:45:00
4865,18-Oct-17 09:00:00,8.35,10.00,397.36,18-Oct-17 09:00:00
4866,18-Oct-17 09:15:00,8.35,10.06,397.44,18-Oct-17 09:15:00
4867,18-Oct-17 09:30:00,8.33,10.13,397.50,18-Oct-17 09:30:00
4868,18-Oct-17 09:45:00,8.27,10.19,397.47,18-Oct-17 09:45:00
4869,18-Oct-17 10:00:00,8.34,10.25,397.55,18-Oct-17 10:00:00
4870,18-Oct-17 10:15:00,8.31,10.31,397.58,18-Oct-17 10:15:00
4871,18-Oct-17 10:30:00,8.02,10.44,397.33,18-Oct-17 10:30:00
4872,18-Oct-17 10:45:00,7.53,10.56,396.85,18-Oct-17 10:45:00
4873,18-Oct-17 11:00:00,6.82,10.69,396.18,18-Oct-17 11:00:00
4874,18-Oct-17 11:15:00,6.10,10.75,395.51,18-Oct-17 11:15:00
4875,18-Oct-17 11:30:00,5.48,11.19,394.92,18-Oct-17 11:30:00
4876,18-Oct-17 11:45:00,4.93,11.13,394.36,18-Oct-17 11:45:00
4877,18-Oct-17 12:00:00,4.54,11.38,393.94,18-Oct-17 12:00:00
4878,18-Oct-17 12:15:00,4.25,11.94,393.57,18-Oct-17 12:15:00
4879,18-Oct-17 12:30:00,4.02,12.13,393.27,18-Oct-17 12:30:00
4880,18-Oct-17 12:45:00,3.83,12.50,393.01,18-Oct-17 12:45:00
4881,18-Oct-17 13:00:00,3.69,13.06,392.81,18-Oct-17 13:00:00
4882,18-Oct-17 13:15:00,3.67,13.38,392.62,18-Oct-17 13:15:00
4883,18-Oct-17 13:30:00,3.58,13.56,392.42,18-Oct-17 13:30:00
4884,18-Oct-17 13:45:00,3.53,13.88,392.28,18-Oct-17 13:45:00
4885,18-Oct-17 14:00:00,3.42,14.00,392.08,18-Oct-17 14:00:00
4886,18-Oct-17 14:15:00,3.32,14.19,391.94,18-Oct-17 14:15:00
4887,18-Oct-17 14:30:00,3.22,14.25,391.80,18-Oct-17 14:30:00
4888,18-Oct-17 14:45:00,3.18,14.38,391.66,18-Oct-17 14:45:00
4889,18-Oct-17 15:00:00,3.12,14.25,391.58,18-Oct-17 15:00:00
4890,18-Oct-17 15:15:00,2.99,14.31,391.41,18-Oct-17 15:15:00
4891,18-Oct-17 15:30:00,2.95,14.31,391.33,18-Oct-17 15:30:00
4892,18-Oct-17 15:45:00,2.85,14.38,391.19,18-Oct-17 15:45:00
4893,18-Oct-17 16:00:00,2.69,14.31,391.02,18-Oct-17 16:00:00
4894,18-Oct-17 16:15:00,2.53,14.19,390.80,18-Oct-17 16:15:00
4895,18-Oct-17 16:30:00,2.45,14.06,390.69,18-Oct-17 16:30:00
4896,18-Oct-17 16:45:00,2.53,14.06,390.77,18-Oct-17 16:45:00
4897,18-Oct-17 17:00:00,2.68,13.94,390.97,18-Oct-17 17:00:00
4898,18-Oct-17 17:15:00,2.96,13.81,391.25,18-Oct-17 17:15:00
4899,18-Oct-17 17:30:00,2.96,13.56,391.22,18-Oct-17 17:30:00
4900,18-Oct-17 17:45:00,2.91,13.19,391.19,18-Oct-17 17:45:00
4901,18-Oct-17 18:00:00,2.89,12.88,391.17,18-Oct-17 18:00:00
4902,18-Oct-17 18:15:00,2.92,12.44,391.22,18-Oct-17 18:15:00
4903,18-Oct-17 18:30:00,2.94,12.00,391.28,18-Oct-17 18:30:00
4904,18-Oct-17 18:45:00,2.91,11.38,391.29,18-Oct-17 18:45:00
4905,18-Oct-17 19:00:00,2.89,10.75,391.26,18-Oct-17 19:00:00
4906,18-Oct-17 19:15:00,2.91,10.38,391.32,18-Oct-17 19:15:00
4907,18-Oct-17 19:30:00,2.89,10.13,391.35,18-Oct-17 19:30:00
4908,18-Oct-17 19:45:00,2.91,9.94,391.35,18-Oct-17 19:45:00
4909,18-Oct-17 20:00:00,2.88,9.63,391.33,18-Oct-17 20:00:00
4910,18-Oct-17 20:15:00,2.93,9.44,391.36,18-Oct-17 20:15:00
4911,18-Oct-17 20:30:00,2.89,9.25,391.27,18-Oct-17 20:30:00
4912,18-Oct-17 20:45:00,2.88,9.06,391.27,18-Oct-17 20:45:00
4913,18-Oct-17 21:00:00,2.86,8.81,391.30,18-Oct-17 21:00:00
4914,18-Oct-17 21:15:00,2.86,8.75,391.28,18-Oct-17 21:15:00
4915,18-Oct-17 21:30:00,2.88,8.75,391.30,18-Oct-17 21:30:00
4916,18-Oct-17 21:45:00,2.87,8.56,391.33,18-Oct-17 21:45:00
4917,18-Oct-17 22:00:00,2.90,8.44,391.36,18-Oct-17 22:00:00
4918,18-Oct-17 22:15:00,2.89,8.44,391.39,18-Oct-17 22:15:00
4919,18-Oct-17 22:30:00,2.88,8.25,391.34,18-Oct-17 22:30:00
4920,18-Oct-17 22:45:00,2.87,8.13,391.36,18-Oct-17 22:45:00
4921,18-Oct-17 23:00:00,2.89,8.06,391.39,18-Oct-17 23:00:00
4922,18-Oct-17 23:15:00,2.88,8.00,391.39,18-Oct-17 23:15:00
4923,18-Oct-17 23:30:00,2.89,8.13,391.36,18-Oct-17 23:30:00
4924,18-Oct-17 23:45:00,2.92,8.13,391.36,18-Oct-17 23:45:00
4925,19-Oct-17 00:00:00,2.91,8.00,391.34,19-Oct-17 00:00:00
4926,19-Oct-17 00:15:00,2.91,7.81,391.31,19-Oct-17 00:15:00
4927,19-Oct-17 00:30:00,2.87,7.63,391.23,19-Oct-17 00:30:00
4928,19-Oct-17 00:45:00,2.89,7.50,391.20,19-Oct-17 00:45:00
4929,19-Oct-17 01:00:00,2.89,7.50,391.17,19-Oct-17 01:00:00
4930,19-Oct-17 01:15:00,2.89,7.63,391.15,19-Oct-17 01:15:00
4931,19-Oct-17 01:30:00,2.90,7.75,391.09,19-Oct-17 01:30:00
4932,19-Oct-17 01:45:00,2.87,7.81,391.03,19-Oct-17 01:45:00
4933,19-Oct-17 02:00:00,2.90,7.63,391.01,19-Oct-17 02:00:00
4934,19-Oct-17 02:15:00,2.89,7.50,391.03,19-Oct-17 02:15:00
4935,19-Oct-17 02:30:00,2.87,7.25,390.98,19-Oct-17 02:30:00
4936,19-Oct-17 02:45:00,2.87,7.06,390.95,19-Oct-17 02:45:00
4937,19-Oct-17 03:00:00,2.90,6.88,390.93,19-Oct-17 03:00:00
4938,19-Oct-17 03:15:00,2.85,6.69,390.85,19-Oct-17 03:15:00
4939,19-Oct-17 03:30:00,2.87,6.63,390.79,19-Oct-17 03:30:00
4940,19-Oct-17 03:45:00,2.90,6.56,390.79,19-Oct-17 03:45:00
4941,19-Oct-17 04:00:00,2.92,6.56,390.76,19-Oct-17 04:00:00
4942,19-Oct-17 04:15:00,2.89,6.31,390.79,19-Oct-17 04:15:00
4943,19-Oct-17 04:30:00,2.88,6.38,390.74,19-Oct-17 04:30:00
4944,19-Oct-17 04:45:00,2.86,6.50,390.74,19-Oct-17 04:45:00
4945,19-Oct-17 05:00:00,2.85,6.63,390.76,19-Oct-17 05:00:00
4946,19-Oct-17 05:15:00,3.25,6.94,391.18,19-Oct-17 05:15:00
4947,19-Oct-17 05:30:00,3.57,7.38,391.48,19-Oct-17 05:30:00
4948,19-Oct-17 05:45:00,3.78,7.56,391.70,19-Oct-17 05:45:00
4949,19-Oct-17 06:00:00,3.96,7.63,391.87,19-Oct-17 06:00:00
4950,19-Oct-17 06:15:00,4.14,7.75,392.04,19-Oct-17 06:15:00
4951,19-Oct-17 06:30:00,4.20,7.88,392.09,19-Oct-17 06:30:00
4952,19-Oct-17 06:45:00,4.24,7.94,392.09,19-Oct-17 06:45:00
4953,19-Oct-17 07:00:00,4.16,7.94,392.04,19-Oct-17 07:00:00
4954,19-Oct-17 07:15:00,4.10,7.81,391.98,19-Oct-17 07:15:00
4955,19-Oct-17 07:30:00,3.93,7.81,391.84,19-Oct-17 07:30:00
4956,19-Oct-17 07:45:00,3.91,8.44,391.84,19-Oct-17 07:45:00
4957,19-Oct-17 08:00:00,3.79,8.75,391.75,19-Oct-17 08:00:00
4958,19-Oct-17 08:15:00,3.76,8.75,391.72,19-Oct-17 08:15:00
4959,19-Oct-17 08:30:00,3.70,8.81,391.72,19-Oct-17 08:30:00
4960,19-Oct-17 08:45:00,3.72,9.19,391.75,19-Oct-17 08:45:00
4961,19-Oct-17 09:00:00,3.61,9.44,391.75,19-Oct-17 09:00:00
4962,19-Oct-17 09:15:00,3.66,9.69,391.83,19-Oct-17 09:15:00
4963,19-Oct-17 09:30:00,3.59,9.94,391.77,19-Oct-17 09:30:00
4964,19-Oct-17 09:45:00,3.55,10.19,391.71,19-Oct-17 09:45:00
4965,19-Oct-17 10:00:00,3.60,10.56,391.71,19-Oct-17 10:00:00
4966,19-Oct-17 10:15:00,3.50,10.94,391.68,19-Oct-17 10:15:00
4967,19-Oct-17 10:30:00,3.52,11.13,391.68,19-Oct-17 10:30:00
4968,19-Oct-17 10:45:00,3.42,11.25,391.57,19-Oct-17 10:45:00
4969,19-Oct-17 11:00:00,3.42,11.63,391.48,19-Oct-17 11:00:00
4970,19-Oct-17 11:15:00,3.43,12.25,391.50,19-Oct-17 11:15:00
4971,19-Oct-17 11:30:00,3.52,13.88,391.52,19-Oct-17 11:30:00
4972,19-Oct-17 11:45:00,3.47,13.31,391.44,19-Oct-17 11:45:00
4973,19-Oct-17 12:00:00,3.41,13.31,391.39,19-Oct-17 12:00:00
4974,19-Oct-17 12:15:00,3.48,14.56,391.46,19-Oct-17 12:15:00
4975,19-Oct-17 12:30:00,3.41,14.56,391.30,19-Oct-17 12:30:00
4976,19-Oct-17 12:45:00,3.37,14.63,391.19,19-Oct-17 12:45:00
4977,19-Oct-17 13:00:00,3.17,14.94,390.93,19-Oct-17 13:00:00
4978,19-Oct-17 13:15:00,2.99,15.19,390.65,19-Oct-17 13:15:00
4979,19-Oct-17 13:30:00,2.87,15.75,390.43,19-Oct-17 13:30:00
4980,19-Oct-17 13:45:00,3.13,16.19,390.56,19-Oct-17 13:45:00
4981,19-Oct-17 14:00:00,3.13,16.31,390.42,19-Oct-17 14:00:00
4982,19-Oct-17 14:15:00,3.15,16.44,390.34,19-Oct-17 14:15:00
4983,19-Oct-17 14:30:00,3.18,16.88,390.28,19-Oct-17 14:30:00
4984,19-Oct-17 14:45:00,3.19,17.19,390.23,19-Oct-17 14:45:00
4985,19-Oct-17 15:00:00,3.19,16.88,390.14,19-Oct-17 15:00:00
4986,19-Oct-17 15:15:00,3.15,16.94,390.09,19-Oct-17 15:15:00
4987,19-Oct-17 15:30:00,3.16,16.81,390.06,19-Oct-17 15:30:00
4988,19-Oct-17 15:45:00,3.17,17.31,390.09,19-Oct-17 15:45:00
4989,19-Oct-17 16:00:00,3.18,16.81,390.06,19-Oct-17 16:00:00
4990,19-Oct-17 16:15:00,3.11,16.44,389.95,19-Oct-17 16:15:00
4991,19-Oct-17 16:30:00,3.15,16.69,389.95,19-Oct-17 16:30:00
4992,19-Oct-17 16:45:00,3.12,16.31,389.89,19-Oct-17 16:45:00
4993,19-Oct-17 17:00:00,3.10,16.19,389.89,19-Oct-17 17:00:00
4994,19-Oct-17 17:15:00,3.05,15.88,389.87,19-Oct-17 17:15:00
4995,19-Oct-17 17:30:00,3.00,15.63,389.76,19-Oct-17 17:30:00
4996,19-Oct-17 17:45:00,3.00,15.19,389.76,19-Oct-17 17:45:00
4997,19-Oct-17 18:00:00,2.96,14.81,389.76,19-Oct-17 18:00:00
4998,19-Oct-17 18:15:00,3.02,14.38,389.87,19-Oct-17 18:15:00
4999,19-Oct-17 18:30:00,2.95,14.00,389.85,19-Oct-17 18:30:00
5000,19-Oct-17 18:45:00,2.94,13.75,389.88,19-Oct-17 18:45:00
5001,19-Oct-17 19:00:00,2.93,13.38,389.91,19-Oct-17 19:00:00
5002,19-Oct-17 19:15:00,2.92,13.00,389.94,19-Oct-17 19:15:00
5003,19-Oct-17 19:30:00,2.93,12.69,389.99,19-Oct-17 19:30:00
5004,19-Oct-17 19:45:00,2.91,12.31,390.00,19-Oct-17 19:45:00
5005,19-Oct-17 20:00:00,2.91,12.13,390.02,19-Oct-17 20:00:00
5006,19-Oct-17 20:15:00,2.89,11.81,390.00,19-Oct-17 20:15:00
5007,19-Oct-17 20:30:00,2.90,11.63,390.06,19-Oct-17 20:30:00
5008,19-Oct-17 20:45:00,2.89,11.44,390.08,19-Oct-17 20:45:00
5009,19-Oct-17 21:00:00,2.91,11.25,390.11,19-Oct-17 21:00:00
5010,19-Oct-17 21:15:00,2.91,11.06,390.14,19-Oct-17 21:15:00
5011,19-Oct-17 21:30:00,2.90,10.88,390.12,19-Oct-17 21:30:00
5012,19-Oct-17 21:45:00,2.88,10.75,390.12,19-Oct-17 21:45:00
5013,19-Oct-17 22:00:00,2.92,10.69,390.15,19-Oct-17 22:00:00
5014,19-Oct-17 22:15:00,2.87,10.50,390.12,19-Oct-17 22:15:00
5015,19-Oct-17 22:30:00,2.91,10.63,390.12,19-Oct-17 22:30:00
5016,19-Oct-17 22:45:00,2.94,10.63,390.17,19-Oct-17 22:45:00
5017,19-Oct-17 23:00:00,2.90,10.56,390.17,19-Oct-17 23:00:00
5018,19-Oct-17 23:15:00,2.97,10.56,390.20,19-Oct-17 23:15:00
5019,19-Oct-17 23:30:00,2.94,10.81,390.14,19-Oct-17 23:30:00
5020,19-Oct-17 23:45:00,2.91,10.88,390.17,19-Oct-17 23:45:00
5021,20-Oct-17 00:00:00,2.93,10.50,390.20,20-Oct-17 00:00:00
5022,20-Oct-17 00:15:00,2.95,10.44,390.20,20-Oct-17 00:15:00
5023,20-Oct-17 00:30:00,2.91,10.56,390.15,20-Oct-17 00:30:00
5024,20-Oct-17 00:45:00,2.90,10.63,390.12,20-Oct-17 00:45:00
5025,20-Oct-17 01:00:00,2.91,10.50,390.20,20-Oct-17 01:00:00
5026,20-Oct-17 01:15:00,2.92,10.50,390.15,20-Oct-17 01:15:00
5027,20-Oct-17 01:30:00,2.96,10.56,390.15,20-Oct-17 01:30:00
5028,20-Oct-17 01:45:00,2.92,10.75,390.09,20-Oct-17 01:45:00
5029,20-Oct-17 02:00:00,2.92,11.00,390.14,20-Oct-17 02:00:00
5030,20-Oct-17 02:15:00,2.92,11.00,390.14,20-Oct-17 02:15:00
5031,20-Oct-17 02:30:00,2.93,11.00,390.17,20-Oct-17 02:30:00
5032,20-Oct-17 02:45:00,2.92,11.06,390.14,20-Oct-17 02:45:00
5033,20-Oct-17 03:00:00,2.95,11.06,390.12,20-Oct-17 03:00:00
5034,20-Oct-17 03:15:00,2.90,10.88,390.09,20-Oct-17 03:15:00
5035,20-Oct-17 03:30:00,2.90,11.31,390.09,20-Oct-17 03:30:00
5036,20-Oct-17 03:45:00,2.87,11.75,390.06,20-Oct-17 03:45:00
5037,20-Oct-17 04:00:00,2.88,11.88,390.05,20-Oct-17 04:00:00
5038,20-Oct-17 04:15:00,2.95,12.00,390.11,20-Oct-17 04:15:00
5039,20-Oct-17 04:30:00,2.92,12.31,390.16,20-Oct-17 04:30:00
5040,20-Oct-17 04:45:00,2.92,12.25,390.16,20-Oct-17 04:45:00
5041,20-Oct-17 05:00:00,2.93,12.31,390.19,20-Oct-17 05:00:00
5042,20-Oct-17 05:15:00,2.91,12.25,390.22,20-Oct-17 05:15:00
5043,20-Oct-17 05:30:00,2.86,12.19,390.25,20-Oct-17 05:30:00
5044,20-Oct-17 05:45:00,2.92,12.06,390.30,20-Oct-17 05:45:00
5045,20-Oct-17 06:00:00,2.88,11.94,390.36,20-Oct-17 06:00:00
5046,20-Oct-17 06:15:00,2.90,11.81,390.36,20-Oct-17 06:15:00
5047,20-Oct-17 06:30:00,2.90,11.69,390.45,20-Oct-17 06:30:00
5048,20-Oct-17 06:45:00,2.91,11.38,390.56,20-Oct-17 06:45:00
5049,20-Oct-17 07:00:00,2.87,10.81,390.62,20-Oct-17 07:00:00
5050,20-Oct-17 07:15:00,2.88,10.50,390.65,20-Oct-17 07:15:00
5051,20-Oct-17 07:30:00,2.87,10.19,390.68,20-Oct-17 07:30:00
5052,20-Oct-17 07:45:00,2.86,10.13,390.76,20-Oct-17 07:45:00
5053,20-Oct-17 08:00:00,2.86,10.00,390.79,20-Oct-17 08:00:00
5054,20-Oct-17 08:15:00,2.82,9.88,390.85,20-Oct-17 08:15:00
5055,20-Oct-17 08:30:00,2.84,10.00,390.93,20-Oct-17 08:30:00
5056,20-Oct-17 08:45:00,2.89,10.00,391.04,20-Oct-17 08:45:00
5057,20-Oct-17 09:00:00,2.86,10.38,391.10,20-Oct-17 09:00:00
5058,20-Oct-17 09:15:00,2.85,10.94,391.18,20-Oct-17 09:15:00
5059,20-Oct-17 09:30:00,2.90,11.44,391.31,20-Oct-17 09:30:00
5060,20-Oct-17 09:45:00,2.89,12.00,391.34,20-Oct-17 09:45:00
5061,20-Oct-17 10:00:00,2.90,12.38,391.36,20-Oct-17 10:00:00
5062,20-Oct-17 10:15:00,2.88,12.69,391.39,20-Oct-17 10:15:00
5063,20-Oct-17 10:30:00,2.91,13.25,391.39,20-Oct-17 10:30:00
5064,20-Oct-17 10:45:00,2.89,13.63,391.39,20-Oct-17 10:45:00
5065,20-Oct-17 11:00:00,2.89,13.94,391.33,20-Oct-17 11:00:00
5066,20-Oct-17 11:15:00,2.94,14.75,391.35,20-Oct-17 11:15:00
5067,20-Oct-17 11:30:00,2.98,15.81,391.35,20-Oct-17 11:30:00
5068,20-Oct-17 11:45:00,2.98,15.69,391.26,20-Oct-17 11:45:00
5069,20-Oct-17 12:00:00,3.01,16.13,391.21,20-Oct-17 12:00:00
