Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,TURB_ntu
FCR,2013,2013-04-04 12:00:00,8.313,5.8799,5.1615,10.92491,2.1534
FCR,2013,2013-04-04 12:00:00,8.34,5.8793,5.1536,10.91229,2.0863
FCR,2013,2013-04-04 12:00:00,8.366,5.879,5.1377,10.90427,2.0024
FCR,2013,2013-04-04 12:00:00,8.391,5.8789,5.1615,10.88924,2.0863
FCR,2013,2013-04-04 12:00:00,8.413,5.8791,5.1695,10.87989,2.0024
FCR,2013,2013-04-04 12:00:00,8.438,5.8794,5.1377,10.86449,2.0527
FCR,2013,2013-04-04 12:00:00,8.466,5.8797,5.1417,10.86323,2.1367
FCR,2013,2013-04-04 12:00:00,8.494,5.8799,5.1695,10.85947,2.1367
FCR,2013,2013-04-04 12:00:00,8.521,5.8799,5.1615,10.86273,2.0527
FCR,2013,2013-04-04 12:00:00,8.546,5.8797,5.1496,10.86099,2.0527
FCR,2013,2013-04-04 12:00:00,8.571,5.8794,5.1496,10.85725,2.1031
FCR,2013,2013-04-04 12:00:00,8.596,5.8791,5.1457,10.8653,2.0527
FCR,2013,2013-04-04 12:00:00,8.619,5.8787,5.3321,10.85498,2.0192
FCR,2013,2013-04-04 12:00:00,8.639,5.8784,5.3361,10.86489,2.0192
FCR,2013,2013-04-04 12:00:00,8.659,5.878,5.344,10.86565,2.0695
FCR,2013,2013-04-04 12:00:00,8.683,5.8778,5.348,10.86139,2.1031
FCR,2013,2013-04-04 12:00:00,8.712,5.8776,5.344,10.86931,2.0024
FCR,2013,2013-04-04 12:00:00,8.742,5.8775,5.1655,10.8733,2.0527
FCR,2013,2013-04-04 12:00:00,8.77,5.8774,5.1735,10.85995,2.0192
FCR,2013,2013-04-04 12:00:00,8.797,5.8774,5.1377,10.85683,2.0863
FCR,2013,2013-04-04 12:00:00,8.824,5.8773,5.1457,10.86415,2.0863
FCR,2013,2013-04-04 12:00:00,8.846,5.8772,5.0981,10.87756,2.1031
FCR,2013,2013-04-04 12:00:00,8.868,5.8771,5.0941,10.84953,2.0527
FCR,2013,2013-04-04 12:00:00,8.892,5.877,5.0862,10.84401,2.1031
FCR,2013,2013-04-04 12:00:00,8.916,5.8769,5.0782,10.86291,2.1031
FCR,2013,2013-04-04 12:00:00,8.939,5.8768,5.7844,10.86749,2.3381
FCR,2013,2013-04-04 12:00:00,8.962,5.8767,5.7686,10.85802,2.3381
FCR,2013,2013-04-04 12:00:00,8.986,5.8766,5.7606,10.86571,2.3549
FCR,2013,2013-04-04 12:00:00,9.011,5.8764,5.7805,10.85436,2.2877
FCR,2013,2013-04-04 12:00:00,9.04,5.8763,5.102,10.85586,2.0024
FCR,2013,2013-04-04 12:00:00,9.067,5.8762,5.0782,10.86544,2.1367
FCR,2013,2013-04-04 12:00:00,9.091,5.8761,5.0901,10.86371,2.0695
FCR,2013,2013-04-04 12:00:00,9.111,5.876,5.0743,10.86429,2.0192
FCR,2013,2013-04-04 12:00:00,9.127,5.8759,5.0743,10.87483,2.0527
FCR,2013,2013-04-04 12:00:00,9.148,5.8758,5.2211,10.85421,2.0695
FCR,2013,2013-04-04 12:00:00,9.171,5.8757,5.2211,10.84974,2.0527
FCR,2013,2013-04-04 12:00:00,9.194,5.8756,5.225,10.85046,2.0527
FCR,2013,2013-04-04 12:00:00,9.216,5.8755,5.2092,10.8703,2.0695
FCR,2013,2013-04-04 12:00:00,9.24,5.8755,5.2131,10.84003,2.1031
FCR,2013,2013-04-04 12:00:00,9.264,5.8754,5.2211,10.85208,2.0359
FCR,2013,2013-04-04 12:00:00,9.29,5.8753,5.1933,10.85707,2.0359
FCR,2013,2013-04-04 12:00:00,9.315,5.8753,5.2131,10.86682,2.0192
FCR,2013,2013-04-04 12:00:00,9.334,5.8754,5.594,10.88696,2.3381
FCR,2013,2013-04-04 12:00:00,9.347,5.8757,5.5781,10.8757,2.3045
FCR,2013,2013-04-04 12:00:00,9.361,5.8761,5.59,10.81868,2.3381
FCR,2013,2013-04-04 12:00:00,9.377,5.8766,5.594,10.83875,2.3381
FCR,2013,2013-04-04 12:00:00,9.39,5.8771,6.5739,10.84909,2.0192
FCR,2013,2013-04-04 12:00:00,9.397,5.8776,6.5858,10.85647,2.0192
FCR,2013,2013-04-04 12:00:00,9.401,5.8783,6.5819,10.84228,2.1367
FCR,2013,2013-04-04 12:00:00,9.405,5.879,6.5898,10.84043,2.0192
FCR,2013,2013-04-04 12:00:00,9.408,5.8798,6.5739,10.86417,1.9688
FCR,2013,2013-04-04 12:00:00,9.412,5.8806,6.7048,10.8627,2.1199
FCR,2013,2013-04-04 12:00:00,9.414,5.8812,6.7009,10.85911,2.0863
FCR,2013,2013-04-04 12:00:00,9.417,5.8817,6.7088,10.87229,2.0192
FCR,2013,2013-04-04 12:00:00,9.419,5.8821,6.7009,10.81164,2.1534
FCR,2013,2013-04-04 12:00:00,9.419,5.8823,7.0064,10.80914,2.3716
FCR,2013,2013-04-11 12:00:00,0.028,16.8345,0.8649,9.83574,1.3142
FCR,2013,2013-04-11 12:00:00,0.03,16.8322,0.8252,9.83133,1.0456
FCR,2013,2013-04-11 12:00:00,0.031,16.8299,0.7935,9.83806,1.0456
FCR,2013,2013-04-11 12:00:00,0.031,16.8277,0.8014,9.82815,1.1128
FCR,2013,2013-04-11 12:00:00,0.032,16.8254,0.8133,9.82799,1.1128
FCR,2013,2013-04-11 12:00:00,0.035,16.8228,0.8014,9.82762,1.3142
FCR,2013,2013-04-11 12:00:00,0.039,16.8198,0.8014,9.82841,1.3645
FCR,2013,2013-04-11 12:00:00,0.039,16.8161,0.8173,9.83105,1.3813
FCR,2013,2013-04-11 12:00:00,0.041,16.8109,0.8094,9.83459,1.3142
FCR,2013,2013-04-11 12:00:00,0.051,16.8033,0.6824,9.82365,1.331
FCR,2013,2013-04-11 12:00:00,0.077,16.7929,0.6903,9.79935,1.4149
FCR,2013,2013-04-11 12:00:00,0.115,16.7798,0.6745,9.77221,1.3645
FCR,2013,2013-04-11 12:00:00,0.159,16.7647,0.6705,9.72956,1.2638
FCR,2013,2013-04-11 12:00:00,0.192,16.7475,0.6348,9.67988,1.3981
FCR,2013,2013-04-11 12:00:00,0.22,16.7268,0.6308,9.60856,1.3813
FCR,2013,2013-04-11 12:00:00,0.245,16.7001,0.6348,9.53069,1.3478
FCR,2013,2013-04-11 12:00:00,0.269,16.6635,0.6308,9.46466,1.3478
FCR,2013,2013-04-11 12:00:00,0.298,16.6106,0.615,9.42719,1.3478
FCR,2013,2013-04-11 12:00:00,0.333,16.5328,0.6507,9.39897,1.3142
FCR,2013,2013-04-11 12:00:00,0.369,16.4222,0.6229,9.4118,1.331
FCR,2013,2013-04-11 12:00:00,0.406,16.2752,0.6388,9.48301,1.3478
FCR,2013,2013-04-11 12:00:00,0.435,16.0936,0.6388,9.59494,1.3645
FCR,2013,2013-04-11 12:00:00,0.463,15.8848,0.6745,9.7386,1.2638
FCR,2013,2013-04-11 12:00:00,0.489,15.6575,0.6745,9.87694,1.3813
FCR,2013,2013-04-11 12:00:00,0.516,15.412,0.6943,10.00945,1.3813
FCR,2013,2013-04-11 12:00:00,0.544,15.1435,0.6745,10.12839,1.331
FCR,2013,2013-04-11 12:00:00,0.576,14.8568,0.7975,10.25495,1.3813
FCR,2013,2013-04-11 12:00:00,0.608,14.5641,0.8133,10.34459,1.3813
FCR,2013,2013-04-11 12:00:00,0.638,14.2777,0.8173,10.45177,1.2974
FCR,2013,2013-04-11 12:00:00,0.666,14.0144,0.8213,10.54221,1.331
FCR,2013,2013-04-11 12:00:00,0.693,13.7834,0.8133,10.62247,1.2638
FCR,2013,2013-04-11 12:00:00,0.717,13.5754,0.8133,10.68409,1.2638
FCR,2013,2013-04-11 12:00:00,0.743,13.3773,0.8014,10.73964,1.3142
FCR,2013,2013-04-11 12:00:00,0.774,13.1884,0.7776,10.78951,1.3981
FCR,2013,2013-04-11 12:00:00,0.809,13.0185,0.7935,10.81785,1.2638
FCR,2013,2013-04-11 12:00:00,0.84,12.8743,0.6745,10.86482,1.2638
FCR,2013,2013-04-11 12:00:00,0.869,12.753,0.6745,10.88547,1.2974
FCR,2013,2013-04-11 12:00:00,0.895,12.6473,0.6745,10.901,1.3645
FCR,2013,2013-04-11 12:00:00,0.92,12.5518,0.6745,10.92118,1.2974
FCR,2013,2013-04-11 12:00:00,0.947,12.4639,0.7261,10.92485,1.3142
FCR,2013,2013-04-11 12:00:00,0.976,12.3833,0.7221,10.93861,1.3478
FCR,2013,2013-04-11 12:00:00,1.007,12.3102,0.7459,10.9528,1.3981
FCR,2013,2013-04-11 12:00:00,1.038,12.243,0.7261,10.97272,1.2638
FCR,2013,2013-04-11 12:00:00,1.068,12.1769,0.7261,10.97126,1.3645
FCR,2013,2013-04-11 12:00:00,1.101,12.1097,0.7499,10.97841,1.3645
FCR,2013,2013-04-11 12:00:00,1.133,12.0425,0.7499,10.99287,1.3142
FCR,2013,2013-04-11 12:00:00,1.164,11.976,0.7419,11.01249,1.2974
FCR,2013,2013-04-11 12:00:00,1.201,11.9105,0.7975,11.02551,1.3813
FCR,2013,2013-04-11 12:00:00,1.239,11.8468,0.8094,11.04902,1.2974
FCR,2013,2013-04-11 12:00:00,1.27,11.7847,0.7776,11.0648,1.3813
FCR,2013,2013-04-11 12:00:00,1.299,11.7225,0.8014,11.07752,1.3813
FCR,2013,2013-04-11 12:00:00,1.33,11.6595,0.8014,11.08791,1.2974
FCR,2013,2013-04-11 12:00:00,1.363,11.5959,0.9284,11.10091,1.2303
FCR,2013,2013-04-11 12:00:00,1.402,11.5311,0.9046,11.10794,1.3478
FCR,2013,2013-04-11 12:00:00,1.445,11.4646,0.9284,11.10977,1.331
FCR,2013,2013-04-11 12:00:00,1.486,11.3987,0.9443,11.11674,1.2974
FCR,2013,2013-04-11 12:00:00,1.517,11.3357,1.1228,11.11792,1.2974
FCR,2013,2013-04-11 12:00:00,1.547,11.2761,1.1149,11.12219,1.2974
FCR,2013,2013-04-11 12:00:00,1.579,11.2192,1.1387,11.11712,1.2638
FCR,2013,2013-04-11 12:00:00,1.612,11.164,1.1307,11.1126,1.3142
FCR,2013,2013-04-11 12:00:00,1.65,11.1079,1.2458,11.11038,1.331
FCR,2013,2013-04-11 12:00:00,1.688,11.0497,1.2616,11.10114,1.3813
FCR,2013,2013-04-11 12:00:00,1.721,10.9906,1.2299,11.10902,1.3645
FCR,2013,2013-04-11 12:00:00,1.752,10.9304,1.2458,11.13054,1.2974
FCR,2013,2013-04-11 12:00:00,1.781,10.8653,1.456,11.13461,1.3478
FCR,2013,2013-04-11 12:00:00,1.812,10.7923,1.46,11.17497,1.2638
FCR,2013,2013-04-11 12:00:00,1.852,10.7101,1.4521,11.19382,1.2974
FCR,2013,2013-04-11 12:00:00,1.895,10.6193,1.4402,11.21932,1.3813
FCR,2013,2013-04-11 12:00:00,1.93,10.5241,1.4283,11.24523,1.3813
FCR,2013,2013-04-11 12:00:00,1.962,10.4296,1.6941,11.27396,1.2974
FCR,2013,2013-04-11 12:00:00,1.996,10.3399,1.702,11.30154,1.3981
FCR,2013,2013-04-11 12:00:00,2.029,10.2567,1.6981,11.3268,1.331
FCR,2013,2013-04-11 12:00:00,2.064,10.1789,1.702,11.34345,1.2638
FCR,2013,2013-04-11 12:00:00,2.101,10.1049,1.8845,11.35479,1.3645
FCR,2013,2013-04-11 12:00:00,2.138,10.0349,1.8925,11.3584,1.2974
FCR,2013,2013-04-11 12:00:00,2.176,9.9703,1.8885,11.34701,1.3478
FCR,2013,2013-04-11 12:00:00,2.207,9.9096,1.8726,11.34539,1.3478
FCR,2013,2013-04-11 12:00:00,2.237,9.8484,2.1384,11.34463,1.3478
FCR,2013,2013-04-11 12:00:00,2.27,9.7844,2.1464,11.33348,1.331
FCR,2013,2013-04-11 12:00:00,2.304,9.7171,2.1424,11.34799,1.3142
FCR,2013,2013-04-11 12:00:00,2.341,9.6452,2.1424,11.361,1.2974
FCR,2013,2013-04-11 12:00:00,2.38,9.5675,2.3963,11.38755,1.3142
FCR,2013,2013-04-11 12:00:00,2.415,9.4822,2.3963,11.41027,1.3478
FCR,2013,2013-04-11 12:00:00,2.447,9.3881,2.3804,11.44289,1.3981
FCR,2013,2013-04-11 12:00:00,2.481,9.2884,2.3804,11.45588,1.3813
FCR,2013,2013-04-11 12:00:00,2.516,9.189,2.3765,11.47362,1.3142
FCR,2013,2013-04-11 12:00:00,2.554,9.0944,2.6463,11.49471,1.5995
FCR,2013,2013-04-11 12:00:00,2.591,9.0063,2.6304,11.49046,1.6163
FCR,2013,2013-04-11 12:00:00,2.625,8.9248,2.6502,11.48045,1.6499
FCR,2013,2013-04-11 12:00:00,2.657,8.8486,2.6582,11.4881,1.566
FCR,2013,2013-04-11 12:00:00,2.688,8.7764,3.0311,11.48055,1.331
FCR,2013,2013-04-11 12:00:00,2.719,8.7069,3.0271,11.47089,1.3645
FCR,2013,2013-04-11 12:00:00,2.752,8.6392,3.0351,11.4601,1.2638
FCR,2013,2013-04-11 12:00:00,2.788,8.5716,3.0192,11.45543,1.3813
FCR,2013,2013-04-11 12:00:00,2.828,8.5033,3.2215,11.45625,1.3478
FCR,2013,2013-04-11 12:00:00,2.869,8.4353,3.2453,11.45721,1.331
FCR,2013,2013-04-11 12:00:00,2.907,8.3694,3.2215,11.45076,1.3645
FCR,2013,2013-04-11 12:00:00,2.942,8.3072,3.2215,11.44492,1.2974
FCR,2013,2013-04-11 12:00:00,2.973,8.2493,3.9793,11.4497,1.331
FCR,2013,2013-04-11 12:00:00,3.009,8.1954,3.9713,11.46822,1.3142
FCR,2013,2013-04-11 12:00:00,3.048,8.145,3.9713,11.47577,1.2135
FCR,2013,2013-04-11 12:00:00,3.087,8.0984,3.9753,11.47296,1.3478
FCR,2013,2013-04-11 12:00:00,3.122,8.0552,3.9634,11.48993,1.2974
FCR,2013,2013-04-11 12:00:00,3.153,8.0149,4.4792,11.48784,1.2974
FCR,2013,2013-04-11 12:00:00,3.186,7.9765,4.4673,11.49113,1.3142
FCR,2013,2013-04-11 12:00:00,3.218,7.9393,4.495,11.48393,1.3981
FCR,2013,2013-04-11 12:00:00,3.257,7.9027,4.4871,11.48574,1.331
FCR,2013,2013-04-11 12:00:00,3.299,7.8664,4.9513,11.4748,1.2974
FCR,2013,2013-04-11 12:00:00,3.337,7.8307,4.9632,11.45605,1.3645
FCR,2013,2013-04-11 12:00:00,3.374,7.7961,4.9671,11.43821,1.331
FCR,2013,2013-04-11 12:00:00,3.408,7.7627,4.9552,11.41668,1.2638
FCR,2013,2013-04-11 12:00:00,3.442,7.7307,5.0862,11.3983,1.331
FCR,2013,2013-04-11 12:00:00,3.481,7.6998,5.0901,11.38789,1.3142
FCR,2013,2013-04-11 12:00:00,3.522,7.6702,5.0941,11.37074,1.2638
FCR,2013,2013-04-11 12:00:00,3.557,7.6424,5.0743,11.36314,1.2638
FCR,2013,2013-04-11 12:00:00,3.587,7.6166,5.2687,11.35247,1.3813
FCR,2013,2013-04-11 12:00:00,3.613,7.5922,5.2568,11.33699,1.3478
FCR,2013,2013-04-11 12:00:00,3.641,7.5684,5.2607,11.32417,1.3478
FCR,2013,2013-04-11 12:00:00,3.675,7.5448,5.2568,11.32009,1.3981
FCR,2013,2013-04-11 12:00:00,3.716,7.5211,5.2607,11.30837,1.2638
FCR,2013,2013-04-11 12:00:00,3.758,7.4973,5.5742,11.29842,1.566
FCR,2013,2013-04-11 12:00:00,3.798,7.4737,5.5623,11.29584,1.6163
FCR,2013,2013-04-11 12:00:00,3.835,7.4504,5.5781,11.29947,1.5828
FCR,2013,2013-04-11 12:00:00,3.872,7.4276,5.5861,11.27537,1.6331
FCR,2013,2013-04-11 12:00:00,3.907,7.4052,5.5543,11.28579,1.331
FCR,2013,2013-04-11 12:00:00,3.942,7.3834,5.5742,11.28389,1.3478
FCR,2013,2013-04-11 12:00:00,3.979,7.3625,5.5821,11.27945,1.3813
FCR,2013,2013-04-11 12:00:00,4.014,7.3428,5.59,11.27263,1.2638
FCR,2013,2013-04-11 12:00:00,4.046,7.3245,5.8677,11.28095,1.3813
FCR,2013,2013-04-11 12:00:00,4.075,7.3076,5.8955,11.28039,1.331
FCR,2013,2013-04-11 12:00:00,4.105,7.2915,5.8955,11.27256,1.2974
FCR,2013,2013-04-11 12:00:00,4.138,7.2758,5.8796,11.2672,1.3142
FCR,2013,2013-04-11 12:00:00,4.177,7.2601,6.0701,11.25703,1.4149
FCR,2013,2013-04-11 12:00:00,4.216,7.2443,6.074,11.23649,1.3142
FCR,2013,2013-04-11 12:00:00,4.253,7.2284,6.0661,11.23359,1.3142
FCR,2013,2013-04-11 12:00:00,4.288,7.2123,6.0582,11.22325,1.2974
FCR,2013,2013-04-11 12:00:00,4.319,7.1961,6.0661,11.22348,1.331
FCR,2013,2013-04-11 12:00:00,4.348,7.1795,6.32,11.21292,1.2638
FCR,2013,2013-04-11 12:00:00,4.382,7.1622,6.316,11.20247,1.3478
FCR,2013,2013-04-11 12:00:00,4.425,7.1443,6.32,11.18357,1.3478
FCR,2013,2013-04-11 12:00:00,4.47,7.1259,6.324,11.13499,1.3645
FCR,2013,2013-04-11 12:00:00,4.512,7.1074,6.1891,11.11486,1.331
FCR,2013,2013-04-11 12:00:00,4.551,7.0893,6.1931,11.08302,1.2638
FCR,2013,2013-04-11 12:00:00,4.588,7.0717,6.2089,11.03904,1.3981
FCR,2013,2013-04-11 12:00:00,4.625,7.055,6.201,11.00575,1.3645
FCR,2013,2013-04-11 12:00:00,4.664,7.0392,6.4985,11.00038,1.6667
FCR,2013,2013-04-11 12:00:00,4.703,7.0242,6.5025,10.99458,1.6499
FCR,2013,2013-04-11 12:00:00,4.738,7.0102,6.4946,11.00008,1.6499
FCR,2013,2013-04-11 12:00:00,4.772,6.9968,6.5065,10.99449,1.6163
FCR,2013,2013-04-11 12:00:00,4.811,6.9841,6.685,10.9805,1.3142
FCR,2013,2013-04-11 12:00:00,4.847,6.9717,6.6969,10.98393,1.3645
FCR,2013,2013-04-11 12:00:00,4.885,6.9594,6.6969,10.98357,1.2974
FCR,2013,2013-04-11 12:00:00,4.925,6.9473,6.689,10.97755,1.3142
FCR,2013,2013-04-11 12:00:00,4.96,6.9357,6.681,10.97747,1.2974
FCR,2013,2013-04-11 12:00:00,4.99,6.9246,7.0143,10.97511,1.5492
FCR,2013,2013-04-11 12:00:00,5.02,6.9139,6.9905,10.97808,1.5828
FCR,2013,2013-04-11 12:00:00,5.052,6.9035,6.9905,10.97686,1.5995
FCR,2013,2013-04-11 12:00:00,5.088,6.8934,7.0064,10.97802,1.566
FCR,2013,2013-04-11 12:00:00,5.126,6.8834,7.1254,10.96708,1.331
FCR,2013,2013-04-11 12:00:00,5.164,6.8737,7.1135,10.95064,1.3645
FCR,2013,2013-04-11 12:00:00,5.2,6.8642,7.1254,10.94902,1.331
FCR,2013,2013-04-11 12:00:00,5.234,6.855,7.1294,10.94492,1.331
FCR,2013,2013-04-11 12:00:00,5.269,6.8458,7.4269,10.92896,1.6499
FCR,2013,2013-04-11 12:00:00,5.305,6.8366,7.4269,10.92262,1.6163
FCR,2013,2013-04-11 12:00:00,5.344,6.8273,7.4586,10.90205,1.6331
FCR,2013,2013-04-11 12:00:00,5.381,6.818,7.4309,10.87129,1.5828
FCR,2013,2013-04-11 12:00:00,5.413,6.8086,7.5023,10.84307,1.3645
FCR,2013,2013-04-11 12:00:00,5.443,6.7991,7.5062,10.81454,1.3813
FCR,2013,2013-04-11 12:00:00,5.474,6.7894,7.4864,10.77036,1.2638
FCR,2013,2013-04-11 12:00:00,5.511,6.7797,7.5023,10.7365,1.3142
FCR,2013,2013-04-11 12:00:00,5.55,6.7699,7.4864,10.70036,1.2974
FCR,2013,2013-04-11 12:00:00,5.586,6.7602,7.7522,10.67784,1.331
FCR,2013,2013-04-11 12:00:00,5.623,6.7503,7.7245,10.6739,1.2638
FCR,2013,2013-04-11 12:00:00,5.658,6.7401,7.7364,10.66511,1.3645
FCR,2013,2013-04-11 12:00:00,5.697,6.7292,7.7522,10.64138,1.3478
FCR,2013,2013-04-11 12:00:00,5.735,6.7175,8.2521,10.64286,1.566
FCR,2013,2013-04-11 12:00:00,5.775,6.7056,8.2442,10.65174,1.5828
FCR,2013,2013-04-11 12:00:00,5.81,6.694,8.2283,10.635,1.6163
FCR,2013,2013-04-11 12:00:00,5.84,6.6834,8.2521,10.62656,1.6331
FCR,2013,2013-04-11 12:00:00,5.869,6.6738,8.0339,10.62187,1.5995
FCR,2013,2013-04-11 12:00:00,5.897,6.6652,8.0339,10.61366,1.5828
FCR,2013,2013-04-11 12:00:00,5.926,6.6574,8.0696,10.60588,1.6163
FCR,2013,2013-04-11 12:00:00,5.956,6.6501,8.0498,10.59909,1.566
FCR,2013,2013-04-11 12:00:00,5.992,6.6431,7.9863,10.60871,1.5828
FCR,2013,2013-04-11 12:00:00,6.029,6.6361,7.9863,10.62101,1.6163
FCR,2013,2013-04-11 12:00:00,6.061,6.6293,8.0022,10.64074,1.5492
FCR,2013,2013-04-11 12:00:00,6.089,6.6226,7.9863,10.66202,1.566
FCR,2013,2013-04-11 12:00:00,6.115,6.6159,7.9744,10.6714,1.5492
FCR,2013,2013-04-11 12:00:00,6.143,6.6094,7.8673,10.69223,1.5995
FCR,2013,2013-04-11 12:00:00,6.172,6.6029,7.8514,10.70157,1.5492
FCR,2013,2013-04-11 12:00:00,6.203,6.5965,7.8554,10.72217,1.5492
FCR,2013,2013-04-11 12:00:00,6.237,6.59,7.8593,10.73344,1.5995
FCR,2013,2013-04-11 12:00:00,6.273,6.5834,7.9427,10.73793,1.5324
FCR,2013,2013-04-11 12:00:00,6.307,6.5769,7.9308,10.74876,1.5828
FCR,2013,2013-04-11 12:00:00,6.339,6.5707,7.9308,10.75235,1.5828
FCR,2013,2013-04-11 12:00:00,6.369,6.5649,7.9506,10.75484,1.6163
FCR,2013,2013-04-11 12:00:00,6.398,6.5593,8.0498,10.75322,1.5492
FCR,2013,2013-04-11 12:00:00,6.425,6.5539,8.0379,10.75367,1.5995
FCR,2013,2013-04-11 12:00:00,6.457,6.5484,8.0617,10.74777,1.5995
FCR,2013,2013-04-11 12:00:00,6.492,6.5425,8.0696,10.75386,1.5995
FCR,2013,2013-04-11 12:00:00,6.526,6.5361,8.1133,10.73524,1.566
FCR,2013,2013-04-11 12:00:00,6.561,6.5292,8.1172,10.73298,1.5995
FCR,2013,2013-04-11 12:00:00,6.593,6.5221,8.1252,10.73548,1.6163
FCR,2013,2013-04-11 12:00:00,6.622,6.515,8.1133,10.74884,1.5995
FCR,2013,2013-04-11 12:00:00,6.653,6.5083,8.1133,10.74129,1.566
FCR,2013,2013-04-11 12:00:00,6.688,6.5022,8.1847,10.74238,1.6163
FCR,2013,2013-04-11 12:00:00,6.72,6.4966,8.1688,10.73615,1.5828
FCR,2013,2013-04-11 12:00:00,6.749,6.4913,8.1728,10.72139,1.566
FCR,2013,2013-04-11 12:00:00,6.778,6.4861,8.1807,10.71032,1.5995
FCR,2013,2013-04-11 12:00:00,6.808,6.4809,7.9347,10.69785,1.5492
FCR,2013,2013-04-11 12:00:00,6.837,6.4758,7.9228,10.6802,1.566
FCR,2013,2013-04-11 12:00:00,6.87,6.4705,7.9189,10.65027,1.5828
FCR,2013,2013-04-11 12:00:00,6.909,6.4649,7.9387,10.6356,1.6163
FCR,2013,2013-04-11 12:00:00,6.947,6.4592,7.8197,10.61619,1.6163
FCR,2013,2013-04-11 12:00:00,6.983,6.4537,7.8078,10.61795,1.5995
FCR,2013,2013-04-11 12:00:00,7.017,6.4486,7.7998,10.61478,1.566
FCR,2013,2013-04-11 12:00:00,7.049,6.444,7.8157,10.62128,1.566
FCR,2013,2013-04-11 12:00:00,7.08,6.4397,7.6134,10.60892,1.5156
FCR,2013,2013-04-11 12:00:00,7.118,6.4354,7.6173,10.61876,1.5828
FCR,2013,2013-04-11 12:00:00,7.163,6.4312,7.6253,10.61218,1.5995
FCR,2013,2013-04-11 12:00:00,7.203,6.4271,7.6253,10.60103,1.5828
FCR,2013,2013-04-11 12:00:00,7.238,6.4232,7.6213,10.60927,1.5492
FCR,2013,2013-04-11 12:00:00,7.271,6.4193,7.3118,10.57455,1.6835
FCR,2013,2013-04-11 12:00:00,7.301,6.4153,7.3158,10.59893,1.566
FCR,2013,2013-04-11 12:00:00,7.331,6.4113,7.2999,10.59766,1.5492
FCR,2013,2013-04-11 12:00:00,7.364,6.4073,7.2999,10.58689,1.6163
FCR,2013,2013-04-11 12:00:00,7.402,6.4036,6.8913,10.57991,1.566
FCR,2013,2013-04-11 12:00:00,7.44,6.4003,6.8675,10.56485,1.5828
FCR,2013,2013-04-11 12:00:00,7.471,6.3973,6.8675,10.55405,1.5995
FCR,2013,2013-04-11 12:00:00,7.499,6.3944,6.8794,10.53314,1.6499
FCR,2013,2013-04-11 12:00:00,7.531,6.3917,6.7445,10.52483,1.6163
FCR,2013,2013-04-11 12:00:00,7.564,6.3889,6.7445,10.49668,1.6499
FCR,2013,2013-04-11 12:00:00,7.599,6.3862,6.7445,10.50391,1.5828
FCR,2013,2013-04-11 12:00:00,7.635,6.3835,6.7564,10.4912,1.5492
FCR,2013,2013-04-11 12:00:00,7.666,6.3807,6.5025,10.49719,1.566
FCR,2013,2013-04-11 12:00:00,7.697,6.3778,6.4985,10.48125,1.5828
FCR,2013,2013-04-11 12:00:00,7.729,6.375,6.5184,10.47934,1.6499
FCR,2013,2013-04-11 12:00:00,7.763,6.3725,6.4946,10.48317,1.6499
FCR,2013,2013-04-11 12:00:00,7.801,6.3702,6.5025,10.46199,1.566
FCR,2013,2013-04-11 12:00:00,7.839,6.3681,6.32,10.46086,1.6667
FCR,2013,2013-04-11 12:00:00,7.873,6.3661,6.316,10.4351,1.566
FCR,2013,2013-04-11 12:00:00,7.905,6.3641,6.3081,10.42135,1.566
FCR,2013,2013-04-11 12:00:00,7.935,6.362,6.2962,10.41833,1.6499
FCR,2013,2013-04-11 12:00:00,7.964,6.3598,6.1375,10.41802,1.566
FCR,2013,2013-04-11 12:00:00,7.997,6.3573,6.1415,10.4021,1.4988
FCR,2013,2013-04-11 12:00:00,8.034,6.3546,6.1216,10.40501,1.5995
FCR,2013,2013-04-11 12:00:00,8.07,6.3518,6.1335,10.41978,1.6667
FCR,2013,2013-04-11 12:00:00,8.104,6.349,6.1375,10.42964,1.566
FCR,2013,2013-04-11 12:00:00,8.133,6.3461,6.1177,10.43559,1.5995
FCR,2013,2013-04-11 12:00:00,8.162,6.343,6.1375,10.4388,1.5828
FCR,2013,2013-04-11 12:00:00,8.196,6.3399,6.1216,10.43895,1.6163
FCR,2013,2013-04-11 12:00:00,8.234,6.337,5.8876,10.44287,1.5995
FCR,2013,2013-04-11 12:00:00,8.273,6.3343,5.8836,10.44272,1.5995
FCR,2013,2013-04-11 12:00:00,8.312,6.332,5.8796,10.4422,1.6163
FCR,2013,2013-04-11 12:00:00,8.347,6.3301,5.8796,10.43552,1.5995
FCR,2013,2013-04-11 12:00:00,8.381,6.3285,5.8955,10.42277,1.4988
FCR,2013,2013-04-11 12:00:00,8.414,6.3271,5.8241,10.41941,1.5828
FCR,2013,2013-04-11 12:00:00,8.449,6.3257,5.8439,10.39974,1.5995
FCR,2013,2013-04-11 12:00:00,8.486,6.3244,5.8082,10.39025,1.5324
FCR,2013,2013-04-11 12:00:00,8.522,6.3232,5.8122,10.38099,1.5324
FCR,2013,2013-04-11 12:00:00,8.553,6.3219,5.7686,10.35631,1.717
FCR,2013,2013-04-11 12:00:00,8.584,6.3206,5.7725,10.33906,1.566
FCR,2013,2013-04-11 12:00:00,8.615,6.3189,5.7567,10.29705,1.566
