
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(in H2O),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR_Inf2_BV2013,,Exported,"Aqua4Plus 1.9.501"
# Records,  2491 
Statistical Data,,Temperature(degC),Pressure(in H2O),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,10.56,384.02,
,Maximum,20.56,395.88,
,Mean,15.36,391.87,
,Variance,2.427,2.092,
,Std Deviation,1.558,1.446,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(in H2O)
2217,7-Jun-13 18:00:00,15.50,388.58
2218,7-Jun-13 18:15:00,15.50,388.75
2219,7-Jun-13 18:30:00,15.44,388.75
2220,7-Jun-13 18:45:00,15.50,388.84
2221,7-Jun-13 19:00:00,15.50,388.95
2222,7-Jun-13 19:15:00,15.50,389.06
2223,7-Jun-13 19:30:00,15.50,389.28
2224,7-Jun-13 19:45:00,15.44,389.25
2225,7-Jun-13 20:00:00,15.44,389.28
2226,7-Jun-13 20:15:00,15.44,389.34
2227,7-Jun-13 20:30:00,15.38,389.42
2228,7-Jun-13 20:45:00,15.38,389.51
2229,7-Jun-13 21:00:00,15.38,389.53
2230,7-Jun-13 21:15:00,15.38,389.59
2231,7-Jun-13 21:30:00,15.31,389.67
2232,7-Jun-13 21:45:00,15.31,389.76
2233,7-Jun-13 22:00:00,15.25,389.84
2234,7-Jun-13 22:15:00,15.25,389.93
2235,7-Jun-13 22:30:00,15.25,390.04
2236,7-Jun-13 22:45:00,15.19,390.07
2237,7-Jun-13 23:00:00,15.19,390.09
2238,7-Jun-13 23:15:00,15.13,390.12
2239,7-Jun-13 23:30:00,15.13,390.09
2240,7-Jun-13 23:45:00,15.13,390.09
2241,8-Jun-13 00:00:00,15.06,390.12
2242,8-Jun-13 00:15:00,15.06,390.26
2243,8-Jun-13 00:30:00,15.00,390.18
2244,8-Jun-13 00:45:00,15.00,390.15
2245,8-Jun-13 01:00:00,14.94,390.15
2246,8-Jun-13 01:15:00,14.94,389.98
2247,8-Jun-13 01:30:00,14.88,390.01
2248,8-Jun-13 01:45:00,14.88,390.07
2249,8-Jun-13 02:00:00,14.88,390.12
2250,8-Jun-13 02:15:00,14.81,390.07
2251,8-Jun-13 02:30:00,14.81,390.12
2252,8-Jun-13 02:45:00,14.81,390.18
2253,8-Jun-13 03:00:00,14.75,390.12
2254,8-Jun-13 03:15:00,14.75,390.12
2255,8-Jun-13 03:30:00,14.75,390.24
2256,8-Jun-13 03:45:00,14.69,390.21
2257,8-Jun-13 04:00:00,14.63,390.24
2258,8-Jun-13 04:15:00,14.63,390.24
2259,8-Jun-13 04:30:00,14.63,390.32
2260,8-Jun-13 04:45:00,14.63,390.43
2261,8-Jun-13 05:00:00,14.56,390.38
2262,8-Jun-13 05:15:00,14.56,390.43
2263,8-Jun-13 05:30:00,14.56,390.43
2264,8-Jun-13 05:45:00,14.56,390.49
2265,8-Jun-13 06:00:00,14.50,390.57
2266,8-Jun-13 06:15:00,14.50,390.82
2267,8-Jun-13 06:30:00,14.50,390.96
2268,8-Jun-13 06:45:00,14.50,391.10
2269,8-Jun-13 07:00:00,14.50,391.07
2270,8-Jun-13 07:15:00,14.50,391.13
2271,8-Jun-13 07:30:00,14.50,391.30
2272,8-Jun-13 07:45:00,14.50,391.41
2273,8-Jun-13 08:00:00,14.50,391.44
2274,8-Jun-13 08:15:00,14.50,391.02
2275,8-Jun-13 08:30:00,14.50,391.16
2276,8-Jun-13 08:45:00,14.50,391.60
2277,8-Jun-13 09:00:00,14.50,391.55
2278,8-Jun-13 09:15:00,14.50,391.58
2279,8-Jun-13 09:30:00,14.50,391.58
2280,8-Jun-13 09:45:00,14.50,391.58
2281,8-Jun-13 10:00:00,14.56,391.63
2282,8-Jun-13 10:15:00,14.63,391.69
2283,8-Jun-13 10:30:00,14.69,391.72
2284,8-Jun-13 10:45:00,14.75,391.74
2285,8-Jun-13 11:00:00,14.81,391.80
2286,8-Jun-13 11:15:00,14.94,391.85
2287,8-Jun-13 11:30:00,15.00,391.94
2288,8-Jun-13 11:45:00,15.06,391.94
2289,8-Jun-13 12:00:00,15.19,392.02
2290,8-Jun-13 12:15:00,15.31,392.02
2291,8-Jun-13 12:30:00,15.44,391.91
2292,8-Jun-13 12:45:00,15.56,391.88
2293,8-Jun-13 13:00:00,15.63,391.80
2294,8-Jun-13 13:15:00,15.75,391.80
2295,8-Jun-13 13:30:00,15.88,391.71
2296,8-Jun-13 13:45:00,16.00,391.68
2297,8-Jun-13 14:00:00,16.13,391.68
2298,8-Jun-13 14:15:00,16.25,391.71
2299,8-Jun-13 14:30:00,16.38,391.65
2300,8-Jun-13 14:45:00,16.44,391.65
2301,8-Jun-13 15:00:00,16.44,391.68
2302,8-Jun-13 15:15:00,16.50,391.65
2303,8-Jun-13 15:30:00,16.50,391.60
2304,8-Jun-13 15:45:00,16.56,391.57
2305,8-Jun-13 16:00:00,16.56,391.54
2306,8-Jun-13 16:15:00,16.56,391.57
2307,8-Jun-13 16:30:00,16.56,391.54
2308,8-Jun-13 16:45:00,16.56,391.60
2309,8-Jun-13 17:00:00,16.50,391.62
2310,8-Jun-13 17:15:00,16.50,391.74
2311,8-Jun-13 17:30:00,16.44,391.74
2312,8-Jun-13 17:45:00,16.44,391.82
2313,8-Jun-13 18:00:00,16.44,391.85
2314,8-Jun-13 18:15:00,16.38,391.90
2315,8-Jun-13 18:30:00,16.38,391.96
2316,8-Jun-13 18:45:00,16.31,391.99
2317,8-Jun-13 19:00:00,16.31,392.04
2318,8-Jun-13 19:15:00,16.25,392.10
2319,8-Jun-13 19:30:00,16.25,392.16
2320,8-Jun-13 19:45:00,16.19,392.24
2321,8-Jun-13 20:00:00,16.13,392.35
2322,8-Jun-13 20:15:00,16.13,392.35
2323,8-Jun-13 20:30:00,16.06,392.38
2324,8-Jun-13 20:45:00,16.06,392.44
2325,8-Jun-13 21:00:00,16.00,392.46
2326,8-Jun-13 21:15:00,16.00,392.60
2327,8-Jun-13 21:30:00,15.94,392.74
2328,8-Jun-13 21:45:00,15.94,392.88
2329,8-Jun-13 22:00:00,15.88,392.91
2330,8-Jun-13 22:15:00,15.88,392.97
2331,8-Jun-13 22:30:00,15.88,393.05
2332,8-Jun-13 22:45:00,15.81,393.16
2333,8-Jun-13 23:00:00,15.81,393.14
2334,8-Jun-13 23:15:00,15.81,393.11
2335,8-Jun-13 23:30:00,15.75,393.16
2336,8-Jun-13 23:45:00,15.75,393.19
2337,9-Jun-13 00:00:00,15.69,393.16
2338,9-Jun-13 00:15:00,15.69,393.22
2339,9-Jun-13 00:30:00,15.69,393.22
2340,9-Jun-13 00:45:00,15.63,393.22
2341,9-Jun-13 01:00:00,15.63,393.16
2342,9-Jun-13 01:15:00,15.56,393.14
2343,9-Jun-13 01:30:00,15.56,393.14
2344,9-Jun-13 01:45:00,15.56,393.14
2345,9-Jun-13 02:00:00,15.50,393.05
2346,9-Jun-13 02:15:00,15.50,393.02
2347,9-Jun-13 02:30:00,15.50,393.00
2348,9-Jun-13 02:45:00,15.44,393.03
2349,9-Jun-13 03:00:00,15.44,393.03
2350,9-Jun-13 03:15:00,15.44,393.03
2351,9-Jun-13 03:30:00,15.38,392.97
2352,9-Jun-13 03:45:00,15.38,392.97
2353,9-Jun-13 04:00:00,15.38,393.05
2354,9-Jun-13 04:15:00,15.38,393.14
2355,9-Jun-13 04:30:00,15.38,393.14
2356,9-Jun-13 04:45:00,15.38,393.05
2357,9-Jun-13 05:00:00,15.38,393.11
2358,9-Jun-13 05:15:00,15.31,393.14
2359,9-Jun-13 05:30:00,15.31,393.19
2360,9-Jun-13 05:45:00,15.31,393.22
2361,9-Jun-13 06:00:00,15.31,393.30
2362,9-Jun-13 06:15:00,15.31,393.30
2363,9-Jun-13 06:30:00,15.31,393.30
2364,9-Jun-13 06:45:00,15.31,393.30
2365,9-Jun-13 07:00:00,15.31,393.33
2366,9-Jun-13 07:15:00,15.31,393.36
2367,9-Jun-13 07:30:00,15.31,393.42
2368,9-Jun-13 07:45:00,15.31,393.56
2369,9-Jun-13 08:00:00,15.31,393.61
2370,9-Jun-13 08:15:00,15.38,393.67
2371,9-Jun-13 08:30:00,15.38,393.67
2372,9-Jun-13 08:45:00,15.38,393.70
2373,9-Jun-13 09:00:00,15.44,393.75
2374,9-Jun-13 09:15:00,15.44,393.81
2375,9-Jun-13 09:30:00,15.50,393.75
2376,9-Jun-13 09:45:00,15.56,393.72
2377,9-Jun-13 10:00:00,15.56,393.69
2378,9-Jun-13 10:15:00,15.63,393.72
2379,9-Jun-13 10:30:00,15.63,393.64
2380,9-Jun-13 10:45:00,15.75,393.61
2381,9-Jun-13 11:00:00,15.81,393.55
2382,9-Jun-13 11:15:00,15.94,393.58
2383,9-Jun-13 11:30:00,16.00,393.61
2384,9-Jun-13 11:45:00,16.06,393.53
2385,9-Jun-13 12:00:00,16.13,393.55
2386,9-Jun-13 12:15:00,16.19,393.50
2387,9-Jun-13 12:30:00,16.44,393.36
2388,9-Jun-13 12:45:00,16.50,393.41
2389,9-Jun-13 13:00:00,16.50,393.30
2390,9-Jun-13 13:15:00,16.63,393.19
2391,9-Jun-13 13:30:00,16.75,393.10
2392,9-Jun-13 13:45:00,16.88,393.02
2393,9-Jun-13 14:00:00,17.00,392.99
2394,9-Jun-13 14:15:00,17.19,392.91
2395,9-Jun-13 14:30:00,17.31,392.79
2396,9-Jun-13 14:45:00,17.31,392.77
2397,9-Jun-13 15:00:00,17.31,392.74
2398,9-Jun-13 15:15:00,17.31,392.63
2399,9-Jun-13 15:30:00,17.38,392.60
2400,9-Jun-13 15:45:00,17.38,392.49
2401,9-Jun-13 16:00:00,17.44,392.35
2402,9-Jun-13 16:15:00,17.44,392.32
2403,9-Jun-13 16:30:00,17.44,392.32
2404,9-Jun-13 16:45:00,17.50,392.43
2405,9-Jun-13 17:00:00,17.50,392.35
2406,9-Jun-13 17:15:00,17.50,392.29
2407,9-Jun-13 17:30:00,17.50,392.26
2408,9-Jun-13 17:45:00,17.44,392.26
2409,9-Jun-13 18:00:00,17.44,392.29
2410,9-Jun-13 18:15:00,17.44,392.29
2411,9-Jun-13 18:30:00,17.44,392.29
2412,9-Jun-13 18:45:00,17.44,392.32
2413,9-Jun-13 19:00:00,17.38,392.26
2414,9-Jun-13 19:15:00,17.38,392.29
2415,9-Jun-13 19:30:00,17.31,392.29
2416,9-Jun-13 19:45:00,17.31,392.29
2417,9-Jun-13 20:00:00,17.31,392.26
2418,9-Jun-13 20:15:00,17.25,392.29
2419,9-Jun-13 20:30:00,17.25,392.35
2420,9-Jun-13 20:45:00,17.19,392.43
2421,9-Jun-13 21:00:00,17.19,392.66
2422,9-Jun-13 21:15:00,17.13,392.99
2423,9-Jun-13 21:30:00,17.13,392.96
2424,9-Jun-13 21:45:00,17.06,392.82
2425,9-Jun-13 22:00:00,17.00,392.85
2426,9-Jun-13 22:15:00,16.94,392.96
2427,9-Jun-13 22:30:00,16.88,393.02
2428,9-Jun-13 22:45:00,16.88,392.91
2429,9-Jun-13 23:00:00,16.81,392.77
2430,9-Jun-13 23:15:00,16.75,392.63
2431,9-Jun-13 23:30:00,16.75,392.66
2432,9-Jun-13 23:45:00,16.69,392.60
2433,10-Jun-13 00:00:00,16.69,392.55
2434,10-Jun-13 00:15:00,16.63,392.60
2435,10-Jun-13 00:30:00,16.63,392.63
2436,10-Jun-13 00:45:00,16.56,392.57
2437,10-Jun-13 01:00:00,16.56,392.49
2438,10-Jun-13 01:15:00,16.50,392.49
2439,10-Jun-13 01:30:00,16.50,392.52
2440,10-Jun-13 01:45:00,16.50,392.43
2441,10-Jun-13 02:00:00,16.50,392.32
2442,10-Jun-13 02:15:00,16.50,392.29
2443,10-Jun-13 02:30:00,16.44,392.32
2444,10-Jun-13 02:45:00,16.44,392.30
2445,10-Jun-13 03:00:00,16.38,392.21
2446,10-Jun-13 03:15:00,16.38,392.16
2447,10-Jun-13 03:30:00,16.38,391.99
2448,10-Jun-13 03:45:00,16.38,391.88
2449,10-Jun-13 04:00:00,16.38,391.90
2450,10-Jun-13 04:15:00,16.38,391.88
2451,10-Jun-13 04:30:00,16.38,391.85
2452,10-Jun-13 04:45:00,16.38,391.85
2453,10-Jun-13 05:00:00,16.31,391.93
2454,10-Jun-13 05:15:00,16.31,391.85
2455,10-Jun-13 05:30:00,16.31,391.76
2456,10-Jun-13 05:45:00,16.31,391.74
2457,10-Jun-13 06:00:00,16.38,391.71
2458,10-Jun-13 06:15:00,16.38,391.71
2459,10-Jun-13 06:30:00,16.38,391.82
2460,10-Jun-13 06:45:00,16.38,391.85
2461,10-Jun-13 07:00:00,16.38,391.79
2462,10-Jun-13 07:15:00,16.38,391.74
2463,10-Jun-13 07:30:00,16.31,391.63
2464,10-Jun-13 07:45:00,16.38,391.54
2465,10-Jun-13 08:00:00,16.38,391.49
2466,10-Jun-13 08:15:00,16.44,391.57
2467,10-Jun-13 08:30:00,16.50,391.68
2468,10-Jun-13 08:45:00,16.56,391.79
2469,10-Jun-13 09:00:00,16.56,391.96
2470,10-Jun-13 09:15:00,16.56,392.27
2471,10-Jun-13 09:30:00,16.50,392.29
2472,10-Jun-13 09:45:00,16.50,392.13
2473,10-Jun-13 10:00:00,16.50,391.93
2474,10-Jun-13 10:15:00,16.56,391.79
2475,10-Jun-13 10:30:00,16.56,391.65
2476,10-Jun-13 10:45:00,16.63,391.60
2477,10-Jun-13 11:00:00,16.69,391.60
2478,10-Jun-13 11:15:00,16.75,391.54
2479,10-Jun-13 11:30:00,16.75,391.51
2480,10-Jun-13 11:45:00,16.81,391.43
2481,10-Jun-13 12:00:00,16.88,391.37
2482,10-Jun-13 12:15:00,16.94,391.23
2483,10-Jun-13 12:30:00,17.00,391.15
2484,10-Jun-13 12:45:00,17.06,391.04
2485,10-Jun-13 13:00:00,17.06,390.92
2486,10-Jun-13 13:15:00,17.25,390.81
2487,10-Jun-13 13:30:00,17.31,390.73
2488,10-Jun-13 13:45:00,17.31,390.59
2489,10-Jun-13 14:00:00,17.38,390.39
2490,10-Jun-13 14:15:00,17.50,390.36
2491,10-Jun-13 14:30:00,17.56,390.28
